method,subject_consistency,background_consistency,temporal_flickering,motion_smoothness,overall_consistency,dynamic_degree,aesthetic_quality,imaging_quality,temporal_style
sf_fifo21,0.9692815674530996,0.9638210604299402,0.9762379149347534,0.9846037533533138,0.233014595353355,1.0,0.597520526808997,0.6920481287365159,0.233014595353355
sf_sink1_21,0.9666215231951512,0.9622142358796062,0.9715871159167464,0.9825138674616312,0.23612414291128517,1.0,0.6005594897394378,0.6856274843662977,0.23612414291128517
sf_sink1_13,0.9655913755415375,0.960792753203388,0.9673570478240067,0.9807703564683166,0.23961332010415692,1.0,0.5976669210319717,0.6933127506909271,0.23961332010415692
sf_sink1_9,0.9676495958896021,0.9631875335827841,0.9696508406287705,0.9824048210447355,0.18484976007263565,1.0,0.599030507914722,0.6880837042642136,0.18484976007263565
sf_sink3_9,0.9672575216167749,0.9622208217114628,0.9667749183975605,0.9815841709321149,0.18378821766818873,1.0,0.6006438701724013,0.6896068410562972,0.18378821766818873
