method,prompt_index,sample_index,video,decoded_frames,retained_frames,fps,duration_seconds,appearance_delta_mean,appearance_delta_median,appearance_delta_p95,appearance_delta_max,flow_speed_mean,flow_speed_median,flow_speed_p95,flow_speed_max,flow_accel_mean,flow_accel_median,flow_accel_p95,flow_accel_max,motion_floor,motion_coverage_fraction,low_motion_fraction,longest_low_motion_run_fraction,late_motion_median,earlier_motion_median,late_motion_ratio,luma_mean,luma_median,luma_p95,luma_max,luma_contrast_mean,luma_contrast_median,luma_contrast_p95,luma_contrast_max,edge_density_mean,edge_density_median,edge_density_p95,edge_density_max,dark_frame_fraction,bright_frame_fraction,low_contrast_frame_fraction,edge_density_outlier_fraction,appearance_jump_ratio,flow_jump_ratio,appearance_outlier_fraction,flow_accel_outlier_fraction,temporal_jump
sf_fifo21,0,0,/apdcephfs_gy2/share_302533218/cedricnie/v209_runs/v209_d8a6a88f_sixnode/screen32/vbench_comparison/published/sf_fifo21/000000-0.mp4,477,60,16.0,29.8125,0.042936069175388065,0.04004040886374081,0.07093326493805528,0.07970095615760953,1.0273327092498035,0.8629516363143921,2.412630271911621,2.676985025405884,0.4407651583696234,0.3490849733352661,1.042621338367462,1.8101882338523865,0.08629516363143921,1.0,0.0,0.0,0.5451384782791138,1.1643438339233398,0.4681937262829234,0.37726535243883597,0.3730248803490991,0.47802013467971644,0.49291347873608904,0.2088346161749002,0.2074199095585351,0.2699941805707526,0.2713367892918035,0.1588022592905406,0.15800517314189189,0.18372043918918918,0.18757918074324326,0.0,0.0,0.0,0.0,1.771541973495929,1.2082036750291443,0.05084745762711865,0.05172413793103448,1.4898728242625365
sf_fifo21,1,0,/apdcephfs_gy2/share_302533218/cedricnie/v209_runs/v209_d8a6a88f_sixnode/screen32/vbench_comparison/published/sf_fifo21/000001-0.mp4,477,60,16.0,29.8125,0.04778406349833759,0.03804867688347312,0.09216964646881701,0.09707962484920726,0.8060993269338446,0.6561743021011353,1.6272040486335755,2.2081804275512695,0.2572595281847592,0.21295474469661713,0.6611236274242401,1.240029215812683,0.06561743021011353,1.0,0.0,0.0,0.36532533168792725,0.7640933394432068,0.47811610549326217,0.46202985959304893,0.44840360236155274,0.5906811821012189,0.5965554824125596,0.1991770228127918,0.19554963466689856,0.23517309146789647,0.23950466274328208,0.16459653012387385,0.15239653716216217,0.21548907305743242,0.21917229729729729,0.0,0.0,0.0,0.26666666666666666,2.4224139712162227,1.0075426991079302,0.15254237288135594,0.13793103448275862,1.7149783351620764
sf_fifo21,2,0,/apdcephfs_gy2/share_302533218/cedricnie/v209_runs/v209_d8a6a88f_sixnode/screen32/vbench_comparison/published/sf_fifo21/000002-0.mp4,477,60,16.0,29.8125,0.02674908314721059,0.02499813753015855,0.040413623884612435,0.04349672654095818,0.43084581524638804,0.36658966541290283,0.8187469124794006,0.9851558208465576,0.19816385851851825,0.14459991455078125,0.6225898951292037,0.6909909695386887,0.036658966541290285,1.0,0.0,0.0,0.33493393659591675,0.3713696748018265,0.9018882243808601,0.36934710560744566,0.37121728230988343,0.44176607213831476,0.45069875712109164,0.2035324241261692,0.19359264816571647,0.254351775761846,0.25615573377861256,0.15413103533220723,0.15929845861486486,0.1742820945945946,0.17599239864864866,0.0,0.0,0.0,0.0,1.616665395006174,1.6983290961788537,0.11864406779661017,0.1206896551724138,1.6574972455925139
sf_fifo21,3,0,/apdcephfs_gy2/share_302533218/cedricnie/v209_runs/v209_d8a6a88f_sixnode/screen32/vbench_comparison/published/sf_fifo21/000003-0.mp4,477,60,16.0,29.8125,0.07214593142518651,0.06472223319259345,0.13133886299881278,0.1397289650112975,1.0928012145272756,0.6855366230010986,3.0992870807647703,4.094081878662109,0.4432478089784754,0.24563854932785034,1.511413061618804,2.703526496887207,0.06855366230010987,1.0,0.0,0.0,0.4767138361930847,0.7927432656288147,0.6013470651370956,0.3547703258175455,0.34587939271992585,0.44135527416202963,0.46245652821939587,0.19042556702843613,0.19102133077992126,0.2514020427473544,0.26344156079791553,0.1683197846283784,0.16891891891891891,0.17770402238175675,0.18153505067567569,0.0,0.0,0.0,0.0,2.0292696422879715,2.204715271085352,0.06779661016949153,0.1724137931034483,2.1169924566866616
sf_fifo21,4,0,/apdcephfs_gy2/share_302533218/cedricnie/v209_runs/v209_d8a6a88f_sixnode/screen32/vbench_comparison/published/sf_fifo21/000004-0.mp4,477,60,16.0,29.8125,0.11453157588468116,0.12222070132984834,0.17918374753465835,0.24342634911630667,4.879847907413871,5.666655540466309,8.977201652526851,10.277013778686523,1.3145188185675392,0.8633852005004883,3.7473339080810546,5.8479461669921875,0.5666655540466309,0.9661016949152542,0.03389830508474576,0.01694915254237288,0.8934369683265686,5.952862024307251,0.15008528077392153,0.26394685126302775,0.26748347037294645,0.41172501200649175,0.43079799698595655,0.24506823301895095,0.24501751067865665,0.3239919541251892,0.3284074418543593,0.08977160754504505,0.08952702702702703,0.12426625844594595,0.15669869087837837,0.0,0.0,0.0,0.016666666666666666,1.466067086712901,0.6612955174919078,0.01694915254237288,0.1206896551724138,1.0636813021024045
sf_fifo21,5,0,/apdcephfs_gy2/share_302533218/cedricnie/v209_runs/v209_d8a6a88f_sixnode/screen32/vbench_comparison/published/sf_fifo21/000005-0.mp4,477,60,16.0,29.8125,0.07505966048971209,0.07457180397183287,0.12340511097627524,0.15949527516084558,1.0467296608928907,0.6122974157333374,3.426237130165097,4.583008766174316,0.5197534478943924,0.22113803029060364,1.6886177301406853,3.4978110790252686,0.061229741573333746,1.0,0.0,0.0,0.21852222084999084,0.949016273021698,0.23026182696974115,0.45147423503466694,0.45284543504901964,0.5057791799152094,0.5205636012851087,0.257135297308198,0.2518102451703919,0.28991305677446183,0.29840205883205023,0.1740511507601351,0.17508182010135137,0.22041147592905405,0.22550675675675674,0.0,0.0,0.0,0.0,1.6548494793405775,2.7578390611338097,0.01694915254237288,0.20689655172413793,2.2063442702371936
sf_fifo21,6,0,/apdcephfs_gy2/share_302533218/cedricnie/v209_runs/v209_d8a6a88f_sixnode/screen32/vbench_comparison/published/sf_fifo21/000006-0.mp4,477,60,16.0,29.8125,0.07146511230012355,0.06749542834712009,0.10735789803897627,0.13103760364008885,0.9833518250261323,0.9432436227798462,1.7002145767211887,3.3085479736328125,0.3926183599336394,0.24676144123077393,1.2474034696817398,2.025766134262085,0.09432436227798463,1.0,0.0,0.0,0.7078429460525513,1.0558745861053467,0.6703854372169995,0.39883997623542666,0.38891816333797036,0.4729515372449655,0.4995346449390567,0.21445431893550737,0.2135005312428777,0.23584741106271817,0.23827779981371905,0.19315658431869367,0.19255437077702703,0.20499630489864865,0.21062077702702703,0.0,0.0,0.0,0.06666666666666667,1.5905951064840829,1.322461599056986,0.01694915254237288,0.1206896551724138,1.4565283527705344
sf_fifo21,7,0,/apdcephfs_gy2/share_302533218/cedricnie/v209_runs/v209_d8a6a88f_sixnode/screen32/vbench_comparison/published/sf_fifo21/000007-0.mp4,477,60,16.0,29.8125,0.031368212273605006,0.030140227897494445,0.04961107328826304,0.05939590603697534,0.4695347850605593,0.4189261794090271,0.9374691605567931,1.189611554145813,0.17813815227870283,0.12768173217773438,0.536110746860504,0.6618984341621399,0.04189261794090271,1.0,0.0,0.0,0.3319436311721802,0.46085456013679504,0.7202784997367708,0.3036122151563328,0.30252622797429785,0.3681651078928193,0.3704974620760466,0.2140053125190015,0.20595637221602103,0.26919464094986745,0.2721461740353581,0.17542889569256753,0.17748363597972971,0.2013355152027027,0.20418074324324326,0.0,0.0,0.0,0.0,1.6460085655950598,1.27972605487866,0.0,0.10344827586206896,1.46286731023686
sf_fifo21,8,0,/apdcephfs_gy2/share_302533218/cedricnie/v209_runs/v209_d8a6a88f_sixnode/screen32/vbench_comparison/published/sf_fifo21/000008-0.mp4,477,60,16.0,29.8125,0.13350840898477662,0.12826204486921722,0.21094110526290594,0.2606099147422641,4.581354141235352,4.635766983032227,7.698342704772947,8.965194702148438,1.1551488843457451,0.9634793400764465,2.9628155350685117,5.502388000488281,0.4635766983032227,1.0,0.0,0.0,2.5521278381347656,5.447926044464111,0.4684586055877356,0.40437770491079317,0.40021006185413355,0.5331579712755034,0.5647309303789083,0.19950209997430957,0.21437473834944556,0.26042574575508093,0.2805973917779071,0.053487471846846844,0.0435889991554054,0.10841955236486485,0.12233424831081081,0.0,0.0,0.0,0.23333333333333334,1.6446104962539205,0.6391208932444125,0.01694915254237288,0.08620689655172414,1.1418656947491665
sf_fifo21,9,0,/apdcephfs_gy2/share_302533218/cedricnie/v209_runs/v209_d8a6a88f_sixnode/screen32/vbench_comparison/published/sf_fifo21/000009-0.mp4,477,60,16.0,29.8125,0.02888062303745299,0.024826837053485946,0.06574548908308436,0.09576036041858149,0.5026813472731638,0.4183919429779053,0.909689259529113,1.2765328884124756,0.19696238534203891,0.16305068135261536,0.4843422889709473,0.5883063077926636,0.04183919429779053,1.0,0.0,0.0,0.3337734341621399,0.533747136592865,0.6253399995600121,0.3530233898880499,0.3551492324125596,0.38777202466713034,0.39805339576709065,0.17611360045723898,0.17186995841673502,0.22088253593586088,0.22839348639334014,0.10247967694256757,0.10620777027027027,0.11076330236486487,0.11673880912162163,0.0,0.0,0.0,0.03333333333333333,2.648162105444399,1.1576281453310031,0.1016949152542373,0.06896551724137931,1.9028951253877011
