candidate,control,window,prompt_count,metric,mean_delta,median_delta,win_fraction,tie_fraction,bootstrap_ci_lower,bootstrap_ci_upper,p_value,q_value,inferential_role
fifo_correct,fifo_random,full,48,dynamic_degree,-0.016666666666666663,0.0,0.14583333333333334,0.6458333333333334,-0.04305555555555555,0.00694444444444445,0.8338470458984375,,
fifo_correct,fifo_random,full,48,subject_consistency,-0.0008105886791567365,-2.8256794421421816e-05,0.4583333333333333,0.0,-0.0021985201083345846,0.00032955627999110945,0.7645604931891441,,
fifo_correct,fifo_random,full,48,imaging_quality,-0.0009696140396926166,0.0005305417378743682,0.5625,0.0,-0.004340061489037365,0.0022514424772519066,0.2354395068108559,,
headwise_correct,fifo_correct,full,48,quality_without_dynamic_degree,0.14618417297658226,0.043652682304191615,0.6458333333333334,0.0,0.029170371198147995,0.27518545774697634,0.02973168762688516,,
headwise_correct,fifo_correct,full,48,official_quality_score,0.11413289092529706,0.05686507389596329,0.6458333333333334,0.0,-0.08839757512877948,0.3141588358506132,0.02973168762688516,,
headwise_correct,fifo_correct,full,48,identity_background,0.000549992704248802,0.0001364765886977537,0.5833333333333334,0.0,-0.00018338601318589672,0.0013817588214649894,0.15616340373663462,,
headwise_correct,fifo_correct,full,48,temporal_mechanics,8.101052862526566e-05,-1.0469920742273153e-05,0.5,0.0,-0.000519359894589691,0.0006546987595621263,0.5572832513567434,,
headwise_correct,fifo_correct,full,48,semantic_alignment,0.0013853058736357368,0.0007395073771476884,0.5625,0.0,-0.0003533900073832963,0.0031139049280641735,0.2354395068108559,,
headwise_correct,fifo_correct,full,48,visual_quality,0.0038154093668692594,0.0007076402902603252,0.6041666666666666,0.0,0.0006958583118963092,0.007192832407551915,0.09670632643096866,,
headwise_correct,fifo_correct,full,48,dynamic_degree,-0.004166666666666673,0.0,0.125,0.7083333333333334,-0.027777777777777787,0.020833333333333332,0.78802490234375,,
