clusters,feature_count,split_label_agreement,split_ari,discovery_silhouette,validation_silhouette,bootstrap_ari_median,bootstrap_ari_p10,minimum_cluster_fraction,boundary_fraction,cluster_exact_layer_nmi,cluster_layer_band_nmi,passed
2,22,0.9722222222222222,0.5528889016990752,0.5723058430077922,0.5014180845745249,0.40869218810350283,0.01751363107300142,0.025,0.0,0.08045726647195628,0.036022920291653104,0
3,22,0.875,0.6231406943845514,0.15902825335905646,0.14419555858633734,0.6570200699687228,0.4257777855025608,0.022222222222222223,0.06944444444444445,0.03850831648346735,0.018317814573484976,0
4,22,0.8916666666666667,0.7065169404195013,0.12742563660265532,0.12164539657074061,0.5513867560725116,0.21768938549772063,0.022222222222222223,0.07222222222222222,0.08249778030984783,0.038799100387667415,0
5,22,0.8527777777777777,0.6849593154771143,0.12582062151315382,0.11661858165713504,0.538738654387741,0.3127969562978719,0.016666666666666666,0.07222222222222222,0.11011278043638062,0.03458672859227421,0
6,22,0.8138888888888889,0.6145482801945844,0.12064351487062683,0.1198086250761974,0.5009389761464138,0.32555429330696467,0.013888888888888888,0.075,0.12007260333796695,0.052875323215460034,0
