layer,head,cfg_raw,semantic_raw,cfg_score,semantic_score,consensus_score,cfg_observation_count,semantic_observation_count,temporal_observation_count,positive_rate,mean_logit,mean_abs_logit,signed_logit_mass,sign_switch_rate,dominant_period,spectral_peak_ratio
9,6,0.12218666821718216,0.2968273013830185,2.194309553439229,3.3934211551966555,2.7938653543179424,4160,2080,4160,0.25,-1.1959242224693298,1.8408540487289429,-0.880072146654129,0.25,4.0,0.9799741506576538
9,7,0.038052998483181,0.06236256845295429,-0.36746787677990067,-0.7982617300648058,-0.5828648034223533,4160,2080,4160,1.0,1.8034321665763855,1.8353697657585144,1.0,0.0,4.0,0.9940487742424011
9,8,0.045822178944945335,0.08192414417862892,-0.12235885784589057,-0.41475693156117693,-0.26855789470353375,4160,2080,4160,0.6666666865348816,2.1978647708892822,3.0095629692077637,0.7494102716445923,0.5,3.0,0.9937617778778076
9,9,0.029821140691637993,0.07423016428947449,-0.6291836049792295,-0.5647636895417278,-0.5969736472604787,4160,2080,4160,0.6000000238418579,0.786190390586853,2.1411324739456177,0.3820003867149353,0.5,4.0,0.9944359362125397
9,10,0.02698624972254038,0.07991905882954597,-0.719797913973961,-0.4537463331721696,-0.5867721235730653,4160,2080,4160,0.75,0.9439457356929779,1.0461868643760681,0.9012733697891235,0.3333333432674408,4.0,0.9931278228759766
9,11,0.07313060015439987,0.1775459200143814,0.7249722133566571,1.3653556295553109,1.045163921455984,4160,2080,4160,1.0,1.074585497379303,1.0776561498641968,1.0,0.0,3.0,0.9725719690322876
10,0,0.061556797474622726,0.18442568182945251,1.4833446318335965,6.2733115284706304,3.8783280801521136,4160,2080,4160,0.5,0.24471502006053925,1.2942625284194946,0.2021387293934822,0.5,3.0,0.9955344796180725
10,1,0.029569479636847973,0.05560208112001419,-1.3489916652507339,-2.7815216320471348,-2.0652566486489343,4160,2080,4160,1.0,3.3507261276245117,3.3507261276245117,1.0,0.0,3.0,0.9652389883995056
10,2,0.03600425645709038,0.06054964289069176,-0.7722151541504626,-2.413812721690618,-1.5930139379205404,4160,2080,4160,1.0,3.402329206466675,3.402329206466675,1.0,0.0,4.0,0.9899598062038422
10,3,0.03732966631650925,0.08415814116597176,-0.6538580372409153,-0.6824952292872085,-0.668176633264062,4160,2080,4160,1.0,2.177968144416809,2.208049178123474,1.0,0.0,4.0,0.9932119846343994
10,4,0.09454391524195671,0.1340954825282097,4.316188190568417,2.858672834951671,3.587430512760044,4160,2080,4160,1.0,1.1601755619049072,1.2943705320358276,1.0,0.0,3.0,0.9586935043334961
10,5,0.038491396233439445,0.08443812653422356,-0.55024159424779,-0.6621896411725505,-0.6062156177101703,4160,2080,4160,1.0,2.7874077558517456,2.7874077558517456,1.0,0.0,4.0,0.9860135614871979
10,6,0.04825001396238804,0.08437887579202652,0.3155955485462511,-0.6664862896659819,-0.1754453705598654,4160,2080,4160,1.0,2.0537463426589966,2.0544508695602417,1.0,0.0,3.0,0.9910033047199249
10,7,0.05609801411628723,0.09432962164282799,1.0060846433821775,0.051834550866165945,0.5289595971241717,4160,2080,4160,1.0,1.3094270825386047,1.3094270825386047,1.0,0.0,3.0,0.9728024899959564
10,8,0.05145146884024143,0.09843775629997253,0.5978907797400724,0.3464880189440864,0.4721893993420794,4160,2080,4160,1.0,1.2273747324943542,1.2709429264068604,1.0,0.0,3.0,0.9836395084857941
10,9,0.041543060913681984,0.09288789704442024,-0.27861019653691776,-0.051834550866165945,-0.16522237370154186,4160,2080,4160,0.3333333432674408,-0.3067938834428787,1.7708861231803894,-0.19232811033725739,0.5,3.0,0.9764488935470581
10,10,0.03686736710369587,0.09599737077951431,-0.6951234817122751,0.17158600430839382,-0.2617687387019406,4160,2080,4160,1.0,2.1145390272140503,2.1145390272140503,1.0,0.0,3.0,0.9811340868473053
10,11,0.04783129319548607,0.10386190935969353,0.27861019653691843,0.7338485266526422,0.5062293615947804,4160,2080,4160,0.3333333432674408,-1.030408501625061,1.447796106338501,-0.7357055842876434,0.3333333432674408,4.0,0.9961478114128113
11,0,0.04779720865190029,0.11913219839334488,-0.04896968150965545,0.9082416677649523,0.42963599312764844,4160,2080,4160,1.0,1.5642325282096863,1.5690498352050781,1.0,0.0,3.0,0.9178770780563354
11,1,0.10155527293682098,0.2166152447462082,4.252602294054287,3.9324300515040793,4.092516172779183,4160,2080,4160,0.0,-3.3386260271072388,3.3386260271072388,-1.0,0.0,4.0,0.9910799264907837
11,2,0.048481112346053123,0.10800883546471596,0.007128224784579273,0.5465443544326698,0.27683628960862455,4160,2080,4160,1.0,1.3089682459831238,1.4808072447776794,1.0,0.0,4.0,0.989181786775589
11,3,0.03623978979885578,0.0885465070605278,-1.002557096782269,-0.09513386158350069,-0.5488454791828848,4160,2080,4160,0.6666666865348816,1.3823474049568176,2.4782036542892456,0.5696943700313568,0.5,3.0,0.9831269383430481
11,4,0.031094741076231003,0.08274797350168228,-1.4304945131866544,-0.28853265618796026,-0.8595135846873073,4160,2080,4160,0.6000000238418579,0.5607813000679016,1.471670150756836,0.4326360821723938,0.5,4.0,0.9860683083534241
11,5,0.052627082914114,0.08053159341216087,0.34642442217092145,-0.36272943099915766,-0.008152504414118106,4160,2080,4160,1.0,2.108948826789856,2.119484305381775,1.0,0.0,3.0,0.9933464527130127
11,6,0.04830726608633995,0.12145352736115456,-0.007128224784579273,0.9832705653683723,0.4880711702918965,4160,2080,4160,1.0,2.111752152442932,2.111752152442932,1.0,0.0,3.0,0.9621409773826599
11,7,0.06332695111632347,0.13603094220161438,1.2159383274128823,1.4509142375079451,1.3334262824604137,4160,2080,4160,1.0,0.9544506967067719,0.956185907125473,1.0,0.0,3.0,0.9904646873474121
11,8,0.0631505437195301,0.09287622198462486,1.2016738248264252,0.04860470940805059,0.6251392671172379,4160,2080,4160,1.0,1.4497568607330322,1.4778735041618347,1.0,0.0,3.0,0.9920844733715057
11,9,0.017882521264255047,0.03576009161770344,-2.539274303384669,-1.8950309227627118,-2.2171526130736905,4160,2080,4160,0.0,-9.229452133178711,9.229452133178711,-1.0,0.0,3.0,0.9843704104423523
11,10,0.04468572698533535,0.08994618430733681,-0.3046552830209663,-0.04860470940805059,-0.17662999621450842,4160,2080,4160,1.0,1.541337788105011,1.541337788105011,1.0,0.0,3.0,0.9823249876499176
11,11,0.04995371587574482,0.06748959794640541,0.12779592991099892,-0.8024371645205206,-0.3373206173047608,4160,2080,4160,1.0,3.31416916847229,3.31416916847229,1.0,0.0,3.0,0.9940155446529388
12,0,0.030958094634115696,0.08073997870087624,0.027924630777020704,0.8067189180038111,0.4173217743904159,4160,2080,4160,0.75,1.3395346999168396,1.5574618577957153,0.9191285073757172,0.3333333432674408,4.0,0.9937145113945007
12,1,0.03945869952440262,0.06541778892278671,0.7074419750998916,-0.21469184001999334,0.24637506753994914,4160,2080,4160,1.0,4.7804176807403564,4.7804176807403564,1.0,0.0,3.0,0.9911415576934814
