clusters,feature_count,split_label_agreement,split_ari,discovery_silhouette,validation_silhouette,bootstrap_ari_median,bootstrap_ari_p10,minimum_cluster_fraction,boundary_fraction,cluster_exact_layer_nmi,cluster_layer_band_nmi,passed
2,20,0.9638888888888889,0.8530588604101552,0.23291761318922458,0.22502849202035208,0.11077514440723621,-0.02367694687655771,0.25555555555555554,0.030555555555555555,0.04201894383678855,0.013409018716300373,0
3,20,0.9444444444444444,0.8380376269792412,0.25792286836401884,0.24090003410778088,0.6820148264352289,0.13724114614051688,0.022222222222222223,0.022222222222222223,0.06956553606666199,0.03176757052855067,0
4,20,0.9055555555555556,0.7177874303730446,0.1613045721247823,0.14700415363103086,0.46031803021508033,0.30821112210372414,0.019444444444444445,0.06666666666666667,0.059720896327567496,0.029949396977545076,0
5,20,0.9027777777777778,0.7110517994247407,0.18300749766859073,0.16364317972397927,0.3248846572498798,0.1983597867334284,0.002777777777777778,0.06388888888888888,0.06597874431391447,0.034379339802440984,0
6,20,0.9083333333333333,0.7574725344005048,0.1590220685143855,0.1475034405534874,0.49639223104379515,0.22643425021756608,0.002777777777777778,0.05,0.1153619623536823,0.05197164551000952,0
