probe_name,context,unit_count,selected_head_count,mean_x0_relative_rms,mean_raw_projected_relative_rms,mean_projected_relative_rms,mean_calibration_scale,max_calibration_relative_error,calibration_clipped_count,calibration_degenerate_count
native_replay,noisy_t1000,32,0,0.0,0.0,0.0,1.0,0.0,0,0
native_replay,noisy_t500,32,0,0.0,0.0,0.0,1.0,0.0,0,0
policy_bottom1_policy_contrast_cal,noisy_t1000,32,30,0.1055511994054541,0.018982371782090012,0.05000168196856976,8.756184652959929,0.007761642336845398,0,0
policy_bottom1_policy_contrast_cal,noisy_t500,32,30,0.04779017542023212,0.017077191083262732,0.04999134918131555,10.837051347643136,0.1892070472240448,1,0
policy_bottom2_policy_contrast_cal,noisy_t1000,32,60,0.10180904064327478,0.0299818504259747,0.050003401395709565,2.969943237801393,0.006037428975105286,0,0
policy_bottom2_policy_contrast_cal,noisy_t500,32,60,0.04686227813363075,0.026974239515038786,0.05000160595712562,3.7963101160402095,0.007902681827545166,0,0
policy_bottom3_policy_contrast_cal,noisy_t1000,32,90,0.10097213846165687,0.040441405457143746,0.05000214123477538,2.122427051747218,0.005071237683296204,0,0
policy_bottom3_policy_contrast_cal,noisy_t500,32,90,0.04548407508991659,0.037262934561537495,0.050003297588167094,2.7531375801656397,0.005245879292488098,0,0
policy_bottom4_policy_contrast_cal,noisy_t1000,32,120,0.09535696625243872,0.047852367553180855,0.050006055265354614,1.7075815869960933,0.005802363157272339,0,0
policy_bottom4_policy_contrast_cal,noisy_t500,32,120,0.0442803914193064,0.044495087447042656,0.050004077334112176,2.2496887563106913,0.006821677088737488,0,0
policy_top1_policy_contrast_cal,noisy_t1000,32,30,0.10533348168246448,0.02721422407181914,0.05000057044671848,6.001612551580183,0.004367157816886902,0,0
policy_top1_policy_contrast_cal,noisy_t500,32,30,0.05037506902590394,0.026225447503808633,0.05000077278430884,6.5081769706836585,0.004898756742477417,0,0
policy_top2_policy_contrast_cal,noisy_t1000,32,60,0.10752323491033167,0.039806027829884745,0.05000362133529658,3.785928957979195,0.005976930260658264,0,0
policy_top2_policy_contrast_cal,noisy_t500,32,60,0.051576053840108216,0.039699945075699364,0.05000269518544277,3.9506184082167843,0.005862563848495483,0,0
policy_top3_policy_contrast_cal,noisy_t1000,32,90,0.10613157087936997,0.05017344218625415,0.05000559974772235,2.0185076703472684,0.007935687899589539,0,0
policy_top3_policy_contrast_cal,noisy_t500,32,90,0.05189750762656331,0.05047438334707598,0.050003994655950616,2.067818403515654,0.006459057331085205,0,0
policy_top4_policy_contrast_cal,noisy_t1000,32,120,0.11757773766294122,0.061735673652583506,0.050006885667486733,1.5345513770822437,0.007790327072143555,0,0
policy_top4_policy_contrast_cal,noisy_t500,32,120,0.05369089846499264,0.061232627381590035,0.05000326055645322,1.6345702706370502,0.007077455520629883,0,0
v_bottom1_value_shift_cal,noisy_t1000,32,30,0.14102738176006824,0.03193377749515397,0.050001185232152544,7.888874364830553,0.003963932394981384,0,0
v_bottom1_value_shift_cal,noisy_t500,32,30,0.08181593136396259,0.03363027608532623,0.05000386741788437,7.841352032807966,0.006316229701042175,0,0
v_bottom2_value_shift_cal,noisy_t1000,32,60,0.12399014213588089,0.043792155443588845,0.05000346582770969,3.7371098844489703,0.005066245794296265,0,0
v_bottom2_value_shift_cal,noisy_t500,32,60,0.07289469358511269,0.04532132812722314,0.050003704385987176,3.9233284325959783,0.004954785108566284,0,0
v_bottom3_value_shift_cal,noisy_t1000,32,90,0.1275489255785942,0.0534749372194104,0.05000431604761009,2.961655609992643,0.0054029375314712524,0,0
v_bottom3_value_shift_cal,noisy_t500,32,90,0.07579661754425615,0.05552200694607261,0.05000530948551993,3.010454597293089,0.005150660872459412,0,0
v_bottom4_value_shift_cal,noisy_t1000,32,120,0.12859068135730922,0.06271135899587535,0.050004125246778136,2.173874776174004,0.0080890953540802,0,0
v_bottom4_value_shift_cal,noisy_t500,32,120,0.07631774723995477,0.06439081535912312,0.050006126135122037,2.3398248607913654,0.006118938326835632,0,0
