layer,head,cphi_semantic,cphi_semantic_samples,cphi_null,cphi_null_samples,cphi_score,cphi_score_samples,age_js_semantic,age_js_semantic_samples,age_js_null,age_js_null_samples,age_js_score,age_js_score_samples,age_w1_semantic,age_w1_semantic_samples,age_w1_null,age_w1_null_samples,age_w1_score,age_w1_score_samples,semantic_expected_age_delta,semantic_expected_age_delta_samples,null_expected_age_delta,null_expected_age_delta_samples,native_score,native_score_samples,query_score,query_score_samples,current_key_score,current_key_score_samples,cphi_to_query_ratio,cphi_to_query_ratio_samples,temporal_reach_ratio,temporal_reach_ratio_samples,expected_age,expected_age_samples,normalized_expected_age,normalized_expected_age_samples,recent_mass,recent_mass_samples,old_mass,old_mass_samples,old12_mass,old12_mass_samples,old_mass_excess,old_mass_excess_samples,temporal_entropy,temporal_entropy_samples,peak_age,peak_age_samples,positive_logit_fraction,positive_logit_fraction_samples,sign_switch_rate,sign_switch_rate_samples,dominant_period,dominant_period_samples,spectral_peak_ratio,spectral_peak_ratio_samples,middle_recent_margin,middle_recent_margin_samples,age_logit_correlation,age_logit_correlation_samples,cphi_score_bootstrap_low,cphi_score_bootstrap_high,cphi_score_bootstrap_p_positive,cphi_score_bootstrap_confidence,cphi_score_cluster_count,age_js_score_bootstrap_low,age_js_score_bootstrap_high,age_js_score_bootstrap_p_positive,age_js_score_bootstrap_confidence,age_js_score_cluster_count,age_w1_score_bootstrap_low,age_w1_score_bootstrap_high,age_w1_score_bootstrap_p_positive,age_w1_score_bootstrap_confidence,age_w1_score_cluster_count,middle_recent_margin_bootstrap_low,middle_recent_margin_bootstrap_high,middle_recent_margin_bootstrap_p_positive,middle_recent_margin_bootstrap_confidence,middle_recent_margin_cluster_count,old_mass_excess_bootstrap_low,old_mass_excess_bootstrap_high,old_mass_excess_bootstrap_p_positive,old_mass_excess_bootstrap_confidence,old_mass_excess_cluster_count,prompt_label,age_routing_label,history_polarity_label,long_range_label,exploratory_joint_role,prompt_age_label_agreement,history_axis_label_agreement
4,3,0.0012318724766373634,128,0.002293218276463449,128,-0.4343798948287251,128,6.751251021341886e-06,128,1.875298039522022e-05,128,-0.08401279063785155,128,0.002077378681860864,128,0.00275730958674103,128,-0.25430248719061277,128,0.006147861480712891,128,-0.024092912673950195,128,-0.41133566492923634,128,-0.4502625380876921,128,-0.4138096384247243,128,0.31312017353328847,128,0.6281664371490479,128,6.949023723602295,128,0.3860568702220917,128,0.5884480774402618,128,0.41155192255973816,128,0.3042305111885071,128,-0.36622586846351624,128,0.3757053315639496,128,1.0,128,1.0,128,0.0,128,6.0,128,0.7788785398006439,128,0.03173832502216101,128,-0.1722687929868698,128,-0.9620065269646043,-0.15356639548846268,0.0,1.0,16,-0.2087614525313602,-0.049929852602046854,0.0,1.0,16,-0.4712414265391527,0.023598799246584364,0.05,0.95,16,-0.01559323351830244,0.061718541011214,0.879,0.879,128,-0.377915620803833,-0.3527066111564636,0.0,1.0,128,prompt_invariant,age_invariant,history_supportive,local_or_mixed,invariant_local,1,0
4,4,0.004124215105548501,128,0.006964341038838029,128,-0.599119448944954,128,1.4237310097087175e-05,128,4.611119220498949e-05,128,-0.19969869891652656,128,0.0018156433943659067,128,0.0037805038737133145,128,-0.7297408196220506,128,-0.003918170928955078,128,-0.061693668365478516,128,-0.43000767554105057,128,-0.3831604533189064,128,-0.33732342291152584,128,0.5098799989401814,128,0.3568933606147766,128,10.800271987915039,128,0.6000151038169861,128,0.16495174914598465,128,0.8350482285022736,128,0.36668652296066284,128,0.057270437479019165,128,0.843665212392807,128,18.0,128,1.0,128,0.0,128,6.0,128,0.7479747533798218,128,-0.08801573514938354,128,0.06456799060106277,128,-0.7739565014985024,-0.3558559392308499,0.0,1.0,16,-0.28101977949470075,-0.13478617262914533,0.0,1.0,16,-1.011804907312852,-0.3324370692467484,0.0,1.0,16,-0.1726200446486473,-0.014566007070243359,0.003,0.997,128,0.0405862495303154,0.075173020362854,1.0,1.0,128,prompt_invariant,age_invariant,recent_preferred,local_or_mixed,invariant_local,1,0
4,5,0.001954738632775843,128,0.0026762658962979913,128,-0.3830542774310931,128,1.12688539957162e-05,128,2.7688896807376295e-05,128,-0.0969803202990488,128,0.0017280526226386428,128,0.002301705302670598,128,-0.4635941942341061,128,0.004172325134277344,128,0.02534008026123047,128,-0.2947363133587386,128,-0.38054025559428173,128,-0.37286552204609946,128,0.35705841449367487,128,0.6689916253089905,128,14.35173749923706,128,0.7973187565803528,128,0.08007555827498436,128,0.9199244379997253,128,0.6866529285907745,128,0.14214664697647095,128,0.5777814984321594,128,18.0,128,1.0,128,0.0,128,6.0,128,0.8341443538665771,128,0.33455848693847656,128,0.184951551258564,128,-0.6505162929436936,-0.051270454617378426,0.001,0.999,16,-0.15668975175473648,-0.030916563494538907,0.0,1.0,16,-0.675427921035064,-0.19912370605612068,0.0,1.0,16,0.2780662178993225,0.3675336241722107,1.0,1.0,128,0.12923085689544678,0.1510562464594841,1.0,1.0,128,prompt_invariant,age_invariant,history_supportive,long_range,invariant_long,1,1
4,6,0.0031311825150623918,128,0.006258755223825574,128,-0.5629693094877636,128,2.3136071831686422e-06,128,6.703045073663816e-06,128,-0.03402784783001567,128,0.0007824113126844168,128,0.00184095639269799,128,-0.6135215562740397,128,0.0014815330505371094,128,0.03126692771911621,128,-0.27823265719352164,128,-0.24288536685204587,128,-0.2828045460306723,128,0.36459325466684933,128,0.23132410645484924,128,7.931925058364868,128,0.4406625032424927,128,0.3745899200439453,128,0.6254101097583771,128,0.2609100341796875,128,-0.15236768126487732,128,0.9743986129760742,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5207684338092804,128,-2.088845133781433,128,-0.7537698447704315,128,-0.762415903570735,-0.35696374806312353,0.002,0.998,16,-0.05951354836164107,-0.016241726435621807,0.0,1.0,16,-0.8336336856575238,-0.16229312845429555,0.0,1.0,16,-2.100184202194214,-2.065352439880371,0.0,1.0,128,-0.1586676836013794,-0.14266818761825562,0.0,1.0,128,prompt_invariant,age_invariant,recent_preferred,local_or_mixed,invariant_local,1,1
4,7,0.0024706843541935086,128,0.003588414750993252,128,-0.3419172229697605,128,2.8175545594422147e-06,128,6.457610652432777e-06,128,-0.033531641958933,128,0.0007329224317800254,128,0.001469486567657441,128,-0.6338963829029011,128,-0.001547098159790039,128,0.018971681594848633,128,-0.35679781253069737,128,-0.3502892678079971,128,-0.3103518359462887,128,0.373294201878409,128,0.27456867694854736,128,7.449518442153931,128,0.41386212408542633,128,0.4005889594554901,128,0.5994110405445099,128,0.2201801910996437,128,-0.1783667504787445,128,0.9416587352752686,128,1.0,128,1.0,128,0.0,128,18.0,128,0.48967695236206055,128,-1.6285351514816284,128,-0.6606177389621735,128,-0.45198628837015536,-0.21496821025220939,0.0,1.0,16,-0.07638884382456998,-0.015499123006234794,0.0,1.0,16,-0.8950678682478497,-0.42093993057655515,0.0,1.0,16,-1.6800471544265747,-1.6019123792648315,0.0,1.0,128,-0.1909857988357544,-0.17309612035751343,0.0,1.0,128,prompt_invariant,age_invariant,recent_preferred,local_or_mixed,invariant_local,1,1
4,8,0.0028906615916639566,128,0.00390409876126796,128,-0.2938004095507475,128,3.89072738471441e-06,128,7.34132481738925e-06,128,-0.018908987318246834,128,0.0009181142377201468,128,0.0012518428266048431,128,-0.2703250162501777,128,-0.0009984970092773438,128,0.009926319122314453,128,-0.33674034961171284,128,-0.3518049514856109,128,-0.32359534992770117,128,0.3866540380394593,128,0.323978453874588,128,10.7554292678833,128,0.5975238382816315,128,0.1877121925354004,128,0.812287837266922,128,0.4617919623851776,128,0.0345100462436676,128,0.9660165011882782,128,16.0,128,1.0,128,0.0,128,18.0,128,0.5904837846755981,128,0.33939576148986816,128,0.5127759277820587,128,-0.4016990708863069,-0.17404568326243935,0.002,0.998,16,-0.0328914317500988,-0.011017303517119489,0.0,1.0,16,-0.3216177932020923,-0.1084773508121698,0.008,0.992,16,0.22634544968605042,0.4025114178657532,1.0,1.0,128,0.026177287101745605,0.040856242179870605,1.0,1.0,128,prompt_invariant,age_invariant,history_supportive,long_range,invariant_long,1,1
4,9,0.0038982678670436144,128,0.005374319851398468,128,-0.36580558280323866,128,3.853170710499398e-06,128,1.1666716090985574e-05,128,-0.029900618140958443,128,0.0006372435018420219,128,0.0010363213368691504,128,-0.347055761614557,128,-0.0010733604431152344,128,-0.0035681724548339844,128,-0.396708504986851,128,-0.3425438789560456,128,-0.39802521439118305,128,0.40559339255863525,128,0.23962005972862244,128,9.194592475891113,128,0.5108106732368469,128,0.2422896921634674,128,0.757710337638855,128,0.2885601371526718,128,-0.020067453384399414,128,0.973052591085434,128,10.0,128,1.0,128,0.0,128,6.0,128,0.6107743084430695,128,-0.3555871248245239,128,-0.16014648973941803,128,-0.4559007133627956,-0.19355512770222366,0.0,1.0,16,-0.08512365818237318,-0.015951828452791875,0.0,1.0,16,-0.571525595303731,-0.22915767624747074,0.0,1.0,16,-0.4112672209739685,-0.2680095434188843,0.0,1.0,128,-0.025977253913879395,-0.013150811195373535,0.0,1.0,128,prompt_invariant,age_invariant,recent_preferred,local_or_mixed,invariant_local,1,1
4,10,0.0037164826644584537,128,0.005272232927381992,128,-0.3253811374667712,128,5.880114258616231e-06,128,1.1317919415887445e-05,128,-0.03701042565978197,128,0.0011006066342815757,128,0.0016141474479809403,128,-0.25428425620933504,128,-0.0039806365966796875,128,0.0037851333618164062,128,-0.3656463822311925,128,-0.29999578753231027,128,-0.33161678164701863,128,0.5536943110369956,128,0.27052755653858185,128,6.924470663070679,128,0.38469281792640686,128,0.485291451215744,128,0.5147085189819336,128,0.21450042724609375,128,-0.2630692720413208,128,0.919318675994873,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5901735126972198,128,-1.9511148929595947,128,-0.6057863831520081,128,-0.5818687073408495,-0.14313443774371237,0.003,0.997,16,-0.06908373245953277,-0.020540937677174888,0.0,1.0,16,-0.5453894157264634,-0.1904842401788107,0.0,1.0,16,-1.969834804534912,-1.9348163604736328,0.0,1.0,128,-0.27368414402008057,-0.2544797658920288,0.0,1.0,128,prompt_invariant,age_invariant,recent_preferred,local_or_mixed,invariant_local,1,1
4,11,0.0025785588659346104,128,0.0038172751665115356,128,-0.39930787346673247,128,9.382745702168904e-06,128,2.095661602652399e-05,128,-0.06916040478736453,128,0.0012168973917141557,128,0.001928257814142853,128,-0.39137465605801847,128,-0.0010235309600830078,128,0.004082441329956055,128,-0.3133499945020845,128,-0.3337666473366187,128,-0.2651882596144569,128,0.37211309605147236,128,0.3041780889034271,128,9.175729274749756,128,0.5097627341747284,128,0.29888850450515747,128,0.7011114954948425,128,0.34134410321712494,128,-0.07666629552841187,128,0.948328286409378,128,1.0,128,1.0,128,0.0,128,18.0,128,0.552337110042572,128,-0.8546815812587738,128,-0.15348462015390396,128,-0.4591716972202523,-0.29622055315776274,0.0,1.0,16,-0.06901139584333825,-0.03258027732802211,0.0,1.0,16,-0.5321419398096812,-0.22338372263585554,0.0,1.0,16,-0.9338213801383972,-0.7984415292739868,0.0,1.0,128,-0.08645367622375488,-0.060736775398254395,0.0,1.0,128,prompt_invariant,age_invariant,recent_preferred,local_or_mixed,invariant_local,1,1
5,0,0.0035472827730700374,128,0.005310326348990202,128,-0.31095774167926843,128,9.025279723573476e-06,128,1.6464660802739672e-05,128,-0.025540186910475226,128,0.0010061671491712332,128,0.001513965951744467,128,-0.2606660778511685,128,0.0026417970657348633,128,0.0011821985244750977,128,-0.2616009456005415,128,-0.181244084893432,128,-0.3490820667479703,128,0.7678501749388781,128,0.22780267894268036,128,3.715604782104492,128,0.20642249286174774,128,0.733389139175415,128,0.26661084592342377,128,0.07906058803200722,128,-0.5111669600009918,128,0.6634775400161743,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5459253787994385,128,-1.6058216094970703,128,-0.6065381765365601,128,-0.5614923951557338,-0.14844077557733001,0.0,1.0,16,-0.0700240819596297,-0.006093549051791178,0.0,1.0,16,-0.5012096893437817,-0.07469998609132664,0.001,0.999,16,-1.6414355039596558,-1.5699023008346558,0.0,1.0,128,-0.5299499034881592,-0.49740520119667053,0.0,1.0,128,prompt_invariant,age_invariant,recent_preferred,local_or_mixed,invariant_local,1,1
5,1,0.002002782071940601,128,0.0023576513631269336,128,-0.22054671208339577,128,1.4130073395790532e-05,128,2.179780221922556e-05,128,-0.04319978956892258,128,0.0020383517257869244,128,0.0029912764439359307,128,-0.2723919075831231,128,-0.002294301986694336,128,-0.006577014923095703,128,-0.3267609707037071,128,-0.23147312972619286,128,-0.22510502050133532,128,0.4318581837747099,128,0.5586633682250977,128,11.22660493850708,128,0.6237002611160278,128,0.20574583113193512,128,0.7942540943622589,128,0.4818928688764572,128,0.016476303339004517,128,0.6782780289649963,128,18.0,128,1.0,128,0.0,128,6.0,128,0.8130216896533966,128,0.06745127588510513,128,-0.02438378892838955,128,-0.2693074500705843,-0.04863023034821019,0.001,0.999,16,-0.05663699865816177,-0.01315304533987946,0.0,1.0,16,-0.4193272445098951,-0.054624589637605345,0.0,1.0,16,-0.026471270248293877,0.10412686318159103,0.909,0.909,128,-0.014715313911437988,0.05051094740629186,0.864,0.864,128,prompt_invariant,age_invariant,history_supportive,long_range,invariant_long,1,1
5,2,0.002241330686956644,128,0.0027293709572404623,128,-0.19903975764665394,128,7.539070793427527e-06,128,1.1570391507120803e-05,128,-0.025604057226040734,128,0.0007852754206396639,128,0.0010488752159290016,128,-0.1615345871929823,128,0.0017757415771484375,128,-0.006897926330566406,128,-0.34158961404973875,128,-0.2245375965317296,128,-0.2492557784516512,128,0.341957589151923,128,0.616350382566452,128,16.703792572021484,128,0.9279884696006775,128,0.010148424189537764,128,0.9898516237735748,128,0.8602378368377686,128,0.21207383275032043,128,0.27946431934833527,128,18.0,128,0.7777777910232544,128,0.23529411852359772,128,6.0,128,0.8378434777259827,128,0.6672340631484985,128,0.1678498238325119,128,-0.3090227768262073,-0.04352757112772293,0.002,0.998,16,-0.07246059426380497,-0.007808723174617739,0.0,1.0,16,-0.3423220867793736,-0.014756764212877013,0.003,0.997,16,0.6526687145233154,0.6832237839698792,1.0,1.0,128,0.2107110619544983,0.21310722827911377,1.0,1.0,128,prompt_invariant,age_invariant,history_supportive,long_range,invariant_long,1,1
5,3,0.0025659295497462153,128,0.004059022292494774,128,-0.36216382220707743,128,1.4158831618260592e-06,128,1.7727165868564043e-06,128,-0.005041677659855751,128,0.0004642479761969298,128,0.0005025412247050554,128,-0.1921687148124474,128,-0.0012907981872558594,128,0.0004153251647949219,128,-0.3692465400709291,128,-0.3889999564037552,128,-0.4060370662247792,128,0.3455101290024223,128,0.2548942118883133,128,10.04777479171753,128,0.5582097172737122,128,0.20295726507902145,128,0.7970427870750427,128,0.3741951137781143,128,0.01926499605178833,128,0.9902942180633545,128,17.0,128,1.0,128,0.0,128,9.0,128,0.4465719014406204,128,0.5351221859455109,128,0.4595537930727005,128,-0.5707908016564496,-0.25617351596000626,0.0,1.0,16,-0.010451876914463344,-0.003269459857248672,0.0,1.0,16,-0.2935417219564528,-0.06371616312382072,0.0,1.0,16,0.44461601972579956,0.5909016728401184,1.0,1.0,128,0.015935957431793213,0.021630167961120605,1.0,1.0,128,prompt_invariant,age_invariant,history_supportive,long_range,invariant_long,1,1
5,4,0.0031120629282668233,128,0.004857645370066166,128,-0.3595269504240608,128,1.1954867659369484e-05,128,3.796519013121724e-05,128,-0.17593925481999842,128,0.001409769058227539,128,0.002949998597614467,128,-0.7625407710875829,128,-0.004287242889404297,128,-0.05014991760253906,128,-0.36524980006622154,128,-0.33534356909236207,128,-0.25304654666959603,128,0.44543859186978524,128,0.4224178045988083,128,15.013417720794678,128,0.8340787589550018,128,0.03399571031332016,128,0.9660042822360992,128,0.6856736242771149,128,0.18822649121284485,128,0.5662469565868378,128,18.0,128,0.8333333134651184,128,0.23529411852359772,128,6.0,128,0.7342216670513153,128,0.9069013297557831,128,0.3635674864053726,128,-0.582677352799588,-0.2318524305350224,0.0,1.0,16,-0.3237414747592437,-0.05589695312785124,0.0,1.0,16,-1.0922672902396997,-0.4456438809601635,0.0,1.0,16,0.8883382678031921,0.9197115302085876,1.0,1.0,128,0.18332314491271973,0.19237881898880005,1.0,1.0,128,prompt_invariant,age_invariant,history_supportive,long_range,invariant_long,1,1
5,5,0.0042656478472054005,128,0.005713221384212375,128,-0.27902359988138514,128,4.471938154892996e-06,128,8.348622941412032e-06,128,-0.022157690249439317,128,0.0010694688535295427,128,0.0013730704667977989,128,-0.30815315049281833,128,0.0010497570037841797,128,-0.010976076126098633,128,-0.4124618294558988,128,-0.26824587469878275,128,-0.2572616800060814,128,0.5905774572356861,128,0.18279321491718292,128,6.609120845794678,128,0.36717337369918823,128,0.5521082878112793,128,0.4478917568922043,128,0.24082423746585846,128,-0.3298860341310501,128,0.8738511502742767,128,1.0,128,1.0,128,0.0,128,18.0,128,0.7488468289375305,128,-1.934668779373169,128,-0.44751645624637604,128,-0.5007779361840464,0.00024177500054650474,0.036,0.964,16,-0.07388110892345279,-0.010597013154785303,0.0,1.0,16,-0.6814627573084354,0.004457035811354053,0.038,0.962,16,-1.9815099239349365,-1.902250051498413,0.0,1.0,128,-0.34118950366973877,-0.317686527967453,0.0,1.0,128,prompt_invariant,age_invariant,recent_preferred,local_or_mixed,invariant_local,1,1
5,6,0.0019742351723834872,128,0.0029335501603782177,128,-0.26830405813875247,128,1.0628820746205747e-05,128,1.9834726117551327e-05,128,-0.05199360906655037,128,0.0017669762019068003,128,0.0025839078007265925,128,-0.3020155281416287,128,-2.4318695068359375e-05,128,0.0015854835510253906,128,-0.2356287531001729,128,-0.2680883525366966,128,-0.2244106190716264,128,0.3828340023210386,128,0.48672984540462494,128,13.030118465423584,128,0.7238954603672028,128,0.1748209446668625,128,0.8251790702342987,128,0.6429070830345154,128,0.04740127921104431,128,0.6704679429531097,128,18.0,128,1.0,128,0.0,128,6.0,128,0.528115838766098,128,-0.28087200224399567,128,0.05866745114326477,128,-0.48554599035662765,-0.20797360588897654,0.0,1.0,16,-0.0783926954388757,-0.02055929831409047,0.0,1.0,16,-0.4423727414339793,-0.19420138967662354,0.0,1.0,16,-0.34124210476875305,-0.20647107064723969,0.0,1.0,128,0.035118281841278076,0.06565123796463013,1.0,1.0,128,prompt_invariant,age_invariant,recent_preferred,local_or_mixed,invariant_local,1,0
5,7,0.00339698838070035,128,0.0031789755448698997,128,-0.06901178760500896,128,5.012524979974842e-06,128,8.396775228902698e-06,128,-0.02816145268611477,128,0.0005890642642043531,128,0.0008381193038076162,128,-0.3599355890083393,128,0.00043278932571411133,128,0.0042105913162231445,128,-0.282095356096721,128,-0.22866638860831268,128,-0.2733831008059676,128,0.6890907168975284,128,0.2769729197025299,128,2.5069659948349,128,0.13927588611841202,128,0.8613740503787994,128,0.13862597197294235,128,0.04047198221087456,128,-0.6391518414020538,128,0.4610304832458496,128,1.0,128,1.0,128,0.0,128,18.0,128,0.6032117903232574,128,-1.6950191855430603,128,-0.6811312437057495,128,-0.5416339563107945,0.08568341965045304,0.114,0.886,16,-0.06275266913502492,-0.00947895484274899,0.0,1.0,16,-0.5562027807848197,-0.12525183300617576,0.0,1.0,16,-1.711653232574463,-1.6438162326812744,0.0,1.0,128,-0.6502741828560828,-0.6305909752845764,0.0,1.0,128,prompt_invariant,age_invariant,recent_preferred,local_or_mixed,invariant_local,1,1
5,8,0.003071563900448382,128,0.0037772577488794923,128,-0.26398456797455416,128,4.700101271737367e-06,128,9.234368917532265e-06,128,-0.025841594367334752,128,0.0009201984212268144,128,0.0013032110291533172,128,-0.3612209888223146,128,0.0005521774291992188,128,0.012421607971191406,128,-0.2067846046346864,128,-0.1983956419584476,128,-0.23275210008014888,128,0.43868659543906907,128,0.25744637846946716,128,9.230147361755371,128,0.5127859711647034,128,0.2342156022787094,128,0.7657844126224518,128,0.2998756319284439,128,-0.011993378400802612,128,0.9759478271007538,128,1.0,128,1.0,128,0.0,128,9.0,128,0.46036577224731445,128,-0.15518999844789505,128,-0.14105834066867828,128,-0.40961228614203493,-0.046246820513200615,0.0,1.0,16,-0.06071395634325744,-0.0076938768157820275,0.0,1.0,16,-0.5315825914328463,-0.09596789066241128,0.001,0.999,16,-0.24137401580810547,-0.05927082151174545,0.001,0.999,128,-0.021437525749206543,-0.0057675838470458984,0.001,0.999,128,prompt_invariant,age_invariant,recent_preferred,local_or_mixed,invariant_local,1,1
5,9,0.0017143550794571638,128,0.003153030062094331,128,-0.5050185929968545,128,5.834546755068004e-06,128,1.1778439329646062e-05,128,-0.0355174178799989,128,0.0009269339498132467,128,0.0013906169915571809,128,-0.3629537484140749,128,-0.00025081634521484375,128,0.009842872619628906,128,-0.24717095288188382,128,-0.35605638043500076,128,-0.2617727450571782,128,0.40932949290459564,128,0.7306275069713593,128,12.796273231506348,128,0.710904061794281,128,0.05942725948989391,128,0.9405727386474609,128,0.5094426572322845,128,0.16279494762420654,128,0.7171942293643951,128,17.0,128,1.0,128,0.0,128,6.0,128,0.8477936685085297,128,0.8448934555053711,128,0.38959836959838867,128,-0.6837702303230566,-0.2722328848446031,0.011,0.989,16,-0.06018665188848842,-0.012294689624676943,0.0,1.0,16,-0.6984537037564948,-0.19179987967017692,0.0,1.0,16,0.8020249009132385,0.873585045337677,1.0,1.0,128,0.15954285860061646,0.16596802175045014,1.0,1.0,128,prompt_invariant,age_invariant,history_supportive,long_range,invariant_long,1,1
5,10,0.004011806566268206,128,0.004942013882100582,128,-0.10193995759238192,128,3.8065722947067115e-06,128,6.204738383530639e-06,128,-0.00846318859170947,128,0.0005865395942237228,128,0.0006497805297840387,128,-0.22024151223911576,128,0.0012035965919494629,128,0.007247805595397949,128,-0.35645743411018266,128,-0.2641530048203621,128,-0.33770585472265024,128,0.8838624495631477,128,0.32647697627544403,128,2.935203194618225,128,0.16306684166193008,128,0.8093377649784088,128,0.19066224247217178,128,0.07033234089612961,128,-0.5871155261993408,128,0.44871534407138824,128,1.0,128,1.0,128,0.0,128,6.0,128,0.7824307084083557,128,-0.9737764596939087,128,-0.4723019152879715,128,-0.41063500939137365,0.312079818939907,0.098,0.902,16,-0.038425992959184405,0.0031650861613945576,0.04,0.96,16,-0.43081027742920497,0.01301336344675195,0.036,0.964,16,-0.9977893829345703,-0.9362863898277283,0.0,1.0,128,-0.5945412516593933,-0.5779890865087509,0.0,1.0,128,prompt_invariant,age_invariant,recent_preferred,local_or_mixed,invariant_local,1,1
5,11,0.0021439663833007216,128,0.0022960607893764973,128,-0.1698420316894044,128,1.0728053894126788e-05,128,2.3622465960215777e-05,128,-0.06999634538124638,128,0.0017119181575253606,128,0.002633289434015751,128,-0.3594927192308289,128,0.0023775100708007812,128,-0.02272939682006836,128,-0.31895433500966075,128,-0.18514839279531992,128,-0.16245617063587664,128,0.37917669073964166,128,0.47534529864788055,128,12.018911361694336,128,0.6677172780036926,128,0.1650889366865158,128,0.834911048412323,128,0.5033937990665436,128,0.057133257389068604,128,0.7795438468456268,128,18.0,128,1.0,128,0.0,128,6.0,128,0.7475185692310333,128,0.040869468823075294,128,0.12447307258844376,128,-0.3457581450041145,-0.015878425785796745,0.005,0.995,16,-0.11160298985020445,-0.026364831599957957,0.0,1.0,16,-0.7888870093643303,-0.03225252111888497,0.007,0.993,16,0.006031186319887638,0.09216175228357315,0.979,0.979,128,0.03860956430435181,0.06974583864212036,1.0,1.0,128,prompt_invariant,age_invariant,history_supportive,long_range,invariant_long,1,1
6,0,0.0031973193399608135,128,0.00497087137773633,128,-0.39157055701928006,128,1.0002710041590035e-05,128,2.0334304281277582e-05,128,-0.05645852213451632,128,0.0014156328979879618,128,0.002126794308423996,128,-0.34702686022175033,128,0.0012187957763671875,128,0.01688694953918457,128,-0.23161862630418717,128,-0.28203908585787607,128,-0.1822622268018166,128,0.4701480133029149,128,0.30971701443195343,128,8.32557487487793,128,0.4625319391489029,128,0.37263207137584686,128,0.6273679137229919,128,0.3031424432992935,128,-0.15040987730026245,128,0.9164456427097321,128,1.0,128,1.0,128,0.0,128,18.0,128,0.47013016045093536,128,-1.1872954964637756,128,-0.21060000360012054,128,-0.6228198907006408,-0.2335201467504359,0.0,1.0,16,-0.10997261296575048,-0.002244009997905587,0.008,0.992,16,-0.6441349424507625,-0.07298045004919912,0.008,0.992,16,-1.3331047296524048,-1.0587372779846191,0.0,1.0,128,-0.17784494161605835,-0.13325536251068115,0.0,1.0,128,prompt_invariant,age_invariant,recent_preferred,local_or_mixed,invariant_local,1,1
6,1,0.0018886071629822254,128,0.002541369991376996,128,-0.13827278367434592,128,2.5740155251696706e-06,128,4.099583748029545e-06,128,-0.009223517123953808,128,0.0006604597729165107,128,0.0008485687721986324,128,-0.2181021116656305,128,0.000274658203125,128,0.0075321197509765625,128,-0.2741570869971235,128,-0.1715450578474063,128,-0.23819712227749898,128,0.38179386109989255,128,0.2700462341308594,128,8.092720031738281,128,0.4495955556631088,128,0.3376082330942154,128,0.6623918116092682,128,0.24897196888923645,128,-0.1153859794139862,128,0.9756228923797607,128,2.0,128,1.0,128,0.0,128,18.0,128,0.5119492411613464,128,-1.6644375920295715,128,-0.7049857676029205,128,-0.34943751486884134,-0.046166016535864,0.0,1.0,16,-0.01903077779828519,-0.007373313293061862,0.0,1.0,16,-0.3934013447146296,-0.08384121318007665,0.0,1.0,16,-1.713333249092102,-1.6054704189300537,0.0,1.0,128,-0.1284698247909546,-0.10235786437988281,0.0,1.0,128,prompt_invariant,age_invariant,recent_preferred,local_or_mixed,invariant_local,1,1
6,2,0.002512577106244862,128,0.004188804421573877,128,-0.4598360259933099,128,8.556153261451982e-06,128,1.372470251226332e-05,128,-0.038432501705255785,128,0.0013537642662413418,128,0.001994299585931003,128,-0.30021934859141786,128,0.000354766845703125,128,0.014877796173095703,128,-0.2720598766081057,128,-0.13807064939783845,128,-0.24371863374884886,128,0.4903170604192453,128,0.29228879511356354,128,7.588273048400879,128,0.42157071828842163,128,0.4710468053817749,128,0.5289532244205475,128,0.27616918087005615,128,-0.2488245666027069,128,0.8658525347709656,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5446987748146057,128,-1.5695934891700745,128,-0.3134484589099884,128,-0.6378192196689823,-0.30294716726570103,0.0,1.0,16,-0.05479806329018779,-0.017894411436539512,0.0,1.0,16,-0.3442361432698795,-0.12230659620186188,0.0,1.0,16,-1.6407787799835205,-1.5112738609313965,0.0,1.0,128,-0.27497756481170654,-0.2260199785232544,0.0,1.0,128,prompt_invariant,age_invariant,recent_preferred,local_or_mixed,invariant_local,1,1
6,3,0.0024693806190043688,128,0.002770001767203212,128,-0.22378093165555404,128,6.2300423451233655e-06,128,8.98094367585145e-06,128,-0.020303750818495385,128,0.0009515269193798304,128,0.0011176964035257697,128,-0.20851662092345952,128,0.00017690658569335938,128,0.0017633438110351562,128,-0.2347856322624684,128,-0.20405497591077748,128,-0.17903878104233564,128,0.4340091691204298,128,0.28170762956142426,128,7.762414216995239,128,0.43124523758888245,128,0.33017611503601074,128,0.6698239147663116,128,0.21881195157766342,128,-0.10795387625694275,128,0.9554681777954102,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5346167385578156,128,-1.2665700316429138,128,-0.6892503798007965,128,-0.3705169837810835,-0.18763047967025648,0.0,1.0,16,-0.033897454319861124,-0.01239910689331216,0.0,1.0,16,-0.37804080699723364,-0.032425227163407795,0.0,1.0,16,-1.3351820707321167,-1.2132936716079712,0.0,1.0,128,-0.1211005449295044,-0.0973578691482544,0.0,1.0,128,prompt_invariant,age_invariant,recent_preferred,local_or_mixed,invariant_local,1,1
