mode,current_frame,layer,head,cphi_score,cphi_score_samples,age_js_score,age_js_score_samples,age_w1_score,age_w1_score_samples,temporal_reach_ratio,temporal_reach_ratio_samples
clean,63,8,0,-0.5211992692710933,16,-0.041649351954170945,16,-0.7280771264785632,16,0.3318616598844528,16
clean,63,8,1,-0.2814571191400149,16,-0.0034598793626798682,16,0.0007466306234705424,16,0.1835767924785614,16
clean,63,8,2,-0.22374246273815274,16,-0.002107800627159399,16,-0.2752178220784197,16,0.2756064683198929,16
clean,63,8,3,0.043902628694897014,16,-0.0071843113213890045,16,-0.17690578671145613,16,0.3560127168893814,16
clean,63,8,4,-0.3560481787989499,16,-0.016942460587416046,16,-0.14866460455934138,16,0.3658946752548218,16
clean,63,8,5,-0.05568779057514279,16,0.00047491784099068946,16,0.039012053696640424,16,0.3873720020055771,16
clean,63,8,6,-0.15984672335867622,16,-0.003827736346177026,16,-0.24652659240191852,16,0.38875554502010345,16
clean,63,8,7,-0.19560033532459803,16,-0.002384237226853898,16,-0.05051116947122385,16,0.1520284116268158,16
clean,63,8,8,-0.028997352200556475,16,-0.004641167317391578,16,-0.208886709160441,16,0.17960572987794876,16
clean,63,8,9,-0.11950660312327514,16,-0.014425941632518152,16,-0.1525778826691555,16,0.24140755087137222,16
clean,63,8,10,-0.4463018060553228,16,-0.02347387542921909,16,-0.503700626392396,16,0.3561825752258301,16
clean,63,8,11,-0.4111797326509497,16,-0.007349790215725372,16,-0.46398215233595075,16,0.3282628655433655,16
clean,63,9,0,-0.10747414799639221,16,-0.00467061413918681,16,-0.17736535273545218,16,0.32332471013069153,16
clean,63,9,1,-0.037891325960195184,16,-0.022252862721593276,16,-0.43789615845524044,16,0.3447937071323395,16
clean,63,9,2,-0.14920078953690452,16,-0.021477768918530385,16,-0.11747401347331388,16,0.3594115227460861,16
clean,63,9,3,-0.37254053659547237,16,-0.010300883100832088,16,-0.004894856107306299,16,0.4650553911924362,16
clean,63,9,4,-0.02618173580405319,16,-0.0314165598628825,16,-0.25032199215753276,16,0.48118604719638824,16
clean,63,9,5,-0.013856580492489763,16,-0.006580183909546379,16,-0.18462173749076244,16,0.2922630161046982,16
clean,63,9,6,-0.3378966898989538,16,-0.007179763908111488,16,0.3017037292790087,16,0.44251488149166107,16
clean,63,9,7,-0.1548493019329139,16,-0.0027122847359226754,16,0.017897330013871383,16,0.21743018925189972,16
clean,63,9,8,-0.2196311158753891,16,-0.039440393674559565,16,0.19217224710776648,16,0.30957646667957306,16
clean,63,9,9,-0.1678516243893401,16,-0.012408437316900674,16,-0.06884202141622733,16,0.36505845189094543,16
clean,63,9,10,-0.24856869151431102,16,-0.011176230294809419,16,-0.42158451124978963,16,0.32153698801994324,16
clean,63,9,11,-0.21439077069470916,16,-0.008968103495433265,16,-0.4598759786559356,16,0.3198361396789551,16
clean,63,10,0,-0.709752033481396,16,-0.017560357042731928,16,-0.31621661617685143,16,0.3254224807024002,16
clean,63,10,1,-0.18088274044109662,16,-0.0031313453832016065,16,0.17064284357381748,16,0.36426928639411926,16
clean,63,10,2,-0.16736115732590207,16,-0.03801070451062273,16,-0.08445280709579248,16,0.2336288020014763,16
clean,63,10,3,-0.16713049582068673,16,-0.029152383915840338,16,-0.13464907075478222,16,0.2518913522362709,16
clean,63,10,4,-0.16260076931105286,16,-0.02508703796534705,16,-0.503102948391811,16,0.3271726816892624,16
clean,63,10,5,-0.15380347793567564,16,-0.05036776641321543,16,-0.28097659525702606,16,0.33766716718673706,16
clean,63,10,6,-0.0728253092633242,16,-0.005579239356228656,16,0.09642703443915049,16,0.21436043828725815,16
clean,63,10,7,-0.07046184470863887,16,-0.01860405179665741,16,-0.0595343328068341,16,0.2873985022306442,16
clean,63,10,8,-0.1818437953740971,16,-0.008577152956483026,16,-0.20693043524412652,16,0.3469623476266861,16
clean,63,10,9,-0.2607183837009454,16,-0.02870632824304336,16,-0.1233911374779521,16,0.30403637886047363,16
clean,63,10,10,-0.3611107374104894,16,-0.03700620604063164,16,0.05009420863668995,16,0.3762425482273102,16
clean,63,10,11,-0.2507019605623621,16,-0.011134033082941667,16,0.18396962414569365,16,0.24313808977603912,16
clean,63,11,0,-0.2789409455662252,16,-0.04646919756138633,16,-0.18717479165243192,16,0.4135016053915024,16
clean,63,11,1,0.02048214739279572,16,-0.030268155201451083,16,-0.24507793788996113,16,0.4032857269048691,16
clean,63,11,2,-0.17887676172841338,16,-0.02795359539539442,16,0.04205788336212826,16,0.2495608627796173,16
clean,63,11,3,-0.15751534266498685,16,-0.02707016571828899,16,-0.11209016774878003,16,0.2709128111600876,16
clean,63,11,4,-0.21048742009699117,16,-0.02815161395589263,16,-0.19761997177999832,16,0.23424682766199112,16
clean,63,11,5,-0.07682955932181026,16,-0.017673364453471077,16,-0.09262976721617239,16,0.26131749153137207,16
clean,63,11,6,-0.03965443323298201,16,-0.047694666229488744,16,-0.05381921673369424,16,0.37010470032691956,16
clean,63,11,7,-0.31026596890750235,16,-0.027264472644475183,16,-0.25774513312111924,16,0.4021357148885727,16
clean,63,11,8,-0.18575939859491286,16,-0.02193944143426029,16,-0.25773439246226926,16,0.3063713014125824,16
clean,63,11,9,-0.09826775997156062,16,-0.009261708383981432,16,-0.1048723430966556,16,0.3914041519165039,16
clean,63,11,10,-0.16665556907065163,16,-0.02376182353691581,16,-0.2827174707778944,16,0.378363698720932,16
clean,63,11,11,-0.3592259661108187,16,-0.046282337581951646,16,-0.13303031456670272,16,0.3384723514318466,16
clean,63,12,0,-0.5629645216498647,16,-0.04966540828270828,16,-0.38260036175714474,16,0.23372237384319305,16
clean,63,12,1,-0.04628259977046754,16,-0.04214564689173639,16,-0.16033534991944637,16,0.2718457877635956,16
clean,63,12,2,-0.3242042847608671,16,-0.010448771541235965,16,-0.07203518690993319,16,0.3806706517934799,16
clean,63,12,3,-0.08871435471433259,16,-0.04468585120280634,16,-0.14573884241130658,16,0.3657770901918411,16
clean,63,12,4,-0.27796159575667756,16,-0.0738182224889563,16,-0.34813629904655957,16,0.27169784903526306,16
clean,63,12,5,-0.530148773551364,16,-0.018533662787798836,16,-0.1463152401726334,16,0.31052465736866,16
clean,63,12,6,-0.4936675796723008,16,-0.015219037708261895,16,0.04471122836653525,16,0.19484665989875793,16
clean,63,12,7,-0.13952701376096632,16,-0.016711197425874152,16,-0.30588889294570343,16,0.16146111488342285,16
clean,63,12,8,-0.30572654794272147,16,-0.01882606035744812,16,-0.17310543810449253,16,0.23589110374450684,16
clean,63,12,9,-0.623243246075811,16,-0.008828408190686806,16,-0.0623635599447205,16,0.2594255059957504,16
clean,63,12,10,-0.33163825773353584,16,-0.060025267558264414,16,-0.43711278440919255,16,0.3876185268163681,16
clean,63,12,11,-0.14673187760665063,16,-0.025599695272775877,16,-0.2858862993648234,16,0.18247829377651215,16
clean,63,13,0,-0.16278053262142195,16,-0.02091820918082125,16,-0.15474399403524502,16,0.33085623383522034,16
clean,63,13,1,-0.3866629358996089,16,-0.0180800504864082,16,-0.02941398074341407,16,0.35246697068214417,16
clean,63,13,2,-0.15372985408821765,16,-0.03955122103834248,16,-0.22428872060645771,16,0.2312752604484558,16
clean,63,13,3,-0.3073381074139322,16,-0.02306166774969106,16,-0.14784949309225992,16,0.33385686576366425,16
clean,63,13,4,-0.19858152396419881,16,-0.04885942234140586,16,-0.3007126251004325,16,0.3071538507938385,16
clean,63,13,5,-0.41126296609619795,16,-0.021268975902127046,16,-0.12605624982308064,16,0.3595978319644928,16
clean,63,13,6,-0.2165585035298374,16,-0.04039516033750913,16,-0.41444642673283927,16,0.3351617008447647,16
clean,63,13,7,-0.6479473958059968,16,-0.06928256529551285,16,-0.6699653493147391,16,0.3267354965209961,16
clean,63,13,8,-0.3942225882870296,16,-0.04833453176891944,16,-0.4723486174159933,16,0.22272035479545593,16
clean,63,13,9,-0.7916596477798737,16,-0.02848587724835234,16,-0.19460452970197953,16,0.38964657485485077,16
clean,63,13,10,-0.2624028695060649,16,-0.06939320498868631,16,-0.27774863742798483,16,0.2440008968114853,16
clean,63,13,11,-0.11230150433663913,16,-0.01279270074073193,16,-0.1347817657493367,16,0.23029781132936478,16
clean,63,14,0,-0.4049962998853028,16,-0.01781195852283294,16,-0.3927952690826789,16,0.2725856602191925,16
clean,63,14,1,-0.2585028490802004,16,-0.06621198332790766,16,-0.01327799923285746,16,0.28689010441303253,16
clean,63,14,2,-0.30512440072248065,16,-0.05568778785145598,16,-0.2508731065411586,16,0.406315341591835,16
clean,63,14,3,-0.13748037651728343,16,-0.031101507013450477,16,-0.14066947754813097,16,0.25027816742658615,16
clean,63,14,4,-0.051540944174918335,16,-0.020659936800772792,16,-0.16122155161587856,16,0.36391882598400116,16
clean,63,14,5,-0.30138853385073394,16,-0.017033270149614053,16,0.12536842296001757,16,0.3327999711036682,16
clean,63,14,6,-0.30345531761116185,16,-0.010347316419159393,16,-0.17335472661955348,16,0.30176202952861786,16
clean,63,14,7,-0.30320472957229433,16,-0.03889832340175742,16,-0.05643021523461394,16,0.25202614068984985,16
clean,63,14,8,-0.16087150147154367,16,-0.00816716153135783,16,-0.0704645867226377,16,0.265127032995224,16
clean,63,14,9,-0.4599554523347001,16,-0.02430124174795465,16,-0.19736746625010332,16,0.3123559355735779,16
clean,63,14,10,-0.3929602817821216,16,-0.015198007804213947,16,-0.48284856998531067,16,0.22365953028202057,16
clean,63,14,11,-0.1646857282120788,16,-0.015694081094107616,16,-0.12402337905516525,16,0.3740609735250473,16
clean,63,15,0,-0.513155078416921,16,-0.03022206930351618,16,-0.2573183670713656,16,0.3307252526283264,16
clean,63,15,1,-0.3783857414040759,16,-0.06529882976768939,16,-0.4131552824375819,16,0.41028939187526703,16
clean,63,15,2,-0.364083775150692,16,-0.08960481647783944,16,-0.2912762869389388,16,0.3835067003965378,16
clean,63,15,3,-0.403899567510179,16,-0.04667188229832646,16,-0.12022915429961661,16,0.29920631647109985,16
clean,63,15,4,-0.3136786839615383,16,-0.023518803163377032,16,-0.4197081237699117,16,0.4962007701396942,16
clean,63,15,5,-0.6563392634831027,16,-0.031398639582854146,16,-0.2988940013723316,16,0.3310885429382324,16
clean,63,15,6,-0.5416009199067074,16,-0.04493288055395426,16,-0.34275153002867553,16,0.3463444411754608,16
clean,63,15,7,-0.41926698531263634,16,-0.1129564594692979,16,-0.33810608868286285,16,0.29230359196662903,16
clean,63,15,8,-0.36067261614384427,16,-0.008927743040988503,16,-0.32305532248659075,16,0.36118635535240173,16
clean,63,15,9,-0.08978870966931977,16,-0.05868677376335965,16,-0.5577922869508097,16,0.5659984648227692,16
clean,63,15,10,-0.23662737872133027,16,-0.025529360709954776,16,0.10835108819070002,16,0.3156242370605469,16
clean,63,15,11,-0.27522184689387447,16,-0.01976487187429591,16,-0.019244271393738185,16,0.24551666527986526,16
clean,63,16,0,-0.38443881968022053,16,-0.04109442915777746,16,-0.3420785498687833,16,0.31998372077941895,16
clean,63,16,1,-0.4354632307435765,16,-0.03697374567083414,16,-0.2398013890439367,16,0.30407190322875977,16
clean,63,16,2,-0.29487290600348737,16,-0.0161878316620539,16,-0.12657846220380706,16,0.20896682143211365,16
clean,63,16,3,-0.25320217109620774,16,-0.04108243035103804,16,-0.2480270624640537,16,0.3565993010997772,16
clean,63,16,4,-0.38807596832285907,16,-0.009669617272175777,16,-0.29403985812525013,16,0.32564085721969604,16
clean,63,16,5,0.010691993985277645,16,-0.03822711995580287,16,-0.2087075372534536,16,0.21393953263759613,16
clean,63,16,6,-0.4660252920480238,16,-0.006376436871159382,16,-0.29055269619967306,16,0.2653369605541229,16
clean,63,16,7,-0.5401183739838089,16,-0.0445696510359591,16,-0.2937125381434039,16,0.4064137637615204,16
clean,63,16,8,-0.392604643557522,16,-0.012471345743126196,16,-0.22511285287435873,16,0.2630320191383362,16
clean,63,16,9,-0.3752836169129874,16,-0.002056699950056479,16,0.2112079741924196,16,0.15896720439195633,16
clean,63,16,10,-0.3529410444011776,16,-0.06341629597887177,16,-0.006023399043476402,16,0.337285652756691,16
clean,63,16,11,-0.8280222650311606,16,-0.06102394237808308,16,-0.15429671449416088,16,0.46144579350948334,16
clean,63,17,0,-0.5576213389892498,16,-0.0012957966204773257,16,-0.17988450192686845,16,0.4305015057325363,16
clean,63,17,1,-0.1630025530865604,16,-0.008109821929875489,16,-0.04197775790382196,16,0.3126830905675888,16
clean,63,17,2,-0.3852574033123528,16,-0.004424674435051087,16,-0.07826352478494142,16,0.32334527373313904,16
clean,63,17,3,-0.0846416666727134,16,-0.017543747858252287,16,-0.10648497167070077,16,0.21600623428821564,16
clean,63,17,4,-0.37669564114060566,16,-0.00968490663524059,16,-0.34718027596179785,16,0.38602323830127716,16
clean,63,17,5,-0.03440661450761387,16,-0.025120847095881624,16,-0.4681869442642205,16,0.2760043144226074,16
clean,63,17,6,-0.4759698673910544,16,-0.011763013778457853,16,-0.3317493596026091,16,0.4207874834537506,16
clean,63,17,7,0.027889260942256182,16,-0.007767090847320734,16,-0.29163329278743705,16,0.2760157138109207,16
clean,63,17,8,-0.0942277018145588,16,-0.0072957560176272526,16,-0.20510819117295415,16,0.2295505478978157,16
clean,63,17,9,-0.7156729703196939,16,-0.05753023242497036,16,-0.16617572411447487,16,0.27312104403972626,16
clean,63,17,10,-0.07835525354971803,16,-0.017642868111683772,16,-0.25660397002940677,16,0.24798664450645447,16
clean,63,17,11,-0.5341401564387321,16,-0.013530636803421484,16,-0.10116185217108012,16,0.3363964855670929,16
clean,63,18,0,-0.35256280216096647,16,-0.026963183521301386,16,-0.10912533897171352,16,0.36224365234375,16
clean,63,18,1,-0.4412949102496517,16,-0.028348496180258326,16,-0.21145998583563297,16,0.37894307076931,16
clean,63,18,2,-0.21647382215956187,16,-0.03486559709871899,16,-0.46825856286839673,16,0.42669686675071716,16
clean,63,18,3,-0.4228170571716843,16,-0.01776736714023054,16,-0.30550368684801493,16,0.4792015850543976,16
clean,63,18,4,-0.40537762768698515,16,-0.03726833514639134,16,-0.30327013304857536,16,0.2884630411863327,16
clean,63,18,5,-0.9322932706261382,16,-0.04935924060160571,16,-0.7034470278899367,16,0.46478328108787537,16
clean,63,18,6,-0.3493209256007004,16,-0.01125550983102835,16,-0.15631234759099283,16,0.6083860099315643,16
clean,63,18,7,-0.434569635696459,16,-0.029224588895036402,16,-0.538304737195814,16,0.5654444992542267,16
clean,63,18,8,-0.7149048699974807,16,-0.006897547582734722,16,-0.15268729744873205,16,0.45599909126758575,16
clean,63,18,9,-0.5510466490634155,16,-0.009320964150202317,16,-0.20402185885410068,16,0.35676200687885284,16
clean,63,18,10,-0.3327750053437337,16,-0.008738853521377533,16,-0.11999284389035403,16,0.43786463141441345,16
clean,63,18,11,-0.7912344169070751,16,-0.021479483092430036,16,-0.3520993043053666,16,0.415661945939064,16
clean,63,19,0,-0.5549928473714058,16,-0.06563895689113768,16,-0.47455063473989906,16,0.3548225164413452,16
clean,63,19,1,-0.6544039608397256,16,-0.040680548563882146,16,-0.5285358933584858,16,0.2546716183423996,16
clean,63,19,2,-0.34863774229814215,16,-0.024833282714963625,16,-0.14466074427938114,16,0.25941966474056244,16
clean,63,19,3,-0.5154216468032448,16,-0.0559013305218315,16,-0.2953529461178289,16,0.4587457776069641,16
clean,63,19,4,-0.6630519084210362,16,-0.03129039180014731,16,-0.7598819767720875,16,0.23388008028268814,16
clean,63,19,5,-1.3570838884750192,16,-0.02609186188593001,16,-0.5185137175265411,16,0.20262409001588821,16
clean,63,19,6,-0.6355314445501343,16,-0.01636440506275095,16,-0.43871754512919103,16,0.3103150576353073,16
clean,63,19,7,-1.0500604331223182,16,-0.02383890282382639,16,-0.5581371468767471,16,0.3167662024497986,16
clean,63,19,8,-0.7080532999841631,16,-0.007092515061374237,16,-0.36817763671333037,16,0.30238912999629974,16
clean,63,19,9,-0.7758867200787675,16,-0.08049784683608036,16,-0.9713691431755924,16,0.3154860585927963,16
clean,63,19,10,-0.5849309646493024,16,-0.01602535711932379,16,-0.0174544325788391,16,0.4145401418209076,16
clean,63,19,11,-0.5825226874563803,16,-0.05849793167910489,16,-0.5858609391467331,16,0.2799635976552963,16
clean,63,20,0,-1.3560529013574707,16,-0.039728828265383695,16,-0.9070999656926367,16,0.28645431995391846,16
clean,63,20,1,-1.513815746212488,16,-0.1594445625359973,16,-1.0901357485654597,16,0.4654442369937897,16
clean,63,20,2,-0.8193649715794924,16,-0.10767219949805974,16,-0.7130390409593381,16,0.4461407959461212,16
clean,63,20,3,-0.4657097857542984,16,-0.14109512767865112,16,-1.2668933748984113,16,0.5483285486698151,16
clean,63,20,4,-1.1262977369651346,16,-0.043522117932375405,16,-0.6501016679311024,16,0.30391208827495575,16
clean,63,20,5,-0.7624057963849371,16,-0.18872524787769376,16,-0.8694425768386655,16,0.573742687702179,16
clean,63,20,6,-0.7123128554171919,16,-0.03131926149286419,16,-0.8342126076701329,16,0.19549669325351715,16
clean,63,20,7,-1.019503884302313,16,-0.09792107732962532,16,-1.1859904090564766,16,0.5886349678039551,16
clean,63,20,8,-1.5155122132739818,16,-0.050404520620331725,16,-0.5256293343980334,16,0.4762262850999832,16
clean,63,20,9,-0.8880451561408108,16,-0.014330559728537102,16,-0.4662392315685659,16,0.3622695058584213,16
clean,63,20,10,-0.28416294882413773,16,-0.028452799618613075,16,-0.403826144937279,16,0.2808147072792053,16
clean,63,20,11,-1.3387166069520788,16,-0.05586830261886215,16,-1.0305184573580755,16,0.22797397524118423,16
clean,63,21,0,-0.8454376609879531,16,-0.10193698763550141,16,-0.8575515312903117,16,0.44278503954410553,16
clean,63,21,1,-0.893333750211088,16,-0.04632286479709137,16,-0.6525007164181265,16,0.38166409730911255,16
clean,63,21,2,-1.1724357613718777,16,-0.04891450557260007,16,-0.9637934160897585,16,0.3339860439300537,16
clean,63,21,3,-0.9010161445448766,16,-0.08976453655400253,16,-0.834500225499033,16,0.6635174751281738,16
clean,63,21,4,-1.151842521111082,16,-0.061872106738117806,16,-0.6402097147158702,16,0.44652244448661804,16
clean,63,21,5,-0.7896890703750894,16,-0.031290785804872365,16,-0.6083769171927722,16,0.353004053235054,16
clean,63,21,6,-0.5654910445294621,16,-0.06177452250818588,16,-0.6654771997430108,16,0.33556246757507324,16
clean,63,21,7,-1.5010674026378679,16,-0.07312458896685814,16,-0.5825342895541726,16,0.29543478786945343,16
clean,63,21,8,-0.34099920688592245,16,-0.020461542423715527,16,-0.6358555027829406,16,0.15231116116046906,16
clean,63,21,9,-0.5325203051159058,16,-0.10694998594568862,16,-0.8399862511252435,16,0.5942860245704651,16
clean,63,21,10,-0.3900759071904212,16,-0.1490288109623045,16,-1.2507632717953858,16,0.5382831692695618,16
clean,63,21,11,-0.8117259423056594,16,-0.02520520856368866,16,-0.5276692649264388,16,0.583613932132721,16
clean,63,22,0,-0.9974669550792589,16,-0.08615961813574619,16,-0.7072643786688282,16,0.2963307499885559,16
clean,63,22,1,-0.9920159767717402,16,-0.044120975070412204,16,-0.4840394088351379,16,0.3651968836784363,16
clean,63,22,2,-1.2542665719469401,16,-0.03250480828146855,16,-0.5963433554671869,16,0.3273453712463379,16
clean,63,22,3,-0.7326303711592056,16,-0.045023341205067735,16,-0.9904684567790958,16,0.3473145216703415,16
clean,63,22,4,-0.8675315180006027,16,-0.1353245399612638,16,-0.7770617344778687,16,0.3745042532682419,16
clean,63,22,5,-0.8670550840066485,16,-0.03442078929635742,16,-0.5101964313986257,16,0.5180642008781433,16
clean,63,22,6,-1.1023159887507608,16,-0.07990969923344675,16,-0.37022858363964883,16,0.39715877175331116,16
clean,63,22,7,-0.9468363200261115,16,-0.056702131844319735,16,-1.1103067861257414,16,0.3717540353536606,16
clean,63,22,8,-0.6931852709396629,16,-0.033221302863558205,16,-0.39846191854445945,16,0.3392782211303711,16
clean,63,22,9,-0.9375980175126739,16,-0.03849154267845578,16,-0.7514337059114564,16,0.31515562534332275,16
clean,63,22,10,-1.0351967313769341,16,-0.10662017235855706,16,-0.5021293844726697,16,0.43381667137145996,16
clean,63,22,11,-0.8117057246774902,16,-0.03446787229376386,16,-0.5373783150286267,16,0.4404798895120621,16
clean,63,23,0,-0.8590389645768847,16,-0.04670332010782424,16,-0.5306342594931358,16,0.24944636225700378,16
clean,63,23,1,-1.26787712886774,16,-0.21699243042313732,16,-1.445759937486763,16,0.27942638099193573,16
clean,63,23,2,-0.7353320810778037,16,-0.018973637442730652,16,-0.4148954546138336,16,0.3041319400072098,16
clean,63,23,3,-0.5869786748129522,16,-0.07407767430716478,16,-0.8458077120119246,16,0.37851230800151825,16
clean,63,23,4,-0.5961305987184864,16,-0.08431365136026919,16,-0.6928874365704705,16,0.2865307480096817,16
clean,63,23,5,-1.0640504049828257,16,-0.13327002469498467,16,-1.3076994720310688,16,0.41083824634552,16
clean,63,23,6,-1.0732829487922881,16,-0.06664545425735098,16,-0.42980370220278624,16,0.32586289942264557,16
clean,63,23,7,-0.7534036264290356,16,-0.08343187116573397,16,-0.711292877728514,16,0.26616334915161133,16
clean,63,23,8,-0.47709546998198343,16,-0.03670851066762802,16,-0.030900402027255882,16,0.19933272153139114,16
clean,63,23,9,-0.8892509987224404,16,-0.10033800659959745,16,-0.9628502988940848,16,0.4877817779779434,16
clean,63,23,10,-0.9992606469380904,16,-0.2692759484660273,16,-1.3849771683327523,16,0.2744263857603073,16
clean,63,23,11,-0.8167945459401696,16,-0.09068537046362854,16,-0.9928813225339508,16,0.5956640243530273,16
clean,63,24,0,-1.2072088150744,16,-0.05681697723914807,16,-0.7588084973028858,16,0.27991896867752075,16
clean,63,24,1,-1.081350535696873,16,-0.017715076838416388,16,-0.5621479052649407,16,0.30868755280971527,16
clean,63,24,2,-0.8909582427756695,16,-0.06123132164448983,16,-0.49997172945258783,16,0.40610574185848236,16
clean,63,24,3,-0.9396337353844455,16,-0.046885890055307446,16,-0.9626404337774908,16,0.3091104030609131,16
clean,63,24,4,-0.6517259525070425,16,-0.01768847916075687,16,-0.5501509885753499,16,0.3011672645807266,16
clean,63,24,5,-1.2595581779757183,16,-0.0873835665470473,16,-0.6846929446185952,16,0.23538582772016525,16
clean,63,24,6,-0.9580139635516373,16,-0.08655451518687825,16,-0.940018588929578,16,0.4846590459346771,16
clean,63,24,7,-0.8645835570866658,16,-0.0713589110137635,16,-0.6929222001086668,16,0.5735414922237396,16
clean,63,24,8,-1.2179356097619702,16,-0.06791744548206302,16,-0.6499511004873422,16,0.3989287316799164,16
clean,63,24,9,-1.373326729396445,16,-0.053874210757192946,16,-0.7697687517037654,16,0.40342356264591217,16
clean,63,24,10,-1.1926268158305433,16,-0.10881678527509323,16,-0.9649677585753871,16,0.5204199850559235,16
clean,63,24,11,-0.8693866265677863,16,-0.09918384056207816,16,-0.7667606218401123,16,0.6682784259319305,16
clean,63,25,0,-0.7129543923916563,16,-0.11024223587304306,16,-0.7220008874333681,16,0.29405489563941956,16
clean,63,25,1,-1.5775106685525304,16,-0.09553447619390175,16,-0.7671462559295328,16,0.41124261915683746,16
clean,63,25,2,-1.7666980497907865,16,-0.16149332116485227,16,-1.296725893524522,16,0.3877518028020859,16
clean,63,25,3,-1.8701266014964237,16,-0.12106352927977103,16,-1.2805578169689982,16,0.3281819671392441,16
clean,63,25,4,-1.1334044569701862,16,-0.1211262845524242,16,-0.8606727874760884,16,0.302296444773674,16
clean,63,25,5,-1.532420869321257,16,-0.11967543040307768,16,-1.132669120834393,16,0.27238260209560394,16
clean,63,25,6,-1.0537015004852717,16,-0.05429602645458375,16,-0.7875618508582574,16,0.38071584701538086,16
clean,63,25,7,-1.9367815171555796,16,-0.0492843935805705,16,-0.9113875670779084,16,0.8262929022312164,16
clean,63,25,8,-1.2129330490107526,16,-0.13904417229013252,16,-0.8895966888484017,16,0.30964963138103485,16
clean,63,25,9,-1.1894255803126035,16,-0.0818834639251103,16,-0.8489020471706683,16,0.3858746290206909,16
clean,63,25,10,-0.616423372822916,16,-0.05678053369061221,16,-0.47256271802520183,16,0.25356125831604004,16
clean,63,25,11,-1.073403556388525,16,-0.14067452026533372,16,-1.024981818374378,16,0.2560584396123886,16
clean,63,26,0,-0.7638264244842935,16,-0.03962499166372778,16,-0.6682251956784403,16,0.3880956172943115,16
clean,63,26,1,-1.1597212937167598,16,-0.10473841610977189,16,-0.853595323877853,16,0.3398313969373703,16
clean,63,26,2,-1.4986979778614578,16,-0.15590698160559008,16,-0.7055208942041234,16,0.20891647040843964,16
clean,63,26,3,-0.834488014962067,16,-0.022529416619746716,16,-0.6541863457648993,16,0.22238942235708237,16
clean,63,26,4,-1.8158068797943732,16,-0.17394021830260203,16,-1.5460911358367302,16,0.37395310401916504,16
clean,63,26,5,-0.7633261883736318,16,-0.11245265282547859,16,-0.822926653109717,16,0.25761134922504425,16
clean,63,26,6,-1.8838843065206465,16,-0.25478257222459694,16,-1.2883836137636173,16,0.23407773673534393,16
clean,63,26,7,-1.0525229877862952,16,-0.12976638461167392,16,-1.091881948984994,16,0.3177672475576401,16
clean,63,26,8,-1.1734406162889903,16,-0.19586682899378383,16,-0.8303299587887076,16,0.2759519964456558,16
clean,63,26,9,-0.5870394728369023,16,-0.10156549008192309,16,-0.9005207255974316,16,0.28631316125392914,16
clean,63,26,10,-1.4087821491861026,16,-0.3090837705663322,16,-0.8807562134935566,16,0.4369320720434189,16
clean,63,26,11,-0.8829170375220987,16,-0.11425715586285637,16,-0.778413524979632,16,0.25646553933620453,16
clean,63,27,0,-1.8204397204338756,16,-0.07649552297958374,16,-1.4336487812276806,16,0.2674406170845032,16
clean,63,27,1,-1.7994271733508085,16,-0.07095192512511114,16,-1.5774373978229876,16,0.1508001685142517,16
clean,63,27,2,-1.4674134256268707,16,-0.09652983083090051,16,-1.1980776452365118,16,0.15263009071350098,16
clean,63,27,3,-1.9072875116846133,16,-0.18560597279941982,16,-1.526532435095697,16,0.32910284399986267,16
clean,63,27,4,-1.2202674364493695,16,-0.021011089542465382,16,-0.9688744610163101,16,0.13166653364896774,16
clean,63,27,5,-1.2085544507573607,16,-0.021645961630058868,16,-1.3943380258557676,16,0.16818750649690628,16
clean,63,27,6,-0.7277073256440354,16,-0.03577912839677447,16,-0.8840920453659933,16,0.484866663813591,16
clean,63,27,7,-1.630230853054215,16,-0.036958413562105746,16,-0.7431329050519679,16,0.46122007071971893,16
clean,63,27,8,-1.6129199901633262,16,-0.13640832565548353,16,-0.9531501683537833,16,0.20973052084445953,16
clean,63,27,9,-1.352774866081546,16,-0.07959859558931638,16,-1.5302390093752196,16,0.3174211233854294,16
clean,63,27,10,-1.151490715683629,16,-0.14832928005262308,16,-0.9014740798133307,16,0.2869345396757126,16
clean,63,27,11,-1.7428172608514834,16,-0.14208687943113962,16,-0.945130680616586,16,0.283129446208477,16
clean,63,28,0,-1.0227372213972281,16,-7.19956250935439e-05,16,0.001469712994887019,16,0.008752730209380388,16
clean,63,28,1,-0.8108602216577612,16,-0.01959903567945087,16,-0.7264392345699258,16,0.1048896498978138,16
clean,63,28,2,-1.8303889043451855,16,-0.09790793381835713,16,-1.5522752340394046,16,0.12494903057813644,16
clean,63,28,3,-1.1563238526787,16,-0.019192166495665144,16,-0.8539753463035704,16,0.12685387209057808,16
clean,63,28,4,-0.776467547753641,16,-0.005834491913733256,16,-0.28717412936252235,16,0.11105968430638313,16
clean,63,28,5,-1.0516705278150722,16,-0.026126257993069515,16,-0.7069265953839838,16,0.24237795919179916,16
clean,63,28,6,-0.7055876868813762,16,-0.06707211318110157,16,-1.4485306911296467,16,0.5140691697597504,16
clean,63,28,7,-0.6941736372401537,16,-0.0036222604141569067,16,-0.4401776179213398,16,0.12355745583772659,16
clean,63,28,8,-0.3169863598023608,16,-0.01607039988120179,16,-0.4318188724231765,16,0.6884201467037201,16
