candidate,control,window,prompt_count,metric,mean_delta,median_delta,win_fraction,tie_fraction,bootstrap_ci_lower,bootstrap_ci_upper,p_value,q_value,inferential_role
ours_correct,strong_e1,early_half,32,overall_consistency,-0.00010709497811539018,-0.00028239935636519,0.40625,0.0,-0.001035517514018077,0.0007376219561722657,0.8923364251386374,,
ours_correct,strong_e1,early_half,32,aesthetic_quality,-0.0010160803794860944,-0.0011789032391140153,0.40625,0.0,-0.003492815187200913,0.001690001815690525,0.8923364251386374,,
ours_correct,strong_e1,early_half,32,imaging_quality,-0.0015295631438493763,3.259624753687573e-05,0.5,0.0,-0.003487830544289746,0.0001580775139321168,0.5699749670457095,,
ours_correct,strong_e1,early_half,32,temporal_style,-0.00010709497811539018,-0.00028239935636519,0.40625,0.0,-0.0010285091370211118,0.0007668257724227532,0.8923364251386374,,
ours_correct,phase_full,early_half,32,quality_without_dynamic_degree,-0.04423126885107109,-0.015805679431409203,0.375,0.0,-0.09360227091368171,0.0010273176635120925,0.9449079174082726,,
ours_correct,phase_full,early_half,32,official_quality_score,-0.14725324687305053,-0.02196983194789226,0.375,0.0,-0.31977305134375406,-0.02449678109011886,0.9449079174082726,,
ours_correct,phase_full,early_half,32,identity_background,-5.044155157908972e-05,-0.0002492943418263005,0.375,0.0,-0.00044366320804226236,0.00035595832828792475,0.9449079174082726,,
ours_correct,phase_full,early_half,32,temporal_mechanics,-2.6251226504073882e-05,-5.249965944753576e-07,0.46875,0.0,-0.0001414988530241119,8.69316233489466e-05,0.7016925520729274,,
ours_correct,phase_full,early_half,32,semantic_alignment,0.00022095036027686837,-0.00018355463232312685,0.46875,0.0,-0.0007477756905635557,0.0012748460418411612,0.7016925520729274,,
ours_correct,phase_full,early_half,32,visual_quality,-0.0013088708916413026,-0.0006111199515206889,0.34375,0.0,-0.002797516460763298,0.0001974201956098618,0.9749487701337785,,
ours_correct,phase_full,early_half,32,dynamic_degree,-0.013392857142857144,0.0,0.0,0.9375,-0.03571428571428571,0.0,1.0,,
ours_correct,phase_full,early_half,32,subject_consistency,-0.00023240867393868603,-7.326769406390543e-05,0.4375,0.0,-0.0008393994483494052,0.00031832760486086054,0.8114572062622756,,
ours_correct,phase_full,early_half,32,background_consistency,0.00013152557078051352,-0.00038968960872431957,0.46875,0.0,-0.00038233363154592385,0.0006730529194472711,0.7016925520729274,,
ours_correct,phase_full,early_half,32,temporal_flickering,-2.3095471476636265e-05,-1.587517121248716e-05,0.34375,0.0,-0.00014732599409730376,0.00011086987294986597,0.9749487701337785,,
ours_correct,phase_full,early_half,32,motion_smoothness,-2.9406981531501092e-05,4.968453727660638e-06,0.5625,0.0,-0.00015912440138331874,8.021606276292042e-05,0.29830744792707264,,
ours_correct,phase_full,early_half,32,overall_consistency,0.00022095036027686837,-0.00018355463232312685,0.46875,0.0,-0.0007260588114149854,0.001229689005828861,0.7016925520729274,,
ours_correct,phase_full,early_half,32,aesthetic_quality,-0.0016442574560642294,-0.0010520645550319285,0.40625,0.0,-0.004200144288396209,0.0009594878181815045,0.8923364251386374,,
ours_correct,phase_full,early_half,32,imaging_quality,-0.0009734843272183741,2.7236257280571774e-05,0.53125,0.0,-0.0022434384311948636,0.0002089302351565093,0.4300250329542905,,
ours_correct,phase_full,early_half,32,temporal_style,0.00022095036027686837,-0.00018355463232312685,0.46875,0.0,-0.0007316766173711795,0.001279888040984843,0.7016925520729274,,
ours_correct,sf_fifo21,late_half,32,quality_without_dynamic_degree,0.038364152475722335,0.05052206986986363,0.71875,0.0,-0.13389052536661908,0.19014833017656418,0.010030803503468633,,
ours_correct,sf_fifo21,late_half,32,official_quality_score,-0.0517800782935085,0.04731686967661375,0.65625,0.0,-0.5060224653344371,0.4189327880556312,0.055092082591727376,,
ours_correct,sf_fifo21,late_half,32,identity_background,-8.04282727835913e-05,-6.621469562562154e-05,0.5,0.0,-0.0009623159605257915,0.0008181174678976237,0.5699749670457095,,
ours_correct,sf_fifo21,late_half,32,temporal_mechanics,0.00014529395483299165,0.00014209156062000572,0.59375,0.0,-0.00037368505418045354,0.0006195758066635975,0.18854279373772442,,
ours_correct,sf_fifo21,late_half,32,semantic_alignment,0.0012415049859555438,0.0019280649721622467,0.53125,0.0,-0.0029031042860879095,0.0055423063717171305,0.4300250329542905,,
ours_correct,sf_fifo21,late_half,32,visual_quality,0.0009314615465700581,0.002695911228656811,0.625,0.0,-0.004511420473863814,0.005596525403583646,0.10766357486136258,,
ours_correct,sf_fifo21,late_half,32,dynamic_degree,-0.01171875,0.0,0.09375,0.71875,-0.0625,0.046875,0.91015625,,
ours_correct,sf_fifo21,late_half,32,subject_consistency,-6.905227877047199e-05,0.00021066047896212137,0.59375,0.0,-0.0013006252778922677,0.0011201747361439555,0.18854279373772442,,
ours_correct,sf_fifo21,late_half,32,background_consistency,-9.180426679670367e-05,7.247150689776438e-05,0.5,0.0,-0.0010066877525526402,0.0008680253661956542,0.5699749670457095,,
ours_correct,sf_fifo21,late_half,32,temporal_flickering,0.0002195781918571081,0.00015858847136590581,0.5625,0.0,-0.0003923794307390021,0.0007813041203874229,0.29830744792707264,,
ours_correct,sf_fifo21,late_half,32,motion_smoothness,7.100971780884743e-05,3.2038107377008185e-05,0.53125,0.0,-0.0004024009647052917,0.0005555990968694323,0.4300250329542905,,
ours_correct,sf_fifo21,late_half,32,overall_consistency,0.0012415049859555438,0.0019280649721622467,0.53125,0.0,-0.002912238597855321,0.005661286154645491,0.4300250329542905,,
ours_correct,sf_fifo21,late_half,32,aesthetic_quality,-0.000528415315784514,-0.0009101256728172302,0.4375,0.0,-0.006518706923816353,0.00493966177746187,0.8114572062622756,,
ours_correct,sf_fifo21,late_half,32,imaging_quality,0.0023913384089246405,1.0104402899724363e-05,0.5,0.0,-0.005536387534695672,0.009464127082901548,0.5699749670457095,,
ours_correct,sf_fifo21,late_half,32,temporal_style,0.0012415049859555438,0.0019280649721622467,0.53125,0.0,-0.0028831530195020604,0.00567454387928592,0.4300250329542905,,
ours_correct,strong_e1,late_half,32,quality_without_dynamic_degree,-0.044390409101781714,0.006633028377741823,0.5,0.0,-0.23659396468839877,0.1434222599714484,0.5699749670457095,,
ours_correct,strong_e1,late_half,32,official_quality_score,-0.1645827167940892,-0.054537667671382906,0.4375,0.0,-0.6056028725982633,0.3059725235026448,0.8114572062622756,,
ours_correct,strong_e1,late_half,32,identity_background,-6.620694196821444e-05,3.453361049010617e-06,0.5,0.0,-0.0010464078700715375,0.0009663470465829613,0.5699749670457095,,
ours_correct,strong_e1,late_half,32,temporal_mechanics,-0.00021720058242880036,7.677247079107552e-05,0.5625,0.0,-0.001037679885918837,0.0005103822669274105,0.29830744792707264,,
ours_correct,strong_e1,late_half,32,semantic_alignment,0.002276065628393553,0.0004604104906320572,0.59375,0.0,-0.0015844523957639467,0.006351048035503478,0.18854279373772442,,
