family_index,family_split,variant,layer,head,q_shift_seed0,q_shift_seed1,q_shift_mean,q_shift_seed_gap,k_shift_seed0,k_shift_seed1,k_shift_mean,k_shift_seed_gap,v_shift_seed0,v_shift_seed1,v_shift_mean,v_shift_seed_gap,value_scale_shift_seed0,value_scale_shift_seed1,value_scale_shift_mean,value_scale_shift_seed_gap,policy_shift_seed0,policy_shift_seed1,policy_shift_mean,policy_shift_seed_gap,q_delta_seed_cosine,q_delta_cross_factor_cosine,q_delta_specificity_margin,k_delta_seed_cosine,k_delta_cross_factor_cosine,k_delta_specificity_margin,v_delta_seed_cosine,v_delta_cross_factor_cosine,v_delta_specificity_margin
0,discovery,paraphrase,0,10,0.00040397047996520996,0.0006845295429229736,0.0005442500114440918,0.00028055906295776367,0.048807352781295776,0.05986228585243225,0.054334819316864014,0.011054933071136475,0.642386257648468,0.6754701137542725,0.6589281857013702,0.04135972261428833,0.24382589012384415,0.2259933426976204,0.23490961641073227,0.017832547426223755,0.1103377640247345,0.07920274883508682,0.08539877459406853,0.03351985663175583,0.09856637381017208,0.2662868797779083,-0.09011207707226276,-0.19376181066036224,-0.07333838194608688,-0.12042342871427536,-0.33539803326129913,-0.18465853296220303,-0.1507395002990961
0,discovery,paraphrase,0,11,0.0005415976047515869,0.0007000863552093506,0.0006208419799804688,0.00015848875045776367,0.009828031063079834,0.008542239665985107,0.00918513536453247,0.00244748592376709,0.6108556389808655,0.49595388770103455,0.55340476334095,0.11490175127983093,0.09305182099342346,0.08230378106236458,0.08767780102789402,0.010748039931058884,0.13096771016716957,0.04026833921670914,0.07654382847249508,0.10884776338934898,0.21612904965877533,0.03918943554162979,0.08318361639976501,-0.00881117582321167,0.17560484260320663,-0.1844160184264183,0.08850362431257963,-0.08629099279642105,0.17479461710900068
0,discovery,paraphrase,1,0,0.03462865948677063,0.041879236698150635,0.03830224275588989,0.00902506709098816,0.02552768588066101,0.03427481651306152,0.029901251196861267,0.008747130632400513,0.36004817485809326,0.5278455913066864,0.44394688308238983,0.16779741644859314,0.17778384685516357,0.17436504364013672,0.17607444524765015,0.018909916281700134,0.09510968625545502,0.09724804759025574,0.13233162090182304,0.10069456696510315,0.20122843235731125,0.02606371697038412,0.04405402950942516,0.0270103607326746,-0.35239866375923157,0.37940902449190617,-0.12660249043256044,-0.02777593582868576,-0.09882655460387468
0,discovery,paraphrase,1,1,0.07952001690864563,0.08210021257400513,0.07848411798477173,0.0304868221282959,0.08729907870292664,0.08889460563659668,0.08809684216976166,0.034140974283218384,0.4205639660358429,0.45564255118370056,0.43810325860977173,0.13245797157287598,0.18960174173116684,0.14915885031223297,0.1693802960216999,0.04044289141893387,0.02178877592086792,0.0384790301322937,0.03013390302658081,0.010739803314208984,0.3086550533771515,0.3288598209619522,0.0185977965593338,0.025240421295166016,0.048579514026641846,-0.02333909273147583,0.019054725766181946,0.0948925418779254,-0.07583781611174345
0,discovery,paraphrase,1,2,0.021543562412261963,0.023187577724456787,0.022159352898597717,0.00470048189163208,0.017985761165618896,0.02860608696937561,0.023295924067497253,0.010620325803756714,0.4052639305591583,0.5085180997848511,0.4568910151720047,0.10325416922569275,0.15591634064912796,0.11804737150669098,0.13698185607790947,0.03786896914243698,0.043895525857806206,0.07601150125265121,0.08015108294785023,0.07731534168124199,0.14620362222194672,0.2444097399711609,-0.005110615864396095,0.14544964954257011,0.11276218295097351,0.0326874665915966,-0.15761806070804596,-0.1556213889271021,-0.0019966717809438705
0,discovery,paraphrase,1,3,0.023415327072143555,0.03557103872299194,0.027277976274490356,0.010334372520446777,0.018798470497131348,0.027691960334777832,0.02324521541595459,0.008893489837646484,0.44563525915145874,0.5353213548660278,0.4904783070087433,0.08968609571456909,0.17823098599910736,0.1407962553203106,0.15951362065970898,0.03743473067879677,0.07495654746890068,0.05228142812848091,0.06729795411229134,0.0279867984354496,0.3229919373989105,0.21136292815208435,0.07484468817710876,-0.20018691942095757,-0.2523829787969589,0.05219605937600136,-0.2789987176656723,-0.08037113025784492,-0.19862758740782738
0,discovery,paraphrase,1,4,0.027932405471801758,0.02025747299194336,0.02891544997692108,0.01292496919631958,0.01844039559364319,0.02193865180015564,0.020189523696899414,0.0035250186920166016,0.6328373551368713,0.6531209051609039,0.6429791301488876,0.020283550024032593,0.22719784826040268,0.1823425069451332,0.20477017760276794,0.04485534131526947,0.07030289620161057,0.03860686160624027,0.06711099669337273,0.07324199937283993,0.18814057856798172,0.14313765428960323,0.04945817217230797,0.1625925898551941,0.08210352808237076,0.08048906177282333,0.09449649602174759,0.011230085045099258,0.08326641097664833
0,discovery,paraphrase,1,5,0.012593328952789307,0.012503087520599365,0.014367297291755676,0.007771939039230347,0.01690325140953064,0.0268440842628479,0.02187366783618927,0.00994083285331726,0.16443756222724915,0.21164867281913757,0.18804311752319336,0.04721111059188843,0.06393687799572945,0.06398390419781208,0.06396039109677076,0.0138141680508852,0.05713743343949318,0.040709733963012695,0.049530038610100746,0.01384507492184639,0.36799241602420807,0.23491419106721878,0.1041487529873848,0.22795469034463167,0.18142308294773102,0.046531607396900654,0.3116005063056946,0.28188221901655197,0.02971828728914261
0,discovery,paraphrase,1,6,0.02088862657546997,0.013980180025100708,0.017129316926002502,0.0075186192989349365,0.057340770959854126,0.06812295317649841,0.06273186206817627,0.018165767192840576,0.2646756172180176,0.40267881751060486,0.3336772173643112,0.13800320029258728,0.13514702022075653,0.10618601739406586,0.1206665188074112,0.028961002826690674,0.05453088879585266,0.018325422890484333,0.04041364276781678,0.02697063237428665,0.2377072498202324,0.2253616377711296,0.09366866201162338,0.07107734866440296,-0.037421297281980515,0.10849864594638348,0.06326779536902905,0.06307750660926104,0.00019028875976800919
0,discovery,paraphrase,1,7,0.09432455897331238,0.14884698390960693,0.12158577144145966,0.05976775288581848,0.2809418737888336,0.36063554883003235,0.320788711309433,0.07969367504119873,0.4644387662410736,0.5579660534858704,0.511202409863472,0.09352728724479675,0.1965259090065956,0.16408486664295197,0.1803053878247738,0.032441042363643646,0.05765188857913017,0.06996900588274002,0.05139606073498726,0.038729891180992126,0.041328697465360165,-0.07696942985057831,-0.01865646243095398,-0.3086991161108017,-0.3632674217224121,0.05456830561161041,-0.25822410732507706,-0.24592949450016022,-0.01229461282491684
0,discovery,paraphrase,1,8,0.1107126772403717,0.09178623557090759,0.10124945640563965,0.01892644166946411,0.12785863876342773,0.16429001092910767,0.1460743248462677,0.03643137216567993,0.4862130582332611,0.5702540278434753,0.5282335430383682,0.08404096961021423,0.18294800072908401,0.15194673836231232,0.16744736954569817,0.03911658376455307,0.04985352233052254,0.08509475737810135,0.06748341768980026,0.03530333191156387,0.5879665911197662,0.3466956466436386,0.17390663921833038,0.2149197831749916,0.2617325442843139,-0.04681276110932231,0.15174554847180843,0.3013460785150528,-0.14960053004324436
0,discovery,paraphrase,1,9,0.016567498445510864,0.015343189239501953,0.015544071793556213,0.007057607173919678,0.017957478761672974,0.02043655514717102,0.019197016954421997,0.002479076385498047,0.6227095723152161,0.6195024847984314,0.6211060285568237,0.03340113162994385,0.15755145996809006,0.09538238868117332,0.1264669243246317,0.06216907128691673,0.042245153337717056,0.05864053592085838,0.043935926631093025,0.034044720232486725,0.3926200121641159,0.24240051954984665,0.06940466165542603,0.18797023221850395,0.16219200193881989,0.025778230279684067,-0.19850346818566322,-0.09520356170833111,-0.10329990647733212
0,discovery,paraphrase,1,10,0.07052987813949585,0.08043664693832397,0.07548326253890991,0.00884351134300232,0.14519858360290527,0.20478859543800354,0.1749935895204544,0.05959001183509827,0.34240177273750305,0.542242705821991,0.442322239279747,0.19984093308448792,0.15201932191848755,0.1445424035191536,0.14828086271882057,0.012378774583339691,0.0851178839802742,0.0497455857694149,0.06328784674406052,0.05278058722615242,0.49731317162513733,0.21617915481328964,0.18908894062042236,-0.14654953218996525,-0.0772189050912857,-0.06933062709867954,-0.32115737348794937,-0.1647081021219492,-0.15644927136600018
0,discovery,paraphrase,1,11,0.10169249773025513,0.1369844377040863,0.11933846771717072,0.04184773564338684,0.22618529200553894,0.3224538564682007,0.2743195742368698,0.09626856446266174,0.5941227376461029,0.6741185486316681,0.6341206431388855,0.07999581098556519,0.19989804178476334,0.16822686791419983,0.18406245484948158,0.03167117387056351,0.045067258179187775,0.09453029185533524,0.07963402196764946,0.06042463332414627,0.42808881402015686,0.18333986401557922,0.05562572181224823,0.11634531617164612,0.16290894523262978,-0.04656362906098366,0.015152186155319214,0.1659531220793724,-0.1508009359240532
0,discovery,paraphrase,2,0,0.127710223197937,0.1769619882106781,0.15233610570430756,0.04925176501274109,0.276231974363327,0.4492433965206146,0.3627376854419708,0.1730114221572876,0.436014860868454,0.637404054403305,0.5367094576358795,0.20138919353485107,0.2112255096435547,0.2275877743959427,0.2194066420197487,0.027201443910598755,0.05737308785319328,0.02490011230111122,0.048502933233976364,0.05043714866042137,0.2378547489643097,0.03350687026977539,0.12696830928325653,-0.3263529799878597,-0.22446706146001816,-0.10188591852784157,-0.2767206095159054,-0.12574033252894878,-0.1509802769869566
0,discovery,paraphrase,2,1,0.1005713939666748,0.10751542448997498,0.10404340922832489,0.009845107793807983,0.21241220831871033,0.30631446838378906,0.2593633383512497,0.09390226006507874,0.4676624834537506,0.5464497804641724,0.5070561319589615,0.07878729701042175,0.19066685438156128,0.15485184639692307,0.17275935038924217,0.035815007984638214,0.037302009761333466,0.08025391027331352,0.06311611086130142,0.07316277921199799,0.18528323993086815,-0.07595141511410475,0.13276848196983337,-0.29721281211823225,-0.21803061291575432,-0.07918219920247793,-0.4166097939014435,-0.2253255844116211,-0.1912842094898224
0,discovery,paraphrase,2,2,0.033198267221450806,0.038798391819000244,0.035998329520225525,0.013352364301681519,0.059931039810180664,0.10614719986915588,0.08303911983966827,0.04621616005897522,0.5499524474143982,0.6719950139522552,0.6109737306833267,0.12204256653785706,0.17431067675352097,0.15412435680627823,0.1642175167798996,0.020186319947242737,0.09782199934124947,0.0622234009206295,0.07466408610343933,0.0437390748411417,0.25689133256673813,0.19748713076114655,0.025203172117471695,0.28368743509054184,0.4407770186662674,-0.15708958357572556,0.05016447603702545,0.24731296300888062,-0.19714848697185516
