clusters,feature_count,split_label_agreement,split_ari,discovery_silhouette,validation_silhouette,bootstrap_ari_median,bootstrap_ari_p10,minimum_cluster_fraction,boundary_fraction,cluster_exact_layer_nmi,cluster_layer_band_nmi,passed
2,20,0.9861111111111112,0.8721506864898596,0.4353723312127946,0.4139692255981312,0.09288381899374856,-0.03354585700779142,0.06111111111111111,0.0,0.05203153440714772,0.03265846388343956,0
3,20,0.9555555555555556,0.7662022441924226,0.4111345871602307,0.38687158379618913,0.18547367781817853,0.04850544468003256,0.025,0.013888888888888888,0.09840243357175872,0.05765171768097296,0
4,20,0.9305555555555556,0.8190322755578374,0.20434224582167687,0.19685323978480299,0.7994079074327252,0.5036257989441926,0.025,0.03888888888888889,0.16140363187152534,0.10569603852904207,0
5,20,0.9277777777777778,0.815904527678743,0.20582087212531044,0.20152305094941927,0.7347346216318082,0.4140076015216042,0.002777777777777778,0.044444444444444446,0.15858169889401005,0.10136053070353306,0
6,20,0.8722222222222222,0.7050047634681672,0.1858309339088844,0.1669820204615722,0.5741026581285756,0.37510544400018664,0.002777777777777778,0.05277777777777778,0.2061182669964698,0.13896518150702478,0
