left_feature,right_feature,discovery_source_spearman,validation_source_spearman,discovery_coordinate_spearman,validation_coordinate_spearman
v136_prompt.age_js_score,v143_natural.recent4_non_oldest_ratio,0.042991748310037145,0.123033223379511,0.042991748310037145,0.123033223379511
v136_prompt.cphi_score,v136_temporal.middle_recent_margin,0.13605113407395994,0.08273068344103937,0.13605113407395994,0.08273068344103937
v136_prompt.cphi_score,v136_temporal.old_mass_excess,0.1681527951695635,0.13203636877012304,0.1681527951695635,0.13203636877012304
v136_prompt.cphi_score,v136_temporal.spectral_peak_ratio,-0.20064695622375858,-0.23400315109919842,-0.20064695622375858,-0.23400315109919842
v136_prompt.cphi_score,v136_temporal.temporal_reach_ratio,0.041390741046149385,0.04536486742897877,0.041390741046149385,0.04536486742897877
v136_prompt.cphi_score,v138_local.freeze_latest_relative_log,0.15091996359967302,0.08515101411623352,0.15091996359967302,0.08515101411623352
v136_prompt.cphi_score,v138_local.phase_shift_relative_log,-0.038664075213234075,-0.09527705007284541,-0.038664075213234075,-0.09527705007284541
v136_prompt.cphi_score,v138_local.reverse_relative_log,-0.0015539243118156602,-0.04484427770670535,-0.0015539243118156602,-0.04484427770670535
v136_prompt.cphi_score,v138_local.value_mismatch_relative_log,0.26047323513493215,0.25649370737652577,0.26047323513493215,0.25649370737652577
v136_prompt.cphi_score,v143_ab.policy_prompt_score,0.45020438898325504,0.4379730735180223,0.45020438898325504,0.4379730735180223
v136_prompt.cphi_score,v143_ab.prompt_history_excess,-0.011624488435313609,-0.06446171601771375,-0.011624488435313609,-0.06446171601771375
v136_prompt.cphi_score,v143_ab.stale_a_mass_B_visible,0.1435986562134814,0.05278828653441082,0.1435986562134814,0.05278828653441082
v136_prompt.cphi_score,v143_natural.current_mass,-0.008921533218592268,-0.09677014252934,-0.008921533218592268,-0.09677014252934
v136_prompt.cphi_score,v143_natural.history_mean_logit,-0.09769648051877673,-0.0002897452184491172,-0.09769648051877673,-0.0002897452184491172
v136_prompt.cphi_score,v143_natural.history_positive_rate,-0.061248795657548316,0.05223950096462782,-0.061248795657548316,0.05223950096462782
v136_prompt.cphi_score,v143_natural.last4_mass,-0.04655962720937183,-0.11744461306337643,-0.04655962720937183,-0.11744461306337643
v136_prompt.cphi_score,v143_natural.middle_mass,0.06856404155779026,0.12965411326920578,0.06856404155779026,0.12965411326920578
v136_prompt.cphi_score,v143_natural.oldest1_mass,0.11600035753878463,0.12647001842613104,0.11600035753878463,0.12647001842613104
v136_prompt.cphi_score,v143_natural.policy_need,0.016366425206512006,0.02368078796696187,0.016366425206512006,0.02368078796696187
v136_prompt.cphi_score,v143_natural.recent4_mass,-0.15448686014504798,-0.018854535134234306,-0.15448686014504798,-0.018854535134234306
v136_prompt.cphi_score,v143_natural.recent4_non_oldest_ratio,-0.15673408038226175,-0.018111205109449392,-0.15673408038226175,-0.018111205109449392
v136_temporal.middle_recent_margin,v136_temporal.old_mass_excess,0.8003822045951999,0.7966141714056435,0.8003822045951999,0.7966141714056435
v136_temporal.middle_recent_margin,v136_temporal.spectral_peak_ratio,0.24664799368307883,0.23103727652219536,0.24664799368307883,0.23103727652219536
v136_temporal.middle_recent_margin,v136_temporal.temporal_reach_ratio,0.5256316278160582,0.5107547126135232,0.5256316278160582,0.5107547126135232
v136_temporal.middle_recent_margin,v138_local.freeze_latest_relative_log,0.38455260714460243,0.42290089686906013,0.38455260714460243,0.42290089686906013
v136_temporal.middle_recent_margin,v138_local.phase_shift_relative_log,0.49345313878450703,0.49884567010547914,0.49345313878450703,0.49884567010547914
v136_temporal.middle_recent_margin,v138_local.reverse_relative_log,0.49776721528201084,0.501006437806876,0.49776721528201084,0.501006437806876
v136_temporal.middle_recent_margin,v138_local.value_mismatch_relative_log,-0.11904104198334862,-0.10785397006664145,-0.11904104198334862,-0.10785397006664145
v136_temporal.middle_recent_margin,v143_ab.policy_prompt_score,-0.16275506520993335,-0.08995804655849712,-0.16275506520993335,-0.08995804655849712
v136_temporal.middle_recent_margin,v143_ab.prompt_history_excess,-0.14862656525053716,-0.10118332566205719,-0.14862656525053716,-0.10118332566205719
v136_temporal.middle_recent_margin,v143_ab.stale_a_mass_B_visible,0.8169252849173219,0.7876382791019476,0.8169252849173219,0.7876382791019476
v136_temporal.middle_recent_margin,v143_natural.current_mass,0.3235938204999816,0.3221543132755762,0.3235938204999816,0.3221543132755762
v136_temporal.middle_recent_margin,v143_natural.history_mean_logit,-0.26312471546848354,-0.26693981692245566,-0.26312471546848354,-0.26693981692245566
v136_temporal.middle_recent_margin,v143_natural.history_positive_rate,-0.3531771112546935,-0.3499961476938917,-0.3531771112546935,-0.3499961476938917
v136_temporal.middle_recent_margin,v143_natural.last4_mass,0.23394497035119502,0.2193478701471084,0.23394497035119502,0.2193478701471084
v136_temporal.middle_recent_margin,v143_natural.middle_mass,-0.17113302972155658,-0.1413677408369757,-0.17113302972155658,-0.1413677408369757
v136_temporal.middle_recent_margin,v143_natural.oldest1_mass,0.22686857842745894,0.2623606140917959,0.22686857842745894,0.2623606140917959
v136_temporal.middle_recent_margin,v143_natural.policy_need,0.2936318953078341,0.2760170474566419,0.2936318953078341,0.2760170474566419
v136_temporal.middle_recent_margin,v143_natural.recent4_mass,-0.6722649630520913,-0.6699789787418794,-0.6722649630520913,-0.6699789787418794
v136_temporal.middle_recent_margin,v143_natural.recent4_non_oldest_ratio,-0.6620725796729031,-0.6581123278134043,-0.6620725796729031,-0.6581123278134043
v136_temporal.old_mass_excess,v136_temporal.spectral_peak_ratio,0.2714071867838486,0.24377451472104977,0.2714071867838486,0.24377451472104977
v136_temporal.old_mass_excess,v136_temporal.temporal_reach_ratio,0.34170839795574554,0.3215282010920866,0.34170839795574554,0.3215282010920866
v136_temporal.old_mass_excess,v138_local.freeze_latest_relative_log,0.5802624505847525,0.6225099473504168,0.5802624505847525,0.6225099473504168
v136_temporal.old_mass_excess,v138_local.phase_shift_relative_log,0.3265416142614269,0.3283296939019591,0.3265416142614269,0.3283296939019591
v136_temporal.old_mass_excess,v138_local.reverse_relative_log,0.36182969518797725,0.3677847308492606,0.36182969518797725,0.3677847308492606
v136_temporal.old_mass_excess,v138_local.value_mismatch_relative_log,-0.19273554065489185,-0.1906655658351273,-0.19273554065489185,-0.1906655658351273
v136_temporal.old_mass_excess,v143_ab.policy_prompt_score,-0.11931852820704333,-0.02975221194684439,-0.11931852820704333,-0.02975221194684439
v136_temporal.old_mass_excess,v143_ab.prompt_history_excess,-0.13159757130658625,-0.12337127630289507,-0.13159757130658625,-0.12337127630289507
v136_temporal.old_mass_excess,v143_ab.stale_a_mass_B_visible,0.9427163789844057,0.9237298641707626,0.9427163789844057,0.9237298641707626
v136_temporal.old_mass_excess,v143_natural.current_mass,0.11896419164432397,0.10147422785814993,0.11896419164432397,0.10147422785814993
v136_temporal.old_mass_excess,v143_natural.history_mean_logit,-0.2145194021558808,-0.20174306900516206,-0.2145194021558808,-0.20174306900516206
v136_temporal.old_mass_excess,v143_natural.history_positive_rate,-0.1620647659181005,-0.13982323767700583,-0.1620647659181005,-0.13982323767700583
v136_temporal.old_mass_excess,v143_natural.last4_mass,-0.038431517339624285,-0.07027449814402695,-0.038431517339624285,-0.07027449814402695
v136_temporal.old_mass_excess,v143_natural.middle_mass,0.12026817597206044,0.17061912583039038,0.12026817597206044,0.17061912583039038
v136_temporal.old_mass_excess,v143_natural.oldest1_mass,0.45869784455587453,0.5053491613906249,0.45869784455587453,0.5053491613906249
v136_temporal.old_mass_excess,v143_natural.policy_need,0.3265639909772966,0.3095049601720178,0.3265639909772966,0.3095049601720178
v136_temporal.old_mass_excess,v143_natural.recent4_mass,-0.5837810928766961,-0.55808636848701,-0.5837810928766961,-0.55808636848701
v136_temporal.old_mass_excess,v143_natural.recent4_non_oldest_ratio,-0.5692948277941057,-0.5435323099968935,-0.5692948277941057,-0.5435323099968935
v136_temporal.spectral_peak_ratio,v136_temporal.temporal_reach_ratio,0.18018657551369996,0.16505194227321712,0.18018657551369996,0.16505194227321712
v136_temporal.spectral_peak_ratio,v138_local.freeze_latest_relative_log,-0.0844399519543618,-0.030360316566228646,-0.0844399519543618,-0.030360316566228646
v136_temporal.spectral_peak_ratio,v138_local.phase_shift_relative_log,0.5898008472287595,0.5879502671059704,0.5898008472287595,0.5879502671059704
v136_temporal.spectral_peak_ratio,v138_local.reverse_relative_log,0.5611928589983975,0.54735658968562,0.5611928589983975,0.54735658968562
v136_temporal.spectral_peak_ratio,v138_local.value_mismatch_relative_log,-0.47797951115877946,-0.43402675432166393,-0.47797951115877946,-0.43402675432166393
v136_temporal.spectral_peak_ratio,v143_ab.policy_prompt_score,-0.4163514349195036,-0.3265832090833597,-0.4163514349195036,-0.3265832090833597
v136_temporal.spectral_peak_ratio,v143_ab.prompt_history_excess,-0.03366085817881577,0.047948139600744163,-0.03366085817881577,0.047948139600744163
v136_temporal.spectral_peak_ratio,v143_ab.stale_a_mass_B_visible,0.2762788807526807,0.24599546807202727,0.2762788807526807,0.24599546807202727
v136_temporal.spectral_peak_ratio,v143_natural.current_mass,0.37927200151393964,0.3667717129837877,0.37927200151393964,0.3667717129837877
v136_temporal.spectral_peak_ratio,v143_natural.history_mean_logit,-0.33706098555287206,-0.3215047955616941,-0.33706098555287206,-0.3215047955616941
v136_temporal.spectral_peak_ratio,v143_natural.history_positive_rate,-0.40183631550433124,-0.3834795786454985,-0.40183631550433124,-0.3834795786454985
v136_temporal.spectral_peak_ratio,v143_natural.last4_mass,0.3685255619726372,0.35098694227940674,0.3685255619726372,0.35098694227940674
v136_temporal.spectral_peak_ratio,v143_natural.middle_mass,-0.40051355855543946,-0.3766908165887872,-0.40051355855543946,-0.3766908165887872
v136_temporal.spectral_peak_ratio,v143_natural.oldest1_mass,-0.033678637869798946,-0.0022997867074180606,-0.033678637869798946,-0.0022997867074180606
v136_temporal.spectral_peak_ratio,v143_natural.policy_need,0.11596282893129319,0.11774653611010373,0.11596282893129319,0.11774653611010373
v136_temporal.spectral_peak_ratio,v143_natural.recent4_mass,-0.29897863112833517,-0.2837746391496528,-0.29897863112833517,-0.2837746391496528
v136_temporal.spectral_peak_ratio,v143_natural.recent4_non_oldest_ratio,-0.2954246995941156,-0.2798509041418625,-0.2954246995941156,-0.2798509041418625
v136_temporal.temporal_reach_ratio,v138_local.freeze_latest_relative_log,0.11302787830153008,0.12411901326399123,0.11302787830153008,0.12411901326399123
v136_temporal.temporal_reach_ratio,v138_local.phase_shift_relative_log,0.1529962936956818,0.12826410697613405,0.1529962936956818,0.12826410697613405
v136_temporal.temporal_reach_ratio,v138_local.reverse_relative_log,0.14059727827118007,0.11923651674267034,0.14059727827118007,0.11923651674267034
v136_temporal.temporal_reach_ratio,v138_local.value_mismatch_relative_log,0.14385553386471603,0.204272923916594,0.14385553386471603,0.204272923916594
v136_temporal.temporal_reach_ratio,v143_ab.policy_prompt_score,-0.07646997246607694,-0.058923130082688215,-0.07646997246607694,-0.058923130082688215
v136_temporal.temporal_reach_ratio,v143_ab.prompt_history_excess,-0.037495320421726944,-0.026379546692729607,-0.037495320421726944,-0.026379546692729607
v136_temporal.temporal_reach_ratio,v143_ab.stale_a_mass_B_visible,0.364690313968472,0.38285300555302637,0.364690313968472,0.38285300555302637
v136_temporal.temporal_reach_ratio,v143_natural.current_mass,0.392309788023643,0.3654153487652079,0.392309788023643,0.3654153487652079
v136_temporal.temporal_reach_ratio,v143_natural.history_mean_logit,-0.2378459710337271,-0.2411417783573433,-0.2378459710337271,-0.2411417783573433
v136_temporal.temporal_reach_ratio,v143_natural.history_positive_rate,-0.3130377323690134,-0.30191793066224,-0.3130377323690134,-0.30191793066224
v136_temporal.temporal_reach_ratio,v143_natural.last4_mass,0.35546694028010684,0.33282231232360227,0.35546694028010684,0.33282231232360227
v136_temporal.temporal_reach_ratio,v143_natural.middle_mass,-0.33787186344954884,-0.3170290869675626,-0.33787186344954884,-0.3170290869675626
v136_temporal.temporal_reach_ratio,v143_natural.oldest1_mass,-0.036640338438913664,-0.0064298348038633445,-0.036640338438913664,-0.0064298348038633445
v136_temporal.temporal_reach_ratio,v143_natural.policy_need,0.41383472609099353,0.42876076718698963,0.41383472609099353,0.42876076718698963
v136_temporal.temporal_reach_ratio,v143_natural.recent4_mass,-0.4157219895171784,-0.405847757531002,-0.4157219895171784,-0.405847757531002
v136_temporal.temporal_reach_ratio,v143_natural.recent4_non_oldest_ratio,-0.4149818591006122,-0.4005670313430049,-0.4149818591006122,-0.4005670313430049
v138_local.freeze_latest_relative_log,v138_local.phase_shift_relative_log,0.0005231521848162408,0.09727827118007598,0.0005231521848162408,0.09727827118007598
v138_local.freeze_latest_relative_log,v138_local.reverse_relative_log,0.04525575043017307,0.14093498663827136,0.04525575043017307,0.14093498663827136
v138_local.freeze_latest_relative_log,v138_local.value_mismatch_relative_log,0.020430970403578212,-0.06879991357958008,0.020430970403578212,-0.06879991357958008
v138_local.freeze_latest_relative_log,v143_ab.policy_prompt_score,0.02704070780721255,0.02545372426125083,0.02704070780721255,0.02545372426125083
v138_local.freeze_latest_relative_log,v143_ab.prompt_history_excess,-0.0734611513259149,-0.09356790051528271,-0.0734611513259149,-0.09356790051528271
v138_local.freeze_latest_relative_log,v143_ab.stale_a_mass_B_visible,0.5355396260773617,0.5587437660270012,0.5355396260773617,0.5587437660270012
v138_local.freeze_latest_relative_log,v143_natural.current_mass,-0.2581040881699848,-0.1975999027770059,-0.2581040881699848,-0.1975999027770059
v138_local.freeze_latest_relative_log,v143_natural.history_mean_logit,-0.040549181192241705,-0.1054573466359051,-0.040549181192241705,-0.1054573466359051
v138_local.freeze_latest_relative_log,v143_natural.history_positive_rate,0.07652481276963755,0.01600679591320548,0.07652481276963755,0.01600679591320548
v138_local.freeze_latest_relative_log,v143_natural.last4_mass,-0.3487564936721059,-0.2969723516243325,-0.3487564936721059,-0.2969723516243325
v138_local.freeze_latest_relative_log,v143_natural.middle_mass,0.3895858750949595,0.3557853041423491,0.3895858750949595,0.3557853041423491
v138_local.freeze_latest_relative_log,v143_natural.oldest1_mass,0.5060372137740977,0.5060220062182942,0.5060372137740977,0.5060220062182942
v138_local.freeze_latest_relative_log,v143_natural.policy_need,0.25708223057276675,0.24683137987175827,0.25708223057276675,0.24683137987175827
v138_local.freeze_latest_relative_log,v143_natural.recent4_mass,-0.11268789857737598,-0.15968105712777558,-0.11268789857737598,-0.15968105712777558
v138_local.freeze_latest_relative_log,v143_natural.recent4_non_oldest_ratio,-0.09932435799542369,-0.14704105756001945,-0.09932435799542369,-0.14704105756001945
v138_local.phase_shift_relative_log,v138_local.reverse_relative_log,0.9410154913746762,0.9411129715507064,0.9410154913746762,0.9411129715507064
v138_local.phase_shift_relative_log,v138_local.value_mismatch_relative_log,-0.48976818236766223,-0.45952283582435044,-0.48976818236766223,-0.45952283582435044
v138_local.phase_shift_relative_log,v143_ab.policy_prompt_score,-0.22263913054832868,-0.1760417441457104,-0.22263913054832868,-0.1760417441457104
v138_local.phase_shift_relative_log,v143_ab.prompt_history_excess,-0.1502791289687223,-0.050855365702946,-0.1502791289687223,-0.050855365702946
v138_local.phase_shift_relative_log,v143_ab.stale_a_mass_B_visible,0.4164216802084378,0.30778452508635606,0.4164216802084378,0.30778452508635606
v138_local.phase_shift_relative_log,v143_natural.current_mass,0.6452806038218686,0.6417584509131096,0.6452806038218686,0.6417584509131096
v138_local.phase_shift_relative_log,v143_natural.history_mean_logit,-0.4563401980982363,-0.4493121088897291,-0.4563401980982363,-0.4493121088897291
v138_local.phase_shift_relative_log,v143_natural.history_positive_rate,-0.6105313939495247,-0.6107914927287859,-0.6105313939495247,-0.6107914927287859
v138_local.phase_shift_relative_log,v143_natural.last4_mass,0.6568243782373009,0.6372931824542608,0.6568243782373009,0.6372931824542608
v138_local.phase_shift_relative_log,v143_natural.middle_mass,-0.6602538934526161,-0.6252385322699605,-0.6602538934526161,-0.6252385322699605
v138_local.phase_shift_relative_log,v143_natural.oldest1_mass,-0.15514874218390629,-0.12181577824979166,-0.15514874218390629,-0.12181577824979166
v138_local.phase_shift_relative_log,v143_natural.policy_need,-0.051917067261321455,-0.0575485407552013,-0.051917067261321455,-0.0575485407552013
v138_local.phase_shift_relative_log,v143_natural.recent4_mass,-0.5894373887031673,-0.5830711355980654,-0.5894373887031673,-0.5830711355980654
v138_local.phase_shift_relative_log,v143_natural.recent4_non_oldest_ratio,-0.5895860145481154,-0.5828349689561961,-0.5895860145481154,-0.5828349689561961
v138_local.reverse_relative_log,v138_local.value_mismatch_relative_log,-0.4558908633554271,-0.43513761680259877,-0.4558908633554271,-0.43513761680259877
v138_local.reverse_relative_log,v143_ab.policy_prompt_score,-0.17322607009747004,-0.12012976744593527,-0.17322607009747004,-0.12012976744593527
v138_local.reverse_relative_log,v143_ab.prompt_history_excess,-0.18139581064661536,-0.07360634544559047,-0.18139581064661536,-0.07360634544559047
v138_local.reverse_relative_log,v143_ab.stale_a_mass_B_visible,0.4368889163239428,0.3371144839080548,0.4368889163239428,0.3371144839080548
v138_local.reverse_relative_log,v143_natural.current_mass,0.5876342997400329,0.5792862208854538,0.5876342997400329,0.5792862208854538
v138_local.reverse_relative_log,v143_natural.history_mean_logit,-0.42718668096718854,-0.4240611424470868,-0.42718668096718854,-0.4240611424470868
v138_local.reverse_relative_log,v143_natural.history_positive_rate,-0.5705191685347846,-0.5748967021877466,-0.5705191685347846,-0.5748967021877466
v138_local.reverse_relative_log,v143_natural.last4_mass,0.5767666154124802,0.5517367941300658,0.5767666154124802,0.5517367941300658
v138_local.reverse_relative_log,v143_natural.middle_mass,-0.582586103106009,-0.5431869679541628,-0.582586103106009,-0.5431869679541628
v138_local.reverse_relative_log,v143_natural.oldest1_mass,-0.12751349097691272,-0.09021110442167374,-0.12751349097691272,-0.09021110442167374
v138_local.reverse_relative_log,v143_natural.policy_need,-0.04589978832141194,-0.05214006280912661,-0.04589978832141194,-0.05214006280912661
v138_local.reverse_relative_log,v143_natural.recent4_mass,-0.5821679110826563,-0.5746967118307975,-0.5821679110826563,-0.5746967118307975
v138_local.reverse_relative_log,v143_natural.recent4_non_oldest_ratio,-0.582081710404724,-0.5747929799328791,-0.582081710404724,-0.5747929799328791
v138_local.value_mismatch_relative_log,v143_ab.policy_prompt_score,0.4223403044307147,0.34978480564145964,0.4223403044307147,0.34978480564145964
v138_local.value_mismatch_relative_log,v143_ab.prompt_history_excess,0.10086181521104841,-0.009048461529010845,0.10086181521104841,-0.009048461529010845
v138_local.value_mismatch_relative_log,v143_ab.stale_a_mass_B_visible,-0.23320138787079117,-0.13837581051294118,-0.23320138787079117,-0.13837581051294118
v138_local.value_mismatch_relative_log,v143_natural.current_mass,-0.22831745089484456,-0.19309600710400876,-0.22831745089484456,-0.19309600710400876
v138_local.value_mismatch_relative_log,v143_natural.history_mean_logit,0.46567514667037035,0.4416687885966198,0.46567514667037035,0.4416687885966198
v138_local.value_mismatch_relative_log,v143_natural.history_positive_rate,0.4027445739685807,0.3652603721592534,0.4027445739685807,0.3652603721592534
v138_local.value_mismatch_relative_log,v143_natural.last4_mass,-0.2357433391776857,-0.18990485518401842,-0.2357433391776857,-0.18990485518401842
v138_local.value_mismatch_relative_log,v143_natural.middle_mass,0.24190454683350981,0.1817132193479647,0.24190454683350981,0.1817132193479647
v138_local.value_mismatch_relative_log,v143_natural.oldest1_mass,0.04509050869490107,0.002924020039510398,0.04509050869490107,0.002924020039510398
v138_local.value_mismatch_relative_log,v143_natural.policy_need,0.011596282893129318,0.05099499224531053,0.011596282893129318,0.05099499224531053
v138_local.value_mismatch_relative_log,v143_natural.recent4_mass,0.2290842891345612,0.20952533314952534,0.2290842891345612,0.20952533314952534
v138_local.value_mismatch_relative_log,v143_natural.recent4_non_oldest_ratio,0.22576416027007554,0.2097252073930282,0.22576416027007554,0.2097252073930282
v143_ab.policy_prompt_score,v143_ab.prompt_history_excess,-0.0677608137757113,-0.18618591584308256,-0.0677608137757113,-0.18618591584308256
v143_ab.policy_prompt_score,v143_ab.stale_a_mass_B_visible,-0.10877216089179725,-0.09609738371547609,-0.10877216089179725,-0.09609738371547609
v143_ab.policy_prompt_score,v143_natural.current_mass,-0.15069804484037572,-0.09734221241288128,-0.15069804484037572,-0.09734221241288128
v143_ab.policy_prompt_score,v143_natural.history_mean_logit,0.11325506789707551,0.0022274355766658807,0.11325506789707551,0.0022274355766658807
v143_ab.policy_prompt_score,v143_natural.history_positive_rate,0.19016823419791057,0.0773480144790527,0.19016823419791057,0.0773480144790527
v143_ab.policy_prompt_score,v143_natural.last4_mass,-0.17001169087271503,-0.13330089921460758,-0.17001169087271503,-0.13330089921460758
v143_ab.policy_prompt_score,v143_natural.middle_mass,0.1927931904772925,0.1635429088865525,0.1927931904772925,0.1635429088865525
v143_ab.policy_prompt_score,v143_natural.oldest1_mass,0.10693712614217739,0.1296259727618226,0.10693712614217739,0.1296259727618226
v143_ab.policy_prompt_score,v143_natural.policy_need,0.019719749514066943,0.07980392396085097,0.019719749514066943,0.07980392396085097
v143_ab.policy_prompt_score,v143_natural.recent4_mass,0.10503533100212208,0.025596482201001122,0.10503533100212208,0.025596482201001122
v143_ab.policy_prompt_score,v143_natural.recent4_non_oldest_ratio,0.10384097085037486,0.028317893253882582,0.10384097085037486,0.028317893253882582
v143_ab.prompt_history_excess,v143_ab.stale_a_mass_B_visible,-0.15320435965618065,-0.09187341183428599,-0.15320435965618065,-0.09187341183428599
v143_ab.prompt_history_excess,v143_natural.current_mass,-0.07476304509546886,-0.005379452023226382,-0.07476304509546886,-0.005379452023226382
v143_ab.prompt_history_excess,v143_natural.history_mean_logit,0.11000081408306332,0.05452238530297181,0.11000081408306332,0.05452238530297181
v143_ab.prompt_history_excess,v143_natural.history_positive_rate,0.05767499817663819,0.0295143381793885,0.05767499817663819,0.0295143381793885
v143_ab.prompt_history_excess,v143_natural.last4_mass,-0.060568360083516716,0.020567548547852643,-0.060568360083516716,0.020567548547852643
v143_ab.prompt_history_excess,v143_natural.middle_mass,0.04395164174278583,-0.033582797600715274,0.04395164174278583,-0.033582797600715274
v143_ab.prompt_history_excess,v143_natural.oldest1_mass,-0.04144875219228229,-0.07844740774123997,-0.04144875219228229,-0.07844740774123997
v143_ab.prompt_history_excess,v143_natural.policy_need,-0.04967850884807344,-0.005938298030132262,-0.04967850884807344,-0.005938298030132262
v143_ab.prompt_history_excess,v143_natural.recent4_mass,0.14712002403682742,0.10144326080223104,0.14712002403682742,0.10144326080223104
v143_ab.prompt_history_excess,v143_natural.recent4_non_oldest_ratio,0.1451933947308278,0.09844242274474724,0.1451933947308278,0.09844242274474724
v143_ab.stale_a_mass_B_visible,v143_natural.current_mass,0.22921226272876336,0.12125834385192197,0.22921226272876336,0.12125834385192197
v143_ab.stale_a_mass_B_visible,v143_natural.history_mean_logit,-0.26770885577820813,-0.14593862606964558,-0.26770885577820813,-0.14593862606964558
v143_ab.stale_a_mass_B_visible,v143_natural.history_positive_rate,-0.2513768482359553,-0.13513947131694204,-0.2513768482359553,-0.13513947131694204
v143_ab.stale_a_mass_B_visible,v143_natural.last4_mass,0.07869008172715714,-0.03672483929909374,0.07869008172715714,-0.03672483929909374
v143_ab.stale_a_mass_B_visible,v143_natural.middle_mass,0.005073213665899427,0.12731271893254856,0.005073213665899427,0.12731271893254856
v143_ab.stale_a_mass_B_visible,v143_natural.oldest1_mass,0.3641506658103619,0.4122214958361694,0.3641506658103619,0.4122214958361694
v143_ab.stale_a_mass_B_visible,v143_natural.policy_need,0.2772233324845613,0.2675318996802959,0.2772233324845613,0.2675318996802959
v143_ab.stale_a_mass_B_visible,v143_natural.recent4_mass,-0.6635770068610874,-0.549050416811469,-0.6635770068610874,-0.549050416811469
v143_ab.stale_a_mass_B_visible,v143_natural.recent4_non_oldest_ratio,-0.6508541253064676,-0.5355607947955737,-0.6508541253064676,-0.5355607947955737
v143_natural.current_mass,v143_natural.history_mean_logit,-0.43001007016972664,-0.4103637697589627,-0.43001007016972664,-0.4103637697589627
v143_natural.current_mass,v143_natural.history_positive_rate,-0.6025871515962713,-0.5958929104459408,-0.6025871515962713,-0.5958929104459408
v143_natural.current_mass,v143_natural.last4_mass,0.9688185930638361,0.96390393639039,0.9688185930638361,0.96390393639039
v143_natural.current_mass,v143_natural.middle_mass,-0.9203065020280028,-0.9045982833318847,-0.9203065020280028,-0.9045982833318847
v143_natural.current_mass,v143_natural.oldest1_mass,-0.5914838917431834,-0.5650739554293315,-0.5914838917431834,-0.5650739554293315
v143_natural.current_mass,v143_natural.policy_need,-0.11966700088151364,-0.1215244211789573,-0.11966700088151364,-0.1215244211789573
v143_natural.current_mass,v143_natural.recent4_mass,-0.7814479123310419,-0.7859353340622217,-0.7814479123310419,-0.7859353340622217
v143_natural.current_mass,v143_natural.recent4_non_oldest_ratio,-0.7944257242924193,-0.7990132243955073,-0.7944257242924193,-0.7990132243955073
v143_natural.history_mean_logit,v143_natural.history_positive_rate,0.865825708993481,0.8603148659227099,0.865825708993481,0.8603148659227099
