clusters,feature_count,split_label_agreement,split_ari,discovery_silhouette,validation_silhouette,bootstrap_ari_median,bootstrap_ari_p10,minimum_cluster_fraction,boundary_fraction,cluster_exact_layer_nmi,cluster_layer_band_nmi,passed
2,22,0.9861111111111112,0.8722067019219543,0.43489069692905524,0.39862491731151806,0.2650606380290818,-0.04010800241444519,0.058333333333333334,0.002777777777777778,0.05039051455337948,0.02916589394871792,0
3,22,0.9472222222222222,0.7137873666940693,0.4433110423697081,0.38665100436575117,0.4172285218428626,0.2257495462916956,0.03611111111111111,0.002777777777777778,0.10017915032080611,0.04616124139930144,0
4,22,0.9583333333333334,0.8449281337371881,0.24892889157590056,0.25234470147381427,0.45352974661852,0.24766144235544177,0.002777777777777778,0.016666666666666666,0.09935517391769776,0.04664052175501353,0
5,22,0.9388888888888889,0.87492852005637,0.1884143000340137,0.16373558959664053,0.4989337267063385,0.3025970186801402,0.002777777777777778,0.06388888888888888,0.11955889841122593,0.061146845882974914,0
6,22,0.8666666666666667,0.6757260155251892,0.18007854997980025,0.13693852373564483,0.48489688551247867,0.34224048081674063,0.002777777777777778,0.044444444444444446,0.24095678048786434,0.22521203473775317,0
