method,prompt_index,sample_index,video,decoded_frames,retained_frames,fps,duration_seconds,appearance_delta_mean,appearance_delta_median,appearance_delta_p95,appearance_delta_max,flow_speed_mean,flow_speed_median,flow_speed_p95,flow_speed_max,flow_accel_mean,flow_accel_median,flow_accel_p95,flow_accel_max,motion_floor,motion_coverage_fraction,low_motion_fraction,longest_low_motion_run_fraction,late_motion_median,earlier_motion_median,late_motion_ratio,luma_mean,luma_median,luma_p95,luma_max,luma_contrast_mean,luma_contrast_median,luma_contrast_p95,luma_contrast_max,edge_density_mean,edge_density_median,edge_density_p95,edge_density_max,dark_frame_fraction,bright_frame_fraction,low_contrast_frame_fraction,edge_density_outlier_fraction,appearance_jump_ratio,flow_jump_ratio,appearance_outlier_fraction,flow_accel_outlier_fraction,temporal_jump
ours_middle10_reservoir2_multiscalequeryweighted1,14,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v169_soft_cross_scale_moviebench16/full8/published_indexed/ours_middle10_reservoir2_multiscalequeryweighted1/000014-0_v169.mp4,477,239,16.0,29.8125,0.023036828055219137,0.021936792485854204,0.03246903288598153,0.039647816676719516,0.30867584397186754,0.2809993624687195,0.5562156021594996,0.6932140588760376,0.04627234749653168,0.034523606300354004,0.11776736378669735,0.2826555371284485,0.02809993624687195,1.0,0.0,0.0,0.4430859088897705,0.24115680158138275,1.8373353186982084,0.38146066620629365,0.35966543289613145,0.448468789331611,0.4562540366653418,0.20540353454996613,0.20048752408767828,0.237984308229228,0.24181042772963415,0.12423524874901053,0.12299408783783784,0.13696948902027029,0.14117926520270271,0.0,0.0,0.0,0.09205020920502092,1.4801176109460386,0.4191018895987961,0.05042016806722689,0.08860759493670886,0.9496097502724173
ours_middle10_reservoir2_multiscalequeryweighted1,15,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v169_soft_cross_scale_moviebench16/full8/published_indexed/ours_middle10_reservoir2_multiscalequeryweighted1/000015-0_v169.mp4,477,239,16.0,29.8125,0.032218129942456035,0.02604249411938237,0.06520455902697977,0.14747501448089,0.316503610681085,0.18629281222820282,1.0209860801696766,4.363890647888184,0.10620805407375224,0.034061163663864136,0.3910084009170529,2.0338330268859863,0.02,1.0,0.0,0.0,0.2468075454235077,0.16829995810985565,1.4664741940245,0.2675698455269816,0.26159837456942236,0.3033559283088235,0.381046924682035,0.18610069884170358,0.18389219592596034,0.20824004972376506,0.2539985331836643,0.10915501667985979,0.10718433277027027,0.12830975506756756,0.17517419763513514,0.0,0.0,0.0,0.04184100418410042,2.5037755112115265,2.0988915044026495,0.14285714285714285,0.17721518987341772,2.301333507807088
sf_native,0,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v169_soft_cross_scale_moviebench16/full8/published_indexed/sf_native/000000-0_v169.mp4,477,239,16.0,29.8125,0.03527741735860335,0.03223318773157456,0.06465527141795438,0.07884818432377834,0.6542543961408258,0.5349812209606171,1.6059639573097226,1.871089220046997,0.22672285655128302,0.16949763894081116,0.6534520149230956,0.9257329106330872,0.05349812209606171,1.0,0.0,0.0,0.3974500298500061,0.577680230140686,0.6880104409202521,0.2686394483776633,0.2803536532856386,0.3808590644872814,0.3911195432564918,0.2027588378157653,0.21393359520585276,0.24763295448154674,0.2516100506935627,0.13282663547438653,0.14455764358108109,0.17453547297297298,0.18034733952702703,0.0,0.0,0.0,0.0,2.0058602939423276,1.2214485094444087,0.029411764705882353,0.09282700421940929,1.6136544016933683
sf_native,1,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v169_soft_cross_scale_moviebench16/full8/published_indexed/sf_native/000001-0_v169.mp4,477,239,16.0,29.8125,0.012022518837622825,0.011478516634772805,0.020708108976775514,0.051454959196202896,0.18148521091319433,0.16367653757333755,0.3755362540483474,0.5218819379806519,0.06933020954393636,0.04878237843513489,0.20561847686767576,0.3460017442703247,0.02,1.0,0.0,0.0,0.16201721876859665,0.16906648874282837,0.9583047472822686,0.37447380176909617,0.3525700102676206,0.5028263902689453,0.5072891825649178,0.19312144899537473,0.1832220049621911,0.2437333890260164,0.2531455137505617,0.1629296742479928,0.16115920608108109,0.18654191300675677,0.19079919763513514,0.0,0.0,0.0,0.0,1.8040753553505993,1.2562489402339998,0.04201680672268908,0.12658227848101267,1.5301621477922995
sf_native,2,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v169_soft_cross_scale_moviebench16/full8/published_indexed/sf_native/000002-0_v169.mp4,477,239,16.0,29.8125,0.009432664912818273,0.008198105120191387,0.02030752705592735,0.0313355988147212,0.08928465749285802,0.07881257683038712,0.15744746625423425,0.22373132407665253,0.029582602030868772,0.021873030811548233,0.08915746212005615,0.15621133893728256,0.02,1.0,0.0,0.0,0.06784311681985855,0.0839252658188343,0.8083753582182085,0.26965326547474133,0.2708265020535241,0.28416851939255433,0.2860000165606783,0.2031910993974773,0.19565841449035165,0.23709973681953747,0.24004045548411626,0.11073476637594709,0.10721072635135136,0.1609718116554054,0.16411528716216217,0.0,0.0,0.0,0.0,2.4771001052317883,1.1312593206022474,0.07563025210084033,0.11814345991561181,1.8041797129170178
sf_native,3,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v169_soft_cross_scale_moviebench16/full8/published_indexed/sf_native/000003-0_v169.mp4,477,239,16.0,29.8125,0.015109326611988862,0.012385265967425178,0.03229999953625248,0.051003370098039215,0.21193404470672125,0.1610775738954544,0.5049124896526332,1.1238278150558472,0.05791177726370373,0.0482727587223053,0.15301100313663482,0.3162649869918823,0.02,1.0,0.0,0.0,0.10285342112183571,0.1869921162724495,0.5500414839520678,0.38671033194389937,0.39139817666931637,0.4515162025536566,0.458273921899841,0.24988819784437463,0.2468783157094297,0.26982052731347644,0.27374653865691906,0.1395392188736854,0.14458403716216217,0.16361908783783785,0.16688661317567569,0.0,0.0,0.0,0.0,2.607937497765941,0.9499212052693623,0.15126050420168066,0.07172995780590717,1.7789293515176516
sf_native,4,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v169_soft_cross_scale_moviebench16/full8/published_indexed/sf_native/000004-0_v169.mp4,477,239,16.0,29.8125,0.032075842586925266,0.02664478619893392,0.0783269702686983,0.13499995212928922,0.4311361922843366,0.16996309906244278,1.792277705669402,3.7161219120025635,0.1681877572545271,0.05907587707042694,0.6783361077308653,3.485156327486038,0.02,1.0,0.0,0.0,0.09481630474328995,0.2924277037382126,0.32423844776407196,0.35311398740875694,0.35251918968600954,0.44226670144409114,0.45348974894011657,0.1910690089508847,0.1950335357851409,0.2429921073725897,0.25160609458772104,0.17756894577632024,0.17952913851351351,0.1917282516891892,0.19906038851351351,0.0,0.0,0.0,0.0,2.939673438694442,3.991078719279243,0.13445378151260504,0.21940928270042195,3.465376078986843
sf_native,5,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v169_soft_cross_scale_moviebench16/full8/published_indexed/sf_native/000005-0_v169.mp4,477,239,16.0,29.8125,0.01635371112591707,0.013113262606602089,0.03441248968535779,0.08860604529287301,0.18599949031285629,0.0927085392177105,0.536749044060707,2.5604748725891113,0.05825731368884759,0.027482956647872925,0.13811726570129373,1.338015615940094,0.02,0.9957983193277311,0.004201680672268907,0.004201680672268907,0.06045445613563061,0.12050478905439377,0.5016767931799169,0.21347948920146764,0.22337726053259144,0.24776275586248012,0.25743543405537894,0.19734621053826076,0.20090508437623605,0.21796114706518652,0.22552640884012162,0.15240084406451432,0.15355785472972974,0.168921558277027,0.17588682432432431,0.0,0.0,0.0,0.0,2.624250784700388,1.48980090579303,0.08403361344537816,0.17721518987341772,2.057025845246709
sf_native,6,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v169_soft_cross_scale_moviebench16/full8/published_indexed/sf_native/000006-0_v169.mp4,477,239,16.0,29.8125,0.0322796610282072,0.02935033499025831,0.06075085191165699,0.07040927363376992,0.7961707158061135,0.42083796858787537,2.6999106764793384,5.069761753082275,0.18003869427658836,0.10507798194885254,0.6477252960205071,1.9422507286071777,0.04208379685878754,1.0,0.0,0.0,0.21388348937034607,0.7119382619857788,0.3004242092197293,0.25589145308588496,0.20905744899311077,0.4176597587937202,0.4221789919515103,0.2069804952010772,0.2036630887063662,0.271126023731552,0.28043569086768466,0.11505878590410494,0.1131492820945946,0.14620196368243243,0.15923247466216217,0.0,0.0,0.0,0.0,2.0698520794335344,1.539132265546176,0.10084033613445378,0.1308016877637131,1.8044921724898553
sf_native,7,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v169_soft_cross_scale_moviebench16/full8/published_indexed/sf_native/000007-0_v169.mp4,477,239,16.0,29.8125,0.10226877621556255,0.10498062582576975,0.16395197550455726,0.18849446913775275,4.890379703408029,4.442084312438965,10.986519765853881,15.584999084472656,1.580911237856507,0.9341265559196472,4.915291786193843,11.056771993637085,0.44420843124389653,0.9621848739495799,0.037815126050420166,0.008403361344537815,4.558379173278809,4.307751655578613,1.0581805864726739,0.3686516064446954,0.3610334484300477,0.45956160779345523,0.48668417958399574,0.2716421534078283,0.27178560783902944,0.30628755245332445,0.31482117107181035,0.14237525885587474,0.1403610641891892,0.18392366976351351,0.20465582770270271,0.0,0.0,0.0,0.12133891213389121,1.561735550868775,1.1065282512602872,0.01680672268907563,0.16455696202531644,1.3341319010645312
