method,prompt_index,sample_index,video,decoded_frames,retained_frames,fps,duration_seconds,appearance_delta_mean,appearance_delta_median,appearance_delta_p95,appearance_delta_max,flow_speed_mean,flow_speed_median,flow_speed_p95,flow_speed_max,flow_accel_mean,flow_accel_median,flow_accel_p95,flow_accel_max,motion_floor,motion_coverage_fraction,low_motion_fraction,longest_low_motion_run_fraction,late_motion_median,earlier_motion_median,late_motion_ratio,luma_mean,luma_median,luma_p95,luma_max,luma_contrast_mean,luma_contrast_median,luma_contrast_p95,luma_contrast_max,edge_density_mean,edge_density_median,edge_density_p95,edge_density_max,dark_frame_fraction,bright_frame_fraction,low_contrast_frame_fraction,edge_density_outlier_fraction,appearance_jump_ratio,flow_jump_ratio,appearance_outlier_fraction,flow_accel_outlier_fraction,temporal_jump
ours_middle10_reservoir2_statemotionpair1_reference,10,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v164_direction_freshness_moviebench16/full8/published_indexed/ours_middle10_reservoir2_statemotionpair1_reference/000010-0_v164.mp4,477,239,16.0,29.8125,0.09274365449780626,0.08936054379332299,0.1382277342852424,0.18846827488319545,3.0497511735483376,2.648608684539795,6.204658222198486,8.920522689819336,0.701876163482666,0.46300554275512695,2.0151911735534664,3.882737874984741,0.2648608684539795,1.0,0.0,0.0,2.5800235271453857,2.6510913372039795,0.9731929982715923,0.4845540818226392,0.486667929418389,0.523405765600159,0.5429222765964493,0.3206803472168112,0.32155818174429995,0.3454752884004891,0.35766198575771996,0.14064962664678277,0.13875105574324326,0.17518475506756756,0.24490603885135134,0.0,0.0,0.0,0.029288702928870293,1.5468542201907545,0.7608489639546784,0.06722689075630252,0.15611814345991562,1.1538515920727164
ours_middle10_reservoir2_statemotionpair1_reference,11,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v164_direction_freshness_moviebench16/full8/published_indexed/ours_middle10_reservoir2_statemotionpair1_reference/000011-0_v164.mp4,477,239,16.0,29.8125,0.06043379580607267,0.059439017725925816,0.09213832892623598,0.11809491924211091,4.020796575967004,3.1805338859558105,9.173850345611571,12.447917938232422,1.1734834220338974,0.7859561443328857,3.850384330749509,7.748701095581055,0.3180533885955811,1.0,0.0,0.0,3.76934814453125,3.1245028972625732,1.2063833091125107,0.1852541147742315,0.18243274294515105,0.23221369692302596,0.2794714866520933,0.17565944614921358,0.17692069943841068,0.2028943891347124,0.21369880238599873,0.11091046590523577,0.10831925675675676,0.14357052364864864,0.15432326858108109,0.0,0.0,0.0,0.0041841004184100415,1.550132092543776,1.2106094350233265,0.037815126050420166,0.11392405063291139,1.3803707637835512
ours_middle10_reservoir2_statemotionpair1_reference,12,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v164_direction_freshness_moviebench16/full8/published_indexed/ours_middle10_reservoir2_statemotionpair1_reference/000012-0_v164.mp4,477,239,16.0,29.8125,0.04633229591245804,0.04050426296159333,0.10316461937100269,0.1402817819632736,2.1781371510705028,1.5570335388183594,7.141364932060241,9.976932525634766,0.3728261185723518,0.19583141803741455,1.458105659484863,4.418970108032227,0.15570335388183595,0.9957983193277311,0.004201680672268907,0.004201680672268907,0.7722550630569458,1.888359010219574,0.4089556376078878,0.3425733477813126,0.3447068966944886,0.42221193735095386,0.4267340065249073,0.2622173112978152,0.26622849384399255,0.31238216599479623,0.3198240121657891,0.09749258771061857,0.10222233952702703,0.13796980574324325,0.14643158783783783,0.0,0.0,0.0,0.0,2.5470064587726164,0.936463873855554,0.10504201680672269,0.13924050632911392,1.7417351663140852
ours_middle10_reservoir2_statemotionpair1_reference,13,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v164_direction_freshness_moviebench16/full8/published_indexed/ours_middle10_reservoir2_statemotionpair1_reference/000013-0_v164.mp4,477,239,16.0,29.8125,0.02863955432234535,0.023453284244911346,0.062463089625040685,0.13136002783681833,0.5028022835290396,0.4020284116268158,1.2792083084583266,2.6496047973632812,0.1820394614316476,0.07240153849124908,0.7749227344989774,2.0233445167541504,0.04020284116268158,0.9453781512605042,0.0546218487394958,0.029411764705882353,0.5047104358673096,0.3677353709936142,1.3724827027206854,0.2886970707035641,0.2954174532988871,0.3787521321873344,0.4055323016030737,0.2766687513492031,0.2893380684798546,0.3115185008842362,0.3238771029147713,0.0927810574041615,0.09934543918918919,0.12140783361486486,0.12795608108108109,0.0,0.0,0.0,0.0,2.663298196225686,1.9275322641084929,0.1092436974789916,0.18565400843881857,2.2954152301670896
ours_middle10_reservoir2_statemotionpair1_reference,14,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v164_direction_freshness_moviebench16/full8/published_indexed/ours_middle10_reservoir2_statemotionpair1_reference/000014-0_v164.mp4,477,239,16.0,29.8125,0.021421218680518328,0.01932832960988961,0.03332248650345147,0.04150706272499234,0.29628003257162433,0.2831115275621414,0.4754959225654602,0.7430154085159302,0.05002303999939045,0.035597532987594604,0.13195332288742062,0.28815990686416626,0.028311152756214143,1.0,0.0,0.0,0.27342987060546875,0.28448447585105896,0.9611416221833566,0.3781256058679126,0.36527080849231586,0.44857128958002124,0.4560743533055114,0.2056883871230983,0.20694193721627724,0.23814443499304042,0.24178406399315783,0.11954481122073957,0.12130489864864864,0.13644161739864866,0.13967483108108109,0.0,0.0,0.0,0.0,1.7240230881825174,0.4660824800164931,0.10504201680672269,0.12236286919831224,1.0950527840995052
ours_middle10_reservoir2_statemotionpair1_reference,15,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v164_direction_freshness_moviebench16/full8/published_indexed/ours_middle10_reservoir2_statemotionpair1_reference/000015-0_v164.mp4,477,239,16.0,29.8125,0.033550817783001834,0.02666797076954561,0.0823740794611912,0.14681879679361978,0.3327061356741841,0.19204340875148773,1.2100636601448054,4.424570083618164,0.11307888361723614,0.04731625318527222,0.404951286315918,2.1249027252197266,0.02,1.0,0.0,0.0,0.15574543923139572,0.22234327346086502,0.7004729075323645,0.2663800500021619,0.25943037476815045,0.30501775097707995,0.4074400917461579,0.18867309556814565,0.18599319368648948,0.21453479337770037,0.2660688698405689,0.10970630018093407,0.10768581081081081,0.1325907939189189,0.17461993243243243,0.0,0.0,0.0,0.05439330543933055,3.0888769217964294,2.108644545254568,0.13025210084033614,0.14767932489451477,2.5987607335254985
ours_middle10_reservoir4_reference,0,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v164_direction_freshness_moviebench16/full8/published_indexed/ours_middle10_reservoir4_reference/000000-0_v164.mp4,477,239,16.0,29.8125,0.0589075314544889,0.058660148171817555,0.08008587481928806,0.09341857760560279,1.0046176766397572,1.0063154101371765,1.5717437386512754,1.869292974472046,0.14771869942105773,0.10941284894943237,0.4341071844100951,0.8631801605224609,0.10063154101371766,1.0,0.0,0.0,0.6683924198150635,1.1024643182754517,0.6062712495408537,0.32940576189306153,0.3274860683293588,0.37622232296634867,0.3907290217607313,0.2598411226457765,0.2605839527693038,0.27657311472972396,0.2889322402933531,0.17835810280730524,0.17876372466216217,0.18595597550675677,0.18797508445945946,0.0,0.0,0.0,0.0,1.3652518330624366,0.43138282494443714,0.046218487394957986,0.11392405063291139,0.8983173290034369
ours_middle10_reservoir4_reference,1,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v164_direction_freshness_moviebench16/full8/published_indexed/ours_middle10_reservoir4_reference/000001-0_v164.mp4,477,239,16.0,29.8125,0.021938138484247714,0.02133030891418457,0.03101264364579144,0.03881160511690027,0.5437283023190098,0.5656951367855072,0.8569971442222593,1.1198736429214478,0.08738225066586386,0.055552780628204346,0.24860055446624754,0.326472744345665,0.056569513678550724,1.0,0.0,0.0,0.6346301436424255,0.5423480868339539,1.170152820759788,0.3877564475605774,0.3723142719925808,0.5012420405239798,0.5076386128775834,0.25645206422021277,0.2548402530747504,0.2671536316309657,0.2709276208037981,0.11296474789381433,0.10721072635135136,0.14852723817567567,0.15126161317567569,0.0,0.0,0.0,0.200836820083682,1.4539237931602649,0.43946029990444946,0.037815126050420166,0.16033755274261605,0.9466920465323572
ours_middle10_reservoir4_reference,2,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v164_direction_freshness_moviebench16/full8/published_indexed/ours_middle10_reservoir4_reference/000002-0_v164.mp4,477,239,16.0,29.8125,0.01220426661195502,0.011143991058947993,0.02197880445742139,0.03158276501823874,0.14868855881778634,0.1372082456946373,0.29290688037872314,0.387153685092926,0.032390576186059394,0.022475242614746094,0.09871637001633643,0.16827356070280075,0.02,1.0,0.0,0.0,0.20944707840681076,0.102674949914217,2.0399043640323162,0.2783481880539166,0.27723993524774776,0.2939559941375199,0.3006384141494436,0.2533422169975841,0.25501259432504453,0.2671401745221348,0.26890774980799387,0.08582839180707906,0.0853832347972973,0.10142261402027027,0.10705236486486487,0.0,0.0,0.0,0.0,1.972256110145894,0.7194638304467055,0.1092436974789916,0.11814345991561181,1.3458599702962997
ours_middle10_reservoir4_reference,3,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v164_direction_freshness_moviebench16/full8/published_indexed/ours_middle10_reservoir4_reference/000003-0_v164.mp4,477,239,16.0,29.8125,0.024769032486660864,0.02358276890773399,0.040211485694436465,0.05070569281484567,0.38964470657480865,0.3439817726612091,0.8164133250713347,1.2375247478485107,0.06992894838630902,0.046900540590286255,0.1922646045684814,0.6015430688858032,0.03439817726612091,1.0,0.0,0.0,0.3254393935203552,0.35454829037189484,0.9178986399257305,0.40528000027508754,0.40143560380233173,0.4492385503610228,0.4556220397787493,0.26913372525646767,0.2681624109790934,0.27805176493965594,0.28051412949025833,0.1256306851111048,0.1220703125,0.14483213682432433,0.15120882601351351,0.0,0.0,0.0,0.17573221757322174,1.7051214745715917,0.5589383503696419,0.1092436974789916,0.11814345991561181,1.1320299124706168
