comparison,channel,axis,policy,target,control,metric,effect_definition,context,unit_count,prompt_count,mean_effect,median_effect,positive_fraction,prompt_bootstrap_mean_ci_low,prompt_bootstrap_mean_ci_high,seed_replicate_spearman
susceptibility:key_shift:top4>random6:target=0.02,susceptibility,policy,key_shift,0.02,random6,mean_raw_projected_relative_rms,paired_log_ratio,pooled,128,32,-0.0033904669931340875,0.005350893493654481,0.5234375,-0.019848647946834226,0.013251782961144827,0.5986070381231672
susceptibility:key_shift:top4>random7:target=0.02,susceptibility,policy,key_shift,0.02,random7,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,-0.00529353728693342,0.003859682999815254,0.5625,-0.026395899857141487,0.01576439370705196,0.6774193548387096
susceptibility:key_shift:top4>random7:target=0.02,susceptibility,policy,key_shift,0.02,random7,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,-0.009123219249014991,-0.001547892780194188,0.5,-0.026894998269567965,0.008235184663058635,0.594941348973607
susceptibility:key_shift:top4>random7:target=0.02,susceptibility,policy,key_shift,0.02,random7,mean_raw_projected_relative_rms,paired_log_ratio,pooled,128,32,-0.007208378267974205,0.0023043518660746877,0.53125,-0.025605861187655947,0.01079170134773847,0.6726539589442815
susceptibility:value_shift:top4>random0:target=0.02,susceptibility,policy,value_shift,0.02,random0,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.022109611844827383,0.02684290077353439,0.734375,0.006765042217415768,0.035592007783135905,0.4186217008797653
susceptibility:value_shift:top4>random0:target=0.02,susceptibility,policy,value_shift,0.02,random0,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.040544417803138,0.046708920700769624,0.875,0.027406664950429017,0.05285269172586337,0.17668621700879764
susceptibility:value_shift:top4>random0:target=0.02,susceptibility,policy,value_shift,0.02,random0,mean_raw_projected_relative_rms,paired_log_ratio,pooled,128,32,0.03132701482398269,0.03735352276821545,0.8046875,0.018121558811490718,0.043916410725622156,0.3203812316715542
susceptibility:value_shift:top4>random1:target=0.02,susceptibility,policy,value_shift,0.02,random1,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.0591274270641962,0.061846488105995454,0.84375,0.03775305373771206,0.0806517933996872,0.7254398826979471
susceptibility:value_shift:top4>random1:target=0.02,susceptibility,policy,value_shift,0.02,random1,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.0448505849513338,0.05728280717018369,0.765625,0.023987299712154242,0.06480875292661725,0.6986803519061583
susceptibility:value_shift:top4>random1:target=0.02,susceptibility,policy,value_shift,0.02,random1,mean_raw_projected_relative_rms,paired_log_ratio,pooled,128,32,0.051989006007765,0.05899621670053779,0.8046875,0.0317149173239129,0.07243790708905076,0.7558651026392962
susceptibility:value_shift:top4>random2:target=0.02,susceptibility,policy,value_shift,0.02,random2,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,-0.011740552901192473,0.002409729078807355,0.53125,-0.03594483698616808,0.011554324782293325,0.7082111436950146
