method,prompt_index,sample_index,video,decoded_frames,retained_frames,fps,duration_seconds,appearance_delta_mean,appearance_delta_median,appearance_delta_p95,appearance_delta_max,flow_speed_mean,flow_speed_median,flow_speed_p95,flow_speed_max,flow_accel_mean,flow_accel_median,flow_accel_p95,flow_accel_max,motion_floor,motion_coverage_fraction,low_motion_fraction,longest_low_motion_run_fraction,late_motion_median,earlier_motion_median,late_motion_ratio,luma_mean,luma_median,luma_p95,luma_max,luma_contrast_mean,luma_contrast_median,luma_contrast_p95,luma_contrast_max,edge_density_mean,edge_density_median,edge_density_p95,edge_density_max,dark_frame_fraction,bright_frame_fraction,low_contrast_frame_fraction,edge_density_outlier_fraction,appearance_jump_ratio,flow_jump_ratio,appearance_outlier_fraction,flow_accel_outlier_fraction,temporal_jump
all_recent,0,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v190_head_phase_causal_screen/screen32/vbench_comparison/published/all_recent/000000-0.mp4,477,60,16.0,29.8125,0.05034984431420501,0.04993003022437002,0.059043391732608565,0.06318271113376991,1.9581760006435847,1.7374191284179688,2.9519255161285396,3.5914134979248047,0.18349587300728107,0.13182783126831055,0.5494822025299072,0.6449389457702637,0.17374191284179688,1.0,0.0,0.0,2.664229393005371,1.6756972670555115,1.5899228609991594,0.41765322422606427,0.43062752550344463,0.4933343580253047,0.5339412137321145,0.2389373414638901,0.22940754596502577,0.27916412469582685,0.2845074448416713,0.11226157798423422,0.11202755489864866,0.12227090371621621,0.12534311655405406,0.0,0.0,0.0,0.0,1.1825226515442897,0.3162634700760121,0.01694915254237288,0.08620689655172414,0.7493930608101509
all_recent,1,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v190_head_phase_causal_screen/screen32/vbench_comparison/published/all_recent/000001-0.mp4,477,60,16.0,29.8125,0.04532705892079213,0.04348606408811083,0.0756673506194469,0.12478129816990273,1.596430550187321,1.3734411001205444,3.265207529067991,7.700628757476807,0.43601931785715037,0.25480568408966064,1.3287694931030267,4.101666450500488,0.13734411001205446,1.0,0.0,0.0,1.3435838222503662,1.3758784532546997,0.9765279913149747,0.36543333257430216,0.3649958494799947,0.41016881541467937,0.4127996447734499,0.25085263584439904,0.25066725028650794,0.2664476654769099,0.2784712377493986,0.07973412865990993,0.06739600929054054,0.1124538112331081,0.1162109375,0.0,0.0,0.0,0.31666666666666665,1.7400367728413135,0.9674746831053789,0.06779661016949153,0.13793103448275862,1.353755727973346
all_recent,2,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v190_head_phase_causal_screen/screen32/vbench_comparison/published/all_recent/000002-0.mp4,477,60,16.0,29.8125,0.06581592864077446,0.06612129959405637,0.0845661911309934,0.10404328738941866,1.4121565061100458,1.3782992362976074,2.3132206678390492,3.426952362060547,0.2686556680449124,0.17548489570617676,0.8516479611396789,1.7732155323028564,0.13782992362976074,1.0,0.0,0.0,0.9704558849334717,1.512315273284912,0.6417020988127276,0.474006571484168,0.4554314884737679,0.5673991816954822,0.5726462100887653,0.21364254327889085,0.21464905766984754,0.2287252271071656,0.2334358392478222,0.18865955799549547,0.18557326858108109,0.20860958614864866,0.21938344594594594,0.0,0.0,0.0,0.0,1.2789553691499893,0.6178977240293471,0.03389830508474576,0.15517241379310345,0.9484265465896682
all_recent,3,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v190_head_phase_causal_screen/screen32/vbench_comparison/published/all_recent/000003-0.mp4,477,60,16.0,29.8125,0.0234429365537142,0.0240782943426394,0.030686171101588822,0.03309992995916628,0.7725411299931801,0.8248443007469177,0.9959814846515656,1.0364092588424683,0.11437642009093843,0.07804778218269348,0.2936926037073132,0.713622123003006,0.08248443007469178,1.0,0.0,0.0,0.845411479473114,0.8194997310638428,1.0316189834200844,0.4367240614925587,0.42807040151364595,0.5051090882932565,0.5071872308889772,0.253313057334494,0.2534900055183906,0.26614783895705313,0.2693437028462984,0.11631343257319819,0.11316247888513514,0.13539247255067569,0.13975401182432431,0.0,0.0,0.0,0.016666666666666666,1.27443292556017,0.3560582323735122,0.0,0.15517241379310345,0.8152455789668411
all_recent,4,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v190_head_phase_causal_screen/screen32/vbench_comparison/published/all_recent/000004-0.mp4,477,60,16.0,29.8125,0.06523148602288836,0.06354560104070925,0.08491314083922143,0.12342052833706725,0.8607793571585316,0.7406749725341797,2.033608865737915,4.18428897857666,0.402044049624739,0.19789880514144897,1.4014518231153488,3.4289320707321167,0.07406749725341798,1.0,0.0,0.0,0.5309463739395142,0.7803409993648529,0.680403021719569,0.41482059955175765,0.4072377927099894,0.4451719515931372,0.45220143167064125,0.23392027010689073,0.23453035088302254,0.24009718273923558,0.2429202466636667,0.19032191371058563,0.19050886824324326,0.19947212837837838,0.20001055743243243,0.0,0.0,0.0,0.0,1.336255215916889,1.8921279577199113,0.03389830508474576,0.1206896551724138,1.6141915868184
all_recent,5,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v190_head_phase_causal_screen/screen32/vbench_comparison/published/all_recent/000005-0.mp4,477,60,16.0,29.8125,0.12103381006374594,0.11628494262695313,0.19048150156058513,0.20828354779411765,3.5613210443723,2.618588447570801,9.49113044738769,11.967039108276367,1.425685366679882,0.7474912405014038,5.7408429175615305,9.193165063858032,0.2618588447570801,1.0,0.0,0.0,4.704217910766602,2.546282172203064,1.847484918254945,0.3689330938245231,0.3584802576013514,0.44279861490626654,0.46688640616719657,0.2284289981513442,0.22633037073298165,0.2525025059109146,0.26046106284935544,0.16058338612049547,0.1610008445945946,0.17255331503378377,0.1828811233108108,0.0,0.0,0.0,0.016666666666666666,1.6380581806851606,2.192342566426262,0.05084745762711865,0.13793103448275862,1.9152003735557113
all_recent,6,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v190_head_phase_causal_screen/screen32/vbench_comparison/published/all_recent/000006-0.mp4,477,60,16.0,29.8125,0.03709173906122818,0.03655666276520374,0.05239482879638671,0.06256831300024893,0.39684950977058736,0.38083741068840027,0.7426104724407195,0.7948496341705322,0.11858457532422297,0.08727558702230453,0.3050021082162856,0.46134376525878906,0.03808374106884003,1.0,0.0,0.0,0.5125231742858887,0.3308807760477066,1.5489663086742542,0.42096293444179467,0.41693691623608903,0.4414293780223238,0.4421005564387917,0.25113733127522553,0.25584364948795957,0.2606711218460176,0.266654362732788,0.1735276780686937,0.17335304054054054,0.18127507390202702,0.18343538851351351,0.0,0.0,0.0,0.0,1.4332497781022409,0.8008722348599234,0.01694915254237288,0.06896551724137931,1.1170610064810822
all_recent,7,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v190_head_phase_causal_screen/screen32/vbench_comparison/published/all_recent/000007-0.mp4,477,60,16.0,29.8125,0.02961220498812401,0.027546100990445008,0.045612569696762986,0.0635584363750383,0.3420364331390898,0.1662435084581375,0.7896793901920282,4.124685287475586,0.2739554859440902,0.08589164912700653,0.8812625393271438,3.96543350815773,0.02,1.0,0.0,0.0,0.2514241337776184,0.16606393456459045,1.514020093747852,0.3915191679501192,0.3803787530637255,0.442615195043389,0.44656086463301536,0.19363251412501808,0.1954823136326017,0.20168539771331628,0.2038746326156869,0.11101184192004503,0.1109718116554054,0.11663983319256757,0.11800570101351351,0.0,0.0,0.0,0.0,1.6558630098896663,5.301034293011557,0.06779661016949153,0.22413793103448276,3.4784486514506114
all_recent,8,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v190_head_phase_causal_screen/screen32/vbench_comparison/published/all_recent/000008-0.mp4,477,60,16.0,29.8125,0.0593309385351027,0.060430227541456036,0.07654942979999615,0.08680796903722426,1.2242554047350156,1.256270408630371,2.0964047670364376,2.8823723793029785,0.41563543677330017,0.3058134615421295,1.369421190023422,2.222945809364319,0.1256270408630371,1.0,0.0,0.0,1.3289309740066528,1.2315876483917236,1.0790388940178521,0.3220536241664459,0.3303734225953895,0.3554585186059221,0.3564405513049815,0.21237853721311678,0.21304729576733233,0.23274092565571897,0.23825923493976983,0.2100242820945946,0.20734797297297297,0.24677074535472973,0.24757179054054054,0.0,0.0,0.0,0.0,1.2667407175900853,1.0900688105170064,0.03389830508474576,0.15517241379310345,1.1784047640535458
all_recent,9,0,/apdcephfs_gy2/share_303214315/cedricnie/develop/training-free/runs/v190_head_phase_causal_screen/screen32/vbench_comparison/published/all_recent/000009-0.mp4,477,60,16.0,29.8125,0.1858854654501664,0.19502268772499234,0.2343220729453891,0.2426472682578891,6.232217835167707,6.332904815673828,10.43080720901489,11.251480102539062,1.467384124624318,1.0521295070648193,4.1463171005249,6.46883487701416,0.6332904815673829,1.0,0.0,0.0,4.601076126098633,6.50810432434082,0.7069763938617651,0.41550122100501236,0.41860235120230527,0.537395885085453,0.6009133214096449,0.2862490374990349,0.2912331247304719,0.3262119043026513,0.32999509376391517,0.16203415329391888,0.1607764991554054,0.18985826646959458,0.20470861486486486,0.0,0.0,0.0,0.03333333333333333,1.2015118634597737,0.6547259466560809,0.0,0.10344827586206896,0.9281189050579273
