method,subject_consistency,background_consistency,temporal_flickering,motion_smoothness,overall_consistency,dynamic_degree,aesthetic_quality,imaging_quality,temporal_style
all_recent,0.9771678366156455,0.9658096790322185,0.9686461258494573,0.9823953278695445,0.2382465727782498,1.0,0.6215485117087761,0.7067309613948067,0.2382465727782498
retrieval_all_coverage,0.973214587659523,0.9632019504201164,0.9651917893152225,0.9811050440649661,0.239746282036261,1.0,0.6237148642539978,0.7029565862404803,0.239746282036261
retrieval_compatible,0.9768362146933929,0.965886439911414,0.9701725294319244,0.9830571597480809,0.2405300851057594,1.0,0.6243087832505504,0.7037269784547387,0.2405300851057594
retrieval_head_only,0.9757032029106105,0.9654923022862707,0.9702988487686602,0.9836375355884404,0.23982570762746036,1.0,0.6222106954082847,0.7035151860329012,0.23982570762746036
retrieval_membership_shift,0.9748264142547558,0.9644707156856533,0.9677009314137932,0.9830182484158757,0.24076534708340963,1.0,0.6234587309882045,0.7065611359203855,0.24076534708340963
retrieval_phase_shift,0.9764378812603879,0.9655376349727219,0.970059203385722,0.9831950415204094,0.24057337194293116,1.0,0.62272568748643,0.7068709839458266,0.24057337194293116
retrieval_dense_phase,0.9745070696226733,0.9645065790947025,0.9670481078745498,0.9815097731642956,0.2381387716004004,1.0,0.6245987536385655,0.7117940978109837,0.2381387716004004
