clusters,feature_count,split_label_agreement,split_ari,discovery_silhouette,validation_silhouette,bootstrap_ari_median,bootstrap_ari_p10,minimum_cluster_fraction,boundary_fraction,cluster_exact_layer_nmi,cluster_layer_band_nmi,passed
2,22,0.9833333333333333,0.8495901626696969,0.41056731148033804,0.3865546858770445,0.11000487368788195,-0.03354585700779142,0.06111111111111111,0.0,0.05203153440714772,0.03265846388343956,0
3,22,0.9694444444444444,0.9040935876987672,0.21984356085825804,0.20035498290750625,0.2495242298444299,0.11587869853481372,0.06111111111111111,0.03611111111111111,0.11593180781229438,0.07500228814454286,0
4,22,0.9333333333333333,0.8302538562139636,0.18271514874483613,0.17451536867078954,0.7395931558205904,0.28233703293228085,0.025,0.03333333333333333,0.16312020342002576,0.11150124546155102,0
5,22,0.9388888888888889,0.849076391306695,0.18264514280919808,0.17828446221850922,0.42745794231115086,0.29398893554804184,0.002777777777777778,0.04722222222222222,0.16560436939414802,0.10650275277730309,0
6,22,0.8777777777777778,0.6962977706420171,0.18291447088911889,0.16007459071897173,0.6291099402899387,0.3917520960634685,0.002777777777777778,0.06944444444444445,0.2245669753147137,0.19741456696656873,0
