layer,head,discovery_raw__v136_prompt__age_js_score,validation_raw__v136_prompt__age_js_score,discovery_weighted__v136_prompt__age_js_score,validation_weighted__v136_prompt__age_js_score,discovery_raw__v136_prompt__cphi_score,validation_raw__v136_prompt__cphi_score,discovery_weighted__v136_prompt__cphi_score,validation_weighted__v136_prompt__cphi_score,discovery_raw__v136_temporal__middle_recent_margin,validation_raw__v136_temporal__middle_recent_margin,discovery_weighted__v136_temporal__middle_recent_margin,validation_weighted__v136_temporal__middle_recent_margin,discovery_raw__v136_temporal__old_mass_excess,validation_raw__v136_temporal__old_mass_excess,discovery_weighted__v136_temporal__old_mass_excess,validation_weighted__v136_temporal__old_mass_excess,discovery_raw__v136_temporal__spectral_peak_ratio,validation_raw__v136_temporal__spectral_peak_ratio,discovery_weighted__v136_temporal__spectral_peak_ratio,validation_weighted__v136_temporal__spectral_peak_ratio,discovery_raw__v136_temporal__temporal_reach_ratio,validation_raw__v136_temporal__temporal_reach_ratio,discovery_weighted__v136_temporal__temporal_reach_ratio,validation_weighted__v136_temporal__temporal_reach_ratio,discovery_raw__v138_cross__history_specificity,validation_raw__v138_cross__history_specificity,discovery_weighted__v138_cross__history_specificity,validation_weighted__v138_cross__history_specificity
2,6,-0.038371145998710145,-0.010723811043426405,0.2341782966505464,0.595268034867705,-0.36612955687555804,-0.309811132304789,-0.07047687105909788,0.039337476866665416,-0.46271397173404694,-0.5195327997207642,0.41523835554257954,0.3892033594221763,-0.030547410249710083,-0.037200361490249634,0.28575516518184285,0.27426588789099754,0.49390527606010437,0.5097160935401917,-0.10780590594940177,-0.05857476695680538,0.20121685415506363,0.2085081934928894,-0.3780569151749497,-0.3528449729892382,0.045700669288635254,0.04782816767692566,0.5955018776535295,0.6271081091775764
2,7,-0.40978184046547295,-0.2854962904384221,-4.6166541851408285,-2.9934150267905375,-0.2635490880722525,-0.2717074971833593,0.12954305807437574,0.11363511349893746,-0.02554989606142044,-0.07055945321917534,0.615551621715145,0.5949277600920725,0.08119252324104309,0.07335072755813599,0.47872382434065586,0.4651814787256643,0.6110430359840393,0.5842046439647675,0.25693332068195857,0.173364927744488,0.5267148017883301,0.5417906641960144,0.7474476124671238,0.7995768240991281,-0.009296804666519165,-0.012415364384651184,-0.22154358035086982,-0.26787307277979333
2,8,-0.6143537105245613,-0.4157239687568821,-7.288477821151487,-4.69426172137056,-0.7338109134108891,-0.5901707154396107,-0.7874125580943527,-0.507330954314361,-0.13985972106456757,-0.19859294593334198,0.5631736344188102,0.5362614411233979,-0.0121670663356781,-0.027947217226028442,0.31749699828631767,0.29024555412032804,0.558128148317337,0.5387746095657349,0.09216889956471074,0.031906566040292156,0.4123215228319168,0.38668300211429596,0.35189933226006487,0.2632466345716626,-0.006413131952285767,-0.006482481956481934,-0.17870358200009465,-0.1797338494263271
2,9,-0.03619568183198115,-0.03368898744701232,0.2625910817430515,0.2953299197078237,-0.512582469931176,-0.47899844189526364,-0.3560429406287812,-0.2905580097630401,-0.9250087738037109,-0.9199574291706085,0.2034099211162314,0.20572450138100534,-0.08948582410812378,-0.08893376588821411,0.18397179785823095,0.184925171742979,0.5777527689933777,0.5746146440505981,0.15327531796438762,0.1435039405243098,0.1314905285835266,0.13289331644773483,-0.619156116252031,-0.6143055661826138,-0.031838029623031616,-0.036159515380859375,-0.5564172417046896,-0.6206174686668038
2,10,-0.020622666340305365,-0.2517127705991971,0.46598341942174315,-2.5521832641439683,-0.03880640366887046,-0.5666659219877331,0.5677650347532595,-0.46149935327580155,0.3461885005235672,0.2680174708366394,0.7858861403215054,0.7500673364717874,0.10611563920974731,0.09789425134658813,0.5217646614012798,0.5075667811733516,0.8371079564094543,0.826129674911499,0.9608459129834424,0.926662145888137,0.2664650231599808,0.24043786525726318,-0.15244225256537186,-0.24243877719528617,-0.015595197677612305,-0.02933335304260254,-0.315112848761933,-0.5192076304873045
2,11,-0.42524479843013896,-0.4449813886481765,-4.81860910964096,-5.076380074063284,-0.4050998472930053,-0.1747235325872996,-0.14646438426256173,0.3027425132982458,-0.5430040061473846,-0.6555500328540802,0.3784486010100334,0.32687880500226274,-0.0707196295261383,-0.10340318083763123,0.21637997363630934,0.15993729574936602,0.652658611536026,0.5919768214225769,0.38651436143693946,0.19756564659931278,0.5350167155265808,0.5269984006881714,0.7761539117493014,0.7484282387602436,-0.010714977979660034,-0.01143258810043335,-0.2426120400606671,-0.2532728949623653
3,0,-0.16100059228898775,-0.20794986236713253,-1.367431215813835,-1.9806150785414096,-0.2995885792362828,-0.5997150466507835,0.05927026099389004,-0.5259412850601263,0.9953942894935608,1.0053718984127045,1.083359192759834,1.0879310401334112,0.1978350579738617,0.20093494653701782,0.6801590035565082,0.6855123389388268,0.7555171847343445,0.7631855309009552,0.7067915842993346,0.7306689971179456,0.6252270340919495,0.669598788022995,1.0880825205887983,1.2415108611111756,-0.022464945912361145,-0.033484600484371185,-0.4171702013852935,-0.5808787877865493
3,1,-0.03966771049344564,-0.10347721853467348,0.21724443540341637,-0.6161436141731028,-0.01684248091430306,-0.38273212341870144,0.6105921179603514,-0.10284993605026035,-0.9780856072902679,-0.9739375412464142,0.1790895469925546,0.1809902353239675,-0.10241591930389404,-0.10417985916137695,0.16164224158612098,0.1585960154205807,0.4552878886461258,0.45238298177719116,-0.22805129931397225,-0.23709649093706087,0.21532054245471954,0.21451802551746368,-0.3292892803768342,-0.3320642178317658,-0.04044726863503456,-0.045309752225875854,-0.6843165637238611,-0.7565538838552789
3,2,-0.06581890794476988,-0.05915038224485662,-0.12430490586353411,-0.03721021108840941,-0.05031718880480836,-0.4011980023829368,0.545320348605688,-0.138856242561648,-0.13519665598869324,-0.1984340101480484,0.5653103008278385,0.5363342672041204,0.13081827759742737,0.12012797594070435,0.5644247459246888,0.5459631886975066,0.7999924719333649,0.7853802740573883,0.8452770894661762,0.7997781678876094,0.32946132123470306,0.3046402782201767,0.065385906485494,-0.020440122516456483,-0.016134977340698242,-0.012063086032867432,-0.32313184473267753,-0.26263960646617884
3,3,-0.03351945377633879,-0.04520268779418094,0.2975441247609151,0.14495452001761303,-0.38404741219959015,-0.3469989909354064,-0.10541459550066574,-0.03317450260366082,-0.8991274535655975,-0.970765620470047,0.21526901951487698,0.18244364342886982,-0.0681350827217102,-0.07313764095306396,0.2208433424231268,0.2122042021971475,0.5140666365623474,0.48955945670604706,-0.04502820692050304,-0.12133775760259852,0.19960347563028336,0.2117280289530754,-0.3836356441581708,-0.34171144844614376,0.052304282784461975,0.04580187797546387,0.6936055181512965,0.597005439398044
