clusters,feature_count,split_label_agreement,split_ari,discovery_silhouette,validation_silhouette,bootstrap_ari_median,bootstrap_ari_p10,minimum_cluster_fraction,boundary_fraction,cluster_exact_layer_nmi,cluster_layer_band_nmi,passed
2,22,0.9972222222222222,0.9685103215611683,0.45519800982886793,0.42632888256260976,0.09549219743740968,-0.03189235940275584,0.05,0.002777777777777778,0.04712762365255697,0.01702439298821588,0
3,22,0.9583333333333334,0.7555149057694299,0.4558639322161732,0.41434970219390915,0.4133820946168305,0.15156097836025265,0.041666666666666664,0.008333333333333333,0.08876998477585656,0.04442082885815683,0
4,22,0.9194444444444444,0.7754656118784251,0.13154895314934317,0.1280859151454174,0.5098637397250614,0.2276610263203041,0.022222222222222223,0.06111111111111111,0.06744052717584971,0.03886684247120124,0
5,22,0.9333333333333333,0.8413273556329326,0.175813884859162,0.16760685503831668,0.5263587855459838,0.33748597347742076,0.002777777777777778,0.06388888888888888,0.07294619664665682,0.03451417071389155,0
6,22,0.9027777777777778,0.7599799497360241,0.1232097197398993,0.11619504623368125,0.4548817070362513,0.2907445731841564,0.002777777777777778,0.075,0.07383778083033024,0.031657873771626134,0
