probe_name,context,unit_count,selected_head_count,mean_x0_relative_rms,mean_raw_projected_relative_rms,mean_projected_relative_rms,mean_calibration_scale,max_calibration_relative_error,calibration_clipped_count,calibration_degenerate_count
scalar_low4_boundary_t020,noisy_t500,64,120,0.021446721671964042,0.061761616952571784,0.0200007543026004,0.543151813171183,0.015964265912771225,0,0
scalar_low4_boundary_t020,noisy_t750,64,120,0.03013440201175399,0.06559845194327257,0.02000173220876604,0.48378437774372285,0.013921409845352173,0,0
scalar_low4_key_shift_t020,noisy_t1000,64,120,0.04100472485879436,0.06102526067224971,0.02000144946020252,0.9817824186563182,0.01751938834786415,0,0
scalar_low4_key_shift_t020,noisy_t250,64,120,0.015496282940148376,0.06126455254355581,0.020002038039577504,1.2826651939152118,0.02062758430838585,0,0
scalar_low4_key_shift_t020,noisy_t500,64,120,0.022991454679868184,0.062450928553395596,0.020001929296995513,1.1883091030952833,0.02144593745470047,0,0
scalar_low4_key_shift_t020,noisy_t750,64,120,0.03392693924251944,0.062311976414093806,0.020002011488152976,1.1035826502018606,0.016548484563827515,0,0
scalar_low4_uniform_t020,noisy_t1000,64,120,0.03988638799637556,0.04647680640021766,0.02000055763152583,0.6969276301368761,0.01744404435157776,0,0
scalar_low4_uniform_t020,noisy_t250,64,120,0.01462778536370024,0.03974026067759648,0.0200024895981187,1.0641265412094072,0.023586582392454147,0,0
scalar_low4_uniform_t020,noisy_t500,64,120,0.021354163400246762,0.042369748296550824,0.020002505968053204,0.9320034600057019,0.021908432245254517,0,0
scalar_low4_uniform_t020,noisy_t750,64,120,0.02976358268642798,0.04411780427302195,0.019999545621491657,0.8261469061544631,0.02016918733716011,0,0
scalar_low4_value_shift_t020,noisy_t1000,64,120,0.04248480760725215,0.06113340929417367,0.020001669465758216,0.9068382550302583,0.01873904839158058,0,0
scalar_low4_value_shift_t020,noisy_t250,64,120,0.01546344842063263,0.06081428116904135,0.01999980066320859,1.1931202672693568,0.01975158229470253,0,0
scalar_low4_value_shift_t020,noisy_t500,64,120,0.023049916053423658,0.0620717718913511,0.020001235924428328,1.11001729927569,0.018906407058238983,0,0
scalar_low4_value_shift_t020,noisy_t750,64,120,0.03485846103285439,0.06213702793399231,0.020002762132207863,1.0279860596521757,0.018146447837352753,0,0
scalar_middle4_boundary_t020,noisy_t1000,64,120,0.04922197031555697,0.0761671564367134,0.020000391603874353,0.4452951011170323,0.016385968774557114,0,0
scalar_middle4_boundary_t020,noisy_t250,64,120,0.020101429341593757,0.06817934348146082,0.02000104932230897,0.516506773766984,0.018547754734754562,0,0
scalar_middle4_boundary_t020,noisy_t500,64,120,0.030378257055417635,0.071732535885288,0.020002013856234648,0.4871191043852984,0.019416864961385727,0,0
scalar_middle4_boundary_t020,noisy_t750,64,120,0.03997777562472038,0.0742484591314375,0.020000771520426494,0.4693710272937703,0.01824367791414261,0,0
scalar_middle4_key_shift_t020,noisy_t1000,64,120,0.05556081692338921,0.07541242123946479,0.0199997270819343,0.8392037334813115,0.018417928367853165,0,0
scalar_middle4_key_shift_t020,noisy_t250,64,120,0.01999557574163191,0.07637944409131403,0.01999886754298738,0.9166210715523145,0.019818078726530075,0,0
scalar_middle4_key_shift_t020,noisy_t500,64,120,0.031159884834778495,0.0771211459847109,0.020000664847126853,0.862468130971926,0.01752665266394615,0,0
scalar_middle4_key_shift_t020,noisy_t750,64,120,0.044269449048442766,0.07679913956878105,0.020000296164653264,0.8497131556350117,0.018313899636268616,0,0
scalar_middle4_uniform_t020,noisy_t1000,64,120,0.04815703514032066,0.05947778528740552,0.02000051240514343,0.62800688703234,0.01888284459710121,0,0
scalar_middle4_uniform_t020,noisy_t250,64,120,0.018792255359585397,0.05525823221396421,0.020000906034450358,0.715648706854942,0.0192936509847641,0,0
scalar_middle4_uniform_t020,noisy_t500,64,120,0.027755703093134798,0.05748777434613051,0.020000265516379536,0.6785434516340805,0.016158539801836014,0,0
scalar_middle4_uniform_t020,noisy_t750,64,120,0.03804515168303624,0.058792950072286965,0.020001049421261994,0.6568858583224937,0.018296856433153152,0,0
scalar_middle4_value_shift_t020,noisy_t1000,64,120,0.04910557801485993,0.07547165917518821,0.020000717889827987,0.8119951442233286,0.018045026808977127,0,0
scalar_middle4_value_shift_t020,noisy_t250,64,120,0.01907475318876095,0.07586066536678118,0.020001550737652,0.8796008934616111,0.019341986626386642,0,0
scalar_middle4_value_shift_t020,noisy_t500,64,120,0.028709265956422314,0.07663939674445525,0.020000032276342,0.8335872641570556,0.017482507973909378,0,0
scalar_middle4_value_shift_t020,noisy_t750,64,120,0.04093335030484013,0.07655161443944962,0.02000043281489828,0.8232895482603151,0.019598379731178284,0,0
signed_high4_boundary_t020,noisy_t1000,64,120,0.050404120585881174,0.08077714272003506,0.02000090769918946,0.4300709857120334,0.020340364426374435,0,0
signed_high4_boundary_t020,noisy_t250,64,120,0.017548527888720855,0.07435951252991799,0.019999625135096722,0.4820263664859037,0.018888618797063828,0,0
signed_high4_boundary_t020,noisy_t500,64,120,0.025864126131637022,0.07804895083706168,0.020000459583631405,0.4700660096442637,0.015978049486875534,0,0
signed_high4_boundary_t020,noisy_t750,64,120,0.03727357115712948,0.08032740729152768,0.02000035544236501,0.4581004707802398,0.016486458480358124,0,0
signed_high4_key_shift_t020,noisy_t1000,64,120,0.06769444202654995,0.08847044954891316,0.019999619617010467,0.5339043747575487,0.028773490339517593,0,0
signed_high4_key_shift_t020,noisy_t250,64,120,0.020394464590935968,0.09141610792685242,0.020001079942449,0.5799629313890666,0.019697006791830063,0,0
signed_high4_key_shift_t020,noisy_t500,64,120,0.032147230580449104,0.0926151993683258,0.0199996322451625,0.559183498545705,0.020203087478876114,0,0
signed_high4_key_shift_t020,noisy_t750,64,120,0.04730269467108883,0.0919169019836166,0.02000255234888755,0.5452955505480834,0.025816448032855988,0,0
signed_high4_uniform_t020,noisy_t1000,64,120,0.04829150723526254,0.0681982552484745,0.02000069836503826,0.5403931433393154,0.020541716367006302,0,0
signed_high4_uniform_t020,noisy_t250,64,120,0.01756875723367557,0.06397977488644149,0.020000239030923694,0.5923532131069806,0.01877695322036743,0,0
signed_high4_uniform_t020,noisy_t500,64,120,0.02561251823499333,0.0667105717548111,0.020000873129659646,0.5786633249022998,0.01824311912059784,0,0
signed_high4_uniform_t020,noisy_t750,64,120,0.035907337616663426,0.06826943085034146,0.02000138621175817,0.5670009036975292,0.017877668142318726,0,0
signed_high4_value_shift_t020,noisy_t1000,64,120,0.06550450946087949,0.0892226013989178,0.01999996174805953,0.5026121693876727,0.01733163371682167,0,0
signed_high4_value_shift_t020,noisy_t250,64,120,0.02102200836816337,0.09140662523944532,0.020000938545369232,0.536924625126024,0.02341773360967636,0,0
signed_high4_value_shift_t020,noisy_t500,64,120,0.03223447117488831,0.0926732038694657,0.020000606201938352,0.5180544745060616,0.01687733456492424,0,0
signed_high4_value_shift_t020,noisy_t750,64,120,0.047340877703391016,0.09227302650821609,0.020000813191290948,0.5117821728073371,0.016967393457889557,0,0
signed_low4_boundary_t020,noisy_t1000,64,120,0.040547130949562415,0.06445918278962684,0.02000011064422627,0.4601053292785461,0.020057428628206253,0,0
signed_low4_boundary_t020,noisy_t250,64,120,0.014674854741315357,0.050979119160183474,0.020002396157360637,0.6376203883478107,0.01737494021654129,0,0
signed_low4_boundary_t020,noisy_t500,64,120,0.021135147093445994,0.05540630375326146,0.020001365904075405,0.5629450257266096,0.018812622874975204,0,0
signed_low4_boundary_t020,noisy_t750,64,120,0.02912452511372976,0.05886988419054735,0.020001393098694583,0.5153568270111767,0.015874020755290985,0,0
signed_low4_key_shift_t020,noisy_t1000,64,120,0.04280225984985009,0.05172396759165471,0.02000259676715359,0.998658377781976,0.020653847604990005,0,0
signed_low4_key_shift_t020,noisy_t250,64,120,0.015409346800879575,0.05364045323337147,0.020001105143455787,1.2251793407912674,0.021329522132873535,0,0
signed_low4_key_shift_t020,noisy_t500,64,120,0.02276704990072176,0.05378984272811067,0.020000792621673705,1.1276536175631917,0.019475072622299194,0,0
signed_low4_key_shift_t020,noisy_t750,64,120,0.03289326897356659,0.0529198080895488,0.020002071068544562,1.0666297035757453,0.01857224851846695,0,0
signed_low4_uniform_t020,noisy_t1000,64,120,0.037604728422593325,0.039980568081227824,0.02000182031673224,0.7950032151342991,0.017669331282377243,0,0
