comparison,channel,family,intervention,comparison_group,metric,effect_definition,context,unit_count,prompt_count,mean_effect,median_effect,positive_fraction,prompt_bootstrap_mean_ci_low,prompt_bootstrap_mean_ci_high,seed_replicate_spearman
leverage:scalar:uniform:high>random3,leverage,scalar,uniform,high>random3,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.04861951405604821,0.07445805705262215,0.640625,-0.04312315844271049,0.13538994258601558,0.12023460410557184
leverage:scalar:uniform:high>random3,leverage,scalar,uniform,high>random3,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,-0.10516969582118196,-0.09758343907495026,0.234375,-0.14294014903169341,-0.0700779116443577,-0.06011730205278592
leverage:scalar:uniform:high>random3,leverage,scalar,uniform,high>random3,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,-0.10354787837573115,-0.06957171805442625,0.25,-0.15419689528331765,-0.05607487329455297,-0.008064516129032258
leverage:scalar:uniform:high>random3,leverage,scalar,uniform,high>random3,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,-0.04040896272546159,-0.022035728348869736,0.453125,-0.11542466032394127,0.031625543008170366,0.07954545454545453
leverage:scalar:uniform:high>random3,leverage,scalar,uniform,high>random3,x0_relative_rms,paired_log_ratio,pooled,256,32,-0.05012675571658162,-0.05361425305084702,0.39453125,-0.10963051884930312,0.0015455230770058035,0.006964809384164223
leverage:scalar:uniform:random3>low,leverage,scalar,uniform,random3>low,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.14584448672942746,0.07696839024130676,0.640625,0.026662742575906888,0.27760205329828513,0.32111436950146627
leverage:scalar:uniform:random3>low,leverage,scalar,uniform,random3>low,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.27421415070277055,0.26628279469189897,0.890625,0.2167911018242245,0.3397611222274451,0.29618768328445744
leverage:scalar:uniform:random3>low,leverage,scalar,uniform,random3>low,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.24189464797156768,0.19492985732865345,0.765625,0.14364820000980846,0.35245704446841414,0.35337243401759527
leverage:scalar:uniform:random3>low,leverage,scalar,uniform,random3>low,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,0.18648817941177231,0.09545665598820469,0.671875,0.0779745670163024,0.31538049745353675,0.27932551319648086
leverage:scalar:uniform:random3>low,leverage,scalar,uniform,random3>low,x0_relative_rms,paired_log_ratio,pooled,256,32,0.2121103662038845,0.16261511950311028,0.7421875,0.12402201824490909,0.31067784270760185,0.2877565982404692
leverage:scalar:uniform:high>random4,leverage,scalar,uniform,high>random4,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.23356587162650147,0.20733720621140134,0.859375,0.17729111715629342,0.304292125877024,0.01063049853372434
leverage:scalar:uniform:high>random4,leverage,scalar,uniform,high>random4,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.14945058051284346,0.1616658601472817,0.890625,0.1149463105625536,0.18369302977364613,0.17008797653958943
leverage:scalar:uniform:high>random4,leverage,scalar,uniform,high>random4,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.15185704098343916,0.14986347910159825,0.828125,0.10889126410578405,0.20073615368976921,0.020161290322580645
leverage:scalar:uniform:high>random4,leverage,scalar,uniform,high>random4,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,0.22352128974951313,0.21335800297562657,0.90625,0.17278207578033777,0.27783048369608637,0.09970674486803517
leverage:scalar:uniform:high>random4,leverage,scalar,uniform,high>random4,x0_relative_rms,paired_log_ratio,pooled,256,32,0.1895986957180743,0.18450988299782453,0.87109375,0.1534561732022006,0.23533638476176294,-0.126099706744868
leverage:scalar:uniform:random4>low,leverage,scalar,uniform,random4>low,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,-0.039101870841025815,-0.04565888554587713,0.421875,-0.10956127485825767,0.03828038271416375,0.09934017595307917
leverage:scalar:uniform:random4>low,leverage,scalar,uniform,random4>low,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.0195938743687451,-5.077333805854486e-05,0.5,-0.006093186899240352,0.04915459837299055,0.15469208211143692
leverage:scalar:uniform:random4>low,leverage,scalar,uniform,random4>low,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,-0.013510271387602623,-0.03745696372067363,0.328125,-0.06083278903949304,0.03807152287420724,0.4464809384164222
leverage:scalar:uniform:random4>low,leverage,scalar,uniform,random4>low,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,-0.07744207306320247,-0.09008592526355948,0.296875,-0.12984375700795495,-0.019154163891915887,0.044354838709677415
leverage:scalar:uniform:random4>low,leverage,scalar,uniform,random4>low,x0_relative_rms,paired_log_ratio,pooled,256,32,-0.027615085230771448,-0.03474946600135003,0.38671875,-0.06619556166692944,0.015666061429364022,0.25036656891495596
leverage:scalar:uniform:high>random5,leverage,scalar,uniform,high>random5,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.16577772642351665,0.13009861135997067,0.78125,0.10025270060417366,0.23996810337527838,0.16055718475073313
leverage:scalar:uniform:high>random5,leverage,scalar,uniform,high>random5,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.09154492860922042,0.0922230001682552,0.859375,0.06103777677757114,0.12187471158124942,0.504398826979472
leverage:scalar:uniform:high>random5,leverage,scalar,uniform,high>random5,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.06256325608101317,0.05322059545590829,0.671875,0.03400571629418131,0.09239825741978823,0.05205278592375366
leverage:scalar:uniform:high>random5,leverage,scalar,uniform,high>random5,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,0.08505727759171391,0.08384295259880453,0.6875,0.04600482050747306,0.1261183763397187,-0.04508797653958944
leverage:scalar:uniform:high>random5,leverage,scalar,uniform,high>random5,x0_relative_rms,paired_log_ratio,pooled,256,32,0.10123579717636604,0.08850859640612989,0.75,0.07085253069508415,0.132055450889129,-0.03482404692082111
leverage:scalar:uniform:random5>low,leverage,scalar,uniform,random5>low,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.028686274361959037,-0.02405090084972722,0.46875,-0.05909704379359711,0.12482099587626683,0.314149560117302
leverage:scalar:uniform:random5>low,leverage,scalar,uniform,random5>low,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.07749952627236814,0.041128740462542626,0.6875,0.03385937879405167,0.13635272694264736,0.07587976539589442
leverage:scalar:uniform:random5>low,leverage,scalar,uniform,random5>low,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.07578351351482335,0.037818492262293654,0.59375,0.009063391101074653,0.16489366875934328,0.1917155425219941
leverage:scalar:uniform:random5>low,leverage,scalar,uniform,random5>low,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,0.0610219390945968,0.04504780593207297,0.609375,-0.015453413710398491,0.15811188672194282,0.2107771260997067
leverage:scalar:uniform:random5>low,leverage,scalar,uniform,random5>low,x0_relative_rms,paired_log_ratio,pooled,256,32,0.06074781331093682,0.036162724020827305,0.58984375,-0.00210005478553192,0.1386545185012089,0.1660557184750733
leverage:scalar:uniform:high>random6,leverage,scalar,uniform,high>random6,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.2753968834108952,0.25973867380045185,0.90625,0.20491334763622054,0.357131620966722,0.14882697947214074
leverage:scalar:uniform:high>random6,leverage,scalar,uniform,high>random6,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.15119394234830655,0.14915805925662773,0.921875,0.10846768518075658,0.20364748824382817,0.26832844574780057
leverage:scalar:uniform:high>random6,leverage,scalar,uniform,high>random6,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.18376985198155404,0.16553525463177016,0.875,0.12426192803464445,0.26164817777932864,0.1975806451612903
leverage:scalar:uniform:high>random6,leverage,scalar,uniform,high>random6,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,0.22634554258312695,0.1815193309833379,0.890625,0.16413497150629305,0.3049530119426261,0.029692082111436948
leverage:scalar:uniform:high>random6,leverage,scalar,uniform,high>random6,x0_relative_rms,paired_log_ratio,pooled,256,32,0.20917655508097066,0.17537137398426214,0.8984375,0.16003778677754388,0.27414966024921866,0.06818181818181818
leverage:scalar:uniform:random6>low,leverage,scalar,uniform,random6>low,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,-0.0809328826254195,-0.0579017172752849,0.359375,-0.1440025691795165,-0.021417293428990913,0.01942815249266862
leverage:scalar:uniform:random6>low,leverage,scalar,uniform,random6>low,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.017850512533282042,0.02359415426088158,0.59375,-0.008520861893154551,0.046695688245280045,0.597140762463343
leverage:scalar:uniform:random6>low,leverage,scalar,uniform,random6>low,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,-0.045423082385717496,-0.049882777779648,0.3125,-0.07849288902040878,-0.011160186440771878,0.31011730205278587
leverage:scalar:uniform:random6>low,leverage,scalar,uniform,random6>low,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,-0.08026632589681623,-0.07846927056591561,0.3125,-0.11556529532330376,-0.04092655763535511,-0.32991202346041054
leverage:scalar:uniform:random6>low,leverage,scalar,uniform,random6>low,x0_relative_rms,paired_log_ratio,pooled,256,32,-0.047192944593667796,-0.032824212959949736,0.39453125,-0.07439705569382642,-0.017263474582873355,-0.014296187683284457
leverage:scalar:uniform:high>random7,leverage,scalar,uniform,high>random7,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.1456302146819841,0.14430207926263686,0.8125,0.09282773517368642,0.20083343782250657,-0.19208211143695011
leverage:scalar:uniform:high>random7,leverage,scalar,uniform,high>random7,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.09484895464711217,0.08626773579316149,0.90625,0.07240136349013084,0.11802848461898299,0.5201612903225806
leverage:scalar:uniform:high>random7,leverage,scalar,uniform,high>random7,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.09988374260403027,0.08335537576987287,0.890625,0.07139199064006208,0.13021550797008621,0.1946480938416422
leverage:scalar:uniform:high>random7,leverage,scalar,uniform,high>random7,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,0.11115277083725705,0.10579211017783233,0.8125,0.07583827646635555,0.1445176398665164,0.07734604105571846
leverage:scalar:uniform:high>random7,leverage,scalar,uniform,high>random7,x0_relative_rms,paired_log_ratio,pooled,256,32,0.1128789206925959,0.09388803578425464,0.85546875,0.0878397360233941,0.13775236863385212,0.15579178885630496
leverage:scalar:uniform:random7>low,leverage,scalar,uniform,random7>low,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.04883378610349158,0.02362954749672212,0.515625,-0.035759932619415,0.14021241395675324,0.08504398826979472
leverage:scalar:uniform:random7>low,leverage,scalar,uniform,random7>low,x0_relative_rms,paired_log_ratio,noisy_t250,64,32,0.07419550023447641,0.04804845669160997,0.671875,0.033234007468991675,0.1293137439106717,-0.13343108504398826
leverage:scalar:uniform:random7>low,leverage,scalar,uniform,random7>low,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.03846302699180627,-0.018786916764133927,0.421875,-0.029936132788409786,0.1313847005287696,0.2008797653958944
leverage:scalar:uniform:random7>low,leverage,scalar,uniform,random7>low,x0_relative_rms,paired_log_ratio,noisy_t750,64,32,0.03492644584905366,-0.005522921550146679,0.484375,-0.0455648034620851,0.13870459618778974,-0.00659824046920821
leverage:scalar:uniform:random7>low,leverage,scalar,uniform,random7>low,x0_relative_rms,paired_log_ratio,pooled,256,32,0.049104689794706974,0.00713862636622847,0.5234375,-0.011704847022725128,0.1258920480039535,0.0755131964809384
susceptibility:signed:uniform:high>random0,susceptibility,signed,uniform,high>random0,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.07547082630339538,0.08201782757022252,0.953125,0.06083096948814263,0.08924810250853317,0.12939882697947214
susceptibility:signed:uniform:high>random0,susceptibility,signed,uniform,high>random0,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t250,64,32,0.10226372110476661,0.11396016001725448,0.953125,0.08974170548787172,0.11375394611433515,-0.15909090909090906
susceptibility:signed:uniform:high>random0,susceptibility,signed,uniform,high>random0,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.09219918294521973,0.09965473631321685,0.96875,0.07847577414674836,0.10481715339250035,0.03885630498533724
susceptibility:signed:uniform:high>random0,susceptibility,signed,uniform,high>random0,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t750,64,32,0.08704521298591629,0.09614696346897786,0.953125,0.0722261716355869,0.10092129875760439,0.1972140762463343
susceptibility:signed:uniform:high>random0,susceptibility,signed,uniform,high>random0,mean_raw_projected_relative_rms,paired_log_ratio,pooled,256,32,0.08924473583482449,0.09685466828817432,0.95703125,0.07528875404356891,0.10213982232616621,0.04288856304985337
susceptibility:signed:uniform:random0>low,susceptibility,signed,uniform,random0>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.44950955820636934,0.4694462464825383,1.0,0.4179968023698143,0.47878972849433976,0.5491202346041054
susceptibility:signed:uniform:random0>low,susceptibility,signed,uniform,random0>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t250,64,32,0.5162135860792422,0.5220329628525973,1.0,0.4961753199691376,0.5347911287431933,0.43768328445747795
susceptibility:signed:uniform:random0>low,susceptibility,signed,uniform,random0>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.5121123025690028,0.5209898671894202,1.0,0.49040309190981074,0.5330008650371565,0.47470674486803516
susceptibility:signed:uniform:random0>low,susceptibility,signed,uniform,random0>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t750,64,32,0.5038571550357951,0.5187663424311681,1.0,0.4789874502575374,0.5273899995104613,0.5131964809384163
susceptibility:signed:uniform:random0>low,susceptibility,signed,uniform,random0>low,mean_raw_projected_relative_rms,paired_log_ratio,pooled,256,32,0.4954231504726023,0.5090372204616356,1.0,0.47019747842914406,0.5180081702383723,0.49560117302052775
susceptibility:signed:uniform:high>random1,susceptibility,signed,uniform,high>random1,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.24525454255519386,0.25737556938562745,0.984375,0.22932489072944806,0.25958772423794024,0.25659824046920815
susceptibility:signed:uniform:high>random1,susceptibility,signed,uniform,high>random1,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t250,64,32,0.2592015403391811,0.2609096643966693,1.0,0.2500076671446335,0.26764112459505457,-0.01319648093841642
susceptibility:signed:uniform:high>random1,susceptibility,signed,uniform,high>random1,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.2591286060937964,0.26406720108745385,1.0,0.24835938778572747,0.26872790100795513,0.06671554252199413
susceptibility:signed:uniform:high>random1,susceptibility,signed,uniform,high>random1,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t750,64,32,0.2603320199238359,0.26807830471549604,1.0,0.24747220647390022,0.2722143221063634,0.21810850439882695
susceptibility:signed:uniform:high>random1,susceptibility,signed,uniform,high>random1,mean_raw_projected_relative_rms,paired_log_ratio,pooled,256,32,0.2559791772280018,0.26230792884788745,0.99609375,0.24492360398970467,0.26613862335914584,0.12463343108504396
susceptibility:signed:uniform:random1>low,susceptibility,signed,uniform,random1>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.27972584195457084,0.286156647740369,1.0,0.25143888301511935,0.30620096554375037,0.5520527859237535
susceptibility:signed:uniform:random1>low,susceptibility,signed,uniform,random1>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t250,64,32,0.35927576684482765,0.36291126158425047,1.0,0.3367437043040093,0.3821881403555079,0.4673753665689148
susceptibility:signed:uniform:random1>low,susceptibility,signed,uniform,random1>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.34518287942042614,0.34945496103953533,1.0,0.32033419353984666,0.3686220018124492,0.593475073313783
susceptibility:signed:uniform:random1>low,susceptibility,signed,uniform,random1>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t750,64,32,0.3305703480978755,0.33142419885333274,1.0,0.3050389433006973,0.3554337797579276,0.6114369501466276
susceptibility:signed:uniform:random1>low,susceptibility,signed,uniform,random1>low,mean_raw_projected_relative_rms,paired_log_ratio,pooled,256,32,0.32868870907942505,0.3317564926631087,1.0,0.3036935725561464,0.3535892830989999,0.5494868035190614
susceptibility:signed:uniform:high>random2,susceptibility,signed,uniform,high>random2,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.31530533654205434,0.3216257611087636,1.0,0.2926297404671665,0.33534851460385373,0.43731671554252194
susceptibility:signed:uniform:high>random2,susceptibility,signed,uniform,high>random2,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t250,64,32,0.33454703078473935,0.3356598941665603,1.0,0.3199173557147567,0.3490005745617652,0.35593841642228735
susceptibility:signed:uniform:high>random2,susceptibility,signed,uniform,high>random2,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.3314203140189545,0.33227588510592354,1.0,0.3157026856303588,0.3474865603383697,0.3885630498533724
susceptibility:signed:uniform:high>random2,susceptibility,signed,uniform,high>random2,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t750,64,32,0.3325588914858258,0.33669556068871553,1.0,0.31475137372889467,0.35061922504835047,0.4358504398826979
susceptibility:signed:uniform:high>random2,susceptibility,signed,uniform,high>random2,mean_raw_projected_relative_rms,paired_log_ratio,pooled,256,32,0.32845789320789354,0.3310889163406117,1.0,0.31071653735233223,0.3458258371413869,0.4164222873900293
susceptibility:signed:uniform:random2>low,susceptibility,signed,uniform,random2>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.2096750479677104,0.21325647902562114,0.96875,0.18469998404527954,0.23316878145115935,0.4970674486803519
susceptibility:signed:uniform:random2>low,susceptibility,signed,uniform,random2>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t250,64,32,0.2839302763992694,0.28783407891962054,1.0,0.2651017434351379,0.3026336968135689,0.11400293255131963
susceptibility:signed:uniform:random2>low,susceptibility,signed,uniform,random2>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.272891171495268,0.2720153697071341,0.984375,0.2509875842994657,0.29422424386620577,0.3119501466275659
susceptibility:signed:uniform:random2>low,susceptibility,signed,uniform,random2>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t750,64,32,0.25834347653588563,0.2594529247646702,0.984375,0.23422564243199828,0.28098854728319056,0.37683284457478006
susceptibility:signed:uniform:random2>low,susceptibility,signed,uniform,random2>low,mean_raw_projected_relative_rms,paired_log_ratio,pooled,256,32,0.25620999309953335,0.26075204801384133,0.984375,0.23366114607385471,0.2771725611286844,0.37683284457478006
susceptibility:signed:uniform:high>random3,susceptibility,signed,uniform,high>random3,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.2371955170544256,0.24198370654337473,1.0,0.21849230101624723,0.25373329223151037,0.3005865102639296
susceptibility:signed:uniform:high>random3,susceptibility,signed,uniform,high>random3,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t250,64,32,0.23664467844025222,0.2398865700134099,1.0,0.22206287648688344,0.24950423927395485,0.45197947214076245
susceptibility:signed:uniform:high>random3,susceptibility,signed,uniform,high>random3,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.24893264450541291,0.2467938204928149,1.0,0.23457745515971562,0.26148633588997683,0.43181818181818177
susceptibility:signed:uniform:high>random3,susceptibility,signed,uniform,high>random3,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t750,64,32,0.2570840279703857,0.2572073976658852,1.0,0.2409835515124971,0.2715954783290731,0.4494134897360703
susceptibility:signed:uniform:high>random3,susceptibility,signed,uniform,high>random3,mean_raw_projected_relative_rms,paired_log_ratio,pooled,256,32,0.2449642169926191,0.2478701507585197,1.0,0.22958803124817204,0.2592119481802082,0.468841642228739
susceptibility:signed:uniform:random3>low,susceptibility,signed,uniform,random3>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.28778486745533916,0.3009324064389065,1.0,0.2646725867200726,0.3103647133920984,0.5377565982404692
susceptibility:signed:uniform:random3>low,susceptibility,signed,uniform,random3>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t250,64,32,0.38183262874375656,0.38583539433541747,1.0,0.3655729453317551,0.3973405250994795,0.0975073313782991
susceptibility:signed:uniform:random3>low,susceptibility,signed,uniform,random3>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.3553788410088095,0.36073052528713256,1.0,0.3356235577033115,0.3735352290738607,0.3852639296187682
susceptibility:signed:uniform:random3>low,susceptibility,signed,uniform,random3>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t750,64,32,0.3338183400513257,0.34580544730495183,1.0,0.31159954993409267,0.35397374195871795,0.46810850439882695
susceptibility:signed:uniform:random3>low,susceptibility,signed,uniform,random3>low,mean_raw_projected_relative_rms,paired_log_ratio,pooled,256,32,0.3397036693148077,0.35037482821926574,1.0,0.3205671560168679,0.35841492774583944,0.41458944281524923
susceptibility:signed:uniform:high>random4,susceptibility,signed,uniform,high>random4,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.2128940109371188,0.21830647605023912,0.984375,0.19583440412572478,0.230387443024719,0.3581378299120234
susceptibility:signed:uniform:high>random4,susceptibility,signed,uniform,high>random4,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t250,64,32,0.25238418533533163,0.25466222279991424,0.984375,0.23875337985185427,0.2644673451770638,0.02785923753665689
susceptibility:signed:uniform:high>random4,susceptibility,signed,uniform,high>random4,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.23657676449170328,0.24070445500323695,0.984375,0.22178012770375452,0.24996527324981616,0.16678885630498533
susceptibility:signed:uniform:high>random4,susceptibility,signed,uniform,high>random4,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t750,64,32,0.23116229296614463,0.23885661823008747,0.984375,0.214578071952145,0.24556598561317408,0.30095307917888564
susceptibility:signed:uniform:high>random4,susceptibility,signed,uniform,high>random4,mean_raw_projected_relative_rms,paired_log_ratio,pooled,256,32,0.23325431343257458,0.2393472190214238,0.984375,0.21865145562933083,0.2464106593464645,0.13966275659824043
susceptibility:signed:uniform:random4>low,susceptibility,signed,uniform,random4>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.3120863735726459,0.31632149697860584,1.0,0.28353108206138444,0.338148670252079,0.6070381231671553
susceptibility:signed:uniform:random4>low,susceptibility,signed,uniform,random4>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t250,64,32,0.36609312184867715,0.3713457549933885,1.0,0.3436201623176437,0.38717273225147836,0.44758064516129026
susceptibility:signed:uniform:random4>low,susceptibility,signed,uniform,random4>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.36773472102251914,0.3726240204059838,1.0,0.34457998341411283,0.38975603849394286,0.4930351906158357
susceptibility:signed:uniform:random4>low,susceptibility,signed,uniform,random4>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t750,64,32,0.3597400750555668,0.36485551740453925,1.0,0.3353189243070806,0.38234421352186265,0.5586510263929617
susceptibility:signed:uniform:random4>low,susceptibility,signed,uniform,random4>low,mean_raw_projected_relative_rms,paired_log_ratio,pooled,256,32,0.3514135728748523,0.3629935094024927,1.0,0.3275081403384023,0.373723556870801,0.5436217008797654
susceptibility:signed:uniform:high>random5,susceptibility,signed,uniform,high>random5,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.1653701072425952,0.17645031235936742,1.0,0.1530267932818783,0.17643608790063633,0.10813782991202345
susceptibility:signed:uniform:high>random5,susceptibility,signed,uniform,high>random5,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t250,64,32,0.1881405179113118,0.18897237095277145,1.0,0.1790815723852964,0.19683574494444253,0.01942815249266862
susceptibility:signed:uniform:high>random5,susceptibility,signed,uniform,high>random5,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.1748942740743884,0.17741297963772962,1.0,0.16624178208469945,0.18316936099203115,0.08614369501466275
susceptibility:signed:uniform:high>random5,susceptibility,signed,uniform,high>random5,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t750,64,32,0.16824270562654847,0.17177666511898643,1.0,0.1581289580275697,0.17737634812248212,0.14369501466275658
susceptibility:signed:uniform:high>random5,susceptibility,signed,uniform,high>random5,mean_raw_projected_relative_rms,paired_log_ratio,pooled,256,32,0.17416190121371097,0.17945999139768293,1.0,0.16437055459016045,0.18273586739167466,0.09274193548387095
susceptibility:signed:uniform:random5>low,susceptibility,signed,uniform,random5>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.35961027726716954,0.3648610029386818,1.0,0.3265530012430563,0.39116230963296306,0.5
susceptibility:signed:uniform:random5>low,susceptibility,signed,uniform,random5>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t250,64,32,0.430336789272697,0.42810305501662715,1.0,0.40596208207874557,0.45439510862599075,0.40799120234604097
susceptibility:signed:uniform:random5>low,susceptibility,signed,uniform,random5>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.429417211439834,0.4281587331626027,1.0,0.4028228393789975,0.4555684247533494,0.5751466275659823
susceptibility:signed:uniform:random5>low,susceptibility,signed,uniform,random5>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t750,64,32,0.42265966239516295,0.4208598726121049,1.0,0.3923314959613407,0.4520928886236409,0.6455278592375365
susceptibility:signed:uniform:random5>low,susceptibility,signed,uniform,random5>low,mean_raw_projected_relative_rms,paired_log_ratio,pooled,256,32,0.41050598509371594,0.4149712397462749,1.0,0.3825745108015012,0.4377741497227183,0.5362903225806451
susceptibility:signed:uniform:high>random6,susceptibility,signed,uniform,high>random6,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.10561412256676385,0.10618584847411705,0.96875,0.09107432836130526,0.11900942724029233,0.2888563049853372
susceptibility:signed:uniform:high>random6,susceptibility,signed,uniform,high>random6,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t250,64,32,0.12062460032257263,0.12146197408027172,0.984375,0.10789665408238738,0.1327284302920704,0.28665689149560114
susceptibility:signed:uniform:high>random6,susceptibility,signed,uniform,high>random6,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.11544604450120688,0.11339119722749447,0.984375,0.10252265698741175,0.1280913543889786,0.35337243401759527
susceptibility:signed:uniform:high>random6,susceptibility,signed,uniform,high>random6,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t750,64,32,0.11376565204457578,0.11569371075134566,0.984375,0.09942271487977467,0.12715166684750456,0.3739002932551319
susceptibility:signed:uniform:high>random6,susceptibility,signed,uniform,high>random6,mean_raw_projected_relative_rms,paired_log_ratio,pooled,256,32,0.11386260485877979,0.11221506557447446,0.98046875,0.10057090631073082,0.12639358103860857,0.34310850439882695
susceptibility:signed:uniform:random6>low,susceptibility,signed,uniform,random6>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.4193662619430009,0.443500733659549,1.0,0.3904500859041521,0.44694118991168064,0.5454545454545454
susceptibility:signed:uniform:random6>low,susceptibility,signed,uniform,random6>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t250,64,32,0.4978527068614361,0.5058728643954622,1.0,0.4781395525050032,0.5172582720116592,0.22763929618768325
susceptibility:signed:uniform:random6>low,susceptibility,signed,uniform,random6>low,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.48886544101301554,0.4981950457684171,1.0,0.4657583316474034,0.5113694185280296,0.5157624633431084
