layer,head,discovery_raw__v136_prompt__age_js_score,validation_raw__v136_prompt__age_js_score,discovery_coordinate__v136_prompt__age_js_score,validation_coordinate__v136_prompt__age_js_score,discovery_weighted__v136_prompt__age_js_score,validation_weighted__v136_prompt__age_js_score,discovery_raw__v136_prompt__cphi_score,validation_raw__v136_prompt__cphi_score,discovery_coordinate__v136_prompt__cphi_score,validation_coordinate__v136_prompt__cphi_score,discovery_weighted__v136_prompt__cphi_score,validation_weighted__v136_prompt__cphi_score,discovery_raw__v136_temporal__middle_recent_margin,validation_raw__v136_temporal__middle_recent_margin,discovery_coordinate__v136_temporal__middle_recent_margin,validation_coordinate__v136_temporal__middle_recent_margin,discovery_weighted__v136_temporal__middle_recent_margin,validation_weighted__v136_temporal__middle_recent_margin,discovery_raw__v136_temporal__old_mass_excess,validation_raw__v136_temporal__old_mass_excess,discovery_coordinate__v136_temporal__old_mass_excess,validation_coordinate__v136_temporal__old_mass_excess,discovery_weighted__v136_temporal__old_mass_excess,validation_weighted__v136_temporal__old_mass_excess,discovery_raw__v136_temporal__spectral_peak_ratio,validation_raw__v136_temporal__spectral_peak_ratio,discovery_coordinate__v136_temporal__spectral_peak_ratio,validation_coordinate__v136_temporal__spectral_peak_ratio,discovery_weighted__v136_temporal__spectral_peak_ratio,validation_weighted__v136_temporal__spectral_peak_ratio,discovery_raw__v136_temporal__temporal_reach_ratio,validation_raw__v136_temporal__temporal_reach_ratio,discovery_coordinate__v136_temporal__temporal_reach_ratio,validation_coordinate__v136_temporal__temporal_reach_ratio,discovery_weighted__v136_temporal__temporal_reach_ratio,validation_weighted__v136_temporal__temporal_reach_ratio,discovery_raw__v138_cross__history_specificity,validation_raw__v138_cross__history_specificity,discovery_coordinate__v138_cross__history_specificity,validation_coordinate__v138_cross__history_specificity,discovery_weighted__v138_cross__history_specificity,validation_weighted__v138_cross__history_specificity,discovery_raw__v143_ab__policy_prompt_score,validation_raw__v143_ab__policy_prompt_score,discovery_coordinate__v143_ab__policy_prompt_score,validation_coordinate__v143_ab__policy_prompt_score,discovery_weighted__v143_ab__policy_prompt_score,validation_weighted__v143_ab__policy_prompt_score,discovery_raw__v143_ab__prompt_history_excess,validation_raw__v143_ab__prompt_history_excess,discovery_coordinate__v143_ab__prompt_history_excess,validation_coordinate__v143_ab__prompt_history_excess,discovery_weighted__v143_ab__prompt_history_excess,validation_weighted__v143_ab__prompt_history_excess,discovery_raw__v143_ab__stale_a_mass_B_visible,validation_raw__v143_ab__stale_a_mass_B_visible,discovery_coordinate__v143_ab__stale_a_mass_B_visible,validation_coordinate__v143_ab__stale_a_mass_B_visible,discovery_weighted__v143_ab__stale_a_mass_B_visible,validation_weighted__v143_ab__stale_a_mass_B_visible,discovery_raw__v143_natural__current_mass,validation_raw__v143_natural__current_mass,discovery_coordinate__v143_natural__current_mass,validation_coordinate__v143_natural__current_mass,discovery_weighted__v143_natural__current_mass,validation_weighted__v143_natural__current_mass,discovery_raw__v143_natural__history_mean_logit,validation_raw__v143_natural__history_mean_logit,discovery_coordinate__v143_natural__history_mean_logit,validation_coordinate__v143_natural__history_mean_logit,discovery_weighted__v143_natural__history_mean_logit,validation_weighted__v143_natural__history_mean_logit,discovery_raw__v143_natural__history_positive_rate,validation_raw__v143_natural__history_positive_rate,discovery_coordinate__v143_natural__history_positive_rate,validation_coordinate__v143_natural__history_positive_rate,discovery_weighted__v143_natural__history_positive_rate,validation_weighted__v143_natural__history_positive_rate,discovery_raw__v143_natural__last4_mass,validation_raw__v143_natural__last4_mass,discovery_coordinate__v143_natural__last4_mass,validation_coordinate__v143_natural__last4_mass,discovery_weighted__v143_natural__last4_mass,validation_weighted__v143_natural__last4_mass,discovery_raw__v143_natural__middle_mass,validation_raw__v143_natural__middle_mass,discovery_coordinate__v143_natural__middle_mass,validation_coordinate__v143_natural__middle_mass,discovery_weighted__v143_natural__middle_mass,validation_weighted__v143_natural__middle_mass,discovery_raw__v143_natural__oldest1_mass,validation_raw__v143_natural__oldest1_mass,discovery_coordinate__v143_natural__oldest1_mass,validation_coordinate__v143_natural__oldest1_mass,discovery_weighted__v143_natural__oldest1_mass,validation_weighted__v143_natural__oldest1_mass,discovery_raw__v143_natural__policy_need,validation_raw__v143_natural__policy_need,discovery_coordinate__v143_natural__policy_need,validation_coordinate__v143_natural__policy_need,discovery_weighted__v143_natural__policy_need,validation_weighted__v143_natural__policy_need,discovery_raw__v143_natural__recent4_mass,validation_raw__v143_natural__recent4_mass,discovery_coordinate__v143_natural__recent4_mass,validation_coordinate__v143_natural__recent4_mass,discovery_weighted__v143_natural__recent4_mass,validation_weighted__v143_natural__recent4_mass,discovery_raw__v143_natural__recent4_non_oldest_ratio,validation_raw__v143_natural__recent4_non_oldest_ratio,discovery_coordinate__v143_natural__recent4_non_oldest_ratio,validation_coordinate__v143_natural__recent4_non_oldest_ratio,discovery_weighted__v143_natural__recent4_non_oldest_ratio,validation_weighted__v143_natural__recent4_non_oldest_ratio
0,0,0.0,0.0,0.0,0.0,0.7353270361647207,0.7353270361647207,0.0,0.0,0.0,0.0,0.6434329879447769,0.6434329879447769,-1.493808925151825,-1.4790969491004944,-1.493808925151825,-1.4790969491004944,-0.03303621689964535,-0.029144191839089,-0.19891715049743652,-0.1981092095375061,-0.19891715049743652,-0.1981092095375061,-0.002892539314308043,-0.002086980286207934,0.755324125289917,0.7580402493476868,0.755324125289917,0.7580402493476868,0.40771924232944473,0.4126021052613177,0.1569783017039299,0.15705819427967072,0.1569783017039299,0.15705819427967072,-0.3065872376438559,-0.3064277434831599,-0.06871426105499268,-0.06823776662349701,-0.06871426105499268,-0.06823776662349701,-1.1042525372742797,-1.0971737101387757,0.0,0.0,0.0,0.0,-0.8640959425008843,-0.8640959425008843,0.0,0.0,0.0,0.0,-0.1516673588453681,-0.1516673588453681,0.8328207954764366,0.8376288264989853,0.8328207954764366,0.8376288264989853,0.01886717597911423,0.03536451326494582,0.45172119140625,0.4434814453125,0.45172119140625,0.4434814453125,-0.08960677327038269,-0.09545917500792583,0.36253250969780815,0.402878549363878,0.36253250969780815,0.402878549363878,-0.09800008737038315,-0.0916304078159136,0.6388888888888888,0.6666666666666666,0.6388888888888888,0.6666666666666666,-0.18678979297311427,-0.16980890270283114,0.5401611328125,0.5343017578125,0.5401611328125,0.5343017578125,-0.1403921815833515,-0.14547616854374446,0.2728271484375,0.28216552734375,0.2728271484375,0.28216552734375,0.2579629662341168,0.2742109295269979,0.015645980834960938,0.015333175659179688,0.015645980834960938,0.015333175659179688,0.004129411513872884,-0.0010600405035612384,-0.02245183475315571,-0.027233588509261608,-0.02245183475315571,-0.027233588509261608,-1.3855216981266814,-1.5302288102723618,0.245880126953125,0.24847412109375,0.245880126953125,0.24847412109375,0.06577817407984672,0.07017545665695012,0.249786376953125,0.2528076171875,0.249786376953125,0.2528076171875,0.0605800356164023,0.06553658398501704
0,1,0.0,0.0,0.0,0.0,0.7353270361647207,0.7353270361647207,0.0,0.0,0.0,0.0,0.6434329879447769,0.6434329879447769,-1.8726006150245667,-1.8952306509017944,-1.8726006150245667,-1.8952306509017944,-0.13324483228696227,-0.13923156489501964,-0.5585696697235107,-0.5672459304332733,-0.5585696697235107,-0.5672459304332733,-0.36148474865898955,-0.3701354304433385,0.7029291689395905,0.7075254023075104,0.7029291689395905,0.7075254023075104,0.3135271565709684,0.32178995203285227,0.15246587991714478,0.16154610365629196,0.15246587991714478,0.16154610365629196,-0.3155956457332987,-0.2974682709330895,-0.010177403688430786,-0.00809711217880249,-0.010177403688430786,-0.00809711217880249,-0.23462580721391968,-0.20372088364137772,0.0,0.0,0.0,0.0,-0.8640959425008843,-0.8640959425008843,0.0,0.0,0.0,0.0,-0.1516673588453681,-0.1516673588453681,0.6522525362670422,0.6519293896853924,0.6522525362670422,0.6519293896853924,-0.6006994327475018,-0.6018082147260786,0.76904296875,0.7674560546875,0.76904296875,0.7674560546875,0.13577572031100074,0.13464859108747393,0.7706052992078993,0.7833640575408936,0.7706052992078993,0.7833640575408936,-0.03357510475520645,-0.03156080043273197,0.75,0.7777777777777778,0.75,0.7777777777777778,-0.11886623189198178,-0.10188534162169866,0.9013671875,0.896728515625,0.9013671875,0.896728515625,0.173014431245873,0.16898960823556194,0.019727706909179688,0.020328521728515625,0.019727706909179688,0.020328521728515625,-0.18240794575024738,-0.18136258046485979,0.005198478698730469,0.0051326751708984375,0.005198478698730469,0.0051326751708984375,-0.16919512156841618,-0.1702868050720837,0.002498324029147625,0.0017682129982858896,0.002498324029147625,0.0017682129982858896,-0.6304712272919927,-0.6525661038185805,0.195587158203125,0.197265625,0.195587158203125,0.197265625,-0.01947737517975799,-0.016632074688691087,0.1962890625,0.198028564453125,0.1962890625,0.198028564453125,-0.027185916809674752,-0.024332146536835967
0,2,0.0,0.0,0.0,0.0,0.7353270361647207,0.7353270361647207,0.0,0.0,0.0,0.0,0.6434329879447769,0.6434329879447769,-0.23303115367889404,0.0009623938240110874,-0.23303115367889404,0.0009623938240110874,0.300500125549828,0.3624026699607418,-0.0031855106353759766,0.0008086562156677246,-0.0031855106353759766,0.0008086562156677246,0.19226205414670536,0.19624444559133955,0.5118353068828583,0.4996938109397888,0.5118353068828583,0.4996938109397888,-0.03000837998748464,-0.05183553486588856,0.18822909891605377,0.1910381242632866,0.18822909891605377,0.1910381242632866,-0.24419946723824423,-0.2385916477884826,-0.1421235203742981,-0.12733107805252075,-0.1421235203742981,-0.12733107805252075,-2.194824477927644,-1.9750671519519931,0.0,0.0,0.0,0.0,-0.8640959425008843,-0.8640959425008843,0.0,0.0,0.0,0.0,-0.1516673588453681,-0.1516673588453681,0.9116987138986588,0.9183521419763565,0.9116987138986588,0.9183521419763565,0.28951343814193997,0.3123427099561259,0.221588134765625,0.21002197265625,0.221588134765625,0.21002197265625,-0.25306218624376337,-0.2612772242383147,0.12762535942925346,0.16632843017578125,0.12762535942925346,0.16632843017578125,-0.13508633634670233,-0.12897604248713748,0.8888888888888888,0.9444444444444444,0.8888888888888888,0.9444444444444444,-0.03396178054056624,0.0,0.267578125,0.2628173828125,0.267578125,0.2628173828125,-0.3769034916366325,-0.3810342310419517,0.4554443359375,0.457763671875,0.4554443359375,0.457763671875,0.575700915072681,0.5797363569362723,0.0572357177734375,0.05719757080078125,0.0572357177734375,0.05719757080078125,0.694105028831867,0.6934721688297409,0.025820661336183548,0.022357016801834106,0.025820661336183548,0.022357016801834106,0.07531753815398153,-0.029500489630253326,0.186065673828125,0.18817138671875,0.186065673828125,0.18817138671875,-0.03561798887453752,-0.03204843007665359,0.19647216796875,0.199005126953125,0.19647216796875,0.199005126953125,-0.02688551993884962,-0.022730029892435243
0,3,0.0,0.0,0.0,0.0,0.7353270361647207,0.7353270361647207,0.0,0.0,0.0,0.0,0.6434329879447769,0.6434329879447769,-0.20709603279829025,-0.1785406991839409,-0.20709603279829025,-0.1785406991839409,0.3073612120594637,0.3149154708246922,-0.0016089975833892822,-0.001493692398071289,-0.0016089975833892822,-0.001493692398071289,0.19383391940039285,0.19394888464863036,0.45439276099205017,0.45555949211120605,0.45439276099205017,0.45555949211120605,-0.1332746786089642,-0.13117720882775444,0.16384895145893097,0.18249031156301498,0.16384895145893097,0.18249031156301498,-0.29287096293435555,-0.2556561396987187,-0.20025617629289627,-0.17313624918460846,-0.20025617629289627,-0.17313624918460846,-3.0584463693394714,-2.655551260314919,0.0,0.0,0.0,0.0,-0.8640959425008843,-0.8640959425008843,0.0,0.0,0.0,0.0,-0.1516673588453681,-0.1516673588453681,0.9182802811264992,0.9159170836210251,0.9182802811264992,0.9159170836210251,0.3120961406906234,0.3039875269695381,0.15771484375,0.155609130859375,0.15771484375,0.155609130859375,-0.29842913749071814,-0.2999247512680903,0.1194305419921875,0.1335980627271864,0.1194305419921875,0.1335980627271864,-0.1363801030091435,-0.13414338862750522,1.0,1.0,1.0,1.0,0.03396178054056624,0.03396178054056624,0.204376220703125,0.202972412109375,0.204376220703125,0.202972412109375,-0.4317417051521211,-0.4329597436947153,0.5135498046875,0.514404296875,0.5135498046875,0.514404296875,0.6767993533394969,0.6782860950787147,0.04691314697265625,0.04665374755859375,0.04691314697265625,0.04665374755859375,0.522853112256541,0.5185496642420834,0.01736564002931118,0.008257800713181496,0.01736564002931118,0.008257800713181496,-0.18055128714581303,-0.4561759203969667,0.193878173828125,0.19476318359375,0.193878173828125,0.19476318359375,-0.022374408407026113,-0.02087415905719084,0.203094482421875,0.20428466796875,0.203094482421875,0.20428466796875,-0.01602116644400722,-0.014068586783643842
0,4,0.0,0.0,0.0,0.0,0.7353270361647207,0.7353270361647207,0.0,0.0,0.0,0.0,0.6434329879447769,0.6434329879447769,0.31564779579639435,0.31287209689617157,0.31564779579639435,0.31287209689617157,0.44565208977997794,0.44491778395712084,0.15488433837890625,0.1518574059009552,0.15488433837890625,0.1518574059009552,0.34986588940075936,0.34684788077637557,0.8384134769439697,0.8360885679721832,0.8384134769439697,0.8360885679721832,0.5570916224548449,0.5529120593727239,0.4377404898405075,0.43056362867355347,0.4377404898405075,0.43056362867355347,0.2539145253398579,0.23958694311283005,-0.01007726788520813,-0.007287859916687012,-0.01007726788520813,-0.007287859916687012,-0.23313818428648475,-0.19169858811412524,0.0,0.0,0.0,0.0,-0.8640959425008843,-0.8640959425008843,0.0,0.0,0.0,0.0,-0.1516673588453681,-0.1516673588453681,0.976096011698246,0.9765606820583344,0.976096011698246,0.9765606820583344,0.5104737308508617,0.5120681098432507,0.9615478515625,0.9613037109375,0.9615478515625,0.9613037109375,0.2725051653496011,0.27233176085367394,0.4529012044270833,0.4445376925998264,0.4529012044270833,0.4445376925998264,-0.08373302096323719,-0.08505342045549379,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,-0.23773246378396357,-0.23773246378396357,0.9801025390625,0.980224609375,0.9801025390625,0.980224609375,0.24133050602615344,0.24143642242116164,0.005871772766113281,0.00574493408203125,0.005871772766113281,0.00574493408203125,-0.20651606040325696,-0.20673674863017208,0.0053558349609375,0.0054149627685546875,0.0053558349609375,0.0054149627685546875,-0.16658457405964597,-0.16560364105635048,0.011139589478261769,0.011100661125965416,0.011139589478261769,0.011100661125965416,-0.3689662163263338,-0.3701442798002636,0.020679473876953125,0.0207672119140625,0.020679473876953125,0.0207672119140625,-0.31597708612500486,-0.3158283545084264,0.020748138427734375,0.020847320556640625,0.020748138427734375,0.020847320556640625,-0.31517264190884675,-0.3150099269371498
0,5,0.0,0.0,0.0,0.0,0.7353270361647207,0.7353270361647207,0.0,0.0,0.0,0.0,0.6434329879447769,0.6434329879447769,0.8451910018920898,0.8561264872550964,0.8451910018920898,0.8561264872550964,0.5857417297835319,0.5886346914722725,0.1912878155708313,0.19202882051467896,0.1912878155708313,0.19202882051467896,0.3861620436503435,0.38690086399983376,0.7617062926292419,0.757207602262497,0.7617062926292419,0.757207602262497,0.4191926683082965,0.41110522901371954,0.5009419918060303,0.4953426569700241,0.5009419918060303,0.4953426569700241,0.38008733197741623,0.3689090566264958,-0.006936907768249512,-0.00877690315246582,-0.006936907768249512,-0.00877690315246582,-0.18648482394940089,-0.21381989524101788,0.0,0.0,0.0,0.0,-0.8640959425008843,-0.8640959425008843,0.0,0.0,0.0,0.0,-0.1516673588453681,-0.1516673588453681,0.986856609582901,0.9862966239452362,0.986856609582901,0.9862966239452362,0.5473955418516272,0.5454741166577273,0.98193359375,0.981689453125,0.98193359375,0.981689453125,0.2869844407595227,0.2868110362635955,0.7816331651475694,0.7588450113932292,0.7816331651475694,0.7588450113932292,-0.031834067151844815,-0.03543177434329438,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,-0.23773246378396357,-0.23773246378396357,0.98876953125,0.988525390625,0.98876953125,0.988525390625,0.2488505700717347,0.24863873728171834,0.0038290023803710938,0.0037908554077148438,0.0038290023803710938,0.0037908554077148438,-0.21007030237357469,-0.21013667477264694,0.0026535987854003906,0.002678394317626953,0.0026535987854003906,0.002678394317626953,-0.21141479446025446,-0.21100343545887246,0.007494760327972472,0.0074637337238527834,0.007494760327972472,0.0074637337238527834,-0.4792673166139157,-0.48020625460839406,0.00859832763671875,0.008768081665039062,0.00859832763671875,0.008768081665039062,-0.3364567830686615,-0.3361690197235422,0.008617401123046875,0.00878143310546875,0.008617401123046875,0.00878143310546875,-0.335073934601012,-0.33480482907089776
0,6,0.0,0.0,0.0,0.0,0.7353270361647207,0.7353270361647207,0.0,0.0,0.0,0.0,0.6434329879447769,0.6434329879447769,-0.12030090391635895,-0.15294044464826584,-0.12030090391635895,-0.15294044464826584,0.3303226970132231,0.32168796908473773,0.026278555393218994,0.027045875787734985,0.026278555393218994,0.027045875787734985,0.22163925566390094,0.2224043138821412,0.6428497433662415,0.6292748749256134,0.6428497433662415,0.6292748749256134,0.20552045516086956,0.18111648078268108,0.4658883064985275,0.43794168531894684,0.4658883064985275,0.43794168531894684,0.31010763654786666,0.25431618348733875,-0.025457680225372314,-0.02621522545814514,-0.025457680225372314,-0.02621522545814514,-0.461630424766708,-0.4728845578597046,0.0,0.0,0.0,0.0,-0.8640959425008843,-0.8640959425008843,0.0,0.0,0.0,0.0,-0.1516673588453681,-0.1516673588453681,0.9176184087991714,0.9167355671525002,0.9176184087991714,0.9167355671525002,0.3098251214370297,0.3067959112786904,0.92138671875,0.919677734375,0.92138671875,0.919677734375,0.2439801257695761,0.24276629429808566,0.644920375612047,0.612240685356988,0.644920375612047,0.612240685356988,-0.05341776328525373,-0.05857710870271993,0.5833333333333334,0.6111111111111112,0.5833333333333334,0.6111111111111112,-0.2207515735136804,-0.2037706832433973,0.9744873046875,0.97412109375,0.9744873046875,0.97412109375,0.23645835185577685,0.23614060267075232,0.012340545654296875,0.012208938598632812,0.012340545654296875,0.012208938598632812,-0.19526096083058408,-0.19548994560738328,0.00507354736328125,0.005099296569824219,0.00507354736328125,0.005099296569824219,-0.1712677380753792,-0.1708405575739441,0.005369482329115272,0.006343696499243379,0.005369482329115272,0.006343696499243379,-0.5435832260914102,-0.5141012146033396,0.05513763427734375,0.05615997314453125,0.05513763427734375,0.05615997314453125,-0.2575643603618064,-0.25583131369906564,0.05535888671875,0.05640411376953125,0.05535888671875,0.05640411376953125,-0.25839137505475396,-0.2566766095837938
0,7,0.0,0.0,0.0,0.0,0.7353270361647207,0.7353270361647207,0.0,0.0,0.0,0.0,0.6434329879447769,0.6434329879447769,-0.6924968063831329,-0.7038539052009583,-0.6924968063831329,-0.7038539052009583,0.17894936795271715,0.1759448692327649,-0.053634583950042725,-0.05341464281082153,-0.053634583950042725,-0.05341464281082153,0.14196171231057172,0.14218100503013567,0.625210702419281,0.628528892993927,0.625210702419281,0.628528892993927,0.17381018811790408,0.1797754052483517,0.33483777940273285,0.357455849647522,0.33483777940273285,0.357455849647522,0.04848390450384249,0.09363766374626153,-0.0023698806762695312,-0.003428161144256592,-0.0023698806762695312,-0.003428161144256592,-0.1186368216006391,-0.1343586936700482,0.0,0.0,0.0,0.0,-0.8640959425008843,-0.8640959425008843,0.0,0.0,0.0,0.0,-0.1516673588453681,-0.1516673588453681,0.94010079652071,0.9439762979745865,0.94010079652071,0.9439762979745865,0.3869667895114697,0.4002644272214776,0.67578125,0.6766357421875,0.67578125,0.6766357421875,0.06953520286680882,0.07014211860255402,0.47400707668728304,0.4747076564364964,0.47400707668728304,0.4747076564364964,-0.08040090598670582,-0.08029030111589883,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,-0.10188534162169866,-0.10188534162169866,0.713623046875,0.7135009765625,0.713623046875,0.7135009765625,0.010115015723281832,0.010009099328273647,0.14569091796875,0.145904541015625,0.14569091796875,0.145904541015625,0.03675703460619922,0.037128720041003684,0.017726898193359375,0.017498016357421875,0.017726898193359375,0.017498016357421875,0.03865192462985232,0.03485476461709565,0.05752221308648586,0.05673328600823879,0.05752221308648586,0.05673328600823879,1.0346810349600037,1.0108062465435392,0.12176513671875,0.122039794921875,0.12176513671875,0.122039794921875,-0.1446188640505006,-0.14415326942468962,0.124298095703125,0.12445068359375,0.124298095703125,0.12445068359375,-0.14529195318909047,-0.14504162246340285
0,8,0.0,0.0,0.0,0.0,0.7353270361647207,0.7353270361647207,0.0,0.0,0.0,0.0,0.6434329879447769,0.6434329879447769,-0.4574960470199585,-0.34754136204719543,-0.4574960470199585,-0.34754136204719543,0.24111836833037403,0.2702066694495747,-0.0031653642654418945,-0.002604156732559204,-0.0031653642654418945,-0.002604156732559204,0.19228214112210174,0.19284169413051755,0.4254526048898697,0.4252668619155884,0.4254526048898697,0.4252668619155884,-0.18530132115856307,-0.1856352372333387,0.17194075137376785,0.18906386196613312,0.17194075137376785,0.18906386196613312,-0.2767168356707112,-0.24253298157524059,-0.1317751705646515,-0.12510137259960175,-0.1317751705646515,-0.12510137259960175,-2.0410888315103772,-1.9419425267286492,0.0,0.0,0.0,0.0,-0.8640959425008843,-0.8640959425008843,0.0,0.0,0.0,0.0,-0.1516673588453681,-0.1516673588453681,0.9184563905000687,0.9175904840230942,0.9184563905000687,0.9175904840230942,0.3127004079512436,0.3097293058219853,0.172760009765625,0.16998291015625,0.172760009765625,0.16998291015625,-0.2877430854292042,-0.28971556157037615,0.12946785820855033,0.14704725477430555,0.12946785820855033,0.14704725477430555,-0.13479544963512521,-0.13202008125172052,1.0,1.0,1.0,1.0,0.03396178054056624,0.03396178054056624,0.2197265625,0.21600341796875,0.2197265625,0.21600341796875,-0.41842271847984164,-0.4216531685275914,0.503173828125,0.5042724609375,0.503173828125,0.5042724609375,0.6587460607918512,0.6606575858851312,0.0475616455078125,0.0482177734375,0.0475616455078125,0.0482177734375,0.5336117322926849,0.544496924329254,0.029292721301317215,0.01746191456913948,0.029292721301317215,0.01746191456913948,0.18039023666121046,-0.17763779319729714,0.189910888671875,0.19091796875,0.189910888671875,0.19091796875,-0.02909966411318425,-0.02739248381854411,0.19921875,0.200225830078125,0.19921875,0.200225830078125,-0.02237956687647259,-0.020727384086934343
0,9,0.0,0.0,0.0,0.0,0.7353270361647207,0.7353270361647207,0.0,0.0,0.0,0.0,0.6434329879447769,0.6434329879447769,-0.2837866395711899,-0.32736654579639435,-0.2837866395711899,-0.32736654579639435,0.28707285905861696,0.275543878412278,-0.007616132497787476,-0.01202625036239624,-0.007616132497787476,-0.01202625036239624,0.1878444944259175,0.18344737825405374,0.6584891080856323,0.6188364624977112,0.6584891080856323,0.6188364624977112,0.23363584040916305,0.1623510135110363,0.27575236558914185,0.2842806428670883,0.27575236558914185,0.2842806428670883,-0.0694717177576208,-0.052446225538641346,-0.10281307995319366,-0.10684242099523544,-0.10281307995319366,-0.10684242099523544,-1.6108264415013591,-1.6706865507099276,0.0,0.0,0.0,0.0,-0.8640959425008843,-0.8640959425008843,0.0,0.0,0.0,0.0,-0.1516673588453681,-0.1516673588453681,0.9032934010028839,0.9141241163015366,0.9032934010028839,0.9141241163015366,0.26067309140036615,0.29783548958181016,0.34014892578125,0.33782958984375,0.34014892578125,0.33782958984375,-0.16885262790911493,-0.17049997062042335,-0.1391196780734592,-0.12909486558702257,-0.1391196780734592,-0.12909486558702257,-0.17719903007575075,-0.17561635074313844,0.25,0.25,0.25,0.25,-0.4245222567570778,-0.4245222567570778,0.39202880859375,0.39129638671875,0.39202880859375,0.39129638671875,-0.2689217269257861,-0.2695572252958352,0.31689453125,0.31201171875,0.31689453125,0.31201171875,0.33463636164235316,0.32614069456110817,0.080780029296875,0.0799713134765625,0.080780029296875,0.0799713134765625,1.0847062221441037,1.07128959009903,0.09815103188157082,0.10628888756036758,0.09815103188157082,0.10628888756036758,2.264204623501036,2.5104752711338847,0.17266845703125,0.1708984375,0.17266845703125,0.1708984375,-0.05832866006687154,-0.061329158766542095,0.1893310546875,0.187469482421875,0.1893310546875,0.187469482421875,-0.038600997901029895,-0.04165503275441878
