method,subject_consistency,background_consistency,temporal_flickering,motion_smoothness,overall_consistency,dynamic_degree,aesthetic_quality,imaging_quality,temporal_style
sf_fifo21,0.9691743979779426,0.9636677911396216,0.9762350578844743,0.9846073406966398,0.23310148182014626,1.0,0.5974820951620737,0.6920255223214626,0.23310148182014626
sf_sink1_21,0.9665894090077223,0.9621788248949354,0.971589671931431,0.9825157952819835,0.23598793980975946,1.0,0.600942937967678,0.6857779987019798,0.23598793980975946
sf_sink1_13,0.9655585707649889,0.9605927134085229,0.9673562323613694,0.9807604742247181,0.2395104870200157,1.0,0.5977091607327263,0.6934300769555073,0.2395104870200157
sf_sink1_9,0.9668746850738278,0.9613883542574692,0.9676730392620063,0.9810875229611201,0.23967692471730212,1.0,0.5965601002797485,0.6900329725779594,0.23967692471730212
sf_sink3_9,0.9661877375223127,0.9609279974655448,0.9648228159303378,0.9803588135024747,0.24202517859327297,1.0,0.6032781949266791,0.6954840442687273,0.24202517859327297
