mode,current_frame,layer,head,temporal_reach_ratio,temporal_reach_ratio_samples,expected_age,expected_age_samples,normalized_expected_age,normalized_expected_age_samples,recent_mass,recent_mass_samples,old_mass,old_mass_samples,old12_mass,old12_mass_samples,old_mass_excess,old_mass_excess_samples,temporal_entropy,temporal_entropy_samples,peak_age,peak_age_samples,positive_logit_fraction,positive_logit_fraction_samples,sign_switch_rate,sign_switch_rate_samples,dominant_period,dominant_period_samples,spectral_peak_ratio,spectral_peak_ratio_samples,middle_recent_margin,middle_recent_margin_samples,age_logit_correlation,age_logit_correlation_samples
clean,21,28,0,0.0322413295507431,128,1.0311517119407654,128,0.057286206632852554,128,0.9998753368854523,128,0.00012469008288462646,128,1.4812507288297638e-05,128,-0.7776530981063843,128,0.04563992843031883,128,1.0,128,1.0,128,0.0,128,6.0,128,0.46575720608234406,128,-1.5947511792182922,128,-0.7624575793743134,128
clean,21,28,1,0.2692303955554962,128,1.7937609553337097,128,0.09965338557958603,128,0.9185261130332947,128,0.08147384971380234,128,0.015024191699922085,128,-0.6963039338588715,128,0.2711649537086487,128,1.0,128,1.0,128,0.0,128,6.0,128,0.4690288305282593,128,-1.3401263356208801,128,-0.6582676768302917,128
clean,21,28,2,0.11807216331362724,128,4.189310789108276,128,0.23273948580026627,128,0.7156756818294525,128,0.2843243181705475,128,0.06356135755777359,128,-0.4934534728527069,128,0.7435987293720245,128,1.0,128,1.0,128,0.0,128,18.0,128,0.3913819193840027,128,-1.9463671445846558,128,-0.8475611507892609,128
clean,21,28,3,0.17673368006944656,128,6.442364454269409,128,0.3579091280698776,128,0.44950878620147705,128,0.5504911839962006,128,0.14350181818008423,128,-0.22728660702705383,128,0.9167268872261047,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5250461399555206,128,-1.5820173621177673,128,-0.8389793932437897,128
clean,21,28,4,0.20207416266202927,128,6.942895889282227,128,0.38571643829345703,128,0.4434406906366348,128,0.5565593242645264,128,0.19287697225809097,128,-0.22121846675872803,128,0.9408379197120667,128,2.0,128,1.0,128,0.0,128,18.0,128,0.707961767911911,128,-1.9326840043067932,128,-0.8135651648044586,128
clean,21,28,5,0.4190284162759781,128,9.987295627593994,128,0.554849773645401,128,0.20182085782289505,128,0.7981791198253632,128,0.33618590235710144,128,0.020401328802108765,128,0.866342157125473,128,18.0,128,1.0,128,0.0,128,6.0,128,0.7702638804912567,128,-0.0477954875677824,128,-0.059384770691394806,128
clean,21,28,6,0.7153910994529724,128,13.36999225616455,128,0.7427773475646973,128,0.037360623478889465,128,0.9626393914222717,128,0.5982596576213837,128,0.18486160039901733,128,0.5593424737453461,128,18.0,128,1.0,128,0.0,128,6.0,128,0.7705192565917969,128,0.17609576880931854,128,-0.05308300070464611,128
clean,21,28,7,0.23965423554182053,128,9.370375156402588,128,0.5205763876438141,128,0.3167074918746948,128,0.6832924783229828,128,0.38293391466140747,128,-0.0944853127002716,128,0.9714315533638,128,1.0,128,1.0,128,0.0,128,18.0,128,0.7789332866668701,128,-1.3483807444572449,128,-0.0030816923826932907,128
clean,21,28,8,0.8771568834781647,128,17.028621673583984,128,0.9460345506668091,128,2.4435696559521602e-06,128,0.9999975264072418,128,0.872176319360733,128,0.22221973538398743,128,0.27794890105724335,128,18.0,128,1.0,128,0.0,128,6.0,128,0.8903672993183136,128,0.9378272294998169,128,0.4277835339307785,128
clean,21,28,9,0.3175794333219528,128,7.463045120239258,128,0.41461361944675446,128,0.43018291890621185,128,0.5698171257972717,128,0.22783386707305908,128,-0.20796066522598267,128,0.8508953750133514,128,1.0,128,1.0,128,0.0,128,18.0,128,0.478704497218132,128,-1.1181187629699707,128,-0.37215301394462585,128
clean,21,28,10,0.5680098831653595,128,11.980549812316895,128,0.6655861139297485,128,0.03157365135848522,128,0.9684263467788696,128,0.37851937115192413,128,0.19064855575561523,128,0.6650496423244476,128,18.0,128,1.0,128,0.0,128,6.0,128,0.9359677731990814,128,0.4538574814796448,128,0.09570089355111122,128
clean,21,28,11,0.9745377600193024,128,17.740294456481934,128,0.9855719208717346,128,0.0,128,1.0,128,0.9746438264846802,128,0.2222222089767456,128,0.07938345149159431,128,18.0,128,1.0,128,0.0,128,6.0,128,0.8779377043247223,128,1.0064417123794556,128,0.4299977123737335,128
clean,21,29,0,0.8490447998046875,128,11.453621864318848,128,0.636312335729599,128,0.09256711229681969,128,0.9074328541755676,128,0.4008556306362152,128,0.12965506315231323,128,0.7973138391971588,128,18.0,128,1.0,128,0.0,128,6.0,128,0.7765961289405823,128,0.43618911504745483,128,0.03815000504255295,128
clean,21,29,1,0.19685135781764984,128,7.7314722537994385,128,0.429526224732399,128,0.37668997049331665,128,0.6233100593090057,128,0.2426239773631096,128,-0.15446773171424866,128,0.9501792192459106,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5959209203720093,128,-1.6169494986534119,128,-0.6331297159194946,128
clean,21,29,2,0.8866934180259705,128,16.291651725769043,128,0.9050917625427246,128,0.0046188440173864365,128,0.9953812062740326,128,0.8350000083446503,128,0.2176034152507782,128,0.39427463710308075,128,18.0,128,1.0,128,0.0,128,6.0,128,0.7693098187446594,128,0.8647171854972839,128,0.23151837289333344,128
clean,21,29,3,0.1434471756219864,128,3.3085166215896606,128,0.18380647897720337,128,0.7891397774219513,128,0.2108602300286293,128,0.05057933367788792,128,-0.5669175684452057,128,0.6604489088058472,128,1.0,128,1.0,128,0.0,128,18.0,128,0.4348737597465515,128,-1.9801228046417236,128,-0.8834676444530487,128
clean,21,29,4,0.37511488795280457,128,8.063220977783203,128,0.44795671105384827,128,0.385524719953537,128,0.614475280046463,128,0.28476282954216003,128,-0.16330251097679138,128,0.8958287835121155,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5950025320053101,128,-1.2066481709480286,128,-0.3036647289991379,128
clean,21,29,5,0.505290299654007,128,11.114937782287598,128,0.6174965500831604,128,0.2984917461872101,128,0.7015082538127899,128,0.5438287258148193,128,-0.07626953721046448,128,0.832620233297348,128,18.0,128,1.0,128,0.0,128,18.0,128,0.6180537343025208,128,-0.8951282501220703,128,0.027261245995759964,128
clean,21,29,6,0.14208491891622543,128,7.749732971191406,128,0.4305407255887985,128,0.36057770252227783,128,0.6394222378730774,128,0.23621635138988495,128,-0.138355553150177,128,0.9703125059604645,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5540989637374878,128,-1.7886230945587158,128,-0.8303135633468628,128
clean,21,29,7,0.24351295828819275,128,8.863364696502686,128,0.4924091547727585,128,0.24109099805355072,128,0.7589090168476105,128,0.2895168364048004,128,-0.01886877417564392,128,0.9434894919395447,128,5.0,128,1.0,128,0.0,128,6.0,128,0.5690497159957886,128,-0.323181688785553,128,-0.2570909857749939,128
clean,21,29,8,0.1451694369316101,128,4.721065521240234,128,0.2622814178466797,128,0.6453636288642883,128,0.3546363413333893,128,0.10195663571357727,128,-0.4231414496898651,128,0.7695020735263824,128,1.0,128,1.0,128,0.0,128,18.0,128,0.6536000072956085,128,-1.8921648263931274,128,-0.7768436670303345,128
clean,21,29,9,0.7962278425693512,128,10.458070278167725,128,0.5810039043426514,128,0.443178653717041,128,0.5568213164806366,128,0.55556520819664,128,-0.2209564745426178,128,0.1522207260131836,128,18.0,128,1.0,128,0.0,128,6.0,128,0.8069781064987183,128,0.5136587917804718,128,0.06172134354710579,128
clean,21,29,10,0.1997373402118683,128,10.400891304016113,128,0.5778273046016693,128,0.2082408219575882,128,0.791759192943573,128,0.4124845266342163,128,0.013981401920318604,128,0.93382927775383,128,18.0,128,1.0,128,0.0,128,6.0,128,0.5853089988231659,128,-0.043548671528697014,128,0.13709837198257446,128
clean,21,29,11,0.8613496720790863,128,13.297478675842285,128,0.7387488186359406,128,0.1207147017121315,128,0.8792853355407715,128,0.6521846950054169,128,0.10150754451751709,128,0.6666442155838013,128,17.0,128,1.0,128,0.0,128,6.0,128,0.6714221835136414,128,0.01462329551577568,128,0.1969793289899826,128
clean,63,0,0,0.12211672589182854,128,6.6847755908966064,128,0.3713764101266861,128,0.401265025138855,128,0.5987349450588226,128,0.12685738503932953,128,-0.17904284596443176,128,0.9397117495536804,128,1.0,128,0.8333333134651184,128,0.11764705926179886,128,18.0,128,0.7268982231616974,128,-1.4812102913856506,128,-0.9015608131885529,128
clean,63,0,1,0.15672820061445236,128,3.4104009866714478,128,0.18946672230958939,128,0.8068222105503082,128,0.19317778199911118,128,0.10840044543147087,128,-0.5846000015735626,128,0.47024713456630707,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5773211121559143,128,-1.4088612794876099,128,-0.3872067332267761,128
clean,63,0,2,0.16265631467103958,128,9.563081741333008,128,0.5312823355197906,128,0.22780194133520126,128,0.7721980512142181,128,0.34662453830242157,128,-0.005579739809036255,128,0.9980618357658386,128,18.0,128,1.0,128,0.0,128,18.0,128,0.5838915407657623,128,-0.3929385095834732,128,0.15708383172750473,128
clean,63,0,3,0.152385912835598,128,9.485581874847412,128,0.5269767642021179,128,0.2226189449429512,128,0.7773810625076294,128,0.3303883373737335,128,-0.000396728515625,128,0.9991896450519562,128,8.5,128,1.0,128,0.0,128,18.0,128,0.39990876615047455,128,-0.08378041535615921,128,-0.03781692683696747,128
clean,63,0,4,0.3389248549938202,128,13.684931755065918,128,0.7602739930152893,128,0.05426008254289627,128,0.9457398653030396,128,0.5989443063735962,128,0.16796207427978516,128,0.6272482573986053,128,18.0,128,1.0,128,0.0,128,6.0,128,0.8522874712944031,128,0.3552955985069275,128,0.08307059109210968,128
clean,63,0,5,0.3324226289987564,128,14.783705234527588,128,0.8213169574737549,128,0.043694812804460526,128,0.9563052356243134,128,0.6561917066574097,128,0.17852744460105896,128,0.5860401690006256,128,18.0,128,1.0,128,0.0,128,6.0,128,0.755260169506073,128,0.6835423111915588,128,0.3918222188949585,128
clean,63,0,6,0.215158611536026,128,8.212222576141357,128,0.4562345892190933,128,0.2807367444038391,128,0.7192632257938385,128,0.25805802643299103,128,-0.058514565229415894,128,0.7425678372383118,128,1.0,128,1.0,128,0.0,128,6.0,128,0.6020772457122803,128,-0.390591561794281,128,-0.3002220094203949,128
clean,63,0,7,0.14948832988739014,128,7.631699323654175,128,0.42398329079151154,128,0.39015790820121765,128,0.6098420917987823,128,0.2189772129058838,128,-0.16793569922447205,128,0.9518648386001587,128,1.0,128,1.0,128,0.0,128,18.0,128,0.42618148028850555,128,-1.593511700630188,128,-0.6083007454872131,128
clean,63,0,8,0.15960924327373505,128,9.472220420837402,128,0.5262344777584076,128,0.22408215701580048,128,0.7759177982807159,128,0.32946258783340454,128,-0.0018599927425384521,128,0.999350517988205,128,9.0,128,1.0,128,0.0,128,18.0,128,0.41527894139289856,128,-0.24984987080097198,128,-0.1188216358423233,128
clean,63,0,9,0.19127807021141052,128,10.20121145248413,128,0.5667339563369751,128,0.2368469312787056,128,0.7631530463695526,128,0.4209643006324768,128,-0.014624744653701782,128,0.9792201519012451,128,18.0,128,0.7222222089767456,128,0.11764705926179886,128,18.0,128,0.7002386450767517,128,-0.3918381780385971,128,0.3040464222431183,128
clean,63,0,10,0.28428153693675995,128,14.960368633270264,128,0.8311316072940826,128,0.005861083045601845,128,0.9941389262676239,128,0.8194476664066315,128,0.2163611352443695,128,0.7694938778877258,128,18.0,128,1.0,128,0.0,128,18.0,128,0.5631826519966125,128,1.9287844896316528,128,0.9789013266563416,128
clean,63,0,11,0.3515932708978653,128,12.859116554260254,128,0.7143953740596771,128,0.1717970296740532,128,0.828203022480011,128,0.547592431306839,128,0.05042523145675659,128,0.6282309293746948,128,18.0,128,1.0,128,0.0,128,6.0,128,0.5438985526561737,128,0.07741160318255424,128,0.34105685353279114,128
clean,63,1,0,0.24819017201662064,128,9.757862567901611,128,0.5421034693717957,128,0.28094565868377686,128,0.7190543413162231,128,0.3517657220363617,128,-0.05872344970703125,128,0.8853447139263153,128,1.0,128,1.0,128,0.0,128,6.0,128,0.5301689505577087,128,-0.48279860615730286,128,0.00708674339693971,128
clean,63,1,1,0.23856599628925323,128,13.8868727684021,128,0.7714929282665253,128,0.0029695313423871994,128,0.99703049659729,128,0.6026172339916229,128,0.21925270557403564,128,0.49787789583206177,128,18.0,128,0.7222222089767456,128,0.3529411852359772,128,6.0,128,0.9521164298057556,128,0.6520169675350189,128,0.15629035979509354,128
clean,63,1,2,0.25637300312519073,128,6.586601734161377,128,0.36592233180999756,128,0.5834260582923889,128,0.4165739268064499,128,0.27427978813648224,128,-0.3612038642168045,128,0.6938172876834869,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5882600843906403,128,-1.0727019906044006,128,-0.01969568245112896,128
clean,63,1,3,0.3462163358926773,128,10.595486640930176,128,0.5886381566524506,128,0.3464951664209366,128,0.6535048186779022,128,0.5081046521663666,128,-0.12427297234535217,128,0.6900770664215088,128,18.0,128,1.0,128,0.0,128,9.0,128,0.5295796990394592,128,-0.48650260269641876,128,0.003626207821071148,128
clean,63,1,4,0.2750227153301239,128,1.9181239008903503,128,0.10656243935227394,128,0.9293140172958374,128,0.07068603485822678,128,0.03904193639755249,128,-0.707091748714447,128,0.18373733013868332,128,1.0,128,1.0,128,0.0,128,6.0,128,0.5302923023700714,128,-1.0895713567733765,128,-0.43147724866867065,128
clean,63,1,5,0.11754927411675453,128,9.392791271209717,128,0.5218217372894287,128,0.21358704566955566,128,0.7864129543304443,128,0.30062098801136017,128,0.008635163307189941,128,0.9919629693031311,128,9.0,128,1.0,128,0.0,128,9.0,128,0.6084331274032593,128,0.07258284091949463,128,-0.1443592831492424,128
clean,63,1,6,0.17057488858699799,128,13.597403049468994,128,0.7554112672805786,128,0.06867523118853569,128,0.9313247203826904,128,0.6677296757698059,128,0.15354692935943604,128,0.8378855586051941,128,17.0,128,0.6388888955116272,128,0.1764705926179886,128,18.0,128,0.48061875998973846,128,0.9851031005382538,128,0.816741943359375,128
clean,63,1,7,0.12171899899840355,128,5.23112940788269,128,0.29061830043792725,128,0.5834484696388245,128,0.4165515750646591,128,0.10426028072834015,128,-0.3612262159585953,128,0.8427247107028961,128,1.0,128,1.0,128,0.0,128,18.0,128,0.6543775796890259,128,-1.8154356479644775,128,-0.8573087155818939,128
clean,63,1,8,0.2701287418603897,128,13.976724624633789,128,0.7764846980571747,128,0.010268494952470064,128,0.9897315204143524,128,0.6099525988101959,128,0.21195372939109802,128,0.5307901799678802,128,18.0,128,1.0,128,0.0,128,6.0,128,0.9356833100318909,128,0.48091481626033783,128,0.15980977565050125,128
clean,63,1,9,0.34320512413978577,128,10.481300354003906,128,0.5822944641113281,128,0.2535637319087982,128,0.7464362978935242,128,0.4326832741498947,128,-0.031341493129730225,128,0.9042001068592072,128,16.0,128,1.0,128,0.0,128,6.0,128,0.45568621158599854,128,-0.6804426312446594,128,0.08882392197847366,128
clean,63,1,10,0.12081102654337883,128,7.202385902404785,128,0.40013255178928375,128,0.452590674161911,128,0.5474093556404114,128,0.2299111858010292,128,-0.23036843538284302,128,0.9301818013191223,128,1.0,128,1.0,128,0.0,128,18.0,128,0.6102317869663239,128,-1.9080735445022583,128,-0.6796226799488068,128
clean,63,1,11,0.1510644033551216,128,6.489912748336792,128,0.3605507165193558,128,0.4839976876974106,128,0.5160022675991058,128,0.16609255969524384,128,-0.26177552342414856,128,0.8671496510505676,128,1.0,128,1.0,128,0.0,128,18.0,128,0.4682663232088089,128,-1.376175343990326,128,-0.6001997590065002,128
clean,63,2,0,0.14963119477033615,128,7.014999866485596,128,0.38972221314907074,128,0.44761496782302856,128,0.552385002374649,128,0.20160967111587524,128,-0.22539278864860535,128,0.9271414577960968,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5554390251636505,128,-1.8856911659240723,128,-0.6947190463542938,128
clean,63,2,1,0.16063420474529266,128,7.498939514160156,128,0.4166077524423599,128,0.4177207499742508,128,0.582279235124588,128,0.25212475657463074,128,-0.19549855589866638,128,0.9444811344146729,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5273472368717194,128,-1.7905184030532837,128,-0.5964778065681458,128
clean,63,2,2,0.17987948656082153,128,6.08068323135376,128,0.3378157466650009,128,0.5182958543300629,128,0.48170413076877594,128,0.1562952846288681,128,-0.29607366025447845,128,0.9049295783042908,128,2.0,128,1.0,128,0.0,128,18.0,128,0.8271642923355103,128,-1.990109920501709,128,-0.8547203838825226,128
clean,63,2,3,0.4791162461042404,128,16.510703086853027,128,0.9172612726688385,128,0.006781251169741154,128,0.993218719959259,128,0.8449200689792633,128,0.21544092893600464,128,0.36815738677978516,128,18.0,128,1.0,128,0.0,128,6.0,128,0.9169546961784363,128,0.6314085125923157,128,0.2602371424436569,128
clean,63,2,4,0.6384083926677704,128,15.1718168258667,128,0.8428787291049957,128,0.046034278348088264,128,0.9539657235145569,128,0.8220006823539734,128,0.1761879324913025,128,0.42740434408187866,128,17.0,128,1.0,128,0.0,128,6.0,128,0.8197354078292847,128,0.29108110070228577,128,0.23379920423030853,128
clean,63,2,5,0.12709690630435944,128,7.503469705581665,128,0.416859433054924,128,0.36028148233890533,128,0.6397185325622559,128,0.23596283793449402,128,-0.13805925846099854,128,0.8724240064620972,128,2.5,128,1.0,128,0.0,128,6.0,128,0.885708749294281,128,-0.8642306327819824,128,-0.40378011763095856,128
clean,63,2,6,0.16934463381767273,128,8.393221855163574,128,0.46629010140895844,128,0.32793188095092773,128,0.6720681488513947,128,0.25910355150699615,128,-0.10570964217185974,128,0.9717858731746674,128,1.0,128,1.0,128,0.0,128,9.0,128,0.4301135838031769,128,-1.3320072889328003,128,-0.53992760181427,128
clean,63,2,7,0.47939081490039825,128,16.261476516723633,128,0.9034153521060944,128,0.02841514442116022,128,0.9715847969055176,128,0.8619345426559448,128,0.19380700588226318,128,0.3989773094654083,128,18.0,128,1.0,128,0.0,128,6.0,128,0.6424059271812439,128,0.5855719447135925,128,0.21719471365213394,128
clean,63,2,8,0.38769106566905975,128,15.054183006286621,128,0.8363434970378876,128,0.049574870616197586,128,0.9504250288009644,128,0.7594170272350311,128,0.17264723777770996,128,0.4979623407125473,128,18.0,128,1.0,128,0.0,128,6.0,128,0.6615581214427948,128,0.3810989260673523,128,0.06006201356649399,128
clean,63,2,9,0.12240724265575409,128,8.285585403442383,128,0.46031031012535095,128,0.3179754912853241,128,0.6820245981216431,128,0.2588331252336502,128,-0.09575319290161133,128,0.9515385031700134,128,3.0,128,1.0,128,0.0,128,6.0,128,0.6274294257164001,128,-1.0136544704437256,128,-0.4204314798116684,128
clean,63,2,10,0.30006004869937897,128,11.114981651306152,128,0.6174989938735962,128,0.08137606829404831,128,0.9186239242553711,128,0.38095004856586456,128,0.1408461332321167,128,0.7347892224788666,128,18.0,128,1.0,128,0.0,128,6.0,128,0.8960255980491638,128,0.4782150238752365,128,0.014446981716901064,128
clean,63,2,11,0.4555641859769821,128,12.227223873138428,128,0.6792902052402496,128,0.11974793672561646,128,0.8802520334720612,128,0.5015289485454559,128,0.10247424244880676,128,0.723058432340622,128,18.0,128,1.0,128,0.0,128,6.0,128,0.8089995682239532,128,0.06697968766093254,128,0.04296342842280865,128
clean,63,3,0,0.5315812528133392,128,15.065904140472412,128,0.8369946777820587,128,0.014772841706871986,128,0.9852271676063538,128,0.7032177746295929,128,0.20744937658309937,128,0.5473583340644836,128,18.0,128,1.0,128,0.0,128,6.0,128,0.8491009771823883,128,0.8914943635463715,128,0.36868715286254883,128
clean,63,3,1,0.19711264222860336,128,8.145034313201904,128,0.45250190794467926,128,0.316838338971138,128,0.6831616461277008,128,0.2273150235414505,128,-0.09461614489555359,128,0.943015992641449,128,1.0,128,1.0,128,0.0,128,6.0,128,0.44830939173698425,128,-0.9796692132949829,128,-0.4412324130535126,128
clean,63,3,2,0.300980806350708,128,8.244606971740723,128,0.4580337256193161,128,0.07847653701901436,128,0.92152339220047,128,0.18828610330820084,128,0.14374560117721558,128,0.6208299100399017,128,5.0,128,1.0,128,0.0,128,6.0,128,0.7929089367389679,128,-0.14695564657449722,128,-0.10772083699703217,128
clean,63,3,3,0.17598644644021988,128,7.962101459503174,128,0.4423389732837677,128,0.3094482868909836,128,0.6905516982078552,128,0.1990448459982872,128,-0.08722609281539917,128,0.9617998600006104,128,4.0,128,1.0,128,0.0,128,18.0,128,0.4792996495962143,128,-1.1285918951034546,128,-0.664484292268753,128
clean,63,3,4,0.3697032928466797,128,14.055845737457275,128,0.7808803021907806,128,0.00869090436026454,128,0.9913090765476227,128,0.6010551750659943,128,0.2135312855243683,128,0.5391403138637543,128,18.0,128,0.9444444179534912,128,0.11764705926179886,128,6.0,128,0.9362418055534363,128,0.579538881778717,128,0.1476815938949585,128
clean,63,3,5,0.17847242951393127,128,5.1648430824279785,128,0.2869357317686081,128,0.6038737893104553,128,0.39612624049186707,128,0.10730161890387535,128,-0.38165155053138733,128,0.8292640149593353,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5066801607608795,128,-1.9625399708747864,128,-0.8437555432319641,128
clean,63,3,6,0.17178841680288315,128,5.003212213516235,128,0.2779562324285507,128,0.6024958789348602,128,0.39750416576862335,128,0.06993230059742928,128,-0.38027362525463104,128,0.8042689263820648,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5967505276203156,128,-1.746678113937378,128,-0.8934271335601807,128
clean,63,3,7,0.5773232877254486,128,17.289082527160645,128,0.960504561662674,128,0.0005960851267445832,128,0.9994038939476013,128,0.9383096992969513,128,0.22162610292434692,128,0.22596050798892975,128,18.0,128,1.0,128,0.0,128,6.0,128,0.8052942752838135,128,0.8832623660564423,128,0.25552622973918915,128
clean,63,3,8,0.2605782002210617,128,6.58778190612793,128,0.3659878820180893,128,0.47802436351776123,128,0.5219756364822388,128,0.17296653240919113,128,-0.2558021545410156,128,0.8941943049430847,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5222525894641876,128,-1.7333351373672485,128,-0.7073586285114288,128
clean,63,3,9,0.26552341878414154,128,8.05156421661377,128,0.44730913639068604,128,0.4143964648246765,128,0.5856035649776459,128,0.2807571738958359,128,-0.19217422604560852,128,0.9166333079338074,128,1.0,128,1.0,128,0.0,128,18.0,128,0.6639754176139832,128,-1.582510232925415,128,-0.40110941231250763,128
clean,63,3,10,0.19412808120250702,128,6.909189224243164,128,0.3838438391685486,128,0.4525515288114548,128,0.547448456287384,128,0.19780251383781433,128,-0.23032933473587036,128,0.9319566786289215,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5482319593429565,128,-1.9307039380073547,128,-0.76131671667099,128
clean,63,3,11,0.2641301304101944,128,7.055592060089111,128,0.39197733998298645,128,0.4279402196407318,128,0.5720597505569458,128,0.18408824503421783,128,-0.2057180404663086,128,0.9316309094429016,128,1.0,128,1.0,128,0.0,128,9.0,128,0.42222654819488525,128,-1.543959617614746,128,-0.7167738676071167,128
clean,63,4,0,0.4278895705938339,128,12.707165718078613,128,0.7059536278247833,128,0.10623607039451599,128,0.8937638998031616,128,0.5913426876068115,128,0.11598610877990723,128,0.8653868436813354,128,17.0,128,1.0,128,0.0,128,6.0,128,0.5369545519351959,128,0.9417061507701874,128,0.6269262731075287,128
clean,63,4,1,0.20614861696958542,128,5.346778154373169,128,0.29704323410987854,128,0.5823557078838348,128,0.41764429211616516,128,0.11744118109345436,128,-0.36013349890708923,128,0.8256619870662689,128,1.0,128,1.0,128,0.0,128,18.0,128,0.7049628496170044,128,-1.8551061749458313,128,-0.7455512285232544,128
clean,63,4,2,0.24068128317594528,128,7.440200567245483,128,0.41334448754787445,128,0.428370401263237,128,0.5716295838356018,128,0.22249949723482132,128,-0.2061482071876526,128,0.8104918301105499,128,1.0,128,1.0,128,0.0,128,9.0,128,0.5134735405445099,128,-1.1127026677131653,128,-0.36321888864040375,128
clean,63,4,3,0.5067467391490936,128,6.345064878463745,128,0.35250361263751984,128,0.6504935920238495,128,0.3495063781738281,128,0.29184071719646454,128,-0.42827141284942627,128,0.31237366795539856,128,1.0,128,1.0,128,0.0,128,6.0,128,0.8165239095687866,128,0.07351170107722282,128,-0.1443948820233345,128
clean,63,4,4,0.2986510992050171,128,10.10608434677124,128,0.5614491403102875,128,0.2164180725812912,128,0.7835819125175476,128,0.3610784709453583,128,0.005804121494293213,128,0.8322694897651672,128,18.0,128,1.0,128,0.0,128,6.0,128,0.6942081451416016,128,-0.22887560725212097,128,-0.03515518642961979,128
clean,63,4,5,0.5963757932186127,128,15.558103084564209,128,0.8643390536308289,128,0.02843295782804489,128,0.9715670943260193,128,0.7874745726585388,128,0.1937893033027649,128,0.4756828546524048,128,18.0,128,1.0,128,0.0,128,6.0,128,0.8414143025875092,128,0.5488521158695221,128,0.22784621268510818,128
clean,63,4,6,0.19278882443904877,128,7.432490825653076,128,0.4129161536693573,128,0.4287653714418411,128,0.5712346434593201,128,0.2367401048541069,128,-0.20654314756393433,128,0.9554243087768555,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5850296318531036,128,-2.106250524520874,128,-0.7684039771556854,128
clean,63,4,7,0.23372549563646317,128,7.214011907577515,128,0.4007784426212311,128,0.4205113500356674,128,0.5794886648654938,128,0.19401273876428604,128,-0.19828912615776062,128,0.9263761937618256,128,1.0,128,1.0,128,0.0,128,18.0,128,0.49869289994239807,128,-1.5402576923370361,128,-0.6740293204784393,128
clean,63,4,8,0.29552362859249115,128,10.395127296447754,128,0.5775070488452911,128,0.19754309952259064,128,0.8024568855762482,128,0.42476309835910797,128,0.024679094552993774,128,0.9737014770507812,128,15.0,128,1.0,128,0.0,128,18.0,128,0.5920440852642059,128,0.27412135899066925,128,0.4959033280611038,128
clean,63,4,9,0.20509861409664154,128,9.155495643615723,128,0.5086386501789093,128,0.2546675205230713,128,0.7453325092792511,128,0.2849797159433365,128,-0.032445281744003296,128,0.9790138006210327,128,10.0,128,1.0,128,0.0,128,6.0,128,0.6083036065101624,128,-0.6108009815216064,128,-0.2156802862882614,128
clean,63,4,10,0.23426753282546997,128,6.809139013290405,128,0.3782854974269867,128,0.5211407244205475,128,0.4788592606782913,128,0.2169160097837448,128,-0.2989185303449631,128,0.8936487138271332,128,1.0,128,1.0,128,0.0,128,18.0,128,0.6304997205734253,128,-1.9863999485969543,128,-0.5933619439601898,128
clean,63,4,11,0.22986504435539246,128,7.017020225524902,128,0.3898344486951828,128,0.45856763422489166,128,0.5414323806762695,128,0.20564277470111847,128,-0.23634541034698486,128,0.8906834721565247,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5872759819030762,128,-1.6066834926605225,128,-0.6184594929218292,128
clean,63,5,0,0.23274492472410202,128,4.834641456604004,128,0.2685911953449249,128,0.6335490047931671,128,0.3664509952068329,128,0.1334184780716896,128,-0.4113267958164215,128,0.734528124332428,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5365770161151886,128,-1.4881654977798462,128,-0.5380445718765259,128
clean,63,5,1,0.6054183840751648,128,13.932944297790527,128,0.7740524709224701,128,0.04143669456243515,128,0.9585632681846619,128,0.6248243451118469,128,0.18078547716140747,128,0.5990821421146393,128,18.0,128,1.0,128,0.0,128,6.0,128,0.8754084408283234,128,0.3608124405145645,128,0.09652665257453918,128
clean,63,5,2,0.5127208232879639,128,17.146652221679688,128,0.9525917768478394,128,0.005679823691025376,128,0.9943202435970306,128,0.9104264378547668,128,0.21654245257377625,128,0.22365961968898773,128,18.0,128,0.8333333134651184,128,0.23529411852359772,128,6.0,128,0.8244705200195312,128,0.7377386093139648,128,0.22421656548976898,128
clean,63,5,3,0.2186463326215744,128,9.668050765991211,128,0.5371139347553253,128,0.21079455316066742,128,0.7892054319381714,128,0.3386887460947037,128,0.011427640914916992,128,0.9924375712871552,128,10.0,128,1.0,128,0.0,128,9.0,128,0.4150652289390564,128,0.4404328167438507,128,0.20781466364860535,128
