factor,layer,head,cphi_score,cphi_score_samples,age_js_score,age_js_score_samples,age_w1_score,age_w1_score_samples,native_score,native_score_samples,query_score,query_score_samples,current_key_score,current_key_score_samples
appearance,15,10,-0.7469524733146973,16,-0.24473451534142743,16,-0.75614565770504,16,-0.7586152546446872,16,-0.7729410747940189,16,-0.8394915779155532,16
appearance,15,11,-0.6654812749430712,16,-0.18094257364702923,16,-0.8142613648278545,16,-0.6614890634652729,16,-0.834442576936115,16,-0.8036691378315439,16
appearance,16,0,-0.6845954569104237,16,-0.32806081277839805,16,-0.8112947612663828,16,-0.8282365505762981,16,-0.8666532431108149,16,-0.8060353452596978,16
appearance,16,1,-0.7077360597487122,16,-0.3430101499322164,16,-0.8213234652394694,16,-0.7214466240580606,16,-0.811447608538874,16,-0.7963612382067822,16
appearance,16,2,-0.6646570345147156,16,-0.18618477912484688,16,-0.8044930541060497,16,-0.8278344203147248,16,-0.8041583677365928,16,-0.7890352979549928,16
appearance,16,3,-0.5759886589720165,16,-0.27218440693420487,16,-0.840743221141186,16,-0.7958352965144715,16,-0.7913185801045917,16,-0.8847981017691107,16
appearance,16,4,-0.7763833383406129,16,-0.22151561883932358,16,-0.8201145663327154,16,-0.7951515876966093,16,-0.8731977854562731,16,-0.7467453617662217,16
appearance,16,5,-0.6691634196827594,16,-0.21546788477980883,16,-0.770781129247056,16,-0.7302454835304668,16,-0.8236746815750511,16,-0.7450021188049225,16
appearance,16,6,-0.7144334371069447,16,-0.10719587111309303,16,-0.810748002222239,16,-0.7700670125554103,16,-0.8352119047557726,16,-0.7926013989989384,16
appearance,16,7,-0.585552704729168,16,-0.36164825306463455,16,-0.7541858904015992,16,-0.7260638994619713,16,-0.7773227441714012,16,-0.8493418839800753,16
appearance,16,8,-1.0212714636097546,16,-0.13492631687090728,16,-0.7867359744838175,16,-0.7548933119267431,16,-0.742414114438249,16,-0.6795415483775451,16
appearance,16,9,-0.777696019371801,16,-0.13837632835911068,16,-0.8035130909294842,16,-0.7343540523899448,16,-0.747321166714314,16,-0.7391841579398963,16
appearance,16,10,-0.6924393434832403,16,-0.38709512993316175,16,-0.7365142844537844,16,-0.7926669795378789,16,-0.846307449281579,16,-0.8757441470598695,16
appearance,16,11,-0.8363963331045553,16,-0.39713230813716904,16,-0.840226516052845,16,-0.945945023215241,16,-0.8075558115099741,16,-0.8365606351507525,16
appearance,17,0,-0.634783007959049,16,-0.22292461367903513,16,-0.7938324231596163,16,-0.8092347922000118,16,-0.8079342903207227,16,-0.7933042203712055,16
appearance,17,1,-0.5833825083099986,16,-0.15440120296715926,16,-0.7784902081437888,16,-0.9319188144473827,16,-0.7719681119738696,16,-0.7881248256248303,16
appearance,17,2,-0.8975546786636639,16,-0.0896935053117352,16,-0.7303888581773379,16,-0.9089154205211155,16,-0.9014105849163743,16,-0.8456609346011787,16
appearance,17,3,-0.6698579667358011,16,-0.09538956901246207,16,-0.7608976833240954,16,-0.8270431120437167,16,-0.8404192736862957,16,-0.893667299171655,16
appearance,17,4,-0.6317306987241702,16,-0.09472804513409057,16,-0.8238263956299436,16,-0.9478685342220974,16,-0.891277395406185,16,-0.8753789683274669,16
appearance,17,5,-0.4976903521930929,16,-0.11141710905599927,16,-0.9083974642109969,16,-0.873105824986966,16,-0.8218368385977844,16,-0.8173744471702896,16
appearance,17,6,-0.5707796837205217,16,-0.16937052371801947,16,-0.6658270774875561,16,-0.8653795339645454,16,-0.7942732098705663,16,-0.7878653313109367,16
appearance,17,7,-0.6691087498905153,16,-0.13373655970972237,16,-0.913107520525657,16,-0.7880730703927523,16,-0.7741780006944958,16,-0.7492227741039529,16
appearance,17,8,-0.6174557805511243,16,-0.07057919930954218,16,-0.8747960028964505,16,-0.9074665675508049,16,-0.7968456513001317,16,-0.8269775400547124,16
appearance,17,9,-0.640358639154074,16,-0.47935742231817563,16,-0.8549382779488839,16,-0.8127098564655141,16,-0.7806015403279482,16,-0.8995569160196115,16
appearance,17,10,-0.5513962033332747,16,-0.14156554628790818,16,-0.8155467335660556,16,-0.7369193134152756,16,-0.7779904010808216,16,-0.790984527957552,16
appearance,17,11,-0.7744741612507164,16,-0.23428330879868342,16,-0.7916082040067451,16,-0.9208744572779481,16,-0.9105215820611684,16,-0.8944433180900442,16
appearance,18,0,-0.758434060010609,16,-0.2452060177806001,16,-0.6862102798633076,16,-0.8808977589700895,16,-0.8639379849644083,16,-0.9732482275882668,16
appearance,18,1,-0.6477738338052494,16,-0.19457057048964677,16,-0.6812377883052745,16,-0.85222056228137,16,-0.7862952233313094,16,-0.8835626602206339,16
appearance,18,2,-0.6147961726194353,16,-0.18335765899769285,16,-0.641588063117861,16,-0.8741053474883673,16,-0.8298359147372121,16,-0.8292162681436807,16
appearance,18,3,-0.5789680910001815,16,-0.159325649242829,16,-0.6686737404533809,16,-0.8827956879105832,16,-0.8730956565959076,16,-0.8282857306484563,16
appearance,18,4,-0.6678777100315186,16,-0.3299979712249377,16,-0.8279945670785036,16,-0.9183221587920438,16,-0.7792712933683825,16,-1.0007573080543983,16
appearance,18,5,-0.695964908510819,16,-0.2597175393741617,16,-0.7228689639671362,16,-0.81938181576655,16,-0.8243628727195177,16,-0.8540475814592199,16
appearance,18,6,-0.69517817191564,16,-0.21829640571975456,16,-0.8720007619544348,16,-0.908683271360834,16,-0.8397643781707012,16,-0.8805545909108581,16
appearance,18,7,-0.6446335137297126,16,-0.14406142210712197,16,-0.6249210195491643,16,-0.6271588570475298,16,-0.8033188141360309,16,-0.8015835012189814,16
appearance,18,8,-0.6610969306195746,16,-0.21913817767462648,16,-0.8045045136012365,16,-0.8091998030738655,16,-0.8608227601889676,16,-0.8322080385618678,16
appearance,18,9,-0.7206187904130583,16,-0.09941042123177668,16,-0.7876737335115671,16,-1.1039326182688578,16,-0.9356086625142451,16,-0.9929070951279357,16
appearance,18,10,-0.6315320135001439,16,-0.3050655277860729,16,-0.8095387977137418,16,-0.7442854317933965,16,-0.8790891903604477,16,-0.8191162766411253,16
appearance,18,11,-0.616896896139624,16,-0.21254883696970817,16,-0.7570782143395985,16,-0.7093064749594001,16,-0.8918623085020104,16,-0.956954054425075,16
appearance,19,0,-0.9869680379463975,16,-0.2603481034333136,16,-0.8891502520651287,16,-1.0119401414910172,16,-1.2073323443336204,16,-1.222846296233876,16
appearance,19,1,-0.8303019479561418,16,-0.1381584086752048,16,-0.8691195632659369,16,-1.1504556033567246,16,-0.9948912637852454,16,-1.2150234441138141,16
appearance,19,2,-0.6494840889064788,16,-0.07788423562132879,16,-0.8923663645864872,16,-1.2258590141607009,16,-1.1913946575418586,16,-1.0977093993211793,16
appearance,19,3,-0.7620389214167034,16,-0.24812992011289198,16,-0.8622569858542541,16,-1.0019774039239113,16,-1.1878885120090028,16,-1.1776470213595314,16
appearance,19,4,-0.8108321458439416,16,-0.1224218153461818,16,-1.0624771806735152,16,-1.1475083765409284,16,-0.9394071877219755,16,-1.1672095811483296,16
appearance,19,5,-1.2908875231795798,16,-0.11493253084069818,16,-0.8990239211258901,16,-1.0991919581289555,16,-1.2260090688108591,16,-1.1242810449741047,16
appearance,19,6,-0.7194437372317674,16,-0.10898850349857374,16,-0.8179494303563575,16,-1.0449748301050423,16,-1.1576248265110913,16,-1.1516142440745796,16
appearance,19,7,-0.7896077230967999,16,-0.12434541892014866,16,-0.9207270481219596,16,-1.214868301289122,16,-1.1362611953899098,16,-1.117565529159936,16
appearance,19,8,-0.86171239492819,16,-0.0338484309242873,16,-0.6933594216667186,16,-1.0622144563904072,16,-1.1274821110644373,16,-1.041289064321528,16
appearance,19,9,-0.5923667168585469,16,-0.15785770561794488,16,-1.0346556178202009,16,-1.0764658675697438,16,-1.2380090140335007,16,-1.1673124885563655,16
appearance,19,10,-0.779330682366888,16,-0.1292696289774078,16,-0.6944890508254262,16,-1.2285542633891362,16,-1.1045994959630732,16,-1.000407551080876,16
appearance,19,11,-0.8946468957282091,16,-0.18177629269832407,16,-0.7342972210606864,16,-1.1168408778867684,16,-1.0872753700292446,16,-0.9888065312998273,16
appearance,20,0,-0.9775362579547131,16,-0.11166667744915151,16,-0.9774147975102306,16,-1.181526394201312,16,-1.2115420965522814,16,-1.2301949674059798,16
appearance,20,1,-1.106856836976376,16,-0.3395866815423595,16,-1.137331603450898,16,-1.177804064181276,16,-1.3627131036597755,16,-1.2923620624022605,16
appearance,20,2,-0.8041627757162952,16,-0.17179149796057974,16,-0.7835490140700989,16,-1.205832212527271,16,-1.1264860357497626,16,-1.181833492812789,16
appearance,20,3,-1.036666930607479,16,-0.31647372380651817,16,-1.4809178587110976,16,-1.2329362817776226,16,-1.3664380512315804,16,-1.2899423442515878,16
appearance,20,4,-0.7946152483425355,16,-0.213413630859911,16,-0.8343335529336169,16,-1.0896523394335103,16,-1.185606261998219,16,-1.2654628727852657,16
appearance,20,5,-1.284494136698599,16,-0.6303938371031338,16,-1.3441582010474034,16,-1.2255598947576964,16,-1.2513355447086294,16,-1.2781440839150406,16
appearance,20,6,-0.8535654335762168,16,-0.166684455902805,16,-0.9817286202533605,16,-1.255046620833002,16,-1.2539468841468824,16,-1.2053615394338153,16
appearance,20,7,-1.2740797162567254,16,-0.32839821157663956,16,-1.5757810798314704,16,-1.1520814667539219,16,-1.3389571418958925,16,-1.2378879897501789,16
appearance,20,8,-1.3870231132789343,16,-0.1087450345087401,16,-0.723111875055884,16,-1.1515179708364758,16,-1.3575250114178878,16,-1.434471867537588,16
appearance,20,9,-0.879844490477101,16,-0.07238271961080955,16,-0.9427986513002575,16,-1.2816211902819412,16,-1.3123993059319767,16,-1.192664861812231,16
appearance,20,10,-0.7830002339518767,16,-0.10785705254578706,16,-0.8196629523545736,16,-1.2705729823347842,16,-1.174486482788159,16,-1.1997787295574622,16
appearance,20,11,-1.5204483926780057,16,-0.2421928863149792,16,-1.3399464126268579,16,-1.2585439527560145,16,-1.268732633895901,16,-1.307274948487718,16
appearance,21,0,-0.9583575702142217,16,-0.2212398208894389,16,-1.0048370696271092,16,-1.1696078777118333,16,-1.2322326963218804,16,-1.1653443614929455,16
appearance,21,1,-1.1180679410953256,16,-0.10599191580079896,16,-0.8806715172238281,16,-1.2358102412034746,16,-1.2341768293391886,16,-1.1774654598140142,16
appearance,21,2,-1.171235111721799,16,-0.14744007855464097,16,-0.9587648293988058,16,-1.1986292466814472,16,-1.159853085546646,16,-1.2079539561640176,16
appearance,21,3,-1.014935887683317,16,-0.21755721721275514,16,-1.298799986159367,16,-1.1239252245184155,16,-1.1758350609565273,16,-1.166976436221607,16
appearance,21,4,-1.0847337009204046,16,-0.1453963722484984,16,-0.7495629193628224,16,-1.1455803155862503,16,-1.2026156286874434,16,-1.1386268847067984,16
appearance,21,5,-1.043861751847853,16,-0.121483761936753,16,-0.8673191641262881,16,-1.3784715554453153,16,-1.3216077864700364,16,-1.2939102591143863,16
appearance,21,6,-0.8320497017915365,16,-0.16900031118439407,16,-0.949440420093823,16,-1.1530632769506088,16,-1.234215208659748,16,-1.1823900319333025,16
appearance,21,7,-1.268952617126968,16,-0.18042705336015485,16,-0.841679516697021,16,-1.1871414259040467,16,-1.1243349515421586,16,-1.049376428978091,16
appearance,21,8,-0.745864339280588,16,-0.14664565868417112,16,-1.122387610056169,16,-1.2696852724009768,16,-1.6591127046276588,16,-1.0932216013815754,16
appearance,21,9,-0.9213714565859529,16,-0.2736463039650049,16,-0.9175722218699425,16,-1.2152671143940703,16,-1.0365113411234725,16,-1.36535179750663,16
appearance,21,10,-0.8059359783950213,16,-0.2835287678621673,16,-0.8960218465076455,16,-1.3212713293511413,16,-1.095029164861137,16,-1.1113030565137731,16
appearance,21,11,-0.9416519220919657,16,-0.10080775506368286,16,-1.1489959379501955,16,-1.2195852949564072,16,-1.2373308218219319,16,-1.1926680049987621,16
appearance,22,0,-0.9203553559197273,16,-0.2608862794976587,16,-0.9718787845123997,16,-0.9176453431282348,16,-1.1166759944028626,16,-1.2010087798674758,16
appearance,22,1,-0.9060957730910459,16,-0.25149820807719103,16,-0.9777209439481962,16,-1.2072479908090439,16,-1.333420379596634,16,-1.0752029687046063,16
appearance,22,2,-0.9266359068575933,16,-0.09803099466304452,16,-0.9292688269669152,16,-1.0976083184726244,16,-1.154473573564088,16,-1.1756396539347933,16
appearance,22,3,-0.6478649332068219,16,-0.1073650293269611,16,-0.7556920402325971,16,-0.9570002013946338,16,-1.238217193448725,16,-1.3019659182360765,16
appearance,22,4,-0.9412395130829083,16,-0.2679511158667568,16,-0.876080436999999,16,-1.1806112546004623,16,-1.288681501493067,16,-1.1561738240113892,16
appearance,22,5,-0.8811508237026371,16,-0.19284941638859304,16,-0.9801377493513254,16,-1.2012401361736058,16,-1.2033933301874336,16,-1.1659846696868703,16
appearance,22,6,-1.0591186987545926,16,-0.21725294146573176,16,-1.0804457477815286,16,-1.1560648183991025,16,-1.339262047289724,16,-1.169459628488769,16
appearance,22,7,-0.8979699621182693,16,-0.11756957904243359,16,-0.8919343951645413,16,-1.242728506019366,16,-1.2281188855145313,16,-1.290096706962352,16
appearance,22,8,-0.6358106191916094,16,-0.11005268942841712,16,-0.8576479005156221,16,-0.868845499845226,16,-1.193032362292652,16,-1.2278433798135002,16
appearance,22,9,-1.0556449779540973,16,-0.10960298788053129,16,-0.8277480295395124,16,-0.9964558661212821,16,-1.08387127414873,16,-1.1718729691452632,16
appearance,22,10,-0.96559443132743,16,-0.2072630047503594,16,-0.8998328104916911,16,-1.1933652680551938,16,-1.1419525643082449,16,-1.112024841784851,16
appearance,22,11,-0.9335489629922167,16,-0.11091873594790078,16,-0.8654628853846917,16,-1.2226803978670293,16,-1.0517060861670808,16,-1.2399480279468342,16
appearance,23,0,-0.7701876514329201,16,-0.1022833792464152,16,-0.9480599105711002,16,-1.0068655561896582,16,-1.1783749963583343,16,-1.1354061781445965,16
appearance,23,1,-1.3871347507936695,16,-0.2657845267885375,16,-1.2982336678100037,16,-1.1046580091522258,16,-1.2387388050802346,16,-1.3113995512607604,16
appearance,23,2,-0.8919224171529331,16,-0.052334253792015874,16,-0.8531576861768362,16,-0.9591608106453554,16,-0.9777637196438485,16,-1.0195533547484659,16
appearance,23,3,-0.9685947929120056,16,-0.13974251068134502,16,-0.8349863714004424,16,-1.0982981452257288,16,-1.056279409604591,16,-1.1272134625583585,16
appearance,23,4,-0.6860531194040274,16,-0.25798814601213793,16,-0.709874532890592,16,-0.9978150586766934,16,-1.1192492418655133,16,-1.0831402827902297,16
appearance,23,5,-0.9044337116916598,16,-0.1905573057536664,16,-0.8398135912406459,16,-0.8554950548159198,16,-1.1450648622577901,16,-1.1542146715359398,16
appearance,23,6,-0.9506423261563919,16,-0.2494271259861724,16,-0.8318334632804099,16,-0.9928517802432355,16,-1.118150809467665,16,-1.0556040031393086,16
appearance,23,7,-0.7448053475725456,16,-0.08544248707692624,16,-0.9507653715212356,16,-1.159470822010689,16,-1.133874833574305,16,-1.1098989418460123,16
appearance,23,8,-0.6254782229579461,16,-0.27288701060543485,16,-0.7660948764692682,16,-0.8547911876880884,16,-1.008108201836364,16,-0.997073514587234,16
appearance,23,9,-0.6752715495952717,16,-0.1921562515486736,16,-0.936377716100018,16,-0.739504925070912,16,-1.1441216409023514,16,-1.201527002515966,16
appearance,23,10,-1.148682455460218,16,-0.319248007842986,16,-1.4116785932910045,16,-1.1256033986181126,16,-1.2032067071393642,16,-1.2714876041738075,16
appearance,23,11,-0.9969197628313851,16,-0.14093221356232483,16,-0.8945867045495124,16,-0.9232369896337977,16,-1.2219358311255804,16,-1.2592206536612023,16
appearance,24,0,-0.7993533193575935,16,-0.11710141857366867,16,-0.8734325612625031,16,-0.8865058642954864,16,-1.0263311121707643,16,-1.1390035899738749,16
appearance,24,1,-0.8023809282586483,16,-0.08984487089572185,16,-0.8519263669818085,16,-1.0861890623821258,16,-1.0881692389107058,16,-1.172473676315171,16
appearance,24,2,-0.9654789548590064,16,-0.1734602400701823,16,-0.9236973181936212,16,-1.1253770014539084,16,-1.0335453576997362,16,-1.0520762411447122,16
appearance,24,3,-0.7416286914456747,16,-0.09259902510180679,16,-0.8401262739539251,16,-1.0717785977847876,16,-1.2462529290769744,16,-1.140938584711353,16
appearance,24,4,-0.755625653691135,16,-0.061964681824032655,16,-0.7756029339760372,16,-1.1218388682858986,16,-1.0004192298262375,16,-1.0210551496887554,16
appearance,24,5,-0.8939767460205981,16,-0.13122645185132306,16,-0.7417509791184587,16,-1.117180167599848,16,-1.141814525020524,16,-1.1176903886395668,16
appearance,24,6,-0.7816072539875945,16,-0.18633944962406732,16,-0.8638638533795113,16,-0.7981322874516507,16,-1.0893712344891395,16,-1.1500621537851052,16
appearance,24,7,-0.7637353627749657,16,-0.1362830662944538,16,-0.8765219324017022,16,-0.873785399885953,16,-1.1304345834362506,16,-1.1353079854343648,16
appearance,24,8,-0.9147645756851704,16,-0.13328742145763445,16,-0.812769334898958,16,-1.0095068416324513,16,-1.1350120263023462,16,-1.1495223820316987,16
appearance,24,9,-0.8572537324022995,16,-0.12481107026769436,16,-0.9415592930710319,16,-1.0594451475989928,16,-1.0388588146549789,16,-1.1363233641407207,16
appearance,24,10,-0.9339075931240512,16,-0.15809593346424933,16,-0.8997196943522112,16,-0.820377622872035,16,-0.989730269804743,16,-1.1609546419055965,16
appearance,24,11,-0.7789758221898593,16,-0.17744292557259372,16,-0.8436035096608631,16,-0.8700427924954824,16,-1.0701562600454004,16,-1.1869278227483928,16
appearance,25,0,-0.7765228349230164,16,-0.18810802327806272,16,-0.7822896185568424,16,-0.9558123247293286,16,-1.2170888693187183,16,-1.092777913092874,16
appearance,25,1,-1.0165881118232367,16,-0.121085624286941,16,-0.8213688472283633,16,-1.1059543319137366,16,-1.065612628578322,16,-1.0471555614084966,16
appearance,25,2,-0.9187315981877078,16,-0.1562664956436234,16,-0.8938057379937596,16,-1.0890418638240746,16,-1.043361156388793,16,-1.1068532311346386,16
appearance,25,3,-0.8959758570470644,16,-0.16011005814391413,16,-0.7530992525587359,16,-1.0209653239313083,16,-1.0769221097177213,16,-1.0430438110219602,16
appearance,25,4,-0.9400952207618852,16,-0.23732785693540503,16,-0.8925563807118668,16,-1.042695513910017,16,-1.1310869449959489,16,-1.0707601520148091,16
appearance,25,5,-1.2600919457920585,16,-0.23351145372922266,16,-0.9909195314883106,16,-1.2852072296907044,16,-1.283410422514561,16,-1.2234358231117282,16
appearance,25,6,-0.9099485846170012,16,-0.13161130130409335,16,-0.9831202345429919,16,-1.1863953189107934,16,-1.0675492814168088,16,-1.208659768034113,16
appearance,25,7,-0.91333474392569,16,-0.08453281768003915,16,-0.8100591362583538,16,-1.135975370898743,16,-1.0660094896156602,16,-1.2413615719044455,16
appearance,25,8,-0.8882613351811142,16,-0.24006287432901036,16,-1.0213688853889176,16,-0.983857789045068,16,-1.0041845884938654,16,-1.0449185158088596,16
appearance,25,9,-0.9617158628520801,16,-0.1702411747338768,16,-1.0600619349754838,16,-1.1826642070863573,16,-1.1022648118906448,16,-1.111374995401924,16
appearance,25,10,-1.1713879772330542,16,-0.11544501533344133,16,-0.9102656331222793,16,-1.0859975428371187,16,-1.1008458421769478,16,-1.025293273932946,16
appearance,25,11,-1.1274218301048224,16,-0.12417511000884716,16,-0.9566459056309506,16,-1.217743647518469,16,-1.1264521633256503,16,-1.1773263459779302,16
appearance,26,0,-0.8331323272016247,16,-0.07616915910644396,16,-0.9898501362598676,16,-1.0586416174238478,16,-1.3151432520056652,16,-1.29901007498224,16
appearance,26,1,-1.0816464106121892,16,-0.15390004876959082,16,-0.9225240349899073,16,-1.3390857236373241,16,-1.2735403627372222,16,-1.2450686010274568,16
appearance,26,2,-0.8830431983326799,16,-0.15735374013870698,16,-0.7887736138487267,16,-1.3971211727270885,16,-1.3434305599769143,16,-1.2308331535122308,16
appearance,26,3,-1.208816539877819,16,-0.05019954258382185,16,-0.9045580050374349,16,-1.3239260768510595,16,-1.2427412791049015,16,-1.2353273337526627,16
appearance,26,4,-1.0916667901150596,16,-0.12946349379972258,16,-1.0576192643243187,16,-1.2243784857016262,16,-1.3129577318817285,16,-1.4046082847833734,16
appearance,26,5,-1.0080021320188874,16,-0.28225906229022907,16,-1.2042595397448808,16,-1.2348214233650454,16,-1.188707054458267,16,-1.3035243060187809,16
appearance,26,6,-1.400377325821636,16,-0.2044778424813472,16,-1.0554527953293502,16,-1.1241902928749727,16,-1.2132944265563252,16,-1.1885525700608,16
appearance,26,7,-1.3217211160740756,16,-0.4127244350216161,16,-1.6524306219182767,16,-1.1937668447055603,16,-1.2551279608140034,16,-1.327200745292148,16
appearance,26,8,-0.7585771256204232,16,-0.1735719717006794,16,-0.8073200310443889,16,-1.090903013792738,16,-1.2481871176238135,16,-1.1474531135616424,16
appearance,26,9,-0.7900548246345331,16,-0.20811574619022016,16,-0.9125702991596227,16,-1.0523297970408307,16,-1.1563373681195803,16,-1.0884620910589422,16
appearance,26,10,-1.155493224703902,16,-0.38109766963885444,16,-1.2469942663270919,16,-1.2170519782903082,16,-1.1282453807871655,16,-1.328602716702867,16
appearance,26,11,-0.780642915984721,16,-0.20411481282203736,16,-0.9346536337923693,16,-1.0741889963233595,16,-1.2238386670622052,16,-1.2247374010296845,16
appearance,27,0,-1.2252095444585969,16,-0.059373841265174,16,-1.2223781515365912,16,-1.04715765880711,16,-1.2549686843044578,16,-1.2651778238101674,16
appearance,27,1,-1.7132580504274024,16,-0.061292710034399185,16,-1.283483815499494,16,-1.1679067438049997,16,-1.307701782026073,16,-1.0748899581553757,16
appearance,27,2,-1.1257910756663636,16,-0.1178321179084588,16,-0.8089240093476193,16,-0.9397509240909032,16,-1.3354730682399385,16,-1.0968332003141221,16
appearance,27,3,-1.3745288153689459,16,-0.23267153411422142,16,-1.5809430409588194,16,-0.9647467695627464,16,-1.387646054692429,16,-1.2653678085653026,16
appearance,27,4,-1.0526577982953804,16,-0.024199717160099096,16,-0.8482308995212742,16,-1.1860103732858391,16,-1.1756750790169495,16,-1.2140403624728962,16
appearance,27,5,-0.912723750987589,16,-0.021486412784674704,16,-1.1665879390437297,16,-1.124911539933453,16,-1.2250450440064202,16,-1.1744125443484466,16
appearance,27,6,-0.9271316496158799,16,-0.0703504091541344,16,-0.9959338337235615,16,-1.2018317531004803,16,-1.2247028575219265,16,-1.168539600861613,16
appearance,27,7,-0.8454981955520396,16,-0.0840709237790912,16,-0.8249293438642138,16,-1.2221312022968869,16,-1.1590322216420013,16,-1.1019002453332143,16
appearance,27,8,-1.133125688503757,16,-0.12462863890182453,16,-1.0262491368005362,16,-1.055842698853625,16,-1.1875928650068655,16,-1.2009331664459266,16
appearance,27,9,-0.9548968993129128,16,-0.07552225751858976,16,-1.2967934143520172,16,-1.1047534406787323,16,-1.2956521005704282,16,-0.9193667689807663,16
appearance,27,10,-0.9123301818192566,16,-0.23041260540515424,16,-1.0323680038644532,16,-1.1219340525277133,16,-1.084895302839684,16,-1.2368024040103016,16
appearance,27,11,-1.4114422879387107,16,-0.21593970868653467,16,-1.2754513804086913,16,-1.095212992227478,16,-1.1172813844440572,16,-0.9055720202897848,16
appearance,28,0,-0.7742260755546984,16,-0.001456963166045841,16,-0.05968347775589236,16,-1.1482744152156643,16,-0.9911898545513909,16,-0.8146839266593964,16
appearance,28,1,-0.9242969994400981,16,-0.04477104752266621,16,-0.8462202875231916,16,-1.2595333173548688,16,-1.1475832236701278,16,-0.9753835254576638,16
appearance,28,2,-1.4157289108567621,16,-0.09224863898335721,16,-1.1568854047111075,16,-0.927657127931006,16,-1.137732755548722,16,-1.1433074522916136,16
appearance,28,3,-0.9614819592112583,16,-0.04046090479557658,16,-0.8318632324352511,16,-1.0978572671287377,16,-1.1215277871784752,16,-1.1743482883709149,16
appearance,28,4,-0.857856564080536,16,-0.014310271380602925,16,-0.8702560627976246,16,-1.2076827419644407,16,-1.136886708183058,16,-1.1483192582687485,16
appearance,28,5,-0.9116873997223895,16,-0.03215238063383479,16,-0.6926956636141579,16,-1.1998622931279117,16,-1.0924582285152142,16,-1.2300234995131594,16
appearance,28,6,-0.6159063249448294,16,-0.07807000927076332,16,-0.9096052258609302,16,-1.1040291616497604,16,-1.091466415204359,16,-0.9793025529732917,16
appearance,28,7,-0.8191078149063193,16,-0.007450613384036982,16,-0.7341664117480635,16,-1.1630994544378659,16,-1.3550270296489992,16,-1.4435849644249616,16
appearance,28,8,-0.3717838524466306,16,-0.06845171050634713,16,-0.6708506817945776,16,-1.1152566723337773,16,-1.1916863146755337,16,-0.8045804027821655,16
appearance,28,9,-0.8826038583022878,16,-0.12970606110927255,16,-0.8933516412797333,16,-1.021590331477024,16,-1.171980785585112,16,-1.2669999352870969,16
appearance,28,10,-0.8442913915201617,16,-0.1242685435176361,16,-1.0705617546532658,16,-1.120832231012163,16,-1.077632165388199,16,-1.1188246109105289,16
appearance,28,11,-0.5406340931625978,16,-0.0037842120243445016,16,-0.11958007547016004,16,-1.1206550949409597,16,-1.1558499804633544,16,-0.9760604408364855,16
appearance,29,0,-0.5349724186966551,16,-0.0997746366749068,16,-1.1169666621172039,16,-1.361079720999091,16,-1.1955819710680844,16,-1.0801941639167643,16
appearance,29,1,-1.1881233965912588,16,-0.01599630104571727,16,-0.8472259814725591,16,-0.9717538304156671,16,-1.094812474390467,16,-1.1147035870370603,16
appearance,29,2,-0.40722075267558483,16,-0.0158462024108431,16,-0.543724687017092,16,-1.2066199904645427,16,-1.0643669391489419,16,-1.1013707244803355,16
appearance,29,3,-1.3111958682563616,16,-0.07021631388375285,16,-1.2254688133494565,16,-0.8699329546877834,16,-1.165968904771511,16,-1.1703721788936199,16
appearance,29,4,-1.2165738526412158,16,-0.044447993826263785,16,-1.323563903854495,16,-1.2236012232106406,16,-1.1225176523990161,16,-1.1554514276644057,16
appearance,29,5,-1.085575906482783,16,-0.05544693712540312,16,-0.9661694836710744,16,-1.089386424327678,16,-1.3289440246294206,16,-1.317126554007384,16
appearance,29,6,-0.7223730654894347,16,-0.006219140266723804,16,-0.8594295312058258,16,-0.8520715783947983,16,-1.027540913391523,16,-1.2885676106013073,16
appearance,29,7,-0.8091306563163547,16,-0.10660103869401974,16,-0.9272246419231716,16,-1.2290626682827752,16,-1.052708330436516,16,-1.254514323513778,16
appearance,29,8,-1.3031461607765398,16,-0.07285699159555412,16,-1.3187330917307047,16,-1.0927689695951828,16,-1.1903419640494217,16,-1.1471026093284737,16
appearance,29,9,-0.4677728073542895,16,-0.04531320473382436,16,-0.6565372740518998,16,-1.3241018473262582,16,-1.306489070720749,16,-0.9001924022278672,16
appearance,29,10,-0.6947018644055849,16,-0.019956696325708612,16,-0.7667207608074114,16,-1.3288411883967577,16,-1.0957724745649657,16,-1.1456335756247196,16
appearance,29,11,-1.1396324014803265,16,-0.2037966183789383,16,-1.3726885446393018,16,-1.2419988295445195,16,-1.3148219314879943,16,-1.035863179478446,16
atmosphere,0,0,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
atmosphere,0,1,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
atmosphere,0,2,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
atmosphere,0,3,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
atmosphere,0,4,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
atmosphere,0,5,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
atmosphere,0,6,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
atmosphere,0,7,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
atmosphere,0,8,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
atmosphere,0,9,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
