layer,head,cphi_score_category_count,cphi_score_dominant_category,cphi_score_dominant_value,cphi_score_range,cphi_score_std,cphi_score_positive_fraction,cphi_score_absolute_entropy,age_js_score_category_count,age_js_score_dominant_category,age_js_score_dominant_value,age_js_score_range,age_js_score_std,age_js_score_positive_fraction,age_js_score_absolute_entropy,age_w1_score_category_count,age_w1_score_dominant_category,age_w1_score_dominant_value,age_w1_score_range,age_w1_score_std,age_w1_score_positive_fraction,age_w1_score_absolute_entropy
24,6,8,appearance,-0.7816072539875945,0.5973954087677342,0.18889769482578125,0.0,0.9636172716354708,8,appearance,-0.18633944962406732,0.1218771839207428,0.041436837166914806,0.0,0.9673744023336759,8,appearance,-0.8638638533795113,0.6256743080827178,0.21334101722884113,0.0,0.9600043491509143
24,7,8,appearance,-0.7637353627749657,0.7181382565380598,0.22918017180850506,0.0,0.922262411008167,8,appearance,-0.1362830662944538,0.10937545893885628,0.03873145367255834,0.0,0.9339363102644281,8,appearance,-0.8765219324017022,0.7946838862479841,0.2574219768913922,0.0,0.8889737140650497
24,8,8,appearance,-0.9147645756851704,0.6161969354408552,0.203729898306205,0.0,0.9670113513502425,8,appearance,-0.13328742145763445,0.09587711054223778,0.035133344428268286,0.0,0.955615012171934,8,appearance,-0.812769334898958,0.6941092321898801,0.2491134517855356,0.0,0.918138540899949
24,9,8,appearance,-0.8572537324022995,0.6551909724457659,0.21600445705382645,0.0,0.9604802368405073,8,identity,-0.1281331911769507,0.09644596940346234,0.03540870896273475,0.0,0.9440386028005587,8,appearance,-0.9415592930710319,0.7625364361656523,0.25657376788113245,0.0,0.9267516306041735
24,10,8,appearance,-0.9339075931240512,0.7161539577409268,0.21298073657519215,0.0,0.9630637933195293,8,appearance,-0.15809593346424933,0.1293125850689074,0.04300063616562192,0.0,0.9428693815890453,8,appearance,-0.8997196943522112,0.698357681961489,0.25627657435291046,0.0,0.9350368855333107
24,11,8,appearance,-0.7789758221898593,0.5469123906217047,0.17890614044494207,0.0,0.9730480839592462,8,identity,-0.18043940890898552,0.14738259314315957,0.05499936203775455,0.0,0.9250435574231656,8,appearance,-0.8436035096608631,0.7289472038381087,0.2547251327034712,0.0,0.9002457958915101
25,0,8,appearance,-0.7765228349230164,0.5946664963058864,0.22322955490048874,0.0,0.9419167886190083,8,appearance,-0.18810802327806272,0.16064131519825733,0.049978695679004,0.0,0.9482186514916877,8,identity,-0.8671189559794249,0.7325275156005335,0.24166328174882434,0.0,0.9320899787039368
25,1,8,appearance,-1.0165881118232367,0.6935346371946706,0.2412623058088927,0.0,0.9659400581829344,8,identity,-0.12303094415165844,0.08358936277791618,0.03129535466356461,0.0,0.9578201843001468,8,appearance,-0.8213688472283633,0.6449546460819856,0.22689017718096832,0.0,0.9416591118788231
25,2,8,appearance,-0.9187315981877078,0.7988428007814462,0.22252127443965847,0.0,0.9542437078856657,8,appearance,-0.1562664956436234,0.10518151498200703,0.04104739681896497,0.0,0.956287932062256,8,appearance,-0.8938057379937596,0.6619489272789529,0.214962004125108,0.0,0.9540487369802013
25,3,8,identity,-0.9211171098355722,0.7809298426332753,0.2561581569747317,0.0,0.9471033648852925,8,appearance,-0.16011005814391413,0.09256645684845899,0.03638530840653779,0.0,0.9712280776461549,8,identity,-0.7666736830926473,0.48730266179447823,0.17549748796742717,0.0,0.9703184318841833
25,4,8,appearance,-0.9400952207618852,0.814563946143015,0.25405069839797,0.0,0.9522280672325742,8,appearance,-0.23732785693540503,0.16977040669170151,0.061451955661992144,0.0,0.9548819761568852,8,appearance,-0.8925563807118668,0.648673943931559,0.23285851762683513,0.0,0.9514232895012236
25,5,8,appearance,-1.2600919457920585,0.8597644488010395,0.28340908235338,0.0,0.9708822842206017,8,identity,-0.2416145216899086,0.11373054272825495,0.04417230090524191,0.0,0.9847826509546806,8,identity,-0.9920778012136944,0.6554444636635041,0.2328190012238064,0.0,0.9680581368069638
25,6,8,appearance,-0.9099485846170012,0.5310599386147463,0.20980452782765618,0.0,0.9718893221976422,8,appearance,-0.13161130130409335,0.07784903514031122,0.027581760672845564,0.0,0.974431411866331,8,appearance,-0.9831202345429919,0.7555500431306031,0.2495306772189761,0.0,0.9439869500429154
25,7,8,appearance,-0.91333474392569,0.670242676986804,0.2252361298424108,0.0,0.9664811975996673,8,appearance,-0.08453281768003915,0.07453270274546052,0.022370190137090434,0.0,0.9441562482453761,8,appearance,-0.8100591362583538,0.716228228855248,0.248280256060388,0.0,0.9148860213147186
25,8,8,identity,-0.9385817325548811,0.548927949663554,0.20923312762749655,0.0,0.9753691538506493,8,appearance,-0.24006287432901036,0.17635974500606516,0.061786123252131696,0.0,0.953943486427507,8,appearance,-1.0213688853889176,0.7111382123943755,0.23380061403854932,0.0,0.9678472267476841
25,9,8,appearance,-0.9617158628520801,0.6605817053083216,0.25534614984716175,0.0,0.959167961043902,8,appearance,-0.1702411747338768,0.11898989886489206,0.041569706898938005,0.0,0.9584331606283685,8,appearance,-1.0600619349754838,0.6300586251766803,0.21836754364296102,0.0,0.9763044656368116
25,10,8,appearance,-1.1713879772330542,0.7082405465321319,0.2374730669602521,0.0,0.9776837182258454,8,appearance,-0.11544501533344133,0.09171735331988354,0.03183043156477043,0.0,0.9459539243520353,8,appearance,-0.9102656331222793,0.6688240492252386,0.24792106843222872,0.0,0.9497046605580436
