layer,head,cphi_score_category_count,cphi_score_dominant_category,cphi_score_dominant_value,cphi_score_range,cphi_score_std,cphi_score_positive_fraction,cphi_score_absolute_entropy,age_js_score_category_count,age_js_score_dominant_category,age_js_score_dominant_value,age_js_score_range,age_js_score_std,age_js_score_positive_fraction,age_js_score_absolute_entropy,age_w1_score_category_count,age_w1_score_dominant_category,age_w1_score_dominant_value,age_w1_score_range,age_w1_score_std,age_w1_score_positive_fraction,age_w1_score_absolute_entropy
5,11,5,clean:0,-0.3002988952700614,0.29047457622281037,0.09786403935326292,0.0,0.8261505028985718,5,noisy:1000,-0.15807511508246883,0.1304446626897299,0.049071741872510774,0.0,0.8913471700323827,5,clean:0,-0.46385310421618775,0.42590103410749386,0.16093682081954674,0.0,0.8448120189974977
6,0,5,noisy:250,-0.6742176763893968,0.5491113874630673,0.1833271382472587,0.0,0.930648291955779,5,noisy:1000,-0.1681886420854391,0.15763752743224074,0.05624469993885787,0.0,0.7979819668136293,5,noisy:1000,-0.4178428731378053,0.14944212687797892,0.05014678088078495,0.0,0.9930179638293427
6,1,5,noisy:250,-0.18430439340016108,0.06640315467730677,0.024173127153246557,0.0,0.9928344266755731,5,noisy:1000,-0.05623256498932937,0.05150090500475851,0.019174427586619015,0.0,0.7350731034994288,5,noisy:1000,-0.3863561309694974,0.28166851572669205,0.09580642460765411,0.0,0.9442153979114137
6,2,5,noisy:750,-0.6426655730987478,0.5048092226597554,0.17165184042293355,0.0,0.9455895658932303,5,noisy:1000,-0.14960152735368704,0.13174959620864024,0.05013013699936814,0.0,0.7972064012975288,5,noisy:1000,-0.4290559428363694,0.3459573344303308,0.1356029575794573,0.0,0.9026636954562098
6,3,5,noisy:750,-0.29038978973393104,0.10762973180148158,0.04121931255531988,0.0,0.9904085987858504,5,noisy:1000,-0.08037392764749363,0.07070308274882271,0.026056430355540304,0.0,0.8202684265720006,5,noisy:500,-0.28497933236241535,0.17566045977042352,0.06416948071226529,0.0,0.9685463488704974
6,4,5,noisy:250,-0.3417938568409379,0.2784792289236584,0.12083822467261272,0.0,0.8876981384665724,5,noisy:1000,-0.09910997191953352,0.0875791865901302,0.0334242788323916,0.0,0.809494985660553,5,clean:0,-0.23471406485339516,0.20183987004505966,0.07308700757457272,0.0,0.9160952908905702
6,5,5,clean:0,-0.33726916977838417,0.19405018304046917,0.08119681000724988,0.0,0.9645837836431648,5,noisy:1000,-0.02411757477551115,0.019927647272065804,0.007250550126242798,0.0,0.8814392495191251,5,noisy:1000,-0.16085250517324481,0.13058826216273886,0.043873728621413595,0.0,0.9391182149342926
6,6,5,clean:0,-0.38266400757585906,0.13501217500659454,0.04353015442842411,0.0,0.9940503002845994,5,noisy:1000,-0.055284589575175166,0.04515121114410544,0.016223276349193592,0.0,0.8957107213673229,5,noisy:750,-0.28018202834346473,0.08642601204003486,0.033925344691530114,0.0,0.9934418708595645
6,7,5,clean:0,-0.30618742832174534,0.2212609783900943,0.07689913858599796,0.0,0.948151962250744,5,noisy:1000,-0.12009527718467741,0.11017495500660447,0.041131840024622175,0.0,0.7495171639445157,5,noisy:1000,-0.33869428337420815,0.1428961134738211,0.05878035024986744,0.0,0.9855035496376873
6,8,5,noisy:500,-0.18336107838254215,0.2718625684647379,0.09651966475807872,0.2,0.9795283684646436,5,noisy:1000,-0.08660642071389346,0.07871334768307407,0.031123177279843366,0.0,0.8149482767468914,5,noisy:1000,-0.2902719415121085,0.20438374609148854,0.08405501338038261,0.0,0.9421882415969913
6,9,5,noisy:750,-0.4154462303155876,0.26425878400577396,0.08710397197998204,0.0,0.9685493959831866,5,noisy:1000,-0.18357773217346934,0.16056509582142028,0.062005919106216244,0.0,0.8690069354475086,5,clean:0,-0.5355537057434647,0.10774133432601019,0.043033154533217835,0.0,0.9975518124634122
6,10,5,noisy:250,-0.576654789241811,0.3542945930506004,0.13246359117410572,0.0,0.9653572848914417,5,noisy:1000,-0.07324578701888759,0.059368534636738406,0.02191935854365793,0.0,0.8810959459906882,5,noisy:1000,-0.4073118690643546,0.18403961931203405,0.06061524820336999,0.0,0.9885931032255342
