layer,head,cphi_score_category_count,cphi_score_dominant_category,cphi_score_dominant_value,cphi_score_range,cphi_score_std,cphi_score_positive_fraction,cphi_score_absolute_entropy,age_js_score_category_count,age_js_score_dominant_category,age_js_score_dominant_value,age_js_score_range,age_js_score_std,age_js_score_positive_fraction,age_js_score_absolute_entropy,age_w1_score_category_count,age_w1_score_dominant_category,age_w1_score_dominant_value,age_w1_score_range,age_w1_score_std,age_w1_score_positive_fraction,age_w1_score_absolute_entropy
2,9,8,clean:21,-0.754373891295472,0.4353851678889763,0.16677448219961669,0.0,0.9766183290283684,8,noisy:84,-0.045501449929176256,0.03877813911033701,0.014848355000284991,0.0,0.9196183454419532,8,noisy:21,-0.7023358758282583,0.5136876240075132,0.1574985998106659,0.0,0.9565739953721503
2,10,8,clean:21,-0.6100959446636645,0.38699342138022214,0.1168059796746076,0.0,0.978990851351969,8,noisy:21,-0.1514277765782077,0.13199810695681352,0.04190794376011286,0.0,0.9115785920953433,8,noisy:84,-0.5996501497879616,0.48947706190508267,0.17319349943874585,0.0,0.9416123984459885
2,11,8,clean:21,-1.0100974313140716,0.8135987127787266,0.27693295985224126,0.0,0.9352282368701382,8,noisy:63,-0.5247871351011877,0.46222979898137884,0.1910540684221775,0.0,0.8978047666950845,8,noisy:42,-0.9251418092749395,0.5646843937826737,0.17732236602680254,0.0,0.9838626771997362
3,0,8,noisy:117,-0.565489214259173,0.5515076305547539,0.2195195279474583,0.0,0.8523381898435364,8,noisy:42,-0.2968005633021853,0.21653097173004068,0.06929551828504758,0.0,0.9567201418022734,8,clean:117,-0.9256621551305266,0.9546522125029123,0.31729327784836503,0.125,0.833852388725987
3,1,8,clean:117,-0.3035956330871382,0.33976907341964224,0.10929729990874416,0.125,0.9391544433003621,8,noisy:117,-0.09822964711582319,0.09555279536680786,0.03725409525650598,0.0,0.8281269820925388,8,noisy:84,-0.6314069602754298,0.6096640419384349,0.19400348718551,0.0,0.9299051618404668
3,2,8,clean:63,-0.489536741480549,0.34842241360411663,0.1129564733092473,0.0,0.957702316021133,8,noisy:21,-0.16392714287883856,0.1595574478800205,0.048941404714773054,0.0,0.8440795560754533,8,clean:21,-0.4414182487691356,0.2945665770848528,0.09994220202658427,0.0,0.9782389846823817
3,3,8,clean:63,-0.573837037754267,0.3376477813966326,0.11209458324448539,0.0,0.9788191936771521,8,noisy:42,-0.04998843658345675,0.04071340551534319,0.013262564969546085,0.0,0.9468626347379483,8,clean:63,-0.4540965706132363,0.25030102753434325,0.08572254873088678,0.0,0.9840721433237708
3,4,8,clean:117,-0.3484317805814816,0.39029632392926594,0.1398857063582927,0.125,0.8686230949381882,8,noisy:21,-0.11855738730014148,0.10897485765571825,0.03382773710555804,0.0,0.8920650526569593,8,noisy:117,-0.35786015927246667,0.47020399141966823,0.14091431789295866,0.125,0.9140469951848508
3,5,8,clean:117,-1.0043951065452248,0.7827075136826434,0.2515546176446998,0.0,0.9445474284539545,8,noisy:63,-0.18334916031431353,0.16724449324435925,0.0607485978698924,0.0,0.8782018641480106,8,noisy:63,-0.803594840317419,0.796667278000437,0.22497376028592142,0.0,0.9300354815352421
3,6,8,clean:63,-0.5260155669675599,0.32097209739281823,0.09952620512456453,0.0,0.9791771175345565,8,noisy:63,-0.0885526386801557,0.08240286860446105,0.03259421640517913,0.0,0.847428389975677,8,noisy:117,-0.735069233557752,0.7069449492976014,0.2186974845783347,0.0,0.8996369320326859
3,7,8,noisy:21,-0.394267210772712,0.3939822446223305,0.14043530663275847,0.0,0.8218309365738659,8,noisy:84,-0.06381495570994124,0.04926614062898696,0.01693748093817113,0.0,0.9462129870196875,8,clean:63,-0.6271776855525353,0.6498681902772888,0.19212622642741567,0.125,0.9058508585184979
3,8,8,noisy:42,0.18304244220982877,0.3301690277561755,0.10404118403827343,0.375,0.8916388487203507,8,noisy:63,-0.043214961765071856,0.030163987299497652,0.010646496543690195,0.0,0.9666154713933587,8,clean:21,-0.42980144402626863,0.3857539086930672,0.11573635837475264,0.0,0.9310250304586307
3,9,8,clean:21,-0.8323736829763733,0.6602929238142454,0.19467352440596175,0.0,0.9366295443897408,8,noisy:42,-0.10257275691682524,0.09023015051679403,0.03515285065239063,0.0,0.9095403732680263,8,clean:63,-0.6266636541193709,0.4575972551184906,0.14601254726311166,0.0,0.9592643425036703
3,10,8,clean:21,-0.6142219752777562,0.5627875158822477,0.1898988602017084,0.0,0.9004434915689302,8,noisy:42,-0.04988626191615906,0.046663755089590475,0.01622859279184282,0.0,0.8775251475143219,8,noisy:21,-0.6606276044700004,0.35211927130700194,0.10332205368061247,0.0,0.9867896346072687
3,11,8,noisy:63,-0.43599706986123116,0.3507231929440709,0.09988133108248565,0.0,0.9715380633116276,8,noisy:84,-0.057988487590751946,0.051149306869339266,0.017928905707894682,0.0,0.8852022701241921,8,noisy:84,-0.6188639873135916,0.6635677797898594,0.18953174662179229,0.125,0.8896090730106243
4,0,8,noisy:21,-0.9662242642833555,0.5119254353238782,0.1547149491723119,0.0,0.9872111482589515,8,noisy:21,-0.3994196839252675,0.3633855631041358,0.11570687593044672,0.0,0.8739358283251389,8,noisy:21,-1.1065702687445012,0.6861576242928151,0.2196580736051959,0.0,0.9771934896943321
4,1,8,clean:117,-0.4712356185933012,0.4812894264696407,0.15575901005381373,0.125,0.8875446905093273,8,noisy:21,-0.0959582966639155,0.07730333409774551,0.022082965959339975,0.0,0.9482057122620842,8,clean:21,-0.5304404230177985,0.4137617898269275,0.14501784782454286,0.0,0.9561188069625349
4,2,8,clean:21,-0.2965258908368984,0.3048087929542352,0.08987964271717824,0.125,0.911900065983421,8,noisy:117,-0.1402350881359264,0.12820378206285277,0.03851764742146829,0.0,0.905647080684073,8,clean:63,-0.43002362623298185,0.4390691437102814,0.15663661351128316,0.125,0.7889162758041804
4,3,8,clean:21,-0.7126244424412371,0.396423761388461,0.12094162299095128,0.0,0.9824270314345416,8,noisy:42,-0.13741084320655422,0.10972890195554368,0.03515263933376386,0.0,0.9600180057871135,8,clean:117,-0.7895852359044131,0.9419241083954825,0.3013260672009365,0.25,0.8347196809003299
4,4,8,clean:63,-1.0667541115210222,0.7552659249165428,0.258272144370601,0.0,0.964998831179906,8,noisy:84,-0.2915625700384145,0.2318185385272927,0.07669652152563199,0.0,0.9557844701788554,8,clean:117,-1.4107837322206371,1.032300739098663,0.30835821222531345,0.0,0.9660523285295598
4,5,8,clean:63,-0.761821333716658,0.7198641506563691,0.22836556947179854,0.0,0.8753249706482162,8,noisy:21,-0.13161196366697497,0.10969505092412335,0.04209353833911488,0.0,0.9230551745203168,8,noisy:21,-0.7384578789789312,0.4833914739959098,0.14404956512183462,0.0,0.9777853020834999
4,6,8,clean:63,-0.818005394409155,0.4839871423346052,0.13834417334229074,0.0,0.9868350555668532,8,noisy:21,-0.05175718742318898,0.04616743821100832,0.01547287640725339,0.0,0.9094096639862986,8,noisy:117,-0.8625566205922726,0.8463287764453576,0.23418546333073567,0.0,0.9350848467690334
4,7,8,clean:21,-0.9029504502940804,0.6944381813713707,0.23447443140410132,0.0,0.929808158888606,8,noisy:21,-0.0724900519569029,0.06625619098288915,0.019918368156747208,0.0,0.9030257540950741,8,noisy:63,-0.7828324234458897,0.4384298609637616,0.15141819767151785,0.0,0.9836604861054922
4,8,8,clean:21,-0.5118759128881525,0.3855537181655966,0.11258538788535324,0.0,0.9662593396205889,8,noisy:21,-0.044029602137655055,0.03752474727496335,0.013799723165660874,0.0,0.8969110885638065,8,clean:63,-0.6222120498870161,0.5276383462132728,0.16131283814742617,0.0,0.921032665418176
4,9,8,clean:117,-0.8852804750304529,0.7196827925985386,0.2445603364381103,0.0,0.9255455957074882,8,noisy:21,-0.13387814331214867,0.11604890156986611,0.03560466872055092,0.0,0.8709092984962645,8,clean:21,-1.043874566283253,0.9025246141216823,0.31180922746690704,0.0,0.9121766055237897
4,10,8,clean:117,-1.1201740537634337,0.9237128759714108,0.31282822629632906,0.0,0.9124784508089681,8,noisy:21,-0.06665784663795947,0.03957981009388147,0.012635165789631798,0.0,0.9817098880241166,8,clean:63,-1.0008463370994258,0.9192981347617857,0.32105383977807855,0.0,0.8791028905333852
4,11,8,clean:21,-0.7281317955356034,0.41381516674021834,0.1382350968400784,0.0,0.9798475876804181,8,noisy:21,-0.15036761944866645,0.1335627394065205,0.045708842208401095,0.0,0.8909978124265461,8,noisy:84,-0.5987973547013881,0.4727877681996096,0.13437159421873698,0.0,0.9654447018663853
