mode,nominal_timestep,layer,head,temporal_reach_ratio,temporal_reach_ratio_samples,expected_age,expected_age_samples,normalized_expected_age,normalized_expected_age_samples,recent_mass,recent_mass_samples,old_mass,old_mass_samples,old12_mass,old12_mass_samples,old_mass_excess,old_mass_excess_samples,temporal_entropy,temporal_entropy_samples,peak_age,peak_age_samples,positive_logit_fraction,positive_logit_fraction_samples,sign_switch_rate,sign_switch_rate_samples,dominant_period,dominant_period_samples,spectral_peak_ratio,spectral_peak_ratio_samples,middle_recent_margin,middle_recent_margin_samples,age_logit_correlation,age_logit_correlation_samples
noisy,250,4,8,0.30617277324199677,128,10.4215726852417,128,0.5789762735366821,128,0.20506325364112854,128,0.7949367165565491,128,0.44083309173583984,128,0.017158925533294678,128,0.9699726700782776,128,16.0,128,1.0,128,0.0,128,18.0,128,0.5823550522327423,128,0.12967059761285782,128,0.4136350005865097,128
noisy,250,4,9,0.23193533718585968,128,9.123445987701416,128,0.5068581104278564,128,0.24420908838510513,128,0.7557909488677979,128,0.27926209568977356,128,-0.021986842155456543,128,0.97386634349823,128,10.0,128,1.0,128,0.0,128,6.0,128,0.5739818215370178,128,-0.3647119998931885,128,-0.20341430604457855,128
noisy,250,4,10,0.262782484292984,128,6.73138952255249,128,0.3739660829305649,128,0.4952508360147476,128,0.5047492384910583,128,0.20252227038145065,128,-0.27302855253219604,128,0.9115738868713379,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5967695116996765,128,-1.9853997826576233,128,-0.6719954013824463,128
noisy,250,4,11,0.27218063175678253,128,8.054888248443604,128,0.4474937915802002,128,0.3609979897737503,128,0.6390020251274109,128,0.2835444509983063,128,-0.1387757658958435,128,0.9402676224708557,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5961003601551056,128,-1.2634875774383545,128,-0.40713007748126984,128
noisy,250,5,0,0.2453886792063713,128,4.415988445281982,128,0.24533269554376602,128,0.6637720465660095,128,0.3362279385328293,128,0.10272064805030823,128,-0.4415498524904251,128,0.7338502705097198,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5794513821601868,128,-1.5361980199813843,128,-0.5897241532802582,128
noisy,250,5,1,0.5532203614711761,128,10.209313869476318,128,0.5671840906143188,128,0.2472161054611206,128,0.752783864736557,128,0.4037017226219177,128,-0.024993926286697388,128,0.7372317016124725,128,18.0,128,1.0,128,0.0,128,6.0,128,0.7797917425632477,128,0.004659367521526292,128,-0.047690125182271004,128
noisy,250,5,2,0.6044203341007233,128,16.842747688293457,128,0.9357081949710846,128,0.008443860337138176,128,0.9915560781955719,128,0.8728861808776855,128,0.2137782871723175,128,0.24491797387599945,128,18.0,128,0.8333333134651184,128,0.23529411852359772,128,6.0,128,0.8496422171592712,128,0.6643930971622467,128,0.18402865529060364,128
noisy,250,5,3,0.24519341439008713,128,9.927930355072021,128,0.5515516698360443,128,0.2065395712852478,128,0.793460488319397,128,0.3659377545118332,128,0.015682697296142578,128,0.9912240207195282,128,16.0,128,1.0,128,0.0,128,9.0,128,0.4566671550273895,128,0.46238212287425995,128,0.40840864181518555,128
noisy,250,5,4,0.4095413088798523,128,14.623832702636719,128,0.8124351501464844,128,0.042649684473872185,128,0.9573502838611603,128,0.6549650132656097,128,0.17957249283790588,128,0.6073450446128845,128,18.0,128,1.0,128,0.0,128,6.0,128,0.742181807756424,128,0.8654897212982178,128,0.35376498103141785,128
noisy,250,5,5,0.17860525101423264,128,6.59481143951416,128,0.36637842655181885,128,0.5454919934272766,128,0.4545079916715622,128,0.23639359325170517,128,-0.3232697993516922,128,0.8797933161258698,128,1.0,128,1.0,128,0.0,128,18.0,128,0.7141149342060089,128,-1.959445834159851,128,-0.48542073369026184,128
noisy,250,5,6,0.4361625462770462,128,12.014960289001465,128,0.6674977838993073,128,0.21152987331151962,128,0.7884702086448669,128,0.5499412715435028,128,0.010692417621612549,128,0.7256414890289307,128,18.0,128,1.0,128,0.0,128,6.0,128,0.5117005109786987,128,-0.4461178779602051,128,-0.051679473370313644,128
noisy,250,5,7,0.2577763795852661,128,2.7375900745391846,128,0.15208833664655685,128,0.8318180739879608,128,0.1681818962097168,128,0.04596521332859993,128,-0.6095958948135376,128,0.5015728175640106,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5845867395401001,128,-1.6596935987472534,128,-0.6822600066661835,128
noisy,250,5,8,0.2441473826766014,128,8.7386155128479,128,0.48547863960266113,128,0.2603813111782074,128,0.7396186590194702,128,0.27505648136138916,128,-0.03815913200378418,128,0.9700041115283966,128,1.0,128,1.0,128,0.0,128,9.0,128,0.46409380435943604,128,-0.552957147359848,128,-0.3459756076335907,128
noisy,250,5,9,0.7146987318992615,128,12.726885318756104,128,0.7070491909980774,128,0.05189783312380314,128,0.9481021761894226,128,0.4897703528404236,128,0.1703243851661682,128,0.7341379821300507,128,17.0,128,1.0,128,0.0,128,6.0,128,0.8185369670391083,128,1.0565877556800842,128,0.4399879723787308,128
noisy,250,5,10,0.3403724581003189,128,2.352517008781433,128,0.1306953877210617,128,0.8678174912929535,128,0.13218249380588531,128,0.05304745025932789,128,-0.6455953121185303,128,0.36397604644298553,128,1.0,128,1.0,128,0.0,128,6.0,128,0.7721283733844757,128,-1.0288236737251282,128,-0.45948362350463867,128
noisy,250,5,11,0.4436423182487488,128,11.893794059753418,128,0.6607663333415985,128,0.16124039143323898,128,0.8387596309185028,128,0.4913734048604965,128,0.06098183989524841,128,0.7871021330356598,128,18.0,128,1.0,128,0.0,128,6.0,128,0.7779605090618134,128,0.11931310966610909,128,0.10319468379020691,128
noisy,250,6,0,0.310062050819397,128,8.121784687042236,128,0.45121026039123535,128,0.368398979306221,128,0.6316009759902954,128,0.29820768535137177,128,-0.14617681503295898,128,0.9242161810398102,128,1.0,128,1.0,128,0.0,128,18.0,128,0.4519037902355194,128,-1.1308683156967163,128,-0.23259663581848145,128
noisy,250,6,1,0.25772103667259216,128,7.761458396911621,128,0.4311921298503876,128,0.361649826169014,128,0.6383501887321472,128,0.22626669704914093,128,-0.13942760229110718,128,0.9664840698242188,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5171190500259399,128,-1.7092055678367615,128,-0.7575508654117584,128
noisy,250,6,2,0.2743474841117859,128,6.36588454246521,128,0.3536602556705475,128,0.5726579427719116,128,0.4273420125246048,128,0.21941454708576202,128,-0.3504357784986496,128,0.820438802242279,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5627920031547546,128,-1.8068189024925232,128,-0.42916034162044525,128
noisy,250,6,3,0.27180273830890656,128,7.299753665924072,128,0.40554186701774597,128,0.36883193254470825,128,0.6311680674552917,128,0.18889988958835602,128,-0.14660972356796265,128,0.9484741985797882,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5828482210636139,128,-1.4443472623825073,128,-0.7961360216140747,128
noisy,250,6,4,0.25893376767635345,128,5.380037307739258,128,0.29889096319675446,128,0.5503833591938019,128,0.4496166706085205,128,0.08233316242694855,128,-0.3281611204147339,128,0.8439626395702362,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5986415445804596,128,-1.6871858835220337,128,-0.868312418460846,128
noisy,250,6,5,0.2550712376832962,128,8.738760471343994,128,0.485486701130867,128,0.306438684463501,128,0.693561315536499,128,0.3134508281946182,128,-0.08421647548675537,128,0.9772249162197113,128,1.0,128,1.0,128,0.0,128,18.0,128,0.6173759996891022,128,-1.2547169923782349,128,-0.3831850588321686,128
noisy,250,6,6,0.23192428797483444,128,9.630582332611084,128,0.535032331943512,128,0.2279645800590515,128,0.7720354199409485,128,0.3454490005970001,128,-0.005742371082305908,128,0.9888300597667694,128,14.0,128,1.0,128,0.0,128,9.0,128,0.4443085938692093,128,-0.1765478476881981,128,0.064925666898489,128
noisy,250,6,7,0.3033000975847244,128,7.950319766998291,128,0.44168443977832794,128,0.4012695550918579,128,0.5987304151058197,128,0.28895649313926697,128,-0.1790473759174347,128,0.9051612317562103,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5083549618721008,128,-1.0867208242416382,128,-0.3053395599126816,128
noisy,250,6,8,0.25265464186668396,128,6.517509698867798,128,0.36208386719226837,128,0.4887446165084839,128,0.5112553536891937,128,0.16499745100736618,128,-0.26652243733406067,128,0.8817225992679596,128,1.0,128,1.0,128,0.0,128,18.0,128,0.4784327894449234,128,-1.5966638326644897,128,-0.7188715934753418,128
noisy,250,6,9,0.3248725086450577,128,8.173781871795654,128,0.45409899950027466,128,0.38380785286426544,128,0.6161921322345734,128,0.2898727208375931,128,-0.16158565878868103,128,0.859096348285675,128,1.0,128,1.0,128,0.0,128,6.0,128,0.4660986065864563,128,-0.9322414100170135,128,-0.2308252528309822,128
noisy,250,6,10,0.34625372290611267,128,8.616352081298828,128,0.47868622839450836,128,0.3083578795194626,128,0.691642165184021,128,0.2791455239057541,128,-0.0861356258392334,128,0.94898521900177,128,4.0,128,1.0,128,0.0,128,18.0,128,0.49840889871120453,128,-0.989531397819519,128,-0.3825402557849884,128
noisy,250,6,11,0.5286009311676025,128,11.131491661071777,128,0.6184161901473999,128,0.15451907366514206,128,0.8454809486865997,128,0.44052739441394806,128,0.06770315766334534,128,0.7928144037723541,128,18.0,128,0.0,128,0.0,128,6.0,128,0.836961418390274,128,0.09077820926904678,128,0.07899713143706322,128
noisy,250,7,0,0.47544850409030914,128,12.186038494110107,128,0.6770021617412567,128,0.12844882160425186,128,0.8715512156486511,128,0.5122130513191223,128,0.09377342462539673,128,0.7016735672950745,128,18.0,128,1.0,128,0.0,128,6.0,128,0.7723873257637024,128,0.12006479129195213,128,0.04367313161492348,128
noisy,250,7,1,0.16577555984258652,128,4.182843446731567,128,0.2323801890015602,128,0.6712420880794525,128,0.3287578672170639,128,0.03724322468042374,128,-0.4490199238061905,128,0.7740513682365417,128,1.0,128,1.0,128,0.0,128,18.0,128,0.6090694665908813,128,-1.750773847103119,128,-0.9472244083881378,128
noisy,250,7,2,0.32839009165763855,128,9.077041625976562,128,0.5042800903320312,128,0.31313610076904297,128,0.686863899230957,128,0.3324330449104309,128,-0.09091389179229736,128,0.9476806223392487,128,1.0,128,1.0,128,0.0,128,9.0,128,0.43161462247371674,128,-0.6882228851318359,128,-0.009087106911465526,128
noisy,250,7,3,0.519960343837738,128,9.149186611175537,128,0.5082881450653076,128,0.3071482479572296,128,0.6928517818450928,128,0.3225093483924866,128,-0.08492600917816162,128,0.750572681427002,128,1.0,128,0.5555555820465088,128,0.3529411852359772,128,6.0,128,0.6785306930541992,128,-0.45911093056201935,128,-0.16585034877061844,128
noisy,250,7,4,0.3018619269132614,128,7.458100318908691,128,0.4143389165401459,128,0.4709024429321289,128,0.5290975570678711,128,0.26352061331272125,128,-0.2486802339553833,128,0.8310888111591339,128,1.0,128,1.0,128,0.0,128,18.0,128,0.44689513742923737,128,-1.1482067108154297,128,-0.23202469944953918,128
noisy,250,7,5,0.28515520691871643,128,7.233453273773193,128,0.40185852348804474,128,0.35375601053237915,128,0.6462439596652985,128,0.16065244376659393,128,-0.13153383135795593,128,0.9259870052337646,128,3.0,128,1.0,128,0.0,128,18.0,128,0.5102609992027283,128,-1.1542627215385437,128,-0.6978438794612885,128
noisy,250,7,6,0.24997693300247192,128,7.386466026306152,128,0.4103592187166214,128,0.3972075879573822,128,0.6027924716472626,128,0.21415386348962784,128,-0.17498531937599182,128,0.9385030269622803,128,1.0,128,1.0,128,0.0,128,18.0,128,0.42651891708374023,128,-1.4794065952301025,128,-0.6202985048294067,128
noisy,250,7,7,0.18122732639312744,128,4.263515472412109,128,0.2368619740009308,128,0.7086347043514252,128,0.29136526584625244,128,0.08829614147543907,128,-0.48641252517700195,128,0.7290050089359283,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5027737021446228,128,-1.9046543836593628,128,-0.7683782279491425,128
noisy,250,7,8,0.6765574812889099,128,11.822240352630615,128,0.6567911505699158,128,0.03598184883594513,128,0.9640181660652161,128,0.40741410851478577,128,0.18624037504196167,128,0.803954154253006,128,17.0,128,1.0,128,0.0,128,6.0,128,0.6886824071407318,128,1.5835897326469421,128,0.5310763120651245,128
noisy,250,7,9,0.31684763729572296,128,8.197003364562988,128,0.455389067530632,128,0.32942312955856323,128,0.6705768406391144,128,0.2522418797016144,128,-0.10720095038414001,128,0.9529646039009094,128,1.0,128,1.0,128,0.0,128,9.0,128,0.41255249083042145,128,-1.1352883577346802,128,-0.47381754219532013,128
noisy,250,7,10,0.2512785643339157,128,8.954477787017822,128,0.4974709749221802,128,0.2804083675146103,128,0.7195916175842285,128,0.31126877665519714,128,-0.05818617343902588,128,0.9871097505092621,128,1.0,128,1.0,128,0.0,128,9.0,128,0.43975311517715454,128,-1.1886193752288818,128,-0.38901518285274506,128
noisy,250,7,11,0.2513221502304077,128,7.183507919311523,128,0.39908377826213837,128,0.4117194414138794,128,0.5882805585861206,128,0.20735382288694382,128,-0.1894972324371338,128,0.9506515860557556,128,1.0,128,1.0,128,0.0,128,18.0,128,0.4919808655977249,128,-1.7610141038894653,128,-0.7831758558750153,128
noisy,250,8,0,0.36888647079467773,128,6.8454108238220215,128,0.3803005963563919,128,0.4778797775506973,128,0.5221202373504639,128,0.22443487495183945,128,-0.2556575536727905,128,0.8084567785263062,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5692636668682098,128,-1.2533282041549683,128,-0.40961891412734985,128
noisy,250,8,1,0.18976332247257233,128,4.977554082870483,128,0.27653078734874725,128,0.6635092496871948,128,0.33649076521396637,128,0.12721338868141174,128,-0.441287025809288,128,0.7488188147544861,128,1.0,128,1.0,128,0.0,128,18.0,128,0.507506400346756,128,-1.7364792227745056,128,-0.5344475209712982,128
noisy,250,8,2,0.3480137139558792,128,10.429771423339844,128,0.5794317424297333,128,0.2306436449289322,128,0.769356369972229,128,0.40181201696395874,128,-0.00842142105102539,128,0.9187373518943787,128,1.0,128,1.0,128,0.0,128,18.0,128,0.44080299139022827,128,0.11185707151889801,128,0.3610582500696182,128
noisy,250,8,3,0.3661528080701828,128,6.161354064941406,128,0.3422974497079849,128,0.5977374911308289,128,0.40226250886917114,128,0.2143971174955368,128,-0.37551528215408325,128,0.6932525038719177,128,1.0,128,1.0,128,0.0,128,18.0,128,0.4856523275375366,128,-1.2756555080413818,128,-0.2544769197702408,128
noisy,250,8,4,0.40018515288829803,128,8.202739238739014,128,0.45570774376392365,128,0.4557967483997345,128,0.5442032516002655,128,0.3476210981607437,128,-0.2335745394229889,128,0.7558622360229492,128,1.0,128,1.0,128,0.0,128,18.0,128,0.6361359059810638,128,-1.1158198118209839,128,-0.05857226811349392,128
noisy,250,8,5,0.39241838455200195,128,9.795957565307617,128,0.5442198812961578,128,0.30065007507801056,128,0.6993499100208282,128,0.38578957319259644,128,-0.07842788100242615,128,0.6742621064186096,128,3.0,128,0.9444444179534912,128,0.11764705926179886,128,6.0,128,0.621685802936554,128,-0.40832091867923737,128,-0.14439784735441208,128
noisy,250,8,6,0.41308529675006866,128,10.799209594726562,128,0.5999560952186584,128,0.14741291105747223,128,0.8525870442390442,128,0.41936787962913513,128,0.0748092532157898,128,0.972258448600769,128,16.0,128,1.0,128,0.0,128,18.0,128,0.4974023997783661,128,1.1940231323242188,128,0.6731642186641693,128
noisy,250,8,7,0.1767694652080536,128,4.642235279083252,128,0.25790195167064667,128,0.7068983614444733,128,0.29310163855552673,128,0.1214745081961155,128,-0.48467615246772766,128,0.7713599801063538,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5990368723869324,128,-2.0923045873641968,128,-0.658037930727005,128
noisy,250,8,8,0.18752866238355637,128,6.632032632827759,128,0.3684462606906891,128,0.45831215381622314,128,0.5416878759860992,128,0.18101146072149277,128,-0.23608991503715515,128,0.921393632888794,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5610752701759338,128,-1.8592069745063782,128,-0.8391590416431427,128
noisy,250,8,9,0.25182095170021057,128,7.497146844863892,128,0.41650815308094025,128,0.4145987033843994,128,0.585401326417923,128,0.23369598388671875,128,-0.19237646460533142,128,0.9364396035671234,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5731357634067535,128,-1.6119349002838135,128,-0.5777263343334198,128
noisy,250,8,10,0.41127727925777435,128,7.919376611709595,128,0.4399653673171997,128,0.4629591703414917,128,0.5370407998561859,128,0.3354916572570801,128,-0.24073699116706848,128,0.7608305513858795,128,1.0,128,1.0,128,0.0,128,18.0,128,0.6181136965751648,128,-1.0859689712524414,128,-0.12607859075069427,128
noisy,250,8,11,0.31056542694568634,128,4.195901155471802,128,0.2331056222319603,128,0.653241902589798,128,0.34675808250904083,128,0.05355120822787285,128,-0.43101970851421356,128,0.620900571346283,128,1.0,128,1.0,128,0.0,128,6.0,128,0.37883827090263367,128,-1.159075915813446,128,-0.578602135181427,128
noisy,250,9,0,0.343226358294487,128,7.894111394882202,128,0.43856173753738403,128,0.43377427756786346,128,0.5662257373332977,128,0.28128497302532196,128,-0.21155205368995667,128,0.8879717886447906,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5636389851570129,128,-1.391103744506836,128,-0.2540884166955948,128
noisy,250,9,1,0.35832829773426056,128,8.638498783111572,128,0.47991660237312317,128,0.32017891108989716,128,0.6798211336135864,128,0.3023224025964737,128,-0.09795665740966797,128,0.9470437467098236,128,1.0,128,1.0,128,0.0,128,18.0,128,0.4290163367986679,128,-1.0241771340370178,128,-0.24572107940912247,128
noisy,250,9,2,0.35068410634994507,128,9.362895965576172,128,0.5201608836650848,128,0.2648925930261612,128,0.7351073920726776,128,0.3405534476041794,128,-0.04267039895057678,128,0.9674326181411743,128,7.5,128,1.0,128,0.0,128,18.0,128,0.4524505138397217,128,-0.6525736153125763,128,-0.05542977899312973,128
noisy,250,9,3,0.522279679775238,128,7.964439153671265,128,0.4424688518047333,128,0.40140388906002045,128,0.5985960960388184,128,0.2578849494457245,128,-0.17918169498443604,128,0.8372952342033386,128,2.0,128,1.0,128,0.0,128,18.0,128,0.5281669497489929,128,-0.9129161238670349,128,-0.26795656979084015,128
noisy,250,9,4,0.4584483653306961,128,11.825750827789307,128,0.6569861471652985,128,0.2044180929660797,128,0.7955818772315979,128,0.5430358648300171,128,0.017804086208343506,128,0.654609739780426,128,18.0,128,0.8888888955116272,128,0.11764705926179886,128,6.0,128,0.6415475904941559,128,-0.17350057512521744,128,-0.022540898993611336,128
noisy,250,9,5,0.30516815185546875,128,8.396447658538818,128,0.46646931767463684,128,0.29449236392974854,128,0.7055076360702515,128,0.24668309092521667,128,-0.07227015495300293,128,0.9828719198703766,128,1.0,128,1.0,128,0.0,128,9.0,128,0.4165700674057007,128,-1.271655559539795,128,-0.7074842751026154,128
noisy,250,9,6,0.4925296902656555,128,8.47654390335083,128,0.47091910243034363,128,0.3320120722055435,128,0.6679879426956177,128,0.3343011885881424,128,-0.10978984832763672,128,0.8900355398654938,128,2.0,128,1.0,128,0.0,128,18.0,128,0.5330763757228851,128,-0.9732987582683563,128,-0.17022741585969925,128
noisy,250,9,7,0.22515050321817398,128,6.237349510192871,128,0.346519410610199,128,0.5256468057632446,128,0.47435319423675537,128,0.17757993191480637,128,-0.303424596786499,128,0.8956531882286072,128,1.0,128,1.0,128,0.0,128,18.0,128,0.6116226315498352,128,-1.9902263283729553,128,-0.744806557893753,128
noisy,250,9,8,0.3000728636980057,128,7.190109968185425,128,0.39945055544376373,128,0.3815864324569702,128,0.6184135377407074,128,0.18344398587942123,128,-0.159364253282547,128,0.8083681762218475,128,1.0,128,1.0,128,0.0,128,6.0,128,0.46985282003879547,128,-0.5442977845668793,128,-0.38436412811279297,128
noisy,250,9,9,0.3829190582036972,128,6.638931751251221,128,0.36882954835891724,128,0.5121755599975586,128,0.4878244251012802,128,0.2031165361404419,128,-0.2899533659219742,128,0.807803601026535,128,1.0,128,1.0,128,0.0,128,9.0,128,0.3754733055830002,128,-1.2301132678985596,128,-0.3513030558824539,128
noisy,250,9,10,0.28885987401008606,128,7.333892107009888,128,0.4074384421110153,128,0.4630449265241623,128,0.5369550585746765,128,0.24933043122291565,128,-0.24082273244857788,128,0.9128769636154175,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5373901724815369,128,-1.7336801886558533,128,-0.47175052762031555,128
noisy,250,9,11,0.33015650510787964,128,9.1644926071167,128,0.5091384947299957,128,0.21778537333011627,128,0.7822146117687225,128,0.30939264595508575,128,0.00443682074546814,128,0.979004830121994,128,7.0,128,1.0,128,0.0,128,9.0,128,0.44224315881729126,128,-0.04092048853635788,128,-0.21496401727199554,128
noisy,250,10,0,0.3175771236419678,128,7.050427436828613,128,0.3916904181241989,128,0.4391786456108093,128,0.5608213245868683,128,0.17965947836637497,128,-0.2169564664363861,128,0.8720967471599579,128,1.0,128,1.0,128,0.0,128,9.0,128,0.4137191027402878,128,-1.3291205167770386,128,-0.5169900953769684,128
noisy,250,10,1,0.38239786028862,128,7.192255735397339,128,0.3995697647333145,128,0.4091096371412277,128,0.5908903479576111,128,0.21080022305250168,128,-0.1868874430656433,128,0.8836879432201385,128,1.0,128,1.0,128,0.0,128,18.0,128,0.438031330704689,128,-1.2683857083320618,128,-0.5250750184059143,128
noisy,250,10,2,0.24745255708694458,128,7.106010913848877,128,0.39477838575839996,128,0.4264746159315109,128,0.5735253691673279,128,0.20723909884691238,128,-0.2042524218559265,128,0.9048567712306976,128,1.0,128,1.0,128,0.0,128,18.0,128,0.4054071456193924,128,-1.4074109196662903,128,-0.5893461406230927,128
noisy,250,10,3,0.2831369787454605,128,6.715065240859985,128,0.3730591833591461,128,0.4970768541097641,128,0.5029231607913971,128,0.2334171012043953,128,-0.2748546302318573,128,0.8585335612297058,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5492455959320068,128,-1.4901753664016724,128,-0.4023291915655136,128
noisy,250,10,4,0.3170097768306732,128,8.752016067504883,128,0.48622311651706696,128,0.28004884719848633,128,0.7199511528015137,128,0.29393184185028076,128,-0.05782663822174072,128,0.9695830047130585,128,4.0,128,1.0,128,0.0,128,18.0,128,0.4296768605709076,128,-0.8957422077655792,128,-0.36167679727077484,128
noisy,250,10,5,0.3286694288253784,128,8.22900104522705,128,0.45716673135757446,128,0.30637408792972565,128,0.6936259567737579,128,0.23789486289024353,128,-0.08415183424949646,128,0.9089208841323853,128,4.0,128,1.0,128,0.0,128,18.0,128,0.4390818625688553,128,-0.7716966867446899,128,-0.3993636667728424,128
noisy,250,10,6,0.2674180865287781,128,7.147423267364502,128,0.39707906544208527,128,0.4909418672323227,128,0.5090581178665161,128,0.2682795375585556,128,-0.2687196731567383,128,0.8723545968532562,128,1.0,128,1.0,128,0.0,128,18.0,128,0.7543639838695526,128,-1.5568019151687622,128,-0.3856980800628662,128
noisy,250,10,7,0.29979467391967773,128,9.009429931640625,128,0.5005238950252533,128,0.3094540536403656,128,0.6905459463596344,128,0.34194163978099823,128,-0.08723184466362,128,0.9682743549346924,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5568069219589233,128,-1.182337999343872,128,-0.21865787357091904,128
noisy,250,10,8,0.3676200807094574,128,10.483065605163574,128,0.582392543554306,128,0.2596690058708191,128,0.7403309345245361,128,0.45818738639354706,128,-0.03744685649871826,128,0.9204733073711395,128,16.0,128,1.0,128,0.0,128,18.0,128,0.6007014214992523,128,-0.38032710552215576,128,0.3177133947610855,128
noisy,250,10,9,0.3276783227920532,128,10.075810432434082,128,0.5597672462463379,128,0.3206139802932739,128,0.6793860495090485,128,0.4527524560689926,128,-0.09839174151420593,128,0.827557235956192,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5682855248451233,128,-0.6796731948852539,128,0.08978193253278732,128
noisy,250,10,10,0.36005544662475586,128,7.864526987075806,128,0.436918169260025,128,0.3898368775844574,128,0.6101631224155426,128,0.2361416593194008,128,-0.1676146686077118,128,0.8711635172367096,128,2.0,128,1.0,128,0.0,128,18.0,128,0.4625238627195358,128,-1.1198639869689941,128,-0.368868812918663,128
noisy,250,10,11,0.2442554533481598,128,6.131530046463013,128,0.3406405597925186,128,0.5509045422077179,128,0.4490954726934433,128,0.1786668375134468,128,-0.3286823183298111,128,0.8610965013504028,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5003324300050735,128,-1.8722791075706482,128,-0.6352008879184723,128
noisy,250,11,0,0.41007469594478607,128,7.839295148849487,128,0.4355164021253586,128,0.3156297206878662,128,0.6843702495098114,128,0.22124826163053513,128,-0.093407541513443,128,0.9185397922992706,128,4.0,128,1.0,128,0.0,128,18.0,128,0.41570888459682465,128,-0.8505442142486572,128,-0.5221659541130066,128
noisy,250,11,1,0.4113240987062454,128,7.423642158508301,128,0.41242456436157227,128,0.3508113622665405,128,0.6491886377334595,128,0.1664438247680664,128,-0.12858915328979492,128,0.928303062915802,128,2.0,128,1.0,128,0.0,128,18.0,128,0.44386717677116394,128,-1.0717050433158875,128,-0.6454668045043945,128
noisy,250,11,2,0.27544865012168884,128,6.862126350402832,128,0.3812292516231537,128,0.487485870718956,128,0.5125141441822052,128,0.22715511918067932,128,-0.2652636468410492,128,0.8683005571365356,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5536988079547882,128,-1.5555717945098877,128,-0.48954106867313385,128
noisy,250,11,3,0.29152193665504456,128,6.332252264022827,128,0.35179178416728973,128,0.5308074653148651,128,0.4691925197839737,128,0.17469901591539383,128,-0.3085852712392807,128,0.8155389428138733,128,1.0,128,1.0,128,0.0,128,9.0,128,0.3668445497751236,128,-1.333409607410431,128,-0.4497047960758209,128
noisy,250,11,4,0.2380138710141182,128,6.869508504867554,128,0.38163936138153076,128,0.5083734095096588,128,0.4916266202926636,128,0.2399512529373169,128,-0.2861511707305908,128,0.843218982219696,128,1.0,128,1.0,128,0.0,128,18.0,128,0.5616441965103149,128,-1.480836272239685,128,-0.3916458487510681,128
noisy,250,11,5,0.2710920423269272,128,6.599212884902954,128,0.3666229397058487,128,0.46282075345516205,128,0.5371792316436768,128,0.17460138350725174,128,-0.24059855937957764,128,0.9109548330307007,128,1.0,128,1.0,128,0.0,128,18.0,128,0.49771031737327576,128,-1.709180772304535,128,-0.7057429254055023,128
noisy,250,11,6,0.3386872112751007,128,8.310790538787842,128,0.4617105722427368,128,0.3031952381134033,128,0.6968047320842743,128,0.25070279836654663,128,-0.0809730589389801,128,0.9212910234928131,128,3.0,128,1.0,128,0.0,128,18.0,128,0.39485469460487366,128,-0.852191835641861,128,-0.36766867339611053,128
noisy,250,11,7,0.3643859624862671,128,8.21711778640747,128,0.45650655031204224,128,0.31174977123737335,128,0.6882502138614655,128,0.24232114106416702,128,-0.08952757716178894,128,0.9673823714256287,128,2.0,128,1.0,128,0.0,128,9.0,128,0.38569362461566925,128,-1.2065890431404114,128,-0.6282437145709991,128
noisy,250,11,8,0.3024226874113083,128,7.8926637172698975,128,0.43848131597042084,128,0.3804844319820404,128,0.6195155680179596,128,0.26322492957115173,128,-0.1582622230052948,128,0.9265124201774597,128,1.0,128,1.0,128,0.0,128,9.0,128,0.40004731714725494,128,-1.1944986581802368,128,-0.36517615616321564,128
noisy,250,11,9,0.47438305616378784,128,7.524853944778442,128,0.4180474430322647,128,0.4268331080675125,128,0.5731668472290039,128,0.25138938426971436,128,-0.2046109437942505,128,0.830718457698822,128,1.0,128,0.8888888955116272,128,0.11764705926179886,128,6.0,128,0.4779922068119049,128,-0.933623194694519,128,-0.288886234164238,128
noisy,250,11,10,0.33586493134498596,128,9.629907131195068,128,0.5349948406219482,128,0.2517892122268677,128,0.7482107281684875,128,0.372894287109375,128,-0.029567062854766846,128,0.9680597186088562,128,14.0,128,1.0,128,0.0,128,18.0,128,0.44749657809734344,128,-0.5287800431251526,128,0.06020091846585274,128
