method,subject_consistency,background_consistency,temporal_flickering,motion_smoothness,overall_consistency,dynamic_degree,aesthetic_quality,imaging_quality,temporal_style
sf_native,0.9699402068276215,0.9629510284550681,0.9770460841172288,0.9841496850718131,0.21199018153868868,1.0,0.5635582161329997,0.6761482789545166,0.21199018153868868
all_recent,0.9708734890707819,0.9624592257379196,0.9689475668782941,0.9829488694775883,0.219434649006962,1.0,0.571626914331379,0.6856820754064248,0.219434649006962
pf_native,0.9753443697168271,0.9661794437509506,0.9713102194934093,0.9844316424921511,0.232858512395372,1.0,0.6074027198599652,0.69287563177074,0.232858512395372
all_coverage_retrieval,0.9707102853925117,0.9618159406208238,0.9690113607254129,0.9837098783897312,0.22499505973925504,1.0,0.5969422281486914,0.6952664443898635,0.22499505973925504
