operator,call_index,layer,head,discovery_gain,validation_gain,validation_ci_lower,validation_ci_upper,validation_win_fraction,validation_sign_p,validation_bh_q,phase_contrast_discovery,phase_contrast_validation,phase_contrast_validation_ci_lower,phase_contrast_validation_ci_upper,phase_contrast_validation_win_fraction,full_budget_fraction,relative_reference_energy,compatible,phase_selective
landmark,1,22,1,-3.059494451663062,-3.1243060577836475,-3.4108654015882065,-2.846539805449004,0.0,1.0,1.0,0.07197786359134782,0.04662569575227472,0.0077558966790933935,0.08677651400340397,0.65625,0.359375,1.194246151447783,False,False
landmark,1,22,2,-3.3082195250327686,-3.247455438866432,-3.526542442782341,-2.958858476714195,0.0,1.0,1.0,-0.15499606551535927,-0.13264455575059844,-0.15159552057566122,-0.11404888313582501,0.0,0.359375,0.5607965625001489,False,False
landmark,1,22,3,-4.164649610383606,-4.094993722542075,-4.349106484691876,-3.755485032575472,0.0,1.0,1.0,-0.017705220240156038,-0.054005154822421755,-0.07753262536058605,-0.029699103323850073,0.1875,0.359375,1.5934150204383135,False,False
landmark,1,22,4,-2.4857554341866788,-2.4302279926236725,-2.6867318603570807,-2.165470391264415,0.0,1.0,1.0,0.060820414027530606,0.06557008609398184,0.03396670383682459,0.09842975134090938,0.78125,0.359375,1.0656835136966956,False,False
landmark,1,22,5,-4.313944255316326,-4.178427725505217,-4.565319417362461,-3.833671588594143,0.0,1.0,1.0,-0.06365572890296489,-0.053171723039042135,-0.07976619961835885,-0.026407384728124938,0.25,0.359375,1.4511192664082218,False,False
landmark,1,22,6,-1.909729051043073,-2.155810794134311,-2.5481004585488156,-1.7326963713648669,0.0,1.0,1.0,0.047443762180893335,0.04038926227075822,0.01852064328885793,0.0624601151596596,0.71875,0.359375,0.3231169997917591,False,False
landmark,1,22,7,-2.062872218941825,-2.0118646416724375,-2.211607047932935,-1.811419160356089,0.0,1.0,1.0,-0.16398315192450447,-0.14716826003706807,-0.17229941036990423,-0.12502020636013136,0.0,0.359375,0.5513053010681291,False,False
landmark,1,22,8,-5.069613183727419,-4.876841861892834,-5.228142483290808,-4.504968991679591,0.0,1.0,1.0,-0.04922790903272666,-0.061327631319333775,-0.0912468981599564,-0.03251634768842934,0.25,0.359375,1.2248335592426018,False,False
landmark,1,22,9,-0.9154675019553433,-1.030168615165646,-1.231393949474791,-0.8179286290970045,0.03125,0.9999999997671694,1.0,0.0146252097406895,0.015795498935014602,-0.0009672895396870577,0.03441857967970184,0.5625,0.359375,0.3185940209169459,False,False
landmark,1,22,10,-3.4128643257433544,-3.481967722840034,-3.7505657796260357,-3.1849131679461817,0.0,1.0,1.0,-0.1035670007860229,-0.073615660609264,-0.10645035082604075,-0.03807917648315512,0.21875,0.359375,0.9343164863033043,False,False
landmark,1,22,11,-2.895177764551592,-2.960589220084756,-3.198500801347605,-2.768461402770141,0.0,1.0,1.0,-0.021437679726978725,-0.057014997787279496,-0.10229742941792845,-0.012397487305801484,0.3125,0.359375,0.8293105920968765,False,False
landmark,1,23,0,-2.9794565600513203,-3.0214566073357485,-3.200593950136144,-2.8435894173659912,0.0,1.0,1.0,-0.10567456309084328,-0.11462475820375269,-0.1334074587432847,-0.09550665846600329,0.0625,0.30078125,0.9967771055500618,False,False
landmark,1,23,1,-5.815678186849552,-5.391019623230422,-5.880929424866822,-4.853808306410561,0.03125,0.9999999997671694,1.0,-0.12738521530044142,-0.10914815933184983,-0.14179125414316737,-0.07626629739803015,0.09375,0.30078125,1.0032228944499382,False,False
landmark,1,23,2,-0.13360074238997843,0.23381464068242325,-0.10464950361008928,0.534986616999654,0.65625,0.055092082591727376,1.0,0.033994138458530776,0.04650224165201916,0.021452527868185203,0.0698653018810762,0.6875,0.30078125,0.36204485039273604,False,False
landmark,1,23,3,-3.7403856869457828,-3.7478694012468448,-3.9864818273436184,-3.523575014780608,0.0,1.0,1.0,-0.06541969994219989,-0.049851348313312935,-0.07361509757454412,-0.025071687381452618,0.1875,0.30078125,0.6533431437543558,False,False
landmark,1,23,4,-3.2902929139816703,-3.234149417485698,-3.4326477907914774,-3.020077687541328,0.0,1.0,1.0,-0.06860952794097677,-0.055649495849030645,-0.09094642536851531,-0.018869477220477427,0.28125,0.30078125,2.871165097081471,False,False
landmark,1,23,5,-2.8762645375175913,-2.9657926391858656,-3.3843664031196683,-2.5537720511355966,0.0,1.0,1.0,-0.02418619219866304,-0.026922549634676683,-0.05231848765485868,-0.003628757663414158,0.4375,0.30078125,0.2648880489684434,False,False
landmark,1,23,6,-2.194208964559075,-2.2528087643134755,-2.524479082250712,-1.9333926596523243,0.03125,0.9999999997671694,1.0,-0.02709363284207776,-0.010099128298744441,-0.030731659212886075,0.01103549331703495,0.4375,0.30078125,1.8081493885064759,False,False
landmark,1,23,7,-3.7990963910149276,-3.5624102699826095,-3.790627256503678,-3.3330334284757526,0.0,1.0,1.0,-0.04545751687836319,-0.04044571180024102,-0.06169705602204849,-0.014296992387548398,0.15625,0.30078125,1.9446160548821867,False,False
landmark,1,23,8,-2.7546081229118524,-2.65917309217198,-2.8595622556347133,-2.4393626545694045,0.0,1.0,1.0,-0.0670442850583579,-0.05413716328993486,-0.07900293600061925,-0.029625878394555924,0.25,0.30078125,2.55637041041813,False,False
landmark,1,23,9,-4.587362478890441,-4.339415504821943,-4.73970219899381,-3.9450308976488304,0.0,1.0,1.0,-0.04649487448136266,-0.04460671280330311,-0.07951251978725576,-0.009209137180930003,0.25,0.30078125,0.8129377166739219,False,False
landmark,1,23,10,-4.432432660327945,-3.5242231199928082,-4.414192670132648,-2.5881280023912323,0.09375,0.9999998768325895,1.0,0.054541907989734996,0.025048516408487875,-0.032824071292774586,0.08461471025358579,0.5,0.30078125,3.0988135959834744,False,False
landmark,1,23,11,-4.5554388677535815,-4.333562417659585,-4.571711016653987,-4.090139513986951,0.0,1.0,1.0,-0.09061061095727138,-0.06503435250198562,-0.09108360192992708,-0.036455649754420276,0.1875,0.30078125,0.5756001871672035,False,False
landmark,1,24,0,-4.999885293926417,-4.7639512785082285,-5.116830848152567,-4.421280366389789,0.0,1.0,1.0,-0.09958331918633362,-0.07378535651272856,-0.10683055427974043,-0.03730552155123147,0.28125,0.38932291666666663,3.040283268943182,False,False
landmark,1,24,1,-4.924227658519163,-4.588316408867472,-4.855782199977217,-4.31471165931052,0.0,1.0,1.0,-0.06214640595797365,-0.07330361933969268,-0.10319144805606088,-0.04511892906528467,0.15625,0.38932291666666663,3.5875904079520815,False,False
landmark,1,24,2,-3.7729526487098584,-3.7660961535561173,-4.00110343008747,-3.544005435984718,0.0,1.0,1.0,-0.014843831006867186,-0.03421612277738113,-0.07584659555587776,0.005549450087889064,0.375,0.38932291666666663,2.488612775726269,False,False
landmark,1,24,3,-1.207156094759017,-1.2029727951527158,-1.5008451063874322,-0.8738104711535482,0.09375,0.9999998768325895,1.0,0.08986585367897623,0.08981470964837168,0.07090870969004073,0.11046185563780843,0.96875,0.38932291666666663,0.7554602918290811,False,False
landmark,1,24,4,-1.7316660375919022,-1.6727393503514207,-1.8406341937266542,-1.5057671515556974,0.0,1.0,1.0,-0.001283033345406778,-0.002747850518872271,-0.016324063860044067,0.009962337503823984,0.46875,0.38932291666666663,0.5500278937067276,False,False
landmark,1,24,5,-3.803906699699104,-3.8316283816055776,-4.1709534763637475,-3.489533714122166,0.0,1.0,1.0,-0.1575704505548673,-0.15002896471292876,-0.1775429357009062,-0.12316638006171896,0.03125,0.38932291666666663,0.45427874583092054,False,False
landmark,1,24,6,-4.540511238257821,-4.298180761508634,-4.8182117560091955,-3.780124169196321,0.0,1.0,1.0,-0.049269688046486196,-0.03341294576006167,-0.06570070616512885,-0.0011579131712419347,0.3125,0.38932291666666663,1.2445397081709189,False,False
landmark,1,24,7,-5.592821472141225,-5.062032365808066,-5.47327223747843,-4.660084365895901,0.0,1.0,1.0,-0.05623143825550124,-0.05472141267943227,-0.09048864453821767,-0.019445720639941894,0.25,0.38932291666666663,3.7216211930060745,False,False
landmark,1,24,8,-3.8716547337675,-3.741782042419824,-4.20693384413823,-3.2566148311877106,0.03125,0.9999999997671694,1.0,-0.11595433453879991,-0.10390221761276403,-0.14181761491269287,-0.06705523920785328,0.21875,0.38932291666666663,0.47834440276201334,False,False
landmark,1,24,9,-2.7155506250684818,-2.62852830107801,-2.9181057682088363,-2.359165354039161,0.0,1.0,1.0,0.030578182948496346,0.025335063093174882,-0.004852434811205646,0.05791749662942999,0.625,0.38932291666666663,0.6928474254241791,False,False
landmark,1,24,10,-3.354504731705952,-3.5102515679995854,-3.9139042720944266,-3.0486686106828977,0.03125,0.9999999997671694,1.0,-0.031057436028445854,-0.056220960493538925,-0.08276649550214844,-0.02941902622533534,0.28125,0.38932291666666663,0.3874105178670167,False,False
landmark,1,24,11,-5.026206457094316,-4.662880983761287,-5.113985898871293,-4.196260766561632,0.0,1.0,1.0,-0.0691664389274047,-0.06464492850975015,-0.0874826742456271,-0.04156898127868232,0.21875,0.38932291666666663,2.0508811029325025,False,False
landmark,1,25,0,-2.8113866618141823,-2.6977187652997037,-2.9552089368177357,-2.44929959973159,0.0,1.0,1.0,-0.013531102306734929,-0.023287675470005625,-0.03885347124770614,-0.006085504581352331,0.28125,0.4088541666666667,1.5241092064042854,False,False
landmark,1,25,1,-4.380049428179483,-4.047750833689761,-4.3495819402367335,-3.7610720093265977,0.0,1.0,1.0,-0.03323744486510887,-0.06552223072061218,-0.09292574916546124,-0.037215232468532734,0.21875,0.4088541666666667,0.7729823417475512,False,False
landmark,1,25,2,-4.1403076444859295,-4.088981222344165,-4.379989139842662,-3.8213774121161097,0.0,1.0,1.0,-0.07669667996598453,-0.10218661661332865,-0.13880382084585996,-0.06784901570401607,0.125,0.4088541666666667,0.8415784628018086,False,False
landmark,1,25,3,-3.516281804540473,-3.4387738705310866,-3.7518479333115047,-3.13238927452663,0.0,1.0,1.0,-0.0008744747595213695,-0.035903621037690764,-0.07383750526808196,0.005234651715365062,0.28125,0.4088541666666667,1.1584215371981914,False,False
landmark,1,25,4,-2.842718474873066,-2.865337815173267,-3.2101258619047517,-2.5321899450685645,0.0,1.0,1.0,-0.08773635706489671,-0.06955523343233565,-0.09350723358802145,-0.04625293069071373,0.15625,0.4088541666666667,1.2327448642731669,False,False
landmark,1,25,5,-1.3546017154890475,-1.3440074897808674,-1.5510263138052982,-1.106217777803046,0.0,1.0,1.0,0.11063360357595015,0.1249433155544106,0.09905952183194229,0.15405613969967488,0.9375,0.4088541666666667,0.4566479856645526,False,False
landmark,1,25,6,-3.6090531237235552,-3.4692070066297402,-3.7656635763621105,-3.1594093439782074,0.0,1.0,1.0,-0.2080683993275887,-0.17654358532505107,-0.21631787712580008,-0.13934159390907114,0.03125,0.4088541666666667,0.463016848299235,False,False
landmark,1,25,7,-1.4631930307160725,-0.9878292168871154,-1.7212248680643358,-0.13207679523830948,0.4375,0.8114572062622756,1.0,0.05158854188066603,0.027185984159660337,-0.020627184863526236,0.0875200727186986,0.46875,0.4088541666666667,0.7945649704307188,False,False
landmark,1,25,8,-3.1567558108718257,-3.239861437298051,-3.540098685682318,-2.912436448166034,0.0,1.0,1.0,-0.027798549286303462,-0.0076573427204635405,-0.03947366163567699,0.02222157457560396,0.4375,0.4088541666666667,1.8497608640974632,False,False
landmark,1,25,9,-2.622176294493713,-2.5275372155366345,-2.7850044409039514,-2.278370346050316,0.0,1.0,1.0,-0.023271389772211475,-0.023789157841903434,-0.0709819719702264,0.02399662074901562,0.40625,0.4088541666666667,0.6626242308657972,False,False
landmark,1,25,10,-2.10190944385013,-2.045288240968995,-2.2968528793343204,-1.8143696829496032,0.0,1.0,1.0,0.0020292806451564435,0.00018862834563762587,-0.011688619651152813,0.01287919214840349,0.5,0.4088541666666667,1.5368830676000755,False,False
landmark,1,25,11,-3.868619079727212,-3.7173212265497404,-4.104353534229149,-3.3246731004433565,0.0,1.0,1.0,-0.11435450650801118,-0.11347634212870604,-0.14947759513587894,-0.08240448005991774,0.125,0.4088541666666667,1.2295054067781843,False,False
landmark,1,26,0,-1.3584589733068162,-1.3758144616031387,-1.5642880970218334,-1.202886851616204,0.0,1.0,1.0,0.040726649568629175,0.03183310370690917,0.018424719267574538,0.044787616130853115,0.71875,0.421875,0.18778922113036078,False,False
landmark,1,26,1,-3.3767177330649916,-3.457623753435124,-3.76668705803475,-3.1456635243970315,0.0,1.0,1.0,-0.021023236063609417,-0.0027931589422585355,-0.07919833421314704,0.06407616848616646,0.53125,0.421875,0.6355909345864338,False,False
landmark,1,26,2,-5.068862139338767,-4.920122915426688,-5.274716477433714,-4.547648512844224,0.0,1.0,1.0,-0.10050636586386988,-0.12035743104665222,-0.16085282319087446,-0.08038371084972609,0.125,0.421875,1.430724619025461,False,False
landmark,1,26,3,-1.6593786622140065,-1.5956954612494239,-1.788601532216223,-1.39070911722121,0.0,1.0,1.0,0.013370883184382619,0.020964714021755003,0.004781338291620958,0.0367449393613181,0.59375,0.421875,0.22162318501658723,False,False
landmark,1,26,4,-2.183354389042491,-2.1003141800626306,-2.273793762547424,-1.9306558766454447,0.0,1.0,1.0,0.008807459201548847,0.015021720199949254,-0.007172780191491671,0.03612696727083204,0.6875,0.421875,0.43090269588964203,False,False
landmark,1,26,5,-3.227599675187922,-2.9631843247106637,-3.342771156893073,-2.569177577189331,0.0,1.0,1.0,-0.07534997493724194,-0.09218029592871711,-0.1311540827913643,-0.055604610082989454,0.1875,0.421875,1.200905444161062,False,False
landmark,1,26,6,-3.9053496610563547,-3.768716836895905,-4.063730679079627,-3.476592058293181,0.0,1.0,1.0,0.07211060883934606,0.06361799742411967,0.03871146354505743,0.09038326231292135,0.78125,0.421875,0.885669700478399,False,False
landmark,1,26,7,-3.4671990485932715,-3.291377501557726,-3.5216558837050096,-3.0517023976748794,0.0,1.0,1.0,-0.09158551485298992,-0.09606609555083925,-0.1303862488130844,-0.06150590229121039,0.125,0.421875,0.23720539531680984,False,False
landmark,1,26,8,-5.362162055108749,-5.10889401016056,-5.517986507615103,-4.729631581502198,0.0,1.0,1.0,-0.10966413773349465,-0.08987116596700626,-0.13270162381556672,-0.0465269826217981,0.34375,0.421875,1.4535495854392022,False,False
landmark,1,26,9,-3.7868154096247153,-3.652501547871982,-3.9107159826204363,-3.372156864869803,0.0,1.0,1.0,-0.033243323720009155,-0.026064479475406396,-0.05495387282175828,0.002594172588792673,0.40625,0.421875,1.3998935415141691,False,False
landmark,1,26,10,-4.0000771346314306,-3.8749060603488936,-4.518791761087175,-3.2530725673365173,0.0,1.0,1.0,0.11364105534670794,0.10784535735080189,-0.011798181305463527,0.22199764071971995,0.6875,0.421875,4.782782643184702,False,False
landmark,1,26,11,-2.293605790494637,-2.4236029199508002,-2.7523740969796777,-2.1064749670723915,0.0,1.0,1.0,-0.04368170573474842,-0.03952197718336799,-0.05714934814968633,-0.02215958860662007,0.25,0.421875,1.114330299521601,False,False
landmark,1,27,0,-2.6539232684257916,-2.6303284332762535,-2.978586579114477,-2.2680686922015205,0.0,1.0,1.0,0.18509709510393133,0.1657384114970537,0.13760607679949227,0.19049645514873223,0.96875,0.010416666666666668,0.3873576555494425,False,False
landmark,1,27,1,-3.5893176283896624,-3.956213253075176,-4.3536843345201195,-3.5544433391693078,0.0,1.0,1.0,-0.048854204135595033,-0.05236172569017572,-0.06373804357642657,-0.0388427632701117,0.0625,0.010416666666666668,0.42562392422019546,False,False
landmark,1,27,2,-6.825436143092027,-6.5592478428937735,-7.0090424156848,-6.134038486174266,0.0,1.0,1.0,-0.1156061869115284,-0.08258436566145519,-0.149055490012831,-0.013853766082628465,0.3125,0.010416666666666668,4.061806673373624,False,False
landmark,1,27,3,-5.927154675536667,-5.671395826283716,-5.911765948336237,-5.4074981871374375,0.0,1.0,1.0,-0.2476412706286099,-0.25350946197180557,-0.27530130361287314,-0.2330031834329506,0.0,0.010416666666666668,0.6857086717842021,False,False
landmark,1,27,4,-2.5200951514657,-2.224361016335651,-2.4750811668459107,-2.0023107067474593,0.0,1.0,1.0,-0.0532727856286645,-0.0477081012375736,-0.06340956897305446,-0.030852663120168395,0.15625,0.010416666666666668,0.2983910920075207,False,False
landmark,1,27,5,-2.40316762707549,-2.481686218462282,-2.7432855853304123,-2.2214620827393654,0.0,1.0,1.0,-0.07214143714139049,-0.069182111008955,-0.08293384283700783,-0.05555622387205562,0.09375,0.010416666666666668,0.26548595389387186,False,False
landmark,1,27,6,-4.206290001164556,-4.0850027571602165,-4.307428295798773,-3.86286066627523,0.0,1.0,1.0,-0.02522277079308266,-0.035504103059486994,-0.12730536787054683,0.05058769295795512,0.4375,0.010416666666666668,1.4630394497457024,False,False
landmark,1,27,7,-1.623648076582258,-1.7100250535329093,-2.062404154249892,-1.3378768072502152,0.09375,0.9999998768325895,1.0,-0.031515399140895524,-0.048770366972423054,-0.07546449173900004,-0.021120948070659448,0.21875,0.010416666666666668,2.9966605793328767,False,False
landmark,1,27,8,-4.206560053606511,-4.40406281876606,-4.806825331411957,-4.008281914223958,0.0,1.0,1.0,-0.12216424173275672,-0.11588454332092282,-0.1540201434814998,-0.0824446794285768,0.125,0.010416666666666668,1.2565008094382923,False,False
landmark,1,27,9,-4.14302404166283,-4.009229776367601,-4.313121610600025,-3.7006408644258775,0.0,1.0,1.0,-0.158088874501692,-0.13165420516419268,-0.16332396360070883,-0.09667237981736417,0.125,0.010416666666666668,3.274248189831982,False,False
landmark,1,27,10,-3.7506244968068874,-3.62275384053269,-3.8670772979191232,-3.3947401125983236,0.0,1.0,1.0,-0.03804549313933116,0.024919726657176414,-0.031070391275133006,0.08114323723919678,0.5625,0.010416666666666668,0.7434991905617077,False,False
landmark,1,27,11,-3.7320875998808716,-3.7724186641735082,-4.178279299659098,-3.385358362853052,0.0,1.0,1.0,-0.27394683770113754,-0.29349999941801824,-0.3526240398264848,-0.23590211699539157,0.03125,0.010416666666666668,11.042972741231214,False,False
landmark,1,28,0,-13.143894184254691,-13.254227110902184,-13.667610342119652,-12.809125646304365,0.0,1.0,1.0,0.14997226358334206,0.10381574138592253,0.017377832496476987,0.20812322269412892,0.65625,0.0,2.165906491549081,False,False
landmark,1,28,1,-8.226878113234777,-8.237924979617071,-8.541017812705613,-7.956221653889081,0.0,1.0,1.0,-0.22433684816998156,-0.24037842205946902,-0.2956459443861992,-0.19283878415849684,0.0,0.0,2.2183926786317607,False,False
landmark,1,28,2,-5.7549958324439086,-5.688068959230454,-6.413833695390492,-4.8905666254441575,0.0,1.0,1.0,-0.14150618707706147,-0.1319144651236716,-0.1542951726621831,-0.10900731231652129,0.03125,0.0,1.183554064136081,False,False
landmark,1,28,3,-3.596055738334316,-3.7898821841229076,-3.9647552828620847,-3.618136081762632,0.0,1.0,1.0,0.026789411169983325,0.024757303715366774,-0.0011475889455257878,0.050548478998052704,0.625,0.0,0.11023554775391252,False,False
landmark,1,28,4,-4.279329498149533,-4.569682445885706,-4.7676426498197495,-4.344993632450752,0.0,1.0,1.0,-0.1555161493066799,-0.17700072341293163,-0.20352882244000592,-0.14856080535697214,0.0,0.0,0.07793268866536303,False,False
landmark,1,28,5,-3.8017586770612484,-3.8353951737676026,-4.122692173028061,-3.529318692884346,0.0,1.0,1.0,0.020685991807391786,0.019976448121604207,-0.009965521213204475,0.04695636579387666,0.59375,0.0,0.16630611578215249,False,False
landmark,1,28,6,-3.5457337336785226,-3.4933058946851467,-3.771329773267836,-3.2130720582759937,0.0,1.0,1.0,-0.11565138027217398,-0.1064210041493052,-0.14473261016935046,-0.06386287892855454,0.21875,0.0,1.3372465957430701,False,False
landmark,1,28,7,-1.2523769674485121,-1.5740138284520115,-1.8513293054961333,-1.296065045668827,0.0,1.0,1.0,-0.08290441640384247,-0.09877154423724607,-0.11902617171609375,-0.07999305856414192,0.03125,0.0,0.09925925777380938,False,False
landmark,1,28,8,-3.4021755818097166,-3.3606481217315114,-3.64707774022406,-3.1333268095764284,0.0,1.0,1.0,0.0926620667633577,0.07637827237108248,0.04214720334284144,0.10933701890597183,0.90625,0.0,5.107231519097601,False,False
landmark,1,28,9,-5.297815674705648,-5.403797428625344,-5.653932820645038,-5.1637864033439715,0.0,1.0,1.0,-0.16431558689363118,-0.1593936837800065,-0.19293815618759455,-0.12280370155279538,0.0625,0.0,0.8164459358639189,False,False
landmark,1,28,10,-5.041210602460345,-5.225898943981296,-5.511407450678962,-4.944768036783292,0.0,1.0,1.0,-0.16990576351796716,-0.19589882838886125,-0.26214459785489624,-0.13266752851092095,0.1875,0.0,0.380558495515895,False,False
landmark,1,28,11,-3.337332960967454,-3.309361527232495,-3.588972737843971,-3.0367895267830125,0.0,1.0,1.0,0.03572579703416234,0.09980427507828235,0.039775357687476566,0.16043236692502447,0.71875,0.0,3.8795896933689478,False,False
landmark,1,29,0,-8.721428025726423,-8.649253295877367,-9.086210802589138,-8.166533470308357,0.0,1.0,1.0,-0.10876565198738494,-0.0708692885841489,-0.2974963417417927,0.15430406602066582,0.40625,0.0,8.277306827585182,False,False
landmark,1,29,1,-2.964844097413163,-2.932277909369268,-3.135976050985412,-2.721343913180897,0.0,1.0,1.0,-0.0624818828762143,-0.07555885711327162,-0.09850541478005372,-0.053590137013073275,0.15625,0.0,0.5931209448706611,False,False
landmark,1,29,2,-2.79583962644812,-2.606281425254429,-2.929489268200828,-2.270895811034466,0.0,1.0,1.0,0.04637842653782841,0.10818192298375745,0.07486075247656744,0.1438438600750661,0.9375,0.0,3.031048823168273,False,False
landmark,1,29,3,-6.15798292413246,-5.973962729440655,-6.300570826306749,-5.667562188415404,0.0,1.0,1.0,-0.06444954829319349,-0.06568042706245122,-0.08725858173541133,-0.04195590773015581,0.125,0.0,0.9463571759870182,False,False
landmark,1,29,4,-5.270751988165482,-5.047625197089699,-5.238615972426117,-4.86610256841398,0.0,1.0,1.0,-0.26109577167418485,-0.24514355005502356,-0.26713167442031027,-0.2226352915775414,0.0,0.0,1.0536428240129816,False,False
landmark,1,29,5,-3.7552208339699558,-3.769318075474751,-4.001479345652236,-3.4971266359607074,0.0,1.0,1.0,-0.12605769038209852,-0.13436079121553068,-0.1518079179316486,-0.11526219393961955,0.03125,0.0,0.36797248724073023,False,False
landmark,1,29,6,-3.046828159987392,-3.0508189777180093,-3.227349567065565,-2.853494954480356,0.0,1.0,1.0,0.08862719289774343,0.08646737197137686,0.06492496240933904,0.10755268269474794,0.9375,0.0,0.8870187859668461,False,False
landmark,1,29,7,-3.283234733903406,-3.146541113182707,-3.423671475237664,-2.8467687842832676,0.0,1.0,1.0,0.05557991008578801,0.033886378040179244,-0.0006739515101766037,0.06779239062278433,0.6875,0.0,0.7350715701178644,False,False
landmark,1,29,8,-4.893002587619708,-4.923392221362967,-5.340582913501936,-4.531998230274911,0.0,1.0,1.0,0.057674781715491466,0.040909816942281046,0.013561738982726935,0.07151978197835628,0.625,0.0,1.4265966039122981,False,False
landmark,1,29,9,-7.881342485244151,-6.744660850610258,-8.567767037147368,-4.748541800876272,0.15625,0.9999903494026512,1.0,-0.02798333712348069,0.008285683325524363,-0.25425187131101334,0.23742941688724303,0.6875,0.0,8.431201234829384,False,False
landmark,1,29,10,-2.4308185857339586,-2.2524300866312466,-2.549564817185644,-1.9641759731429433,0.0,1.0,1.0,-0.11807638418036713,-0.10814561613351735,-0.13190003803985018,-0.0841496841755226,0.0625,0.0,0.6716748542498648,False,False
landmark,1,29,11,-4.0498664433210845,-4.094366548922879,-4.6135125519083156,-3.6425710362669497,0.0,1.0,1.0,-0.1366111971929524,-0.12961767952614767,-0.1751322094638455,-0.08410403899864018,0.15625,0.0,4.769222697047374,False,False
landmark,2,0,0,-7.480942248956881,-7.314786213623844,-7.583637284034482,-7.027927753068746,0.0,1.0,1.0,-0.09690048250253451,-0.10141385495004013,-0.11520636510276952,-0.08743399486003867,0.0,0.013020833333333334,1.0340848223413632,False,False
landmark,2,0,1,-7.083078131959329,-7.055361751519919,-7.226524165457433,-6.895593380169748,0.0,1.0,1.0,0.007352113809786454,-0.005734393927101122,-0.03039883900616456,0.01927927368811809,0.5,0.013020833333333334,8.000313673970698,False,False
landmark,2,0,2,-2.0235123638037376,-1.9276292474565682,-2.1669787467967185,-1.6625700869774596,0.03125,0.9999999997671694,1.0,0.01818825264797033,0.018218479744634315,0.0038173584024342884,0.03235619313907396,0.6875,0.013020833333333334,0.5808046645543834,False,False
landmark,2,0,3,-2.361666861638864,-2.310859372839025,-2.517195303985228,-2.0938008165067776,0.0,1.0,1.0,0.030644259240002625,0.023478707801242157,0.012837509056164702,0.033647042083267305,0.8125,0.013020833333333334,0.4349301667779624,False,False
landmark,2,0,4,-4.126261073079963,-4.176030517411395,-4.305612036506172,-4.043409504641863,0.0,1.0,1.0,0.03660752413282308,0.012323391692259489,-0.044694009012087484,0.07589966629113647,0.53125,0.013020833333333334,2.8078984072393967,False,False
landmark,2,0,5,-6.700539476626142,-6.796956783333924,-7.054687215970602,-6.5646791860498865,0.0,1.0,1.0,-0.5109602076758412,-0.6126360442296894,-0.7983099512310301,-0.4136384508254711,0.09375,0.013020833333333334,3.390659685043896,False,False
landmark,2,0,6,-4.186606758516101,-4.189950277631215,-4.333034264038135,-4.035382974357087,0.0,1.0,1.0,0.2264570902702516,0.21668508504329462,0.19319796585936214,0.24184997875448516,1.0,0.013020833333333334,2.819259413968064,False,False
landmark,2,0,7,-6.003640023767437,-6.066859455834043,-6.184332784682868,-5.955504341367099,0.0,1.0,1.0,0.16839374349720082,0.15580806940300493,0.14338171476332195,0.17027985297756212,1.0,0.013020833333333334,0.9659151776586369,False,False
landmark,2,0,8,-2.3421489960858546,-2.2162387407098016,-2.4064471662332783,-2.0265272389874567,0.0,1.0,1.0,0.011763091547730219,0.003628295689710648,-0.010417294901483623,0.017610568718135395,0.53125,0.013020833333333334,0.20014097976799156,False,False
landmark,2,0,9,-0.6244046860103425,-0.6212884493718229,-0.845920381075687,-0.3760276776332132,0.125,0.999998721992597,1.0,0.02481528100279381,0.023145140157555425,0.010482463732746,0.03477501800204659,0.75,0.013020833333333334,0.1495787394518714,False,False
landmark,2,0,10,7.47790275425657,7.376767183488231,7.092222052071024,7.646953079668199,1.0,2.3283064365386963e-10,8.381903171539307e-08,0.2735872965878932,0.2717242423995634,0.26562270383438485,0.2774526058984505,1.0,0.013020833333333334,0.47667893288958446,False,False
landmark,2,0,11,-4.616000039626037,-4.560370064531774,-4.680147127863189,-4.444225752186553,0.0,1.0,1.0,0.18107692954091792,0.2104172736365617,0.1869739206357002,0.23529020734664852,1.0,0.013020833333333334,3.9782646309512564,False,False
landmark,2,1,0,-3.738700197692604,-3.692622207326677,-3.9389567532739886,-3.4277434566283724,0.0,1.0,1.0,-0.32310541851402985,-0.3438988638209027,-0.4056936403654022,-0.285338251217673,0.0,0.0546875,1.0367347542235203,False,False
landmark,2,1,1,-6.941334130165146,-6.432754356578938,-7.151259775538832,-5.683907987327723,0.0,1.0,1.0,-0.4398721062369637,-0.2600931889780532,-0.5755131235728044,0.04899645741187851,0.4375,0.0546875,0.9632652457764797,False,False
landmark,2,1,2,-4.48494956712783,-4.4625035699576845,-4.676568714386938,-4.228558566507928,0.0,1.0,1.0,-0.3723561193079681,-0.39725990355700685,-0.4467958324280046,-0.34862327414029204,0.0,0.0546875,1.388718554222554,False,False
landmark,2,1,3,-2.855917908152213,-2.7756877378997515,-3.0907167223375653,-2.4101168203286063,0.0,1.0,1.0,-0.059405191928535356,-0.0722809322677625,-0.1159369876570276,-0.02908327802642273,0.28125,0.0546875,0.8702493899659164,False,False
landmark,2,1,4,-4.3488913520110515,-4.352636677232448,-4.5938501459226515,-4.119749117155743,0.0,1.0,1.0,-0.19719150024452065,-0.12603926591708559,-0.18731300299678327,-0.05667033918899213,0.15625,0.0546875,5.410892458261633,False,False
