operator,factor,call_index,layer,head,discovery_gain,validation_gain,validation_ci_lower,validation_ci_upper,validation_win_fraction,full_budget_fraction,relative_reference_energy,selected
landmark,head_only,-1,15,0,-2.6337362140889087,-2.665289249549317,-2.837996542664618,-2.4918302437501936,0.0,0.03125,0.9627321200103004,False
landmark,head_only,-1,15,1,-3.1433550700463333,-3.2235733277909073,-3.512449986534527,-2.9540319920830114,0.0,0.03125,1.7434327022587883,False
landmark,head_only,-1,15,2,-2.9724861498061554,-3.1158145082360136,-3.350830513598934,-2.895235437357906,0.0,0.03125,1.5882896268729427,False
landmark,head_only,-1,15,3,-2.2755416547057497,-2.3051214360124304,-2.451107660714154,-2.151057330191463,0.0,0.03125,1.0372678799896995,False
landmark,head_only,-1,15,4,-3.6354461928614947,-3.7428907479418845,-3.9725746291637267,-3.5021538736903244,0.0,0.03125,1.5721309127883991,False
landmark,head_only,-1,15,5,-3.3214667982023576,-3.4336513809060802,-3.600545295197203,-3.267283595461286,0.0,0.03125,1.596531940528048,False
landmark,head_only,-1,15,6,-2.1174586602496808,-2.1960462393556157,-2.337171600251299,-2.067028723327357,0.0,0.03125,0.7319223264971718,False
landmark,head_only,-1,15,7,-2.371091980182996,-2.3985649223730956,-2.560678392258661,-2.2470500175976698,0.0,0.03125,1.4397939400649657,False
landmark,head_only,-1,15,8,-3.861055766703855,-3.621017618179269,-3.884163813074575,-3.34959835986907,0.0,0.03125,0.7059554942056763,False
landmark,head_only,-1,15,9,-2.5302840893097125,-2.5617525146977926,-2.7575156539882637,-2.3747670784884227,0.0,0.03125,0.8516779839460961,False
landmark,head_only,-1,15,10,-2.6597398304475455,-2.7131818912887966,-2.861145254541754,-2.5605716542848795,0.0,0.03125,0.7829257443394929,False
landmark,head_only,-1,15,11,-3.9228622273397926,-3.804960219454405,-3.968201015965371,-3.65018590130765,0.0,0.03125,0.5053799520396921,False
landmark,head_only,-1,16,0,-4.782630950951043,-4.786966934692769,-5.126203594414837,-4.4737984595537235,0.0,0.05729166666666667,1.3099596482859668,False
landmark,head_only,-1,16,1,-2.371817634923977,-2.314384422544412,-2.5170618107355316,-2.104111729289737,0.0,0.05729166666666667,0.7448292925138071,False
landmark,head_only,-1,16,2,-5.853525602642845,-5.5413015316274095,-5.8992804093586,-5.161177974620118,0.0,0.05729166666666667,2.234671983537783,False
landmark,head_only,-1,16,3,-2.0402321406617685,-2.0255351589372563,-2.2128918268889586,-1.847303889337174,0.0,0.05729166666666667,0.9545865307638934,False
landmark,head_only,-1,16,4,-3.716393269984311,-3.7469998040608026,-4.079856873317206,-3.4247216057275027,0.0,0.05729166666666667,1.2710622732643626,False
landmark,head_only,-1,16,5,-4.391445475359802,-4.247351108082134,-4.486261351654135,-4.03327833080183,0.0,0.05729166666666667,0.6702514676403625,False
landmark,head_only,-1,16,6,-4.102963991710247,-3.9895268556154093,-4.241660879981281,-3.7370607646692977,0.0,0.05729166666666667,1.7028404156387391,False
landmark,head_only,-1,16,7,-2.4577416323273447,-2.5153400242570356,-2.7319548055819403,-2.3246737363938355,0.0,0.05729166666666667,0.9078560392251181,False
landmark,head_only,-1,16,8,-4.119470466001182,-3.982484985534583,-4.141008878088729,-3.828306259707766,0.0,0.05729166666666667,0.9335427329829928,False
landmark,head_only,-1,16,9,-6.525362402352412,-6.251138411428485,-6.548771677753358,-5.915510737783788,0.0,0.05729166666666667,1.3982119685640084,False
landmark,head_only,-1,16,10,-2.2482606555467672,-2.2488275216293605,-2.4252476561821927,-2.0522422721296563,0.0,0.05729166666666667,1.0454134692361063,False
landmark,head_only,-1,16,11,-2.297596699992046,-2.4278536262119403,-2.651809156718872,-2.2149201703302777,0.0,0.05729166666666667,0.14918485372874338,False
landmark,head_only,-1,17,0,-3.639208714829653,-3.7658952333962894,-4.105485718677934,-3.404455775974136,0.0,0.04817708333333333,0.8080482586521938,False
landmark,head_only,-1,17,1,-3.515471188268261,-3.391779218768732,-3.583613350441465,-3.2239984819201135,0.0,0.04817708333333333,2.4540517523662224,False
landmark,head_only,-1,17,2,-3.1586257678597223,-2.973846992511434,-3.2185986538571085,-2.7523730129922277,0.0,0.04817708333333333,0.5784523356815477,False
landmark,head_only,-1,17,3,-4.7240980559095025,-4.759275078470523,-5.140106551638097,-4.3647508546140825,0.0,0.04817708333333333,1.0605944383314307,False
landmark,head_only,-1,17,4,-2.9543490122592595,-2.930634853852407,-3.1986822428417034,-2.658078267544596,0.0,0.04817708333333333,0.7108801094555186,False
landmark,head_only,-1,17,5,-4.600222466424578,-4.55680511200521,-4.879646312419484,-4.24892604095941,0.0,0.04817708333333333,0.973944464242205,False
landmark,head_only,-1,17,6,-3.471597561049003,-3.4965194148640713,-3.858959666041093,-3.1168752161535136,0.0,0.04817708333333333,1.026055535757795,False
landmark,head_only,-1,17,7,-6.032208503174571,-5.782415483075663,-6.278639301935796,-5.253654369212367,0.0,0.04817708333333333,1.1175622998678962,False
landmark,head_only,-1,17,8,-5.9881101868401165,-5.874036486415603,-6.235421739181249,-5.517012905825803,0.0,0.04817708333333333,1.2690256769274815,False
landmark,head_only,-1,17,9,-2.375495200684458,-2.250143504177795,-2.453511852114586,-2.045605535455873,0.0,0.04817708333333333,1.2174315846413777,False
landmark,head_only,-1,17,10,-5.2673835116338505,-5.229887652909094,-5.580334514507804,-4.85632929642074,0.0,0.04817708333333333,0.7474507059368439,False
landmark,head_only,-1,17,11,-2.614521489994323,-2.6250942319009165,-2.8982063112629666,-2.3646387047919806,0.0,0.04817708333333333,0.6308127250549282,False
landmark,head_only,-1,18,0,-2.3313891625677376,-2.34052987375589,-2.5773168182303596,-2.0924187298907926,0.0,0.048177083333333336,0.09287820380576453,False
landmark,head_only,-1,18,1,-5.165396537784714,-5.270352256478069,-5.744928163660504,-4.782303381703366,0.0,0.048177083333333336,1.9761398096017513,False
landmark,head_only,-1,18,2,-5.049191217004832,-5.0640275077291514,-5.456643316623492,-4.648371855614876,0.0,0.048177083333333336,1.596412521917574,False
landmark,head_only,-1,18,3,-5.167642296482271,-5.247650911750522,-5.727059037882757,-4.76259683809736,0.0,0.048177083333333336,1.0461072190921723,False
landmark,head_only,-1,18,4,-3.169613311642955,-3.195314034056353,-3.4416899886710586,-2.92206380770206,0.0,0.048177083333333336,0.9538927809078275,False
landmark,head_only,-1,18,5,-4.687778634548549,-4.736146697282482,-5.08000883983793,-4.3453644672037575,0.0,0.048177083333333336,1.5072802667524097,False
landmark,head_only,-1,18,6,-4.5870666532980735,-4.6295445060280445,-4.985224807332662,-4.247623003844775,0.0,0.048177083333333336,0.8058574614856624,False
landmark,head_only,-1,18,7,-4.299890995922958,-4.46841858311095,-4.9304481635628425,-3.994574285892355,0.0,0.048177083333333336,0.7587273998781482,False
landmark,head_only,-1,18,8,-5.075464188513752,-5.0282957328442315,-5.397347046506219,-4.663862175914009,0.0,0.048177083333333336,1.7537150546773366,False
landmark,head_only,-1,18,9,-1.5528401642389857,-1.5983940557908345,-1.860488513981223,-1.3618127394506596,0.0,0.048177083333333336,0.318512662982082,False
landmark,head_only,-1,18,10,-4.5408992864214905,-4.583767490134662,-5.008451119083212,-4.122919577727689,0.0,0.048177083333333336,1.284377907083722,False
landmark,head_only,-1,18,11,-3.6852264551111253,-3.964302362775866,-4.353618078872009,-3.580254113980692,0.0,0.048177083333333336,0.5522125474021137,False
landmark,head_only,-1,19,0,-1.8565888331387903,-1.892225276227769,-2.1204770106909807,-1.6513358263880944,0.0,0.0390625,0.07058806708010411,False
landmark,head_only,-1,19,1,-5.164304316438253,-5.1287776721201785,-5.5782991138953575,-4.628956251476521,0.0,0.0390625,0.968133983328956,False
landmark,head_only,-1,19,2,-5.834842444290609,-5.183404560631259,-5.734187725605206,-4.555506920227704,0.03125,0.0390625,3.0222733547016296,False
landmark,head_only,-1,19,3,-5.138840553607658,-5.132894114752876,-5.5028972912410214,-4.768090489380805,0.0,0.0390625,0.7011604171144163,False
landmark,head_only,-1,19,4,-4.08303878646667,-3.9841068385322402,-4.442061416920313,-3.541646709593466,0.0,0.0390625,1.5796077525559837,False
landmark,head_only,-1,19,5,-5.793309553070663,-5.592435887084667,-5.878286036606113,-5.2937703337965925,0.0,0.0390625,1.2413973049270717,False
landmark,head_only,-1,19,6,-2.672624378958516,-2.719753279702517,-3.02443051447411,-2.4280637086627594,0.0,0.0390625,0.4911861938758196,False
landmark,head_only,-1,19,7,-3.9843272006555077,-3.8673553291282037,-4.15076567164178,-3.588442353096028,0.0,0.0390625,0.765051575924152,False
landmark,head_only,-1,19,8,-1.938271741964011,-1.8435948804562217,-2.0791806790200327,-1.6257503729875702,0.0,0.0390625,0.3755368335976438,False
landmark,head_only,-1,19,9,-4.2575488778103505,-4.264671068674746,-4.539775065675351,-3.9952620051793093,0.0,0.0390625,1.0543672408148366,False
landmark,head_only,-1,19,10,-4.260245090955468,-4.0075059228899,-4.310877782015821,-3.7054725195914515,0.0,0.0390625,1.031866016671044,False
landmark,head_only,-1,19,11,-5.737488062192709,-5.655804388653885,-6.089774779804319,-5.189013156207001,0.0,0.0390625,1.1588648375080692,False
landmark,head_only,-1,20,0,-4.26456570252458,-4.286392825748474,-4.502082675588064,-4.044098028961809,0.0,0.036458333333333336,0.7326339972610995,False
landmark,head_only,-1,20,1,-2.952287602352758,-2.639360061423411,-2.949583478983514,-2.3064510866154206,0.0,0.036458333333333336,1.1423166455879694,False
landmark,head_only,-1,20,2,-4.3264368810125475,-4.2324104203281365,-4.450702425459367,-4.024314421050165,0.0,0.036458333333333336,0.9586027251241944,False
landmark,head_only,-1,20,3,-2.3322909904552325,-2.124716615084582,-2.3771701931441718,-1.8260883885486692,0.0,0.036458333333333336,3.119995781530033,False
landmark,head_only,-1,20,4,-3.4787142993300497,-3.7551308710200297,-4.0797263923808975,-3.392609294951176,0.0,0.036458333333333336,0.9918515092043985,False
landmark,head_only,-1,20,5,-4.86356067812283,-4.628004505803511,-5.153006810352162,-4.162038724656717,0.0,0.036458333333333336,1.7576778266492359,False
landmark,head_only,-1,20,6,-2.8757164833135427,-2.881644362901547,-3.152537058109863,-2.600611126235276,0.0,0.036458333333333336,1.9990423910969237,False
landmark,head_only,-1,20,7,-8.714483443696848,-8.662132127268524,-9.427999196972811,-7.852160069252208,0.0,0.036458333333333336,1.009687883163197,False
landmark,head_only,-1,20,8,-4.731254070868479,-4.652097225363107,-4.869644130469578,-4.410856997647509,0.0,0.036458333333333336,1.0081484907956015,False
landmark,head_only,-1,20,9,-3.2506708239351485,-3.105491733461065,-3.29222928796994,-2.91444555366889,0.0,0.036458333333333336,0.6350785389930443,False
landmark,head_only,-1,20,10,-2.2190586861123633,-2.353595320070381,-2.6565361217047765,-2.038477747911343,0.0,0.036458333333333336,0.9814788551444354,False
landmark,head_only,-1,20,11,-5.405461159847596,-5.20475325189844,-5.647889493609411,-4.7428792150194585,0.0,0.036458333333333336,0.7208318266775375,False
landmark,head_only,-1,21,0,-5.010623228009704,-4.885776825499478,-5.144369419668311,-4.604544813554051,0.0,0.15755208333333334,1.8925232775171863,False
landmark,head_only,-1,21,1,-4.433275717817227,-4.271743757036956,-4.513616182722965,-4.01723032024415,0.0,0.15755208333333334,1.0313660416079193,False
landmark,head_only,-1,21,2,-3.094880315641263,-3.076004845986062,-3.295757512651671,-2.858549780376629,0.0,0.15755208333333334,0.9686339583920806,False
landmark,head_only,-1,21,3,-2.3310372209189962,-2.142547131510525,-2.435358419993646,-1.8452509894631035,0.0,0.15755208333333334,2.6815407913330165,False
landmark,head_only,-1,21,4,-3.108906042415322,-3.1213268829066534,-3.5163996289945616,-2.711440675734941,0.0,0.15755208333333334,0.4158675707310791,False
landmark,head_only,-1,21,5,-1.8537212965767085,-1.8348928210280606,-2.1058156196196545,-1.5730681031873894,0.0,0.15755208333333334,0.4606761321384483,False
landmark,head_only,-1,21,6,-3.336580703919575,-3.3449701325558396,-3.5982819572908795,-3.0860298146173792,0.0,0.15755208333333334,1.7243323979647383,False
landmark,head_only,-1,21,7,-4.194860301601374,-4.406434832582966,-4.79836308163205,-3.9838451531985695,0.0,0.15755208333333334,0.5071516449177881,False
landmark,head_only,-1,21,8,-7.81084460396556,-7.721660794114894,-7.94913507994645,-7.48264518209394,0.0,0.15755208333333334,2.640300605559681,False
landmark,head_only,-1,21,9,-2.689956755498258,-2.9318772810798617,-3.5046629444214674,-2.4093213509023435,0.0,0.15755208333333334,1.11815418279144,False
landmark,head_only,-1,21,10,-3.9473260597981,-4.029713617961223,-4.352108284994492,-3.723595563889225,0.0,0.15755208333333334,0.8642995436816153,False
landmark,head_only,-1,21,11,-4.4813928262172515,-4.325142184907404,-4.564829261866111,-4.097021810197044,0.0,0.15755208333333334,0.6886593298817442,False
landmark,head_only,-1,22,0,-2.2095754379475956,-2.2273306313840493,-2.4639615174077782,-2.0067689025404674,0.0,0.359375,1.5680808618804518,False
landmark,head_only,-1,22,1,-3.1134778493565727,-3.1592753295978535,-3.418411342469617,-2.887841222689578,0.0,0.359375,1.2045600414423934,False
landmark,head_only,-1,22,2,-3.191972475896249,-3.1479720220534833,-3.420038055291264,-2.89284623611329,0.0,0.359375,0.5629674999273381,False
landmark,head_only,-1,22,3,-4.1513706952034894,-4.054489856425259,-4.326354733859564,-3.7511660861375593,0.0,0.359375,1.6104676959078628,False
landmark,head_only,-1,22,4,-2.531370744707327,-2.4794055571941587,-2.761794953886931,-2.2192272771328785,0.0,0.359375,1.070395418894872,False
landmark,head_only,-1,22,5,-4.2662024586391025,-4.138548933225936,-4.527327779509833,-3.769094148873312,0.0,0.359375,1.4186112848430792,False
landmark,head_only,-1,22,6,-1.9453118726787424,-2.18610274083738,-2.5522312623321306,-1.7815362847605525,0.0,0.359375,0.3263393892905782,False
landmark,head_only,-1,22,7,-1.939884854998447,-1.9014884466446365,-2.112107893055561,-1.7010482656681754,0.0,0.359375,0.5565615038099228,False
landmark,head_only,-1,22,8,-5.032692251952874,-4.830846138403334,-5.156086430632,-4.450734169671021,0.0,0.359375,1.2527520062865778,False
landmark,head_only,-1,22,9,-0.9264364092608603,-1.0420152393669069,-1.2247804831224671,-0.839691949171559,0.03125,0.359375,0.3364682977078788,False
landmark,head_only,-1,22,10,-3.335189075153837,-3.426755977383086,-3.7198886202573718,-3.143992538325992,0.0,0.359375,0.929604581105128,False
landmark,head_only,-1,22,11,-2.8790995047563577,-2.9178279717442956,-3.1203887449858096,-2.7211627151130346,0.0,0.359375,0.8125755495187463,False
landmark,head_only,-1,23,0,-2.900200637733188,-2.9354880386829336,-3.1143658119612128,-2.7570629863155656,0.0,0.30078125,1.0088526078413786,False
landmark,head_only,-1,23,1,-5.720139275374221,-5.309158503731536,-5.768506939633348,-4.808742547644834,0.03125,0.30078125,0.9911473921586214,False
landmark,head_only,-1,23,2,-0.15909634623387653,0.19893795944340892,-0.0856023193776766,0.4962382216159102,0.65625,0.30078125,0.36617278473325265,False
landmark,head_only,-1,23,3,-3.6913209119891333,-3.71048089001186,-3.942335155884408,-3.468143046453185,0.0,0.30078125,0.6358379896329582,False
landmark,head_only,-1,23,4,-3.238835768025938,-3.192412295598925,-3.411247241109663,-2.973543558650437,0.0,0.30078125,2.8753134677167043,False
landmark,head_only,-1,23,5,-2.8581248933685934,-2.9456007269598583,-3.3450636696547718,-2.48051158019525,0.0,0.30078125,0.2685951619198586,False
landmark,head_only,-1,23,6,-2.1738887399275164,-2.245234418089417,-2.538260992465049,-1.9191043804624874,0.03125,0.30078125,1.8062628385791404,False
landmark,head_only,-1,23,7,-3.7650032533561557,-3.5320759861324285,-3.75216208996052,-3.327861860373995,0.0,0.30078125,1.8980269226639184,False
landmark,head_only,-1,23,8,-2.7043249091180837,-2.6185702197045284,-2.823574846270985,-2.415870821661449,0.0,0.30078125,2.5456035259649124,False
landmark,head_only,-1,23,9,-4.552491323029418,-4.305960470219464,-4.721429551785528,-3.9241721862623407,0.0,0.30078125,0.793878137144867,False
landmark,head_only,-1,23,10,-4.473339091320246,-3.543009507299174,-4.52214800433725,-2.633112443933838,0.09375,0.30078125,3.0492684773829537,False
landmark,head_only,-1,23,11,-4.487480909535628,-4.284786653283096,-4.547252648709691,-4.051789325378475,0.0,0.30078125,0.5493636655785378,False
landmark,head_only,-1,24,0,-4.9251978045366664,-4.708612261123683,-5.084852686521506,-4.332416020217961,0.0,0.38932291666666663,3.024149608689572,False
landmark,head_only,-1,24,1,-4.877617854050683,-4.533338694362703,-4.80042211448714,-4.262157117845138,0.0,0.38932291666666663,3.597190716452431,False
landmark,head_only,-1,24,2,-3.761819775454708,-3.7404340614730813,-3.95106860434715,-3.5298775767304775,0.0,0.38932291666666663,2.437113637071897,False
landmark,head_only,-1,24,3,-1.274555485018249,-1.2703338273889944,-1.5800573272486034,-0.9753447502331409,0.0625,0.38932291666666663,0.777236063840376,False
landmark,head_only,-1,24,4,-1.730703762582847,-1.6706784624622668,-1.8446877060649258,-1.4937029178282957,0.0,0.38932291666666663,0.5650527289296269,False
landmark,head_only,-1,24,5,-3.6857288617829536,-3.7191066580708814,-4.052334572118458,-3.402542088353138,0.0,0.38932291666666663,0.4581599628969617,False
landmark,head_only,-1,24,6,-4.503558972222956,-4.273121052188587,-4.7360590177079285,-3.765500257535993,0.0,0.38932291666666663,1.2227639361596239,False
landmark,head_only,-1,24,7,-5.550647893449598,-5.020991306298492,-5.447867040551229,-4.586987038153207,0.0,0.38932291666666663,3.6692466901918777,False
landmark,head_only,-1,24,8,-3.7846889828634005,-3.6638553792102506,-4.110966342545089,-3.1862156108897044,0.03125,0.38932291666666663,0.47032032718749905,False
landmark,head_only,-1,24,9,-2.7384842622798544,-2.6475295983978904,-2.9403854998671166,-2.37654263020058,0.0,0.38932291666666663,0.722048462379451,False
landmark,head_only,-1,24,10,-3.331211654684618,-3.468085847629431,-3.852103239632306,-3.027603793789576,0.03125,0.38932291666666663,0.39098485094036106,False
landmark,head_only,-1,24,11,-4.974331627898763,-4.614397287378975,-5.046775693844188,-4.1497946423959515,0.0,0.38932291666666663,2.0449212607816447,False
landmark,head_only,-1,25,0,-2.801238335084131,-2.6802530086971994,-2.9498540967123486,-2.427977577780932,0.0,0.4088541666666667,1.5499301228498303,False
landmark,head_only,-1,25,1,-4.35512134453065,-3.9986091606493024,-4.289483550742925,-3.711180321630336,0.0,0.4088541666666667,0.7785466714165427,False
landmark,head_only,-1,25,2,-4.08278513451144,-4.012341259884169,-4.287686130444059,-3.7468277994051236,0.0,0.4088541666666667,0.826413243228842,False
landmark,head_only,-1,25,3,-3.515625948470832,-3.4118461547528187,-3.7247288092877633,-3.1025898676523287,0.0,0.4088541666666667,1.173586756771158,False
landmark,head_only,-1,25,4,-2.776916207074393,-2.8131713900990154,-3.1450972804470116,-2.440602558097702,0.0,0.4088541666666667,1.2511318543597136,False
landmark,head_only,-1,25,5,-1.4375769181710103,-1.4377149764466752,-1.6770262111909116,-1.2249541783510203,0.0,0.4088541666666667,0.4652368332773707,False
landmark,head_only,-1,25,6,-3.4530018242278637,-3.3367993176359514,-3.6161042923692777,-3.0501089389999043,0.0,0.4088541666666667,0.4398757015831241,False
landmark,head_only,-1,25,7,-1.5018844371265723,-1.0082187050068607,-1.8991306685825242,-0.1669389475190575,0.4375,0.4088541666666667,0.8106567017956354,False
landmark,head_only,-1,25,8,-3.1359068989070984,-3.2341184302577033,-3.5493085195123135,-2.9154488418641415,0.0,0.4088541666666667,1.8768185958816936,False
landmark,head_only,-1,25,9,-2.6047227521645544,-2.509695347155207,-2.7649973985073184,-2.261809589054359,0.0,0.4088541666666667,0.6495308539301092,False
landmark,head_only,-1,25,10,-2.1034314043339974,-2.0454297122282235,-2.285615351103006,-1.8265823011570566,0.0,0.4088541666666667,1.5678526538050905,False
landmark,head_only,-1,25,11,-3.782853199846204,-3.632213969953211,-4.001364073990452,-3.2657150805748665,0.0,0.4088541666666667,1.227112660734267,False
landmark,head_only,-1,26,0,-1.3890039604832882,-1.3996892893833204,-1.5681000188143464,-1.2260955310040846,0.0,0.421875,0.19226975246887998,False
landmark,head_only,-1,26,1,-3.3609503060172843,-3.45552888422843,-3.7629900127424083,-3.1424340161050774,0.0,0.421875,0.6161009124704859,False
landmark,head_only,-1,26,2,-4.993482364940865,-4.829854842141699,-5.179296222259834,-4.451901742018465,0.0,0.421875,1.4309784858538486,False
landmark,head_only,-1,26,3,-1.6694068246022935,-1.6114189967657402,-1.8046189398326382,-1.4026404360357887,0.0,0.421875,0.22064564186824637,False
landmark,head_only,-1,26,4,-2.1899599834436527,-2.1115804702125924,-2.280972177924246,-1.9319213851657902,0.0,0.421875,0.4147678966023203,False
landmark,head_only,-1,26,5,-3.1710871939849907,-2.894049102764126,-3.252194793171991,-2.524701514113699,0.0,0.421875,1.1826210766306762,False
landmark,head_only,-1,26,6,-3.959432617685864,-3.816430334963995,-4.095650010543462,-3.5391969243097607,0.0,0.421875,0.8875632016706695,False
landmark,head_only,-1,26,7,-3.3985099124535294,-3.2193279298945963,-3.4360468756146223,-2.9664867954389424,0.0,0.421875,0.23098146147726878,False
landmark,head_only,-1,26,8,-5.279913951808629,-5.041490635685305,-5.434965660361596,-4.684674062103285,0.0,0.421875,1.4517232968088243,False
landmark,head_only,-1,26,9,-3.761882916834708,-3.632953188265427,-3.931041364609241,-3.3622701809268576,0.0,0.421875,1.3998766742452609,False
landmark,head_only,-1,26,10,-4.085307926141461,-3.955790078361995,-4.514857686352607,-3.3429738213503666,0.03125,0.421875,4.756030960335802,False
landmark,head_only,-1,26,11,-2.260844511193576,-2.3939614370632745,-2.698751835638678,-2.0936764378484845,0.0,0.421875,1.1124367983293306,False
landmark,head_only,-1,27,0,-2.7927460897537397,-2.754632241899044,-3.0899629591940125,-2.399537832499484,0.0,0.010416666666666668,0.40206194064539647,False
landmark,head_only,-1,27,1,-3.5526769752879654,-3.916941958807545,-4.345155724845973,-3.4963128564125605,0.0,0.010416666666666668,0.42319926633138816,False
landmark,head_only,-1,27,2,-6.738731502908381,-6.497309568647682,-6.941281203818473,-6.079672456416091,0.0,0.010416666666666668,4.092787405688334,False
landmark,head_only,-1,27,3,-5.7414237225652105,-5.481263729804861,-5.721674172689434,-5.24839647788887,0.0,0.010416666666666668,0.6911236902477322,False
landmark,head_only,-1,27,4,-2.480140562244202,-2.188579940407471,-2.4028688270560536,-1.9636856770391276,0.0,0.010416666666666668,0.30037894185439185,False
landmark,head_only,-1,27,5,-2.3490615492194475,-2.429799635205566,-2.6839588309418128,-2.149326069896016,0.0,0.010416666666666668,0.26715275099546676,False
landmark,head_only,-1,27,6,-4.187372923069745,-4.058374679865601,-4.300875436349877,-3.8326109130768167,0.0,0.010416666666666668,1.4480852908940116,False
landmark,head_only,-1,27,7,-1.6000115272265867,-1.673447278303592,-2.0272923328915153,-1.3241650914471903,0.0625,0.010416666666666668,2.9896369763365485,False
landmark,head_only,-1,27,8,-4.114936872306943,-4.317149411275368,-4.722332419716774,-3.9487798718639304,0.0,0.010416666666666668,1.2673093417079928,False
landmark,head_only,-1,27,9,-4.024457385786562,-3.9104891224944565,-4.193754763598547,-3.579930640543119,0.0,0.010416666666666668,3.2738607753989006,False
landmark,head_only,-1,27,10,-3.722090376952389,-3.6414436355255724,-3.8677675440178865,-3.423478995869743,0.0,0.010416666666666668,0.7326906582920072,False
landmark,head_only,-1,27,11,-3.5266274716050185,-3.552293664609995,-3.974927045941648,-3.164618297933292,0.0,0.010416666666666668,11.125692414597795,False
landmark,head_only,-1,28,0,-13.256373381942197,-13.332088916941625,-13.691010741657804,-12.947563292022119,0.0,0.0,2.1920895269262073,False
landmark,head_only,-1,28,1,-8.058625477107292,-8.05764116307247,-8.352072523765882,-7.7537058951887685,0.0,0.0,2.2372109505815865,False
landmark,head_only,-1,28,2,-5.648866192136111,-5.5891331103877,-6.333449621976369,-4.819628914634846,0.0,0.0,1.194168825600262,False
landmark,head_only,-1,28,3,-3.616147796711804,-3.808450161909433,-3.9706167386295967,-3.6352743868508566,0.0,0.0,0.11032052179835442,False
landmark,head_only,-1,28,4,-4.162692386169523,-4.436931903326008,-4.637006221127932,-4.238315264893802,0.0,0.0,0.07718118639187131,False
landmark,head_only,-1,28,5,-3.817273170916792,-3.850377509858806,-4.143082510699052,-3.549435507641326,0.0,0.0,0.160178932257341,False
landmark,head_only,-1,28,6,-3.4589951984743923,-3.4134901415731678,-3.680403280691701,-3.0983442801594214,0.0,0.0,1.3180239197673715,False
landmark,head_only,-1,28,7,-1.1901986551456303,-1.4999351702740769,-1.7779068942995,-1.2308055330075693,0.0,0.0,0.0978168169169062,False
landmark,head_only,-1,28,8,-3.471672131882235,-3.4179318260098235,-3.686123526845638,-3.1895334212478104,0.0,0.0,5.093474065516868,False
landmark,head_only,-1,28,9,-5.174578984535424,-5.28425216579034,-5.548144158079462,-5.0415043689230306,0.0,0.0,0.805831174399738,False
landmark,head_only,-1,28,10,-4.91378127982187,-5.078974822689649,-5.319066810494865,-4.8337875580269785,0.0,0.0,0.36738098338249187,False
landmark,head_only,-1,28,11,-3.364127308743076,-3.3842147335412065,-3.648560396279056,-3.1114856243204287,0.0,0.0,3.882245638209576,False
landmark,head_only,-1,29,0,-8.639853786735886,-8.596101329439254,-9.054871621226711,-8.142516528712898,0.0,0.0,8.170514023577816,False
landmark,head_only,-1,29,1,-2.9179826852560025,-2.875608766534314,-3.0755097417934145,-2.6740063522622823,0.0,0.0,0.5945368752274365,False
landmark,head_only,-1,29,2,-2.830623446351491,-2.687417867492247,-3.013532632155154,-2.3680752589339997,0.0,0.0,3.004384006797934,False
landmark,head_only,-1,29,3,-6.109645762912566,-5.9247024091438165,-6.222467368712477,-5.611616435374975,0.0,0.0,0.9730946368969524,False
landmark,head_only,-1,29,4,-5.074930159409844,-4.8637675345484315,-5.049023298149657,-4.66980521553806,0.0,0.0,1.0269053631030476,False
landmark,head_only,-1,29,5,-3.6606775661833817,-3.668547482063103,-3.922131255319381,-3.375532828309138,0.0,0.0,0.36050300088810766,False
landmark,head_only,-1,29,6,-3.113298554660699,-3.115669506696542,-3.307392055234388,-2.9212831226215177,0.0,0.0,0.8960882365522438,False
landmark,head_only,-1,29,7,-3.324919666467747,-3.1719558967128414,-3.46130109193678,-2.907273787774067,0.0,0.0,0.7185995037714002,False
landmark,head_only,-1,29,8,-4.936258673906327,-4.954074584069678,-5.355208003758708,-4.553803432068953,0.0,0.0,1.4444680875963212,False
landmark,head_only,-1,29,9,-7.86035498240154,-6.750875113104402,-8.641719401841957,-4.713864055780582,0.15625,0.0,8.571276912584818,False
landmark,head_only,-1,29,10,-2.342261297598683,-2.1713208745311086,-2.4383381552583363,-1.8889618779024755,0.0,0.0,0.6364907828726225,False
landmark,head_only,-1,29,11,-3.947408045426371,-3.997153289278268,-4.503330935712106,-3.503646840243375,0.0,0.0,4.741008022416404,False
landmark,phase_layer_only,0,0,-1,-3.5932569182206358,-3.5559824984097714,-3.7037028874998073,-3.397899825408165,0.0,0.013020833333333336,1.2828034689300263,False
landmark,phase_layer_only,0,1,-1,-2.971977933745137,-2.8922016321233706,-3.0262890658089083,-2.744323846246114,0.0,0.05468749999999999,1.5870569314790144,False
landmark,phase_layer_only,0,2,-1,-3.15920257362521,-3.0144932175490844,-3.1979194129415425,-2.8356347653376566,0.0,0.046875,2.0463814088477417,False
landmark,phase_layer_only,0,3,-1,-2.53105314476303,-2.593163130096945,-2.780978243397854,-2.403141483131608,0.0,0.21744791666666669,2.1571975290519956,False
landmark,phase_layer_only,0,4,-1,-2.380962276812131,-2.3083782582286,-2.523520667667059,-2.0968313371541005,0.0,0.19661458333333334,1.7532758753147308,False
landmark,phase_layer_only,0,5,-1,-3.5547060592706763,-3.4436648229665305,-3.618883046495888,-3.253566753041692,0.0,0.03515625,1.0711565038876207,False
