layer,head,discovery_best,discovery_margin,coverage_gain,episode_gain,stability_frequency,supported_nonlocal,assigned_policy
12,2,recent,2.3215385824570918,-2.3215385824570918,-2.3464653594120115,1.0,False,recent
12,3,recent,0.28913095707420844,-0.45734855837051036,-0.28913095707420844,1.0,False,recent
12,4,recent,0.2806160370340747,-0.3301043698330348,-0.2806160370340747,1.0,False,recent
12,5,recent,0.014756070336281457,-0.014756070336281457,-0.0434895841176397,0.75,False,recent
12,6,recent,3.3276394655221804,-3.380420154124315,-3.3276394655221804,1.0,False,recent
12,7,recent,3.4529729965402325,-3.518152166892995,-3.4529729965402325,1.0,False,recent
12,8,recent,3.3832987245988306,-3.400280563213623,-3.3832987245988306,1.0,False,recent
12,9,recent,2.906086124142834,-2.9352544610072995,-2.906086124142834,1.0,False,recent
12,10,recent,1.4379736436510893,-1.592852556175644,-1.4379736436510893,1.0,False,recent
12,11,recent,1.882312191267168,-1.9617980058845275,-1.882312191267168,1.0,False,recent
13,0,recent,0.6558779109349455,-0.7986448444977805,-0.6558779109349455,1.0,False,recent
13,1,recent,1.6201636951569487,-1.7623205861635598,-1.6201636951569487,1.0,False,recent
13,2,recent,0.829766714582437,-0.9218343351958964,-0.829766714582437,1.0,False,recent
13,3,recent,0.9566870744291363,-0.9981134667518461,-0.9566870744291363,1.0,False,recent
13,4,recent,0.642697767151144,-0.7333578887807666,-0.642697767151144,1.0,False,recent
13,5,recent,1.5294782507394968,-1.6893543912813578,-1.5294782507394968,1.0,False,recent
13,6,recent,0.7360939294137223,-0.8272115683733503,-0.7360939294137223,1.0,False,recent
13,7,recent,1.5603107781533656,-1.6973683131822157,-1.5603107781533656,1.0,False,recent
13,8,recent,1.4472224847234303,-1.4922963797530775,-1.4472224847234303,1.0,False,recent
13,9,recent,2.18879098799649,-2.3135787248107307,-2.18879098799649,1.0,False,recent
13,10,recent,0.539813908042702,-0.7048301024394226,-0.539813908042702,1.0,False,recent
13,11,recent,1.7928772470567216,-1.8562939839423152,-1.7928772470567216,1.0,False,recent
14,0,recent,1.8914328032525596,-1.9382905268118842,-1.8914328032525596,1.0,False,recent
14,1,recent,1.3599190121032003,-1.5130784308210385,-1.3599190121032003,1.0,False,recent
14,2,recent,0.9024258925654673,-1.0037719997736807,-0.9024258925654673,1.0,False,recent
14,3,recent,3.0245671991201286,-3.073507058075273,-3.0245671991201286,1.0,False,recent
14,4,recent,1.8978800309090982,-1.9642661518679372,-1.8978800309090982,1.0,False,recent
14,5,recent,2.868317803189804,-2.9341507976715935,-2.868317803189804,1.0,False,recent
14,6,recent,0.7309253412232009,-0.7608232934176122,-0.7309253412232009,1.0,False,recent
14,7,recent,1.2780601154727669,-1.3584257372381185,-1.2780601154727669,1.0,False,recent
14,8,recent,2.7365330515159147,-2.8174335124750876,-2.7365330515159147,1.0,False,recent
14,9,recent,0.21615392439811565,-0.21615392439811565,-0.2513956075769075,1.0,False,recent
14,10,recent,2.906703497034103,-2.9544904062094934,-2.906703497034103,1.0,False,recent
14,11,recent,0.7152067541973253,-0.8380103164131989,-0.7152067541973253,1.0,False,recent
15,0,recent,0.8230632606639254,-0.8859556807492446,-0.8230632606639254,1.0,False,recent
15,1,recent,1.260813250642708,-1.4052158764788372,-1.260813250642708,1.0,False,recent
15,2,recent,1.0433138116381055,-1.162758021089528,-1.0433138116381055,1.0,False,recent
15,3,recent,0.5035303920891412,-0.5443724230556595,-0.5035303920891412,1.0,False,recent
15,4,recent,1.5770762661846027,-1.7162575032447722,-1.5770762661846027,1.0,False,recent
15,5,recent,1.1474223364527965,-1.2360847388676905,-1.1474223364527965,1.0,False,recent
15,6,recent,0.4284815219595264,-0.523139795049679,-0.4284815219595264,1.0,False,recent
15,7,recent,0.5239842488602551,-0.6907183591494275,-0.5239842488602551,1.0,False,recent
15,8,recent,1.1137754442502903,-1.1918409608779026,-1.1137754442502903,1.0,False,recent
15,9,recent,0.5586272798698997,-0.5586272798698997,-0.5769589718428505,1.0,False,recent
15,10,recent,0.9355376630463996,-0.9355376630463996,-0.94593298691718,1.0,False,recent
15,11,recent,1.796218485605924,-1.8052156693842516,-1.796218485605924,1.0,False,recent
16,0,recent,2.2889958526342635,-2.4655591113114896,-2.2889958526342635,1.0,False,recent
16,1,recent,0.7208338527827918,-0.8259772767192675,-0.7208338527827918,1.0,False,recent
16,2,recent,3.763429279310893,-3.7784246539753763,-3.763429279310893,1.0,False,recent
16,3,recent,0.37818432332233254,-0.41796932556727295,-0.37818432332233254,1.0,False,recent
16,4,recent,1.5632827020980526,-1.6279520437855055,-1.5632827020980526,1.0,False,recent
16,5,recent,2.3929759722690536,-2.4491658191254992,-2.3929759722690536,1.0,False,recent
16,6,recent,2.268601939062977,-2.2984959773447935,-2.268601939062977,1.0,False,recent
16,7,recent,0.634483584319558,-0.7794606130136974,-0.634483584319558,1.0,False,recent
16,8,recent,2.4441587888245886,-2.4441587888245886,-2.4604576790535684,1.0,False,recent
16,9,recent,4.428271268376349,-4.446696257797017,-4.428271268376349,1.0,False,recent
16,10,recent,0.5476104952498075,-0.6798872611373876,-0.5476104952498075,1.0,False,recent
16,11,recent,1.0340827461166668,-1.068273884547045,-1.0340827461166668,1.0,False,recent
17,0,recent,1.62506457549409,-1.7582408350359213,-1.62506457549409,1.0,False,recent
17,1,recent,2.045008981875057,-2.05772468981764,-2.045008981875057,1.0,False,recent
17,2,recent,1.0088528167153745,-1.1173465080242027,-1.0088528167153745,1.0,False,recent
17,3,recent,2.770764127984119,-2.7874172996975703,-2.770764127984119,1.0,False,recent
17,4,recent,1.1603614572951484,-1.1603614572951484,-1.1794903658009082,1.0,False,recent
17,5,recent,2.7007471547120527,-2.7257726919787872,-2.7007471547120527,1.0,False,recent
17,6,recent,1.558957411370403,-1.6922507620335472,-1.558957411370403,1.0,False,recent
17,7,recent,4.027945012177453,-4.027945012177453,-4.028056712292257,1.0,False,recent
17,8,recent,4.061174132249968,-4.070030126260316,-4.061174132249968,1.0,False,recent
17,9,recent,0.5885265491695346,-0.736549131092251,-0.5885265491695346,1.0,False,recent
17,10,recent,3.3380684938517775,-3.3729301939646286,-3.3380684938517775,1.0,False,recent
17,11,recent,1.1047414677436396,-1.145589577006254,-1.1047414677436396,1.0,False,recent
18,0,recent,0.502612563471716,-0.502612563471716,-0.5864584843370984,1.0,False,recent
18,1,recent,2.6458607408044292,-2.805107615265865,-2.6458607408044292,1.0,False,recent
18,2,recent,2.575975803963596,-2.7172362882108283,-2.575975803963596,1.0,False,recent
18,3,recent,2.6294019567236617,-2.7789040674462973,-2.6294019567236617,1.0,False,recent
18,4,recent,1.0285782718020506,-1.1895635300856773,-1.0285782718020506,1.0,False,recent
18,5,recent,2.434804152910167,-2.5681044763515164,-2.434804152910167,1.0,False,recent
18,6,recent,2.4650109946177006,-2.5745593841755934,-2.4650109946177006,1.0,False,recent
18,7,recent,2.0519139695065167,-2.1920044222320856,-2.0519139695065167,1.0,False,recent
18,8,recent,2.784212139735698,-2.924583000212865,-2.784212139735698,1.0,False,recent
18,9,recent,0.31723983411475754,-0.31723983411475754,-0.42039504189375654,1.0,False,recent
18,10,recent,2.4118992474234364,-2.552661324676501,-2.4118992474234364,1.0,False,recent
18,11,recent,1.773215194137098,-1.907140879779572,-1.773215194137098,1.0,False,recent
19,0,recent,0.4761323402755444,-0.4761323402755444,-0.5496489388656314,1.0,False,recent
19,1,recent,2.901008221216215,-2.98501194670426,-2.901008221216215,1.0,False,recent
19,2,recent,3.551116284315029,-3.5625997598690518,-3.551116284315029,1.0,False,recent
19,3,recent,3.119403811754551,-3.1845600453943135,-3.119403811754551,1.0,False,recent
19,4,recent,1.7861696169659078,-1.8572212953270286,-1.7861696169659078,1.0,False,recent
19,5,recent,3.721558483147075,-3.729015505829725,-3.721558483147075,1.0,False,recent
19,6,recent,1.111616541635291,-1.111616541635291,-1.178147988176808,1.0,False,recent
19,7,recent,1.90855293530114,-1.9151983651514044,-1.90855293530114,1.0,False,recent
19,8,recent,0.5638958066141462,-0.5638958066141462,-0.6369190339499307,1.0,False,recent
