clusters,feature_count,split_label_agreement,split_ari,discovery_silhouette,validation_silhouette,bootstrap_ari_median,bootstrap_ari_p10,minimum_cluster_fraction,boundary_fraction,cluster_exact_layer_nmi,cluster_layer_band_nmi,passed
2,19,0.9666666666666667,0.8644533459110065,0.2196170904918485,0.21768874753303102,0.0941930185917147,-0.02304114136533732,0.2638888888888889,0.03333333333333333,0.038114371186809,0.011907793989576589,0
3,19,0.9472222222222222,0.8480413590338066,0.24363161872688852,0.23609948511432527,0.7412188988781221,0.1689716233020402,0.022222222222222223,0.016666666666666666,0.06432693775945982,0.02970287519490706,0
4,19,0.8888888888888888,0.6927436689592747,0.1625726686435071,0.14296443967235384,0.598964047840937,0.36647723819444544,0.022222222222222223,0.06111111111111111,0.061826610352350674,0.03093922238711704,0
5,19,0.8888888888888888,0.7040409680681653,0.15462299109057398,0.1416862463683051,0.3206038062903658,0.20234539164889867,0.002777777777777778,0.08055555555555556,0.06579397153667198,0.03257595807243513,0
6,19,0.9027777777777778,0.7408459557216701,0.1384425439041765,0.1254714823556116,0.4374811483768498,0.21801844075547244,0.002777777777777778,0.06666666666666667,0.12135198138248038,0.04604211642956227,0
