method,subject_consistency,background_consistency,temporal_flickering,motion_smoothness,overall_consistency,dynamic_degree,aesthetic_quality,imaging_quality,temporal_style
sf_fifo21,0.9765749864037155,0.9671412295907628,0.982580585505545,0.9892603527108508,0.2442571381572634,0.3333333333333333,0.605822621534268,0.6986111118892829,0.2442571381572634
ours_correct,0.9765986144129369,0.9669887398482985,0.9827687036455456,0.9893484798007965,0.24484575660123178,0.3229166666666667,0.6056031528860331,0.6998172261503836,0.24484575660123178
strong_e1,0.9766312703560095,0.9671378525555486,0.983026810557234,0.9894729568757891,0.24368183258920909,0.33125,0.6064566199357311,0.7009143021379909,0.24368183258920909
phase_full,0.9767026895861427,0.967321903001972,0.9831551104579493,0.9896810502700296,0.24194028948744137,0.3333333333333333,0.6064765437195698,0.7002260109360019,0.24194028948744137
