mode,current_frame,layer,head,old_history_effect,old_history_effect_samples,reverse_effect,reverse_effect_samples,reverse_relative_log,reverse_relative_log_samples,phase_shift_effect,phase_shift_effect_samples,phase_shift_relative_log,phase_shift_relative_log_samples,freeze_latest_effect,freeze_latest_effect_samples,freeze_latest_relative_log,freeze_latest_relative_log_samples,value_mismatch_effect,value_mismatch_effect_samples,value_mismatch_relative_log,value_mismatch_relative_log_samples,reverse_vs_phase_log,reverse_vs_phase_log_samples,correct_top1,correct_top1_samples,correct_margin,correct_margin_samples,hard_wrong_top1,hard_wrong_top1_samples,random_wrong_top1,random_wrong_top1_samples,wrong_top1,wrong_top1_samples,history_specificity,history_specificity_samples,hard_history_specificity,hard_history_specificity_samples,correct_peak_age,correct_peak_age_samples
clean,21,24,7,0.24840059876441956,128,0.004378027748316526,128,-3.9590547629209345,128,0.002426062012091279,128,-4.578529307026306,128,0.1925124078989029,128,-0.2145223224204387,128,0.10093659907579422,128,-0.8674877252876281,128,0.6067403327331387,128,0.5400344729423523,128,0.028531163930892944,128,0.40930965542793274,128,0.46772897243499756,128,0.48199598491191864,128,0.06034646928310394,128,0.14271411299705505,128,6.0,128
clean,21,24,8,0.2737715393304825,128,0.0072568238247185946,128,-3.5415719762094033,128,0.0037586623802781105,128,-4.265259609967185,128,0.21671250462532043,128,-0.09160461880809875,128,0.20799599587917328,128,-0.32566356482242964,128,0.6423206762167397,128,0.5027671754360199,128,0.030024051666259766,128,0.38539691269397736,128,0.44024471938610077,128,0.4544861167669296,128,0.04925347864627838,128,0.11789596080780029,128,3.5,128
clean,21,24,9,0.18222180753946304,128,0.006409315625205636,128,-3.2528796852278434,128,0.004013545578345656,128,-3.7550019487942334,128,0.11653945967555046,128,-0.4292702569969936,128,0.06062138266861439,128,-1.063581075616972,128,0.46486537774847814,128,0.6099908351898193,128,0.022505581378936768,128,0.4791475981473923,128,0.5133579969406128,128,0.5386287271976471,128,0.0768650472164154,128,0.13010838627815247,128,2.0,128
clean,21,24,10,0.29129658639431,128,0.013121143449097872,128,-3.0502380567570833,128,0.00441225478425622,128,-4.137343925567313,128,0.22342580556869507,128,-0.11259642026799684,128,0.18202219158411026,128,-0.5909666203697894,128,1.0432808094282406,128,0.5600652396678925,128,0.032893165946006775,128,0.42010924220085144,128,0.47288738191127777,128,0.49191154539585114,128,0.059879109263420105,128,0.12168265879154205,128,2.0,128
clean,21,24,11,0.26237064599990845,128,0.008339660707861185,128,-3.52325112056461,128,0.004286139737814665,128,-4.108458470437587,128,0.20965710282325745,128,-0.17820189407619969,128,0.11582136526703835,128,-0.7323690544756929,128,0.5890621821155106,128,0.5415102243423462,128,0.02402491867542267,128,0.4026001840829849,128,0.46203190088272095,128,0.4766193628311157,128,0.06354743242263794,128,0.12110017240047455,128,9.0,128
clean,21,25,0,0.07206343859434128,128,0.004458585986867547,128,-2.700159868443878,128,0.0024502284359186888,128,-3.321604259287771,128,0.05702034756541252,128,-0.19270331748486114,128,0.05046013183891773,128,-0.29148744691677203,128,0.5536236549476784,128,0.6837723553180695,128,0.019816607236862183,128,0.5169001221656799,128,0.5622944235801697,128,0.5831257998943329,128,0.10133770108222961,128,0.1492997109889984,128,7.0,128
clean,21,25,1,0.1759539097547531,128,0.01293738791719079,128,-2.4976225378926395,128,0.0052068415097892284,128,-3.4131893970097655,128,0.13535799831151962,128,-0.23507043979828524,128,0.10964332148432732,128,-0.5301520774887756,128,0.9007378284420376,128,0.666288286447525,128,0.04059836268424988,128,0.4962865263223648,128,0.5443151593208313,128,0.556831568479538,128,0.09971317648887634,128,0.15395700931549072,128,1.0,128
clean,21,25,2,0.12359427660703659,128,0.004511439707130194,128,-3.3672418195416727,128,0.0030197357991710305,128,-3.7318348481009327,128,0.09359626844525337,128,-0.276143445567155,128,0.08062862977385521,128,-0.4469536573963409,128,0.3950655163937311,128,0.6325118243694305,128,0.04210120439529419,128,0.45225654542446136,128,0.48910191655158997,128,0.5163322687149048,128,0.11463725566864014,128,0.17487549781799316,128,1.0,128
clean,21,25,3,0.08892646804451942,128,0.005187206203117967,128,-2.703761406811928,128,0.0023302118061110377,128,-3.5692545430835168,128,0.05588718503713608,128,-0.43449906451122555,128,0.07067275047302246,128,-0.1660124428873535,128,0.813836171293051,128,0.7452134788036346,128,0.024066656827926636,128,0.5882239937782288,128,0.6236149966716766,128,0.649138867855072,128,0.09882858395576477,128,0.15116965770721436,128,4.0,128
clean,21,25,4,0.06855402141809464,128,0.003127690521068871,128,-2.9841533219734746,128,0.0011777669424191117,128,-3.909239254560946,128,0.057895032688975334,128,-0.08238709134081432,128,0.06858965009450912,128,0.09617501012657961,128,0.9137922033991666,128,0.6306878626346588,128,0.0244939923286438,128,0.4699242264032364,128,0.5136069655418396,128,0.5352263450622559,128,0.10015285015106201,128,0.16459891200065613,128,3.0,128
clean,21,25,5,0.10783154889941216,128,0.007918210700154305,128,-2.6265458783042046,128,0.005565353203564882,128,-2.934435403550374,128,0.1459575891494751,128,0.34974169068840244,128,0.04733048938214779,128,-0.8044952566536889,128,0.33603914779795874,128,0.6467692852020264,128,0.01968321204185486,128,0.5239633321762085,128,0.5615057647228241,128,0.5892287194728851,128,0.05632945895195007,128,0.11906808614730835,128,7.5,128
clean,21,25,6,0.22787868231534958,128,0.03871232084929943,128,-1.7922163603698387,128,0.0597215611487627,128,-1.258899284577979,128,0.22739504277706146,128,0.046637014362339524,128,0.10622858256101608,128,-0.806519416722698,128,-0.4658213387008159,128,0.5392081141471863,128,0.06799790263175964,128,0.5203541219234467,128,0.559648334980011,128,0.5767601728439331,128,-0.04003603756427765,128,0.020601600408554077,128,18.0,128
clean,21,25,7,0.31355130672454834,128,0.09827171266078949,128,-1.1483049511075596,128,0.08285082131624222,128,-1.3550183766013435,128,0.42725256085395813,128,0.26823398383747166,128,0.11971469596028328,128,-1.01628370035258,128,0.21213698897095534,128,0.2981506735086441,128,0.034283459186553955,128,0.2742879390716553,128,0.28794102370738983,128,0.29930615425109863,128,-0.01699167490005493,128,0.03287684917449951,128,6.0,128
clean,21,25,8,0.06808746233582497,128,0.002145141363143921,128,-3.373470139768367,128,0.001155198086053133,128,-3.991264983246607,128,0.049187300726771355,128,-0.3387067213421767,128,0.06295864284038544,128,-0.07314917243552684,128,0.6769612925970778,128,0.626211553812027,128,0.026398777961730957,128,0.4550744444131851,128,0.5047960579395294,128,0.5175040364265442,128,0.09770667552947998,128,0.17123547196388245,128,5.0,128
clean,21,25,9,0.1875682920217514,128,0.03671781346201897,128,-1.6788814234788556,128,0.03923998400568962,128,-1.5033350467734887,128,0.1840408518910408,128,0.024694850137779396,128,0.05207542143762112,128,-1.2838998969030777,128,-0.10350234755782345,128,0.20738645642995834,128,0.021689459681510925,128,0.16979240626096725,128,0.23527634888887405,128,0.24395062029361725,128,-0.029107045382261276,128,0.053423937410116196,128,5.0,128
clean,21,25,10,0.08711165934801102,128,0.005223620915785432,128,-2.7627364506995677,128,0.004717483650892973,128,-2.9041334986323664,128,0.07288790121674538,128,-0.19341220517874594,128,0.03847411461174488,128,-0.7760955573530699,128,0.22464444134039324,128,0.6228075623512268,128,0.02072891592979431,128,0.4826977401971817,128,0.5322391092777252,128,0.5442424118518829,128,0.07486695051193237,128,0.134221151471138,128,10.5,128
clean,21,25,11,0.0949627049267292,128,0.019005658105015755,128,-1.5623984466584506,128,0.011347312480211258,128,-2.1119393856302415,128,0.07859880104660988,128,-0.1862312270183864,128,0.03213423863053322,128,-1.0906698082992994,128,0.48995625844426505,128,0.4902416467666626,128,0.02606278657913208,128,0.4466123878955841,128,0.4781070649623871,128,0.5025790929794312,128,-0.005775481462478638,128,0.061631038784980774,128,2.0,128
clean,21,26,0,0.1253800466656685,128,0.016577943228185177,128,-2.0376312264681973,128,0.006671098293736577,128,-2.884387618848384,128,0.14268869906663895,128,0.1235962003077155,128,0.02918063849210739,128,-1.5007128408997998,128,0.8440279480136204,128,0.6091372966766357,128,0.019524067640304565,128,0.4906427562236786,128,0.5371447503566742,128,0.5670799016952515,128,0.06740149855613708,128,0.11458703875541687,128,11.0,128
clean,21,26,1,0.14427507668733597,128,0.038129886612296104,128,-1.339484518411873,128,0.018994704820215702,128,-2.0396125255243422,128,0.1431872397661209,128,0.03817905237474155,128,0.03508074767887592,128,-1.4114515197700968,128,0.6597026721615875,128,0.6512153744697571,128,0.020809322595596313,128,0.5943838059902191,128,0.6375038027763367,128,0.6400793194770813,128,0.004364341497421265,128,0.046105802059173584,128,11.0,128
clean,21,26,2,0.06416995450854301,128,0.0032010215800255537,128,-2.9059716117746057,128,0.0018236335017718375,128,-3.4804200842030504,128,0.044721366837620735,128,-0.32994323331800446,128,0.03780108317732811,128,-0.5105026062841069,128,0.5265483438922562,128,0.7284789979457855,128,0.017163366079330444,128,0.5621079504489899,128,0.6105444729328156,128,0.6296515762805939,128,0.0925355851650238,128,0.13939130306243896,128,4.0,128
clean,21,26,3,0.11015563830733299,128,0.0132910693064332,128,-2.1326791438082817,128,0.008556801360100508,128,-2.581752301036742,128,0.1452578455209732,128,0.29056209913084446,128,0.023076134733855724,128,-1.4853776096444784,128,0.4197611418828464,128,0.7125954329967499,128,0.019228190183639526,128,0.5956037044525146,128,0.6452604830265045,128,0.6549347043037415,128,0.06057250499725342,128,0.12490928173065186,128,2.0,128
clean,21,26,4,0.16924376040697098,128,0.05627439729869366,128,-1.0580494853162405,128,0.04185345768928528,128,-1.3500954414294979,128,0.160930834710598,128,0.002279704694644535,128,0.04620922729372978,128,-1.2881311460788072,128,0.29163562024194306,128,0.5860838890075684,128,0.028079941868782043,128,0.5683975219726562,128,0.6305137872695923,128,0.6493516266345978,128,-0.05095076560974121,128,0.023874372243881226,128,11.0,128
clean,21,26,5,0.13657794892787933,128,0.027553603053092957,128,-1.528975410742093,128,0.026599500328302383,128,-1.5948378512522354,128,0.10901617631316185,128,-0.2097998258783563,128,0.031797245144844055,128,-1.37345536489297,128,0.07569276196449651,128,0.6312481164932251,128,0.07933378219604492,128,0.561076283454895,128,0.5989252030849457,128,0.6101227700710297,128,0.024245023727416992,128,0.07309111952781677,128,1.0,128
clean,21,26,6,0.061386654153466225,128,0.00896851671859622,128,-1.8498846321990543,128,0.004501719260588288,128,-2.5155766387870124,128,0.048248108476400375,128,-0.2042157980417037,128,0.028886144049465656,128,-0.7602366296849838,128,0.7233106692651634,128,0.7262685894966125,128,0.030397921800613403,128,0.5465404093265533,128,0.571753978729248,128,0.5961755812168121,128,0.12853318452835083,128,0.18247517943382263,128,1.0,128
clean,21,26,7,0.1952669322490692,128,0.02449029963463545,128,-2.0352667409835035,128,0.03525167517364025,128,-1.7173741021424838,128,0.17019272595643997,128,-0.11277947222407528,128,0.04156298190355301,128,-1.5906044334796412,128,-0.33087132615721904,128,0.42323268949985504,128,0.03024040162563324,128,0.38703101873397827,128,0.44218043982982635,128,0.4637133479118347,128,-0.046120449900627136,128,0.024708956480026245,128,11.0,128
clean,21,26,8,0.05160955898463726,128,0.003320795251056552,128,-2.6533499742651294,128,0.0011472086189314723,128,-3.676209902470274,128,0.032958293333649635,128,-0.3941900110711184,128,0.0536065474152565,128,0.07842018689594688,128,0.9994987836551877,128,0.7677154541015625,128,0.02228572964668274,128,0.5949371457099915,128,0.6241131722927094,128,0.6505884826183319,128,0.10906147956848145,128,0.1706717610359192,128,2.0,128
clean,21,26,9,0.044453391805291176,128,0.003194596036337316,128,-2.582010656579623,128,0.0012982418993487954,128,-3.4311229546631257,128,0.04024422913789749,128,-0.11321226056223851,128,0.0388775710016489,128,-0.05376768878504766,128,0.7921966629472856,128,0.72233846783638,128,0.0179673433303833,128,0.5712801516056061,128,0.5959955453872681,128,0.621522843837738,128,0.09593677520751953,128,0.14475136995315552,128,5.0,128
clean,21,26,10,0.11776573956012726,128,0.051641201600432396,128,-0.8737291328424966,128,0.02766340784728527,128,-1.475304911889983,128,0.11450750008225441,128,-0.04833717355653334,128,0.029437310062348843,128,-1.3715549902292563,128,0.597586632612036,128,0.1958211213350296,128,0.014851469546556473,128,0.16926240921020508,128,0.19596994668245316,128,0.20822832733392715,128,-0.0146678127348423,128,0.0168038010597229,128,7.0,128
clean,21,26,11,0.051337774842977524,128,0.0021425829036161304,128,-3.082885226205308,128,0.0009053900430444628,128,-3.8876374613859364,128,0.047858454287052155,128,-0.02783008755071917,128,0.04880352132022381,128,-0.04617603911900062,128,0.7398810326867789,128,0.7207820415496826,128,0.01719886064529419,128,0.5179945230484009,128,0.5632996559143066,128,0.5843201577663422,128,0.11345624923706055,128,0.17097944021224976,128,3.0,128
clean,21,27,0,0.0942114032804966,128,0.007801803993061185,128,-2.5003611703700512,128,0.004779093200340867,128,-2.942015397781106,128,0.09170420840382576,128,-0.056511027580017206,128,0.015665588900446892,128,-1.8620188715361665,128,0.3613607671798706,128,0.6969210505485535,128,0.016402512788772583,128,0.5645512342453003,128,0.5945043563842773,128,0.6109874844551086,128,0.07357847690582275,128,0.12600237131118774,128,2.0,128
clean,21,27,1,0.08456642180681229,128,0.02035273239016533,128,-1.4022420886778013,128,0.010684768669307232,128,-2.0265100730325667,128,0.08814964815974236,128,0.06619648461444363,128,0.012336107436567545,128,-1.9014190896325118,128,0.6478670233497448,128,0.7453592121601105,128,0.018206089735031128,128,0.7403359115123749,128,0.7593503296375275,128,0.7629965245723724,128,-0.014861494302749634,128,0.00956621766090393,128,5.5,128
clean,21,27,2,0.04081110097467899,128,0.0021649044938385487,128,-2.790430328366601,128,0.0012484436156228185,128,-3.3057349966770744,128,0.020995852537453175,128,-0.6153536965270237,128,0.027417541481554508,128,-0.3187938593158731,128,0.46210414381944154,128,0.810404509305954,128,0.014312207698822021,128,0.7108255922794342,128,0.7273325026035309,128,0.7421639263629913,128,0.06871917843818665,128,0.09999299049377441,128,1.0,128
clean,21,27,3,0.12264268845319748,128,0.02958423923701048,128,-1.36639034624987,128,0.018540642224252224,128,-1.8153156152799044,128,0.09702161327004433,128,-0.1619788106595234,128,0.019257375970482826,128,-1.81838230250511,128,0.4605042997069808,128,0.7885496318340302,128,0.03074708580970764,128,0.7612023651599884,128,0.7758850455284119,128,0.782061904668808,128,0.010329782962799072,128,0.03327590227127075,128,1.0,128
clean,21,27,4,0.0989922508597374,128,0.006296876817941666,128,-2.715226157294469,128,0.003720437176525593,128,-3.254416221177567,128,0.14047560095787048,128,0.33159738342225753,128,0.02168041467666626,128,-1.4987090795690827,128,0.5346296189701989,128,0.7537552118301392,128,0.01969045400619507,128,0.6512294113636017,128,0.6854178309440613,128,0.699785441160202,128,0.05158495903015137,128,0.09591522812843323,128,2.0,128
clean,21,27,5,0.10121095925569534,128,0.010863919742405415,128,-2.2451931193221855,128,0.005433917045593262,128,-2.8999204426171046,128,0.1376061886548996,128,0.2941852519004081,128,0.02945042308419943,128,-1.246619808807933,128,0.6682746161916573,128,0.7943558096885681,128,0.009009391069412231,128,0.7380037307739258,128,0.7601297199726105,128,0.7709161341190338,128,0.027197808027267456,128,0.059097468852996826,128,2.0,128
clean,21,27,6,0.1589263156056404,128,0.09611787647008896,128,-0.5569687445972649,128,0.06717699393630028,128,-0.8901445903535601,128,0.14529454708099365,128,-0.06484027318500152,128,0.06849217042326927,128,-0.8554191115929619,128,0.37148857974983895,128,0.7947041094303131,128,0.03058159351348877,128,0.790122926235199,128,0.8036453723907471,128,0.8065457344055176,128,-0.008515536785125732,128,0.008411616086959839,128,18.0,128
clean,21,27,7,0.13454972207546234,128,0.07995209097862244,128,-0.4774306499294897,128,0.0611286498606205,128,-0.8101278572410945,128,0.11802532523870468,128,-0.11304265175756519,128,0.06718414276838303,128,-0.7324912580017864,128,0.3564959643867257,128,0.7001081109046936,128,0.014486908912658691,128,0.692794919013977,128,0.7127997577190399,128,0.7175800204277039,128,-0.013122141361236572,128,0.00621303915977478,128,5.0,128
clean,21,27,8,0.043885694816708565,128,0.005348717328161001,128,-2.0639701984552614,128,0.0019816617714241147,128,-2.9872266659368734,128,0.03672381304204464,128,-0.13237531347463516,128,0.032810186967253685,128,-0.23635106246624843,128,0.9430461140827165,128,0.7032275795936584,128,0.02294456958770752,128,0.5477021932601929,128,0.5788758099079132,128,0.6027420163154602,128,0.09969285130500793,128,0.1511807143688202,128,1.0,128
clean,21,27,9,0.1163339801132679,128,0.03361964039504528,128,-1.2267578551273677,128,0.027734743431210518,128,-1.3904526027602728,128,0.10361200198531151,128,-0.10460078335554263,128,0.03336326219141483,128,-1.2349798969725374,128,0.23211087891598467,128,0.0707574300467968,128,0.020288949832320213,128,0.06666921079158783,128,0.08653727918863297,128,0.08893872052431107,128,-0.019787099212408066,128,0.0019707996398210526,128,11.0,128
clean,21,27,10,0.1694633662700653,128,0.021788673475384712,128,-2.053171470066986,128,0.029200500808656216,128,-1.7208637947900438,128,0.14444077759981155,128,-0.1220683545997358,128,0.04500739090144634,128,-1.3335519171966794,128,-0.26755331825318923,128,0.5735456049442291,128,0.035840511322021484,128,0.48025651276111603,128,0.5297190248966217,128,0.5452674329280853,128,0.021705150604248047,128,0.0772981345653534,128,5.0,128
clean,21,27,11,0.08835862949490547,128,0.017356237396597862,128,-1.4688854581624338,128,0.009833396878093481,128,-2.1550156170654526,128,0.060851406306028366,128,-0.3997394874830393,128,0.012411052826792002,128,-1.8939703134552892,128,0.6185349629608423,128,0.49094271659851074,128,0.00837796926498413,128,0.4811648726463318,128,0.5043001472949982,128,0.5086657404899597,128,-0.016575723886489868,128,0.005214869976043701,128,18.0,128
clean,21,28,0,0.0061162905767560005,128,0.0015447175246663392,128,-1.4498197556068364,128,0.001924417505506426,128,-1.2024019173298286,128,0.002078918623737991,128,-1.0604017655076068,128,0.0013050385750830173,128,-1.4817529591159349,128,-0.20041022362604904,128,0.689480721950531,128,0.03107672929763794,128,0.6942708492279053,128,0.7064549624919891,128,0.712026059627533,128,-0.021943271160125732,128,-0.003710925579071045,128,1.0,128
clean,21,28,1,0.04132719151675701,128,0.009441216941922903,128,-1.4734697280709925,128,0.010190058033913374,128,-1.2921677594263783,128,0.03376919403672218,128,-0.1866735695418068,128,0.011299142614006996,128,-1.2566421041207714,128,-0.14448851015128125,128,0.7731652855873108,128,0.015194803476333618,128,0.7753342092037201,128,0.7888214886188507,128,0.7909156680107117,128,-0.020130157470703125,128,0.00028070807456970215,128,1.0,128
clean,21,28,2,0.02558515965938568,128,0.00512627768330276,128,-1.5312227869648458,128,0.002307092188857496,128,-2.30307819600534,128,0.018364956602454185,128,-0.24173351707644564,128,0.009274232666939497,128,-0.9274932106313439,128,0.8145289470344026,128,0.834397703409195,128,0.016551941633224487,128,0.753720223903656,128,0.7764624059200287,128,0.7866385877132416,128,0.04255610704421997,128,0.06573903560638428,128,1.0,128
clean,21,28,3,0.0798739418387413,128,0.020866542123258114,128,-1.2581078296423387,128,0.01098467456176877,128,-1.9856576214208141,128,0.09797527641057968,128,0.2098738744995618,128,0.016668953001499176,128,-1.5350499008701592,128,0.6971343277254147,128,0.7458304464817047,128,0.016572952270507812,128,0.6281968653202057,128,0.6419515907764435,128,0.6652495861053467,128,0.07636275887489319,128,0.10398703813552856,128,5.0,128
clean,21,28,4,0.09408557415008545,128,0.033466899767518044,128,-0.9820799061744938,128,0.022640681825578213,128,-1.3505529406490755,128,0.1696767807006836,128,0.5852524288277929,128,0.04220925457775593,128,-0.7648400879766698,128,0.2423840216664241,128,0.6984634101390839,128,0.015470832586288452,128,0.6354057490825653,128,0.6755516231060028,128,0.6910462379455566,128,0.007206857204437256,128,0.05015173554420471,128,4.5,128
clean,21,28,5,0.17121855169534683,128,0.03524312935769558,128,-1.593377347257683,128,0.030412329360842705,128,-1.7418136548579741,128,0.18802634626626968,128,0.02124486647806143,128,0.04038049653172493,128,-1.441344174787596,128,0.17306513729285716,128,0.7183153033256531,128,0.03395947813987732,128,0.6783461272716522,128,0.7026658356189728,128,0.7134597599506378,128,-0.0035864710807800293,128,0.042798399925231934,128,12.0,128
clean,21,28,6,0.09676291793584824,128,0.06245560199022293,128,-0.3770645501535635,128,0.039092088118195534,128,-0.8903602277352596,128,0.08329607546329498,128,-0.13256801860220846,128,0.038455136120319366,128,-0.9053565945503548,128,0.46644862439304646,128,0.6246166229248047,128,0.02327817678451538,128,0.6204979121685028,128,0.6344461143016815,128,0.6390767693519592,128,-0.01639816164970398,128,0.00141829252243042,128,5.0,128
clean,21,28,7,0.11444848030805588,128,0.035711584612727165,128,-1.17439994619292,128,0.014822292141616344,128,-2.0007531020435145,128,0.2473589926958084,128,0.7329845837259006,128,0.025849761441349983,128,-1.4399495556089588,128,0.8820318455724174,128,0.7265304028987885,128,0.021415412425994873,128,0.6931458115577698,128,0.72584068775177,128,0.7329243123531342,128,-0.0054562389850616455,128,0.029201805591583252,128,16.0,128
clean,21,28,8,0.07919974625110626,128,0.0570454727858305,128,-0.3049552190623208,128,0.03281399607658386,128,-0.8313213264267447,128,0.07184493541717529,128,-0.1096790161487614,128,0.039353230968117714,128,-0.7641294049226741,128,0.5330686571587604,128,0.7541868090629578,128,0.0030217766761779785,128,0.7551790475845337,128,0.755140095949173,128,0.7557158470153809,128,-0.001393049955368042,128,0.0014809072017669678,128,18.0,128
clean,21,28,9,0.11643630266189575,128,0.01918079052120447,128,-1.7498506603413064,128,0.010480915661901236,128,-2.290421957942697,128,0.08137256279587746,128,-0.3373435235659306,128,0.03581242822110653,128,-1.203056358559196,128,0.5709545546793414,128,0.782143235206604,128,0.018903672695159912,128,0.742406815290451,128,0.7698732316493988,128,0.7748931348323822,128,0.00439828634262085,128,0.041347384452819824,128,6.0,128
clean,21,28,10,0.2754954546689987,128,0.06230483949184418,128,-1.5457992719027454,128,0.0644889622926712,128,-1.5447673959183401,128,0.25660540163517,128,-0.12016966549592181,128,0.076920535415411,128,-1.2949092052621818,128,-0.01941719486358357,128,0.46466638147830963,128,0.02860303223133087,128,0.4239058196544647,128,0.4550660252571106,128,0.4642447531223297,128,-0.013154864311218262,128,0.030638933181762695,128,6.0,128
clean,21,28,11,0.07953543588519096,128,0.05996382795274258,128,-0.21933926855386915,128,0.035075848922133446,128,-0.7940612764156776,128,0.0745612308382988,128,-0.04295553357292932,128,0.03735855966806412,128,-0.7810180435295013,128,0.5761719271273609,128,0.7845947444438934,128,0.008035242557525635,128,0.7842145562171936,128,0.7862594723701477,128,0.7862687110900879,128,-0.0019522607326507568,128,0.0012339949607849121,128,18.0,128
clean,21,29,0,0.10012763738632202,128,0.06018988415598869,128,-0.5095313168504791,128,0.035221876576542854,128,-1.089860163311113,128,0.0931440182030201,128,-0.12079677297560112,128,0.03426399827003479,128,-1.072306126827499,128,0.5782574591342231,128,0.49952830374240875,128,0.01475641131401062,128,0.4884435832500458,128,0.500845730304718,128,0.5053262114524841,128,-0.01100333034992218,128,0.002546161413192749,128,18.0,128
clean,21,29,1,0.07349176332354546,128,0.008087803609669209,128,-2.2064713203749813,128,0.00475518754683435,128,-2.733853493763697,128,0.09494177997112274,128,0.268904104531267,128,0.009304245933890343,128,-2.0600913057403756,128,0.5286046954216799,128,0.7745745778083801,128,0.01150617003440857,128,0.6836146116256714,128,0.7174671590328217,128,0.7221893966197968,128,0.04735362529754639,128,0.07548737525939941,128,2.0,128
clean,21,29,2,0.12845177948474884,128,0.08895701542496681,128,-0.3476850340018933,128,0.05046212859451771,128,-0.8918195289412041,128,0.11662673577666283,128,-0.07990493473283018,128,0.04946994595229626,128,-0.9434043825449879,128,0.5665409777864654,128,0.7219662666320801,128,0.01774066686630249,128,0.7092135548591614,128,0.7236899435520172,128,0.7258585691452026,128,-0.008829265832901001,128,0.005664408206939697,128,5.0,128
clean,21,29,3,0.043712666258215904,128,0.005793382879346609,128,-2.0825618550818428,128,0.002242538961581886,128,-2.9175013585661773,128,0.0314272977411747,128,-0.2869463808993031,128,0.010910715442150831,128,-1.3052192648503032,128,0.8388177142685561,128,0.7547319531440735,128,0.026285290718078613,128,0.5944046974182129,128,0.6432753503322601,128,0.6579882502555847,128,0.08414331078529358,128,0.13579720258712769,128,1.0,128
clean,21,29,4,0.10786336287856102,128,0.038451364263892174,128,-0.9958450035393884,128,0.020839118398725986,128,-1.6345090946844625,128,0.09530060365796089,128,-0.07816439235918776,128,0.02154029905796051,128,-1.5848189517570466,128,0.5934583587973057,128,0.7059586048126221,128,0.019478440284729004,128,0.6994274258613586,128,0.7175304889678955,128,0.7202599942684174,128,-0.014698117971420288,128,0.004781812429428101,128,11.0,128
clean,21,29,5,0.13893449306488037,128,0.07485146448016167,128,-0.6093816022222954,128,0.02432054467499256,128,-1.787984981193683,128,0.16290227323770523,128,0.15942390296325487,128,0.036541568115353584,128,-1.3301081539429183,128,1.1775163235548125,128,0.862621009349823,128,0.017263263463974,128,0.8541982769966125,128,0.8698180913925171,128,0.8716695010662079,128,-0.010610967874526978,128,0.006510794162750244,128,17.0,128
clean,21,29,6,0.056591128930449486,128,0.006998555036261678,128,-2.085441672321233,128,0.003548289416357875,128,-2.7319828602081317,128,0.06904392689466476,128,0.21545704149050654,128,0.007559301797300577,128,-1.9771306940049627,128,0.6584695600988166,128,0.8275647163391113,128,0.011517852544784546,128,0.7493412792682648,128,0.7699206173419952,128,0.781949371099472,128,0.04257553815841675,128,0.06327745318412781,128,1.0,128
clean,21,29,7,0.11419881507754326,128,0.020491044968366623,128,-1.6454432137120107,128,0.02081852499395609,128,-1.7076172710701667,128,0.12368228286504745,128,0.07614482179026615,128,0.02830730564892292,128,-1.3438512776015452,128,0.09249311192807502,128,0.7246856391429901,128,0.032046109437942505,128,0.6367053687572479,128,0.6454961597919464,128,0.6731085181236267,128,0.040504783391952515,128,0.0790666937828064,128,5.0,128
clean,21,29,8,0.039015959948301315,128,0.0040323680732399225,128,-2.1535478025145154,128,0.0035598742542788386,128,-2.3771943768621124,128,0.0343411136418581,128,-0.11658404504285343,128,0.008050754200667143,128,-1.6035983954621047,128,0.09261318056417048,128,0.7853537201881409,128,0.018197625875473022,128,0.6167692244052887,128,0.6677087843418121,128,0.6812914311885834,128,0.08945384621620178,128,0.1348547637462616,128,1.0,128
clean,21,29,9,0.05722679942846298,128,0.04851640574634075,128,-0.15144249045671018,128,0.04856100305914879,128,-0.152529344597552,128,0.04847101494669914,128,-0.14633200872816696,128,0.048450980335474014,128,-0.16065083674835023,128,-0.0029530386186020384,128,0.9736842513084412,128,0.005013585090637207,128,0.9737759530544281,128,0.9743122756481171,128,0.9751160144805908,128,-0.0008553862571716309,128,0.0011425912380218506,128,12.0,128
clean,21,29,10,0.10665693134069443,128,0.034301070496439934,128,-1.1591551898887635,128,0.018927362747490406,128,-1.7163801457549916,128,0.12955260276794434,128,0.18644428712471395,128,0.018710372038185596,128,-1.6963591805239655,128,0.5412596285799574,128,0.6481103003025055,128,0.02551567554473877,128,0.6148460507392883,128,0.6409129500389099,128,0.6525448560714722,128,-0.003462374210357666,128,0.03462132811546326,128,15.0,128
clean,21,29,11,0.13686680793762207,128,0.07738139480352402,128,-0.5569155728125996,128,0.02924378402531147,128,-1.536867259283584,128,0.1462957262992859,128,0.07341756275574332,128,0.032454714179039,128,-1.4155538897847522,128,0.9384481334282219,128,0.8382265567779541,128,0.011852443218231201,128,0.8340803384780884,128,0.86063352227211,128,0.8659615516662598,128,-0.01746460795402527,128,0.005333453416824341,128,10.0,128
clean,63,0,0,0.08217228204011917,128,0.03525136224925518,128,-0.7537848481024724,128,0.008181713987141848,128,-2.3333565113020653,128,0.07197685167193413,128,-0.19457835474670895,128,0.017284047789871693,128,-1.6480221906530468,128,1.5934719192708726,128,0.4930785447359085,128,0.08658598363399506,128,0.4734971225261688,128,0.527640700340271,128,0.5417354106903076,128,-0.05683068931102753,128,0.015739604830741882,128,1.0,128
