clusters,feature_count,split_label_agreement,split_ari,discovery_silhouette,validation_silhouette,bootstrap_ari_median,bootstrap_ari_p10,minimum_cluster_fraction,boundary_fraction,cluster_exact_layer_nmi,cluster_layer_band_nmi,passed
2,11,0.9861111111111112,0.8721506864898596,0.4375091913852202,0.41590261240304766,0.26685484553768796,-0.042734820174739514,0.06111111111111111,0.002777777777777778,0.05203153440714772,0.03265846388343956,0
3,11,0.9444444444444444,0.6904272969524523,0.45706669378408676,0.404682489319506,0.2913412852780968,0.07206978177781777,0.03611111111111111,0.002777777777777778,0.1028944535428224,0.047344031310693716,0
4,11,0.9138888888888889,0.7793509748292873,0.19653814987421991,0.1906152587005669,0.7346038612118659,0.2649133682621171,0.03611111111111111,0.058333333333333334,0.17316786310490218,0.11178945452485091,0
5,11,0.9111111111111111,0.7760949741237422,0.19809253747207092,0.19675603519999665,0.6334922368961352,0.3835836639372512,0.002777777777777778,0.06388888888888888,0.16551217028682513,0.10388041292888557,0
6,11,0.8361111111111111,0.6156056437405532,0.1987197555611903,0.16484672239978918,0.5471694478948207,0.40275290507938033,0.002777777777777778,0.041666666666666664,0.2528407931983981,0.21443751159879193,0
