method,subject_consistency,background_consistency,temporal_flickering,motion_smoothness,overall_consistency,dynamic_degree,aesthetic_quality,imaging_quality,temporal_style
sf_native,0.9755831451724295,0.9649783796333942,0.9782838310442531,0.986573726204257,0.2343404842931098,0.40677083333333336,0.581249641192456,0.7117139972749478,0.2343404842931098
rccp_matched,0.9753726356894543,0.9649581630725348,0.9714849488847438,0.983601193875182,0.23467215055861743,0.4984375,0.5832432175676028,0.7172893644537156,0.23467215055861743
all_recent,0.9760473397553431,0.9658279857769354,0.9730834485469942,0.9850105686069626,0.23483418273390272,0.49270833333333336,0.5846730165493985,0.7182893907924494,0.23483418273390272
all_coverage,0.974310895758023,0.9641920158293366,0.9708479221894422,0.9848081322664614,0.23350124181403467,0.6026041666666667,0.5871742924364904,0.7145561594643319,0.23350124181403467
