clusters,feature_count,split_label_agreement,split_ari,discovery_silhouette,validation_silhouette,bootstrap_ari_median,bootstrap_ari_p10,minimum_cluster_fraction,boundary_fraction,cluster_exact_layer_nmi,cluster_layer_band_nmi,passed
2,20,0.9777777777777777,0.5751382159086473,0.6603275658361716,0.5910764273488569,0.7585825301958372,-0.011952514775801885,0.022222222222222223,0.0,0.08297550177819393,0.04810631195396044,0
3,20,0.9333333333333333,0.7933119116578018,0.23816870206135268,0.2212590995452392,0.7359264751409808,0.11902210083965975,0.019444444444444445,0.044444444444444446,0.05852242186039116,0.036846008356719945,0
4,20,0.9083333333333333,0.7434139580814657,0.20929062984424412,0.19510953404519285,0.6035559163871059,0.3603310484077498,0.019444444444444445,0.06388888888888888,0.06742454074161008,0.038226132095127506,0
5,20,0.8583333333333333,0.6934350841903962,0.20116264773646722,0.18756033654255902,0.47951823366521645,0.24902236216254872,0.013888888888888888,0.044444444444444446,0.08056597635876511,0.03409462227857641,0
6,20,0.85,0.6970862772577306,0.14840251007728683,0.1545338127385582,0.34215181421128105,0.23713870873697734,0.013888888888888888,0.03333333333333333,0.09930371780863911,0.03500877292686723,0
