layer,head,discovery_current_mass,validation_current_mass,discovery_global_sink1_mass,validation_global_sink1_mass,discovery_history_mean_logit,validation_history_mean_logit,discovery_history_positive_rate,validation_history_positive_rate,discovery_last4_mass,validation_last4_mass,discovery_middle_mass,validation_middle_mass,discovery_oldest1_mass,validation_oldest1_mass,discovery_recent4_mass,validation_recent4_mass,discovery_recent4_non_oldest_ratio,validation_recent4_non_oldest_ratio,dummy_forcing_label,dummy_forcing_vote_fraction,dummy_forcing_split_agree,forcing_kv_label,forcing_kv_vote_fraction,forcing_kv_split_agree,head_forcing_label,head_forcing_vote_fraction,head_forcing_split_agree,discovery_best_policy,validation_best_policy,split_label_agree,discovery_policy_need,validation_policy_need,modal_state_policy,modal_state_fraction,validation_static_regret,discovery_policy_margin,discovery_recent_budget_loss,validation_recent_budget_loss,discovery_boundary_recent_loss,validation_boundary_recent_loss,discovery_uniform_recent_loss,validation_uniform_recent_loss
6,10,0.38006591796875,0.3826904296875,0.0,0.0,2.8670518663194446,2.8245985243055554,1.0,1.0,0.4251708984375,0.43792724609375,0.31561279296875,0.299072265625,0.033260345458984375,0.031436920166015625,0.184722900390625,0.198455810546875,0.193084716796875,0.207855224609375,context,1.0,1,dynamic,0.890625,1,memory,0.6015625,1,uniform_recent,uniform_recent,1,0.0272047221660614,0.02738320827484131,uniform_recent,0.486328125,0.01957119079307827,0.04573658218598929,0.18108266592025757,0.17609677091240883,0.16144592314958572,0.15218991041183472,0.15387794375419617,0.14871356263756752
6,11,0.8125,0.81103515625,0.0,0.0,-15.244032118055555,-15.3359375,0.0,0.0,0.8494873046875,0.845458984375,0.05876922607421875,0.06044769287109375,0.03878021240234375,0.0391387939453125,0.04154205322265625,0.04560089111328125,0.0431976318359375,0.04660797119140625,dummy,0.6953125,1,static,1.0,1,anchor,0.4921875,0,boundary_recent,boundary_recent,1,0.04456786718219519,0.045157250948250294,boundary_recent,0.849609375,0.0,0.5210228031604179,0.07202554866671562,0.07282239198684692,0.027457681484520435,0.02766514103859663,0.05413768067955971,0.055385932326316833
7,0,0.9183349609375,0.9207763671875,0.0,0.0,0.1609039306640625,0.18791431850857204,0.5277777777777778,0.5,0.9493408203125,0.955810546875,0.015890121459960938,0.015264511108398438,0.009309768676757812,0.010110855102539062,0.03485870361328125,0.03240966796875,0.03510284423828125,0.03266143798828125,dummy,0.953125,1,static,1.0,1,local,0.78125,1,boundary_recent,boundary_recent,1,0.02787620620802045,0.027735565789043903,boundary_recent,0.744140625,0.0,0.5356422392344422,0.047503878362476826,0.046379112638533115,0.019627672154456377,0.018643546849489212,0.03848528489470482,0.03666070895269513
7,1,0.3563232421875,0.34173583984375,0.0,0.0,2.023423353830973,1.9410807291666665,0.9722222222222222,0.9444444444444444,0.5350341796875,0.5316162109375,0.16693115234375,0.165008544921875,0.015529632568359375,0.0140380859375,0.44073486328125,0.44598388671875,0.45306396484375,0.45458984375,context,1.0,1,dynamic,0.9375,1,anchor,0.8671875,1,recent_budget,recent_budget,1,-0.001294638030230999,-0.0047115907073020935,recent_budget,0.6451822916666666,0.0,0.01983569876127891,0.06285509467124939,0.05932623241096735,0.06879942119121552,0.07085136324167252,0.06414973270148039,0.06403782311826944
7,2,0.63525390625,0.6251220703125,0.0,0.0,0.04634096887376574,0.013097014692094592,0.4444444444444444,0.4444444444444444,0.717529296875,0.70458984375,0.154693603515625,0.15045166015625,0.03200531005859375,0.0330657958984375,0.1470947265625,0.159820556640625,0.152008056640625,0.166107177734375,context,1.0,1,static,0.9140625,1,memory,1.0,1,boundary_recent,boundary_recent,1,0.04600430652499199,0.04308895952999592,boundary_recent,0.8723958333333334,0.0,0.21081218253920242,0.1283363699913025,0.12440893426537514,0.0823320634663105,0.08131997473537922,0.10447760485112667,0.10069357231259346
7,3,0.8221435546875,0.81396484375,0.0,0.0,-14.23415798611111,-14.442057291666666,0.0,0.0,0.8695068359375,0.8743896484375,0.0584564208984375,0.05857086181640625,0.025409698486328125,0.025257110595703125,0.0673980712890625,0.0723724365234375,0.0689849853515625,0.074462890625,dummy,0.875,1,static,1.0,1,memory,0.8828125,1,boundary_recent,boundary_recent,1,0.027035933919250965,0.02847854234278202,boundary_recent,0.7643229166666666,0.0,0.33961203453382766,0.057807646691799164,0.056237014941871166,0.0307717127725482,0.027758472599089146,0.046007483266294,0.04462755471467972
7,4,0.703125,0.705810546875,0.0,0.0,0.6635691324869791,0.6767506069607205,0.7222222222222222,0.75,0.822021484375,0.832763671875,0.0774383544921875,0.072998046875,0.02127838134765625,0.0223236083984375,0.15655517578125,0.163299560546875,0.1585693359375,0.167022705078125,context,0.953125,1,static,0.984375,1,memory,1.0,1,boundary_recent,boundary_recent,1,0.030820194631814957,0.029959597624838352,boundary_recent,0.759765625,0.0,0.2947878825585142,0.07562019489705563,0.07429108209908009,0.04480000026524067,0.044331484474241734,0.0628041010349989,0.060858565382659435
7,5,0.37103271484375,0.364013671875,0.0,0.0,2.438991970486111,2.4421115451388893,1.0,1.0,0.450927734375,0.4395751953125,0.3348388671875,0.31884765625,0.02150726318359375,0.018707275390625,0.224456787109375,0.21368408203125,0.231536865234375,0.218048095703125,context,1.0,1,dynamic,0.859375,1,memory,0.796875,1,uniform_recent,recent_budget,0,0.002512209117412567,-0.0017261821776628494,uniform_recent,0.4088541666666667,0.031100026709634115,0.019438693455623154,0.1252159532159567,0.12069118395447731,0.13979295268654823,0.1390615962445736,0.12270374409854412,0.12241736613214016
7,6,0.585693359375,0.59814453125,0.0,0.0,2.333523220486111,2.4880913628472223,1.0,1.0,0.646240234375,0.6611328125,0.186370849609375,0.179229736328125,0.017549514770507812,0.017024993896484375,0.159515380859375,0.15728759765625,0.162811279296875,0.161041259765625,context,0.96875,1,dynamic,0.8671875,1,memory,0.953125,1,uniform_recent,uniform_recent,1,0.01062624342739582,0.008272301405668259,uniform_recent,0.5,0.006454026556473648,0.07310404660124759,0.11334697157144547,0.11173586174845695,0.11068299412727356,0.10463019460439682,0.10272072814404964,0.1034635603427887
7,7,0.6339111328125,0.60888671875,0.0,0.0,0.7594177325566609,0.7125269571940104,0.8333333333333334,0.8194444444444444,0.798828125,0.7830810546875,0.072296142578125,0.0716094970703125,0.01039886474609375,0.009896278381347656,0.25848388671875,0.2811279296875,0.26177978515625,0.285400390625,context,1.0,1,static,0.75,1,memory,0.96875,1,recent_budget,boundary_recent,0,-0.00039147306233644485,0.0007894653826951981,recent_budget,0.4518229166666667,0.020429960264167973,0.008433897703288224,0.04545430280268192,0.04696682468056679,0.04584577586501837,0.04617735929787159,0.04794979467988014,0.04642295651137829
7,8,0.793701171875,0.791748046875,0.0,0.0,-5.885470920138889,-5.849555121527778,0.0,0.0,0.7940673828125,0.7935791015625,0.080047607421875,0.0872650146484375,0.007947921752929688,0.007030487060546875,0.0226898193359375,0.021697998046875,0.024135589599609375,0.0235595703125,context,0.9375,1,static,1.0,1,anchor,1.0,1,boundary_recent,boundary_recent,1,0.1558351181447506,0.15619891695678234,boundary_recent,0.732421875,0.0,0.23776857483727634,0.2654520533978939,0.2651821970939636,0.10961693525314331,0.10898328013718128,0.15133794397115707,0.14785556122660637
7,9,0.4140625,0.4281005859375,0.0,0.0,1.9450276692708335,1.8854437934027777,1.0,1.0,0.50335693359375,0.51531982421875,0.2781982421875,0.256195068359375,0.0190887451171875,0.01813507080078125,0.205841064453125,0.205078125,0.2099609375,0.208831787109375,context,1.0,1,dynamic,0.6875,1,anchor,0.7578125,1,uniform_recent,uniform_recent,1,0.0254649855196476,0.02448810078203678,uniform_recent,0.5501302083333334,0.0,0.017146111402928887,0.16508574783802032,0.16149868071079254,0.1421748548746109,0.1398612018674612,0.13962076231837273,0.13701057992875576
7,10,0.2991943359375,0.2869873046875,0.0,0.0,1.3159518771701388,1.40863037109375,1.0,1.0,0.37078857421875,0.3623046875,0.36883544921875,0.369873046875,0.04012298583984375,0.04041290283203125,0.2198486328125,0.227630615234375,0.22784423828125,0.235992431640625,context,1.0,1,dynamic,1.0,1,anchor,0.9921875,1,boundary_recent,boundary_recent,1,0.03096454031765461,0.03046867623925209,boundary_recent,0.7252604166666666,0.0,0.0720550938444482,0.1445649154484272,0.14639869332313538,0.11360037513077259,0.11593001708388329,0.12274932116270065,0.1215902641415596
7,11,0.41552734375,0.41357421875,0.0,0.0,0.5075685713026259,0.5631913079155817,0.9722222222222222,1.0,0.5142822265625,0.52069091796875,0.26824951171875,0.26715087890625,0.019304275512695312,0.01863861083984375,0.239837646484375,0.242584228515625,0.245269775390625,0.248687744140625,context,1.0,1,dynamic,0.7734375,1,memory,1.0,1,uniform_recent,uniform_recent,1,0.00928906537592411,0.0051296185702085495,uniform_recent,0.4537760416666667,0.002625237545479994,0.031417036280833734,0.1211391594260931,0.11309631541371346,0.1154995895922184,0.11116821132600307,0.11185009405016899,0.1079666968435049
8,0,0.8428955078125,0.8402099609375,0.0,0.0,-0.6368895636664496,-0.6661509407891169,0.3333333333333333,0.3333333333333333,0.9229736328125,0.920654296875,0.03022003173828125,0.028728485107421875,0.010528564453125,0.010160446166992188,0.095428466796875,0.0996246337890625,0.0964202880859375,0.102264404296875,dummy,0.5625,0,static,1.0,1,memory,0.8984375,1,boundary_recent,boundary_recent,1,0.01708446629345417,0.01592907588928938,boundary_recent,0.7421875,0.0,0.3985985887640896,0.041606104001402855,0.038528853096067905,0.024521637707948685,0.022599777206778526,0.038411349058151245,0.03511628741398454
8,1,0.8450927734375,0.8515625,0.0,0.0,2.011240641276042,2.0117085774739585,0.9861111111111112,0.9722222222222222,0.9263916015625,0.929931640625,0.026195526123046875,0.02446746826171875,0.0036149024963378906,0.003384113311767578,0.111785888671875,0.1119232177734375,0.1122283935546875,0.1121826171875,context,0.8671875,1,static,1.0,1,memory,1.0,1,boundary_recent,boundary_recent,1,0.0045525385066866875,0.0031135957688093185,boundary_recent,0.6783854166666666,0.0,0.15833405182428126,0.026794823352247477,0.024329447653144598,0.02224228484556079,0.02121585188433528,0.026213882956653833,0.024635199457406998
8,2,0.6805419921875,0.6929931640625,0.0,0.0,0.6279417408837212,0.6291448805067275,0.7777777777777778,0.8055555555555556,0.7529296875,0.7734375,0.137542724609375,0.1276397705078125,0.03363037109375,0.0302886962890625,0.09942626953125,0.0998687744140625,0.103057861328125,0.104034423828125,context,1.0,1,static,0.9765625,1,anchor,0.5390625,1,boundary_recent,boundary_recent,1,0.058862050995230675,0.06234566122293472,boundary_recent,0.8893229166666666,0.0,0.23485599892648348,0.15604673326015472,0.15845255367457867,0.09718468226492405,0.09610689245164394,0.1269470825791359,0.12743810191750526
8,3,0.8819580078125,0.876708984375,0.0,0.0,-1.2620322704315186,-1.3299755255381265,0.19444444444444442,0.16666666666666666,0.9525146484375,0.953369140625,0.019565582275390625,0.01776885986328125,0.0061168670654296875,0.006094932556152344,0.084228515625,0.079742431640625,0.08477783203125,0.080352783203125,dummy,0.96875,1,static,1.0,1,memory,0.6171875,1,boundary_recent,boundary_recent,1,0.017385286279022694,0.01803066860884428,boundary_recent,0.7623697916666666,0.0,0.35786283845720906,0.037986219860613346,0.035918766632676125,0.020600933581590652,0.017888098023831844,0.031326521188020706,0.029781098943203688
8,4,0.87158203125,0.8663330078125,0.0,0.0,-3.5064243740505643,-3.5988888210720487,0.0,0.0,0.9417724609375,0.9439697265625,0.013875961303710938,0.013683319091796875,0.0099639892578125,0.009279251098632812,0.0769805908203125,0.0850677490234375,0.077667236328125,0.08612060546875,dummy,0.9609375,1,static,1.0,1,local,0.5,0,boundary_recent,boundary_recent,1,0.02753701596520841,0.02583328285254538,boundary_recent,0.7981770833333334,0.0,0.5954921486293812,0.040940931998193264,0.03901555668562651,0.013403916032984853,0.013182273833081126,0.030182342045009136,0.029739607125520706
8,5,0.9630126953125,0.96630859375,0.0,0.0,0.6954212188720703,0.6943747202555339,0.6111111111111112,0.5833333333333334,0.986328125,0.989501953125,0.005007266998291016,0.00386810302734375,0.0031909942626953125,0.0024895668029785156,0.024646759033203125,0.02165985107421875,0.024723052978515625,0.021762847900390625,dummy,1.0,1,static,1.0,1,local,0.9609375,1,boundary_recent,boundary_recent,1,0.008186019258573651,0.008757443749345839,boundary_recent,0.7369791666666666,0.0,0.3279185780867752,0.017752964980900288,0.016763226594775915,0.009566945722326636,0.008005782845430076,0.014093711040914059,0.01377819711342454
8,6,0.3350830078125,0.32763671875,0.0,0.0,1.2336290147569444,1.2227393256293404,1.0,1.0,0.370361328125,0.36712646484375,0.4058837890625,0.40838623046875,0.0641632080078125,0.0656890869140625,0.102569580078125,0.100128173828125,0.1095733642578125,0.1074066162109375,context,1.0,1,dynamic,1.0,1,anchor,0.953125,1,boundary_recent,boundary_recent,1,0.1350831538438797,0.12178321927785873,boundary_recent,0.6080729166666666,0.0,0.07759775650669068,0.3316023722290993,0.3192242830991745,0.19651921838521957,0.19744106382131577,0.21576040983200073,0.21801592037081718
8,7,0.4635009765625,0.48602294921875,0.0,0.0,1.3834190368652344,1.3555018107096353,0.9722222222222222,0.9444444444444444,0.615966796875,0.6322021484375,0.1241607666015625,0.1108856201171875,0.018764495849609375,0.01659393310546875,0.31585693359375,0.32183837890625,0.332763671875,0.33233642578125,context,1.0,1,dynamic,0.9453125,1,anchor,1.0,1,boundary_recent,boundary_recent,1,0.025586375035345554,0.022359682247042656,boundary_recent,0.8001302083333334,0.0,0.11857464892212552,0.08837254345417023,0.08444028347730637,0.06278616841882467,0.06208060123026371,0.07159029692411423,0.06781152170151472
8,8,0.42333984375,0.42889404296875,0.0,0.0,1.8050062391493056,1.7902696397569446,1.0,1.0,0.5361328125,0.54736328125,0.19293212890625,0.189422607421875,0.014310836791992188,0.0141143798828125,0.30279541015625,0.29620361328125,0.30731201171875,0.3016357421875,context,1.0,1,dynamic,0.9140625,1,anchor,0.5234375,0,uniform_recent,uniform_recent,1,0.004988549277186394,0.0011793728917837143,boundary_recent,0.4505208333333333,0.05584863017389563,0.030633603166905235,0.08018487878143787,0.07792164757847786,0.0775750931352377,0.07844266854226589,0.07519632950425148,0.07674227468669415
8,9,0.46075439453125,0.4713134765625,0.0,0.0,1.0587277942233615,1.111570570203993,1.0,1.0,0.5677490234375,0.578369140625,0.194915771484375,0.1934814453125,0.0423126220703125,0.03745269775390625,0.215057373046875,0.22076416015625,0.226409912109375,0.23077392578125,context,1.0,1,dynamic,0.984375,1,anchor,1.0,1,boundary_recent,boundary_recent,1,0.03809605911374092,0.037078797817230225,boundary_recent,0.7903645833333334,0.0,0.18159134981300984,0.12591092847287655,0.12474522553384304,0.08781486935913563,0.08766642771661282,0.10724327154457569,0.1077597476541996
8,10,0.8643798828125,0.8587646484375,0.0,0.0,-3.9650743272569446,-3.85821533203125,0.0,0.0,0.93115234375,0.9293212890625,0.022274017333984375,0.02303314208984375,0.011953353881835938,0.01195526123046875,0.084564208984375,0.0860595703125,0.0855712890625,0.087188720703125,dummy,0.9140625,1,static,1.0,1,memory,0.75,1,boundary_recent,boundary_recent,1,0.02467445470392704,0.02224629372358322,boundary_recent,0.76171875,0.0,0.4850252136330431,0.04240367095917463,0.039824229665100574,0.017729216255247593,0.017577935941517353,0.03274530451744795,0.030603292863816023
8,11,0.9158935546875,0.9190673828125,0.0,0.0,1.4095662434895835,1.434112548828125,0.8194444444444444,0.8055555555555556,0.9796142578125,0.982666015625,0.009922027587890625,0.007998466491699219,0.0013208389282226562,0.0012226104736328125,0.06551361083984375,0.0629425048828125,0.06560516357421875,0.0630645751953125,dummy,0.9375,1,static,1.0,1,local,0.515625,0,boundary_recent,boundary_recent,1,0.0024000632110983133,0.0028703968273475766,boundary_recent,0.5162760416666666,0.0,0.11260767994106,0.01632876694202423,0.015141845913603902,0.013928703730925918,0.012271449086256325,0.015651955036446452,0.014051252044737339
9,0,0.7020263671875,0.6754150390625,0.0,0.0,-0.6041301621331109,-0.5508774651421442,0.19444444444444442,0.19444444444444442,0.8043212890625,0.7935791015625,0.0769195556640625,0.0731658935546875,0.018344879150390625,0.014888763427734375,0.1588134765625,0.174560546875,0.16204833984375,0.1778564453125,context,0.9765625,1,static,0.59375,1,memory,0.8984375,1,boundary_recent,boundary_recent,1,0.021427495405077934,0.018737539649009705,boundary_recent,0.7779947916666666,0.0,0.1530797222823851,0.08745270408689976,0.08915834128856659,0.06602520868182182,0.07042080163955688,0.0778279546648264,0.07651153020560741
