layer,head,discovery_best,discovery_margin,coverage_gain,episode_gain,stability_frequency,supported_nonlocal,assigned_policy
25,11,recent,2.1656257347519032,-2.1952812603941743,-2.1656257347519032,1.0,False,recent
26,0,recent,0.3929828435598197,-0.4910637781009264,-0.3929828435598197,1.0,False,recent
26,1,recent,2.0823314587593895,-2.0971899196064614,-2.0823314587593895,1.0,False,recent
26,2,recent,3.0498339796595886,-3.151213435784237,-3.0498339796595886,1.0,False,recent
26,3,recent,0.7544472503155406,-0.7544472503155406,-0.8597797059735854,1.0,False,recent
26,4,recent,1.6541502251484026,-1.6541502251484026,-1.6653684879186752,1.0,False,recent
26,5,recent,1.918728877530568,-1.918728877530568,-1.9203249047348585,1.0,False,recent
26,6,recent,1.8619445695916532,-2.026203965435911,-1.8619445695916532,1.0,False,recent
26,7,recent,2.248469291985587,-2.2603503959748226,-2.248469291985587,1.0,False,recent
26,8,recent,3.175157629133831,-3.289995375611572,-3.175157629133831,1.0,False,recent
26,9,recent,2.017880395751228,-2.203007012167888,-2.017880395751228,1.0,False,recent
26,10,recent,2.788865241905212,-2.788865241905212,-2.832971668098949,1.0,False,recent
26,11,recent,1.0100723521209543,-1.1959360615456411,-1.0100723521209543,1.0,False,recent
27,0,recent,0.46474484760308377,-0.5399071689465442,-0.46474484760308377,1.0,False,recent
27,1,recent,1.5574649908887683,-1.5574649908887683,-1.585895722077301,1.0,False,recent
27,2,recent,3.5868290864406553,-3.663680532189082,-3.5868290864406553,1.0,False,recent
27,3,recent,2.840311726925135,-2.845504635008689,-2.840311726925135,1.0,False,recent
27,4,recent,0.8275975657911112,-0.8275975657911112,-0.8947365487850241,1.0,False,recent
27,5,recent,0.5563239763276981,-0.5563239763276981,-0.6034736185051757,1.0,False,recent
27,6,recent,3.0998200348068305,-3.0998200348068305,-3.1181498951251587,1.0,False,recent
27,7,recent,0.5089431224987955,-0.5089431224987955,-0.5397363866655471,1.0,False,recent
27,8,recent,2.0570111369121196,-2.1754319474296273,-2.0570111369121196,1.0,False,recent
27,9,recent,2.6827956766060925,-2.6827956766060925,-2.688808750853388,1.0,False,recent
27,10,recent,1.4024202574299807,-1.4070689527951519,-1.4024202574299807,1.0,False,recent
27,11,recent,2.2287923014755577,-2.245800700463345,-2.2287923014755577,1.0,False,recent
28,0,recent,11.217554391746814,-11.217554391746814,-11.218076497572891,1.0,False,recent
28,1,recent,6.497555801726687,-6.501293206888597,-6.497555801726687,1.0,False,recent
28,2,recent,3.8087560116540704,-3.8642036017232826,-3.8087560116540704,1.0,False,recent
28,3,recent,1.688469512769251,-1.688469512769251,-1.7210411654041615,1.0,False,recent
28,4,recent,2.0851254365017335,-2.3110197439358844,-2.0851254365017335,1.0,False,recent
28,5,recent,2.0172755978049075,-2.051877042489922,-2.0172755978049075,1.0,False,recent
28,6,recent,1.9452481677747055,-1.9452481677747055,-1.9736033055954643,1.0,False,recent
28,7,episode,0.10091180200280547,-0.27194377969379024,0.10091180200280547,0.9166666666666666,False,recent
28,8,recent,1.0333146108515194,-1.0799884939626931,-1.0333146108515194,1.0,False,recent
28,9,recent,1.9791010981419115,-2.013587003791163,-1.9791010981419115,1.0,False,recent
28,10,recent,3.529482585394664,-3.529482585394664,-3.549028499672959,1.0,False,recent
28,11,recent,1.0124237055472225,-1.0124237055472225,-1.0476177226308803,1.0,False,recent
29,0,recent,6.516532432315527,-6.516532432315527,-6.517065780234711,1.0,False,recent
29,1,recent,1.2448102894508097,-1.2448102894508097,-1.259847959174857,1.0,False,recent
29,2,recent,0.2228003526577904,-0.2228003526577904,-0.2625861434159873,1.0,False,recent
29,3,recent,3.169946957605698,-3.2265649704893784,-3.169946957605698,1.0,False,recent
29,4,recent,2.7880630196721174,-2.7880630196721174,-2.801580617899533,1.0,False,recent
29,5,recent,1.7748592130642549,-1.7748592130642549,-1.8897685638469963,1.0,False,recent
29,6,recent,1.3690249098788358,-1.3762189932845832,-1.3690249098788358,1.0,False,recent
29,7,recent,0.27496324231059166,-0.27496324231059166,-0.34356007467877436,1.0,False,recent
29,8,recent,2.2374828902010284,-2.313398526883111,-2.2374828902010284,1.0,False,recent
29,9,coverage,0.3061902106055836,0.3061902106055836,-1.319814904834299,0.8333333333333334,False,recent
29,10,recent,0.29678504900740776,-0.29678504900740776,-0.35808466082544843,1.0,False,recent
29,11,recent,2.715760003653866,-2.715760003653866,-2.733955914676592,1.0,False,recent
